,r100GLB_cluster1,r100GLB_cluster2,r100GLB_cluster3,r100GLB_cluster4,r100GLB_cluster5,r100GLB_cluster6,r100GLB_cluster7,r100GLB_cluster8,r100GLB_cluster9,r100GLB_cluster10,r100GLB_cluster11,r100GLB_cluster12
1980-01-01,9.419151,67.337364,92.246765,16.597816,24.720055,69.06644,38.120773,12.126022,37.40046,29.279852,68.02672,81.10476
1980-02-01,12.5758095,67.77086,90.401985,17.33768,23.862852,56.871674,26.232382,10.633251,40.41697,34.540405,70.59832,75.34227
1980-03-01,8.188755,67.22818,88.42358,20.861015,26.074305,64.412125,36.585632,8.205051,41.358913,31.890572,74.41825,72.45614
1980-04-01,7.43911,44.55468,88.35838,19.749584,13.139671,79.51258,21.45095,8.524467,44.6052,27.531223,82.354706,81.08194
1980-05-01,6.0848618,46.863914,86.120865,22.596605,13.48027,82.74583,23.320175,6.736725,42.646347,38.733524,90.94629,72.03568
1980-06-01,5.5275154,31.543453,74.63337,42.8582,10.672363,86.1779,17.471313,12.94574,44.039707,81.35084,90.62036,56.861897
1980-07-01,4.407936,31.36908,65.341034,66.79306,8.873215,75.37323,17.503906,18.874454,54.169693,83.83933,91.82794,60.189667
1980-08-01,5.0777283,30.759586,67.49381,58.216145,14.079987,74.41988,23.936188,25.358883,58.514374,80.79186,69.92853,60.298855
1980-09-01,5.6334457,45.535736,80.927124,49.43715,12.47477,78.36366,22.601494,25.52022,68.67369,81.80225,86.36857,61.547176
1980-10-01,5.1755104,55.603794,91.11415,37.75247,16.108917,70.08498,27.829453,28.740433,45.653076,69.36304,89.741974,80.676155
1980-11-01,9.008476,43.510067,85.87315,29.42815,16.544037,71.2453,18.646301,27.185736,71.364265,52.308617,87.022064,76.86438
1980-12-01,10.3496895,61.315765,84.87906,25.622889,27.89301,66.431274,40.34526,15.201195,49.53167,35.361755,82.247154,86.03123
1981-01-01,8.394321,71.58335,87.68457,23.684975,28.678453,63.63948,33.52016,10.192242,33.084858,35.8768,65.57082,64.45672
1981-02-01,11.494816,74.67551,96.68918,21.340008,24.245365,57.666985,31.93072,13.41782,41.11045,29.569075,68.80141,73.64812
1981-03-01,10.91441,69.56528,80.52291,23.771702,25.40117,70.32914,37.417877,9.373337,57.019867,32.504456,75.84465,82.04897
1981-04-01,7.316902,60.071995,93.30348,27.432587,17.40393,65.52079,23.775038,8.627815,62.351917,52.296577,80.87982,84.12709
1981-05-01,6.626423,47.895176,86.42202,23.996859,12.31205,65.02211,25.713055,12.131924,56.069206,51.722843,85.90666,70.467575
1981-06-01,6.6714516,27.079006,72.93429,36.877502,13.989887,66.45477,26.373514,27.647736,43.031788,79.05522,86.248566,68.24102
1981-07-01,4.900219,44.54284,57.980537,68.19265,19.023392,69.55026,30.319597,27.267471,56.8731,91.41717,84.997696,56.129246
1981-08-01,5.610714,38.255127,65.09383,59.333145,10.839359,68.24936,19.52541,34.94615,54.809994,80.83146,84.84092,60.240444
1981-09-01,5.81419,42.58481,77.128876,47.760082,14.346802,68.20266,29.453995,29.382278,55.840714,85.4847,79.04188,70.494255
1981-10-01,4.8568573,52.63848,88.66358,28.968657,11.791687,72.639084,24.830772,20.656197,58.560944,59.05462,74.353615,82.18907
1981-11-01,6.79821,53.83098,90.473175,27.05399,17.070366,73.016014,32.801327,23.081219,61.928288,52.01805,78.53653,73.31789
1981-12-01,8.114124,44.235962,92.56797,24.343767,21.381702,64.82197,31.532108,19.308594,40.796898,27.746138,84.91764,89.59256
1982-01-01,10.370979,79.39999,89.305626,20.05463,30.109867,55.10399,36.277164,11.302345,41.62891,27.109865,67.91955,77.10937
1982-02-01,12.021381,66.129196,93.81287,18.85624,21.35919,54.721146,24.52005,11.418163,40.671806,31.694319,72.224106,84.12117
1982-03-01,10.491623,61.757076,86.94423,19.43372,21.47179,72.467,43.83106,8.609581,59.3056,43.078243,74.04341,76.300255
1982-04-01,6.5827713,60.729195,90.87238,18.447659,16.403152,60.2241,25.039621,7.9178925,59.92008,32.424614,87.85629,85.34691
1982-05-01,5.223522,42.39942,80.271835,18.68412,10.73291,75.684166,19.848732,9.27071,55.581738,40.174755,90.174255,71.01446
1982-06-01,5.562931,27.261072,66.407486,28.325953,7.6363907,83.275055,12.2063675,9.095375,41.691647,83.23806,87.861115,69.52974
1982-07-01,3.529686,21.830503,62.35708,55.1056,6.7758026,71.6402,12.585995,23.394045,47.688435,77.7335,80.47291,73.49811
1982-08-01,3.901268,30.068045,69.08416,61.700775,9.367226,75.83698,13.839077,14.768837,51.598892,84.41554,82.59302,41.400494
1982-09-01,3.703411,34.65893,79.05093,40.301834,9.13398,78.2965,15.133984,29.519518,48.14205,81.782295,83.77371,69.484695
1982-10-01,4.818157,47.915245,88.17479,24.927021,21.613346,86.56621,41.07556,22.15383,42.70505,49.079857,89.16728,75.27559
1982-11-01,5.482502,55.478786,89.77694,24.30611,28.062145,86.106155,47.35063,17.505032,36.420326,55.795677,94.80697,82.935646
1982-12-01,8.701271,56.74796,92.24933,23.012812,26.291098,90.635925,31.776356,17.797794,37.94687,42.190308,79.48846,81.30455
1983-01-01,9.016182,52.616257,88.033516,13.647511,19.902603,88.1631,34.151733,13.973862,35.241177,31.652897,65.724754,86.17458
1983-02-01,10.284798,53.456135,87.91993,19.832214,25.892134,88.42386,33.63181,12.538872,35.298767,33.663803,73.547615,78.527695
1983-03-01,6.7173157,51.779575,86.652916,18.590794,18.211647,80.07147,20.74408,11.913361,41.47547,32.51837,70.63924,86.90248
1983-04-01,8.024326,54.751945,84.230865,18.646786,22.750189,79.51795,40.5764,9.476917,47.439407,37.867996,81.30329,75.7249
1983-05-01,6.890091,48.43766,94.00224,18.432415,21.406384,79.214,40.758774,9.609695,55.21108,44.86538,81.45527,76.69116
1983-06-01,5.39431,34.74365,79.793106,34.774044,17.398968,62.77158,31.366539,14.898529,45.27652,75.00181,84.93956,68.20919
1983-07-01,5.885437,28.896498,65.4256,54.3664,11.702194,64.07539,24.090796,26.589632,54.80314,79.1644,80.610596,62.77478
1983-08-01,3.4041977,43.22402,70.12091,63.26431,14.297016,61.302994,23.354902,23.386896,56.91643,92.979996,82.31435,59.45526
1983-09-01,4.7895966,45.50049,72.666145,46.012413,14.026657,68.1612,29.725178,34.558075,63.099533,87.53119,92.63125,72.63095
1983-10-01,6.2261887,33.55822,79.700325,39.114212,17.023022,73.52202,35.54193,23.99161,55.246273,76.51518,85.326706,78.32772
1983-11-01,9.091373,49.666283,92.2681,22.988554,19.472263,72.47257,39.56055,28.376574,70.13851,53.53932,82.53191,82.32074
1983-12-01,11.439831,77.63182,90.306786,24.88108,37.808804,62.96675,38.03757,20.32494,46.553135,41.61145,73.520424,90.214
1984-01-01,12.397373,69.752365,86.295685,31.120642,38.141457,61.007942,59.937668,13.892803,41.30961,52.309486,76.78795,78.928505
1984-02-01,12.284107,79.58019,90.53903,26.796856,44.152733,57.63296,63.1091,10.353668,38.148026,47.936455,66.33142,71.39061
1984-03-01,13.8386345,86.86365,89.09777,23.446497,52.089523,66.275604,71.02126,12.894756,54.804607,32.563545,74.9478,88.51175
1984-04-01,11.45842,64.712875,82.23947,25.788958,29.108128,72.1966,51.47723,10.41769,71.37419,48.438763,90.27475,85.49626
1984-05-01,7.870037,53.200836,81.79954,39.46945,21.179546,65.14952,39.82731,14.14724,75.48622,70.60268,90.61783,73.47043
1984-06-01,6.020035,46.526382,70.665054,52.51468,17.397465,66.47916,32.038254,20.038685,58.460293,86.079,81.41706,52.6263
1984-07-01,5.693371,46.43938,74.41266,58.859184,14.534641,70.097084,25.222631,35.199837,54.853855,82.30677,97.52702,60.62711
1984-08-01,5.2189713,36.168343,80.24829,63.082836,10.463654,79.76733,22.463223,28.891447,55.55807,93.373955,87.763214,66.37246
1984-09-01,4.939911,43.036495,77.54469,44.999763,10.27816,78.23906,22.231766,37.0482,61.462646,80.616,83.680725,70.637146
1984-10-01,6.0561485,38.653614,85.33211,25.967884,14.447639,68.19291,26.35036,27.704622,51.249058,62.80213,79.38814,73.6592
1984-11-01,7.0246506,53.583313,84.91516,21.9642,22.722584,66.518555,42.02367,21.381454,43.399273,39.87327,74.42744,78.46395
1984-12-01,9.624832,68.261856,94.488556,17.454922,30.726675,63.335632,47.685303,9.432774,45.195103,38.538708,68.293045,84.9644
1985-01-01,11.894989,54.420097,79.59622,16.962696,25.910343,49.552536,41.247993,10.162552,36.877525,22.089466,73.96252,91.43126
1985-02-01,11.337196,59.668266,83.74193,28.750164,35.08603,50.116894,49.080055,10.085445,36.17536,57.89974,79.10569,66.471695
1985-03-01,12.359272,54.671104,95.990395,18.813255,19.938683,69.27214,38.852768,7.0159492,42.402954,25.654415,73.36371,75.68675
1985-04-01,8.249653,65.35119,89.39368,18.342415,17.49096,64.69004,29.532713,7.7624054,57.414127,40.585205,81.85692,81.1646
1985-05-01,7.1914864,53.109283,86.44886,18.150467,15.889767,67.813675,26.960306,5.4278793,54.551342,48.63546,87.631714,65.28392
1985-06-01,5.9610634,36.74464,66.55864,38.729725,13.545399,69.19995,18.949425,19.374329,43.968052,71.22277,87.36594,60.731354
1985-07-01,6.171055,45.861263,62.66722,60.541046,12.636524,61.5057,20.112583,27.859337,58.736423,88.703,82.68048,59.3664
1985-08-01,6.343315,41.06753,68.79145,62.708237,13.443684,64.14701,25.449345,27.560753,57.30093,87.91881,82.444244,59.56163
1985-09-01,5.1949196,51.05694,77.36341,53.227406,15.441895,71.51643,28.382677,21.00341,60.265434,84.471985,78.9564,66.412636
1985-10-01,3.9169197,44.765366,86.10763,41.408768,17.820713,80.40666,33.47335,18.30468,61.428593,80.10316,91.05557,74.92553
1985-11-01,8.799244,55.306004,93.237526,30.889462,26.372984,71.719864,52.354626,25.657698,68.84231,58.40667,90.01546,84.34402
1985-12-01,6.7550964,67.50853,93.152214,23.790733,27.846212,56.588924,35.071266,18.71482,41.35135,40.578644,80.0605,85.56788
1986-01-01,11.700562,69.24492,79.82607,30.75845,32.129684,64.57025,53.33792,16.034061,33.70759,40.506363,71.24928,76.06829
1986-02-01,12.766712,76.904816,83.59205,23.516813,30.459927,58.29635,43.440742,14.853092,39.97329,26.454473,83.65274,78.29737
1986-03-01,12.792957,76.15851,84.6418,41.070602,45.57961,63.851826,46.20782,13.08984,55.72774,61.065067,80.96111,71.597015
1986-04-01,9.865139,62.437943,92.56413,18.528858,23.92851,61.92783,31.799997,8.052681,46.83275,40.06842,95.416504,80.14264
1986-05-01,8.152733,51.190853,80.85614,20.538147,16.7164,62.549477,31.534279,14.269169,57.34009,61.24713,78.30229,73.60794
1986-06-01,5.3200493,46.07988,67.45706,51.048153,14.110065,76.53904,25.265303,19.0849,51.35816,80.38375,89.71013,61.86058
1986-07-01,6.2434998,28.071745,53.221462,60.285954,10.386734,70.77689,21.61742,22.80003,53.462578,79.89988,79.11749,63.920715
1986-08-01,4.9001465,29.398695,78.00869,58.957363,9.451801,70.18477,19.754112,33.504204,64.540726,84.144806,80.833176,65.29851
1986-09-01,4.168602,35.3019,80.66751,38.45443,14.564411,81.80747,25.32107,21.961868,64.65882,85.83589,85.22408,83.25252
1986-10-01,5.085495,43.40466,80.03274,24.884768,17.92197,85.52917,38.001724,21.999596,58.5227,70.14049,89.129486,79.34876
1986-11-01,6.8290634,45.756756,90.05621,25.931238,22.368649,83.88237,27.289352,20.675926,50.82344,52.206158,80.20332,87.4384
