,r600GLB_cluster1,r600GLB_cluster2,r600GLB_cluster3,r600GLB_cluster4,r600GLB_cluster5,r600GLB_cluster6,r600GLB_cluster7,r600GLB_cluster8,r600GLB_cluster9,r600GLB_cluster10,r600GLB_cluster11,r600GLB_cluster12
1980-01-01,59.4866943359375,53.335411317886845,46.521487426757815,21.601481559381686,83.33885994402816,21.23141348511354,36.92261217759838,61.36722514635622,90.43505191802979,20.949699585897882,28.771782474241395,39.34100884657639
1980-02-01,56.36740019827178,54.57811047953944,49.08726959228515,22.52396032594473,85.80650003039884,20.79477286279052,36.21325530803488,60.78913631088778,89.16103839874268,21.280308773643092,29.684982299804688,41.700684840862564
1980-03-01,64.65802741773201,55.70580530825848,70.74664611816407,22.65871716209465,77.3643686613684,23.91590319181743,37.15884641247656,54.06948299858514,89.42702054977417,22.41295847976417,35.3169974727907,36.92854404449463
1980-04-01,74.4332538951527,56.42142493603966,75.18798522949218,32.17562301529533,69.09852380418593,25.12522102298593,35.83446219365856,46.74973775708456,86.38077855110168,19.92784905851933,49.60247979647871,33.83666001833402
1980-05-01,80.37059321548,57.06424185757264,53.54112701416015,43.355149625348936,54.2535373672901,25.56895731684558,38.148681428135234,32.127402398217065,83.54491233825684,16.022779439624987,66.66608395783797,29.200369761540337
1980-06-01,84.00664127234258,51.11636236516012,31.469447326660156,51.60169667821473,42.48485565185547,27.532701803030523,37.815254879250766,21.275285535597114,82.12732195854187,14.657756111078097,74.10518480383831,24.084877967834473
1980-07-01,85.26188243519177,54.648445938040034,28.177506256103516,56.86114370961201,41.26509655310486,32.05296939476988,38.685035705566406,19.937929769200604,83.68796348571777,12.578726965084412,79.76184568543364,21.760547711299015
1980-08-01,86.63036230838661,54.40863068752025,26.734320068359374,60.50122962473717,49.83807723345924,28.92529671652275,37.4443585423639,21.62517637718381,84.85782146453857,11.583113252070913,79.08684550852016,19.672546753516563
1980-09-01,82.81958377722539,46.41227810064219,18.827288818359374,58.995154396287255,59.65319087997021,29.99666735044398,37.311782887506865,26.107263940525804,82.12710738182068,11.355077070102357,78.00158735634623,22.907768212831936
1980-10-01,82.6146108453924,45.27874432401174,21.82549057006836,45.46404261046939,63.471774090124946,26.95594921446683,36.88920018527489,39.717470504480396,85.4538631439209,17.717393657617404,68.72628253439198,31.938916353078987
