,vo850GLB_cluster1,vo850GLB_cluster2,vo850GLB_cluster3,vo850GLB_cluster4,vo850GLB_cluster5,vo850GLB_cluster6,vo850GLB_cluster7,vo850GLB_cluster8,vo850GLB_cluster9,vo850GLB_cluster10,vo850GLB_cluster11,vo850GLB_cluster12
1965-11-01,-1.9372066123645635e-06,9.1014257174709e-06,2.4699709362774977e-05,0.0004222142332069137,-7.46978593547788e-06,2.4219221721382523e-06,2.4426653429767803e-05,-6.186759492265992e-06,-9.023775530703442e-05,-7.394594480171112e-07,-0.00031665309506934136,0.001978284490178339
1965-12-01,-2.5333124624789015e-06,9.540041384278964e-06,0.00012404659227125675,0.0004197149417664417,-9.453509724826964e-06,3.4128093662368737e-06,2.082960379898156e-05,-9.738151675264817e-06,-0.00010057631196995855,3.6763434639975787e-06,-0.0003290769745944999,0.0030911401457463703
1966-01-01,-4.582853603432563e-06,9.704804555936294e-06,0.00016268468778648905,0.00039851485566674345,-9.28473614041852e-06,4.4659128760352395e-06,2.1203610997058846e-05,-1.0214169378741644e-05,-9.222866519477827e-05,5.721459811783544e-06,-0.0003730624302988872,0.004647451472313454
1966-02-01,-4.367197751843142e-06,9.101842517790471e-06,0.00019053139326655687,0.0003676740829285015,-7.4223445759950355e-06,3.391235467908451e-06,2.1562828853922455e-05,-9.013861927087419e-06,-9.5327087198099e-05,5.363365648774537e-06,-0.00024386483346461318,0.0034130416073215506
1966-03-01,-3.1273962248734614e-06,9.021248761607932e-06,8.465505529516924e-05,0.0003932463775580639,-8.149075949017127e-06,3.607291549226e-06,2.690540177833387e-05,-5.840123321831925e-06,-7.695409146194556e-05,4.262517424277493e-06,-9.211606084136292e-05,0.003078953401806454
1966-04-01,-1.9004565074457004e-06,7.491624661317073e-06,-5.987821008174625e-05,0.00038668132380253686,-8.34644561530661e-06,3.272411407327136e-06,2.524305033914157e-05,2.680658781173406e-06,-6.448200871759304e-05,-3.589779721964574e-07,0.00011418534995755181,0.0029187421508443854
1966-05-01,4.1397796004990053e-07,7.184640582273537e-06,-0.00024058897585799805,0.0003664194938370629,-6.755007549204324e-06,2.1276796098729344e-06,2.505299849680772e-05,1.2222948498674668e-05,-4.816719949155172e-05,-6.1488020461100934e-06,0.00041782936023082584,0.0044979872958113756
1966-06-01,1.1962155782956887e-06,8.121131851066636e-06,-0.00043100577279213154,0.0003815653412055005,-8.717479189541604e-06,1.728897671135201e-06,3.1399678463410394e-05,2.1308787836460397e-05,-4.839421308133751e-05,-8.952095372065244e-06,0.0009201387001667172,0.0049294307245872915
1966-07-01,1.847482701854536e-06,8.920110698629899e-06,-0.0005060470464420231,0.00036452252328779324,-8.030367679465497e-06,2.1714542765592662e-06,3.0669963100655495e-05,2.523097282391973e-05,-3.890784924175134e-05,-1.2803929662781725e-05,0.001191074916278012,0.007292827164443831
1966-08-01,1.2847674414638258e-06,9.510170715277208e-06,-0.000432798483148765,0.00037779767915387363,-7.446097809120315e-06,1.1856342577889576e-06,3.0535085993745414e-05,2.5442626792937517e-05,-4.4570860692908114e-05,-1.2144481719257204e-05,0.000965340223046951,0.006975713768042624
1966-09-01,1.6656133672414983e-06,7.848056899842927e-06,-0.000284881517633467,0.0003086295798900263,-6.7741914398943154e-06,9.092143459100709e-07,2.6319805903384757e-05,1.667793549131602e-05,-5.969424670851999e-05,-9.800409398766615e-06,0.0005778994091087952,0.005679066331746678
1966-10-01,-5.40491749512843e-07,8.31403030919605e-06,-0.0001455550398746067,0.0003411149544477024,-6.367250062179731e-06,2.1120158985152803e-06,2.3495646784890838e-05,3.551760073605692e-06,-8.019815140869468e-05,-4.234121197493384e-06,8.515479748893995e-05,0.003011519826638202
1966-11-01,-1.5759658854490586e-06,7.229841126922495e-06,-8.560558960786746e-05,0.00038399876382968877,-5.813724060191008e-06,3.1821109471086557e-06,1.7946162858463237e-05,-6.3451075220655184e-06,-8.21451531195709e-05,-3.3492046792492725e-07,-7.105663826223463e-05,-0.0004969941680125582
1966-12-01,-3.031152121502087e-06,8.869220243445142e-06,6.982964966001044e-05,0.00039407814791261707,-9.043747834564581e-06,4.035843338430821e-06,2.1905626023286268e-05,-1.0348584510211367e-05,-9.464760927473936e-05,4.643154082631637e-06,-0.00038822250644443557,-8.68374854690046e-05
1967-01-01,-4.209650650655203e-06,1.0257304631838774e-05,0.00024901661056313,0.000411357990849544,-9.101453378611444e-06,4.187162902472085e-06,2.091177808133101e-05,-1.4259950148698408e-05,-0.00010735288646062646,7.354279060481613e-06,-0.00040605249523650855,0.002803214495846381
1967-02-01,-4.189612649162541e-06,1.0132095656252505e-05,0.0001603867156732389,0.0004096445456311545,-9.694824827706555e-06,4.25711950678502e-06,2.1907063982277913e-05,-1.1211498531338293e-05,-0.00010107793727633068,7.058742994558997e-06,-0.0002084328662022017,0.0010460210129773866
1967-03-01,-3.888000234034208e-06,9.70612702540326e-06,0.00012488536038504473,0.0003784048364169019,-7.881549714107272e-06,3.609593559870098e-06,2.6802402939402353e-05,-7.074161203490803e-06,-8.37923111322773e-05,3.751276454719035e-06,-2.0792663235624786e-05,0.00010325344798426765
1967-04-01,-2.430884414545391e-06,8.766103474168345e-06,-4.659123078454286e-05,0.00039509879356688433,-6.99980575889101e-06,3.4488226867125316e-06,2.7707767577866387e-05,1.984251412068261e-06,-5.8543494616264516e-05,8.843303786224251e-07,7.03567502569058e-05,0.0031070737653256706
1967-05-01,-8.139296682147735e-07,7.697889421330581e-06,-0.00023574113369891967,0.00034232233541415017,-8.184749826038265e-06,3.3614638840586416e-06,2.8304419078937685e-05,1.0420868420624174e-05,-6.626075762086453e-05,-2.7142500352345613e-06,0.0004171884575043805,0.005767972713025908
1967-06-01,1.255580755921234e-06,8.753363683941517e-06,-0.0004167567513992681,0.00036101354292922597,-8.012746219618646e-06,2.566825144449102e-06,2.6777752760895773e-05,1.902164331113454e-05,-4.794089493641098e-05,-8.578489107755805e-06,0.000832945152069442,0.00625433943544825
1967-07-01,1.6649479345552307e-06,9.171912513246898e-06,-0.0004931451044017997,0.0003992407822378856,-7.547339043446333e-06,2.2488607691574936e-06,3.04160628155315e-05,2.345579741813708e-05,-5.5198632958772766e-05,-1.2980176506971473e-05,0.0012622962822206318,0.007266404766899845
1967-08-01,1.5486865805794105e-06,1.0035336526432056e-05,-0.0004934035292963551,0.0003793139031211681,-7.652103674984202e-06,2.566315512851169e-06,2.9514393597645198e-05,2.6945985155180097e-05,-5.6327753926019126e-05,-1.4475537723642033e-05,0.0011267980880802497,0.007266178727149963
1967-09-01,1.223350976963583e-06,9.033454994978592e-06,-0.00038378035670201126,0.0002708815051900113,-6.604136542981215e-06,1.6153774559650825e-06,2.748071557633873e-05,2.1339665181585588e-05,-6.141664035029102e-05,-1.0903586578272304e-05,0.0006581872003152966,0.005251088684114317
1967-10-01,3.504580168108466e-07,9.068064600315508e-06,-0.00014125043355092844,0.00032106618164107203,-7.944186056310745e-06,2.702360341488931e-06,2.0063455035836486e-05,3.50723416886467e-06,-7.736381696898263e-05,-5.750694278751986e-06,4.174378318566596e-05,0.00457812372284631
1967-11-01,-1.6263923416251225e-06,8.572599097587683e-06,6.98283683424747e-06,0.0003570236217723611,-7.949034799939571e-06,3.9004533519135225e-06,2.4504115572199225e-05,-8.159860044543166e-06,-8.587126010715277e-05,-3.361414387241397e-07,-0.0002680425859580282,0.0001921457320956203
1967-12-01,-3.0166246943790566e-06,9.115815355150716e-06,0.0001486119264668292,0.0003750923925134189,-7.378220608963467e-06,3.37169016517116e-06,1.700777494605925e-05,-1.2230518223077524e-05,-8.367992728492435e-05,5.791425546807328e-06,-0.000400460121454671,0.002162034312884013
1968-01-01,-4.6865954677255726e-06,9.593474136305634e-06,0.00026876873829785516,0.00039674243239192836,-7.681792203163275e-06,3.7201501102481345e-06,2.232908867115743e-05,-1.4625721632910427e-05,-9.256244603810566e-05,8.663115626074035e-06,-0.0004537629138212651,0.002341691045633828
1968-02-01,-4.790845223768284e-06,9.21564683705294e-06,0.00023399537466877303,0.0003568008918698658,-6.147923625332152e-06,4.356366301964325e-06,2.0919528890915805e-05,-1.1161861948494334e-05,-9.076244836882213e-05,8.291796275857037e-06,-0.00036729245039168745,0.0003289963691107308
1968-03-01,-3.8424130516993365e-06,8.629956251379763e-06,1.9886900137113544e-05,0.00035415338489281777,-8.15069256532297e-06,4.078348941075837e-06,2.4932460770574644e-05,-4.09018821301288e-06,-7.325526189097032e-05,4.1402171808096515e-06,-0.00019372275346540846,0.00159319351951126
1968-04-01,-1.5899920237460207e-06,7.767265109518912e-06,-3.7923114980324445e-05,0.0003144708470619448,-7.0059314267651905e-06,2.4441807290656435e-06,2.318180984155716e-05,8.620953622084926e-07,-5.8449319224063384e-05,-2.7298450530369417e-07,5.82045777264284e-05,0.0014466108647563185
1968-05-01,-8.73483946510956e-07,7.511188731506073e-06,-0.00016712279723244991,0.0003662948181633563,-7.529253257079862e-06,2.849969044859701e-06,2.69236912381051e-05,7.70939004723914e-06,-3.7098322295327196e-05,-1.6146517173803492e-06,0.00037741050618933514,0.00555703203038623
1968-06-01,1.0960077612731627e-06,5.7742216433283705e-06,-0.00038791421342038493,0.0003463647504652138,-8.129717449028922e-06,2.1139644796593694e-06,2.8824904706868297e-05,2.0243496692273766e-05,-4.023923440622546e-05,-6.646586660446535e-06,0.0007681225542910397,0.0058340384081626935
1968-07-01,1.5343431093284424e-06,8.158073224349776e-06,-0.0005046099164139698,0.00035132186038775695,-8.055304571522962e-06,2.5122538452840807e-06,3.0113945908133726e-05,2.5965095119317994e-05,-4.004031492216627e-05,-1.2696880896163002e-05,0.0013093366578686982,0.00817477994132787
1968-08-01,1.9149045192258123e-06,8.05835802078985e-06,-0.0004023625532521263,0.000392570997492465,-7.430181336042517e-06,1.3008039450073865e-06,3.394280563378217e-05,2.3854814571677707e-05,-5.3159482729602226e-05,-1.1986978113947604e-05,0.0010820914758369327,0.007245577580761164
1968-09-01,1.616258979920594e-06,8.075570732492067e-06,-0.0003361243537202587,0.0003361377286423436,-6.6591672291620104e-06,1.7169808849712676e-06,2.846031987390138e-05,1.6969768694252707e-05,-5.790282427499603e-05,-9.342611003210715e-06,0.0005891129330848344,0.005239031452219933
1968-10-01,-6.611221982068821e-08,8.190796800527823e-06,-0.00017516480618403018,0.00035143455213127546,-7.639832075609673e-06,2.6828398850355e-06,2.518236885263928e-05,4.253583028912544e-06,-7.868818231924837e-05,-4.88647383566455e-06,5.819912075821776e-05,0.003527887990154947
1968-11-01,-1.4113518089329935e-06,8.236948473633645e-06,1.104359759718885e-05,0.0003999669228077811,-8.590740576521595e-06,3.222080425636724e-06,2.2362893153178065e-05,-9.093821063288487e-06,-8.56436488494201e-05,6.598710135883513e-07,-0.0002877022052416578,0.0015851191468148804
1968-12-01,-3.219430883713307e-06,1.062425267146954e-05,0.00012131714517154784,0.00038340782767216507,-8.24123723667206e-06,2.563287078085271e-06,2.204298652941361e-05,-1.172276824945584e-05,-0.00010270248042486076,4.693546099655453e-06,-0.0003055885463254526,0.0010530597743733476
1969-01-01,-4.063441003929334e-06,9.826948892252029e-06,8.719336940831614e-05,0.0003424075925174881,-7.468955021539403e-06,3.847698668077029e-06,2.213748590101635e-05,-1.0378081242379267e-05,-9.29943483669729e-05,5.629133180594759e-06,-0.0002999510252266191,0.0013365122867980972
1969-02-01,-4.310577064362926e-06,8.900184157163725e-06,0.0001924852018847185,0.00040529746055493457,-7.1417946716994466e-06,3.7844002288261994e-06,2.537261982644467e-05,-1.0746533916972112e-05,-8.718777781742035e-05,5.773959695819609e-06,-0.00027424543077358976,0.0015269849730733163
1969-03-01,-3.3827816164798436e-06,8.420696575909359e-06,0.00011054672701421247,0.0003995303653509301,-8.098211484113765e-06,3.7777753366494595e-06,2.726770425828076e-05,-6.658474831056083e-06,-8.40381865285109e-05,3.8603982523775145e-06,-0.00021089079382363707,0.0031600024764581276
1969-04-01,-1.978955526179928e-06,8.357001033837791e-06,-4.429144235687358e-05,0.00039247983402353437,-8.922116286932442e-06,3.6127456685466147e-06,2.8022692085390814e-05,2.1358598587539745e-06,-6.86267060013868e-05,1.9687127726022233e-07,5.318758212524699e-05,0.0025963325848958147
1969-05-01,-9.97617106985238e-07,8.480276993819098e-06,-0.0002493446064524024,0.00034660648345700735,-7.781920569666707e-06,2.2463130165523373e-06,2.609102107510951e-05,1.082732887880411e-05,-5.125553167201769e-05,-4.469800135676781e-06,0.0003540947727742605,0.005812924549294015
1969-06-01,7.045423264392212e-07,7.724164192623388e-06,-0.0003469375395284527,0.0003782448081491405,-7.730561593335651e-06,2.102618745115751e-06,2.8220885341349794e-05,1.9580795196816325e-05,-3.5225539064338925e-05,-8.654708122693673e-06,0.000863795867189765,0.006756646810875585
1969-07-01,1.9955424574099372e-06,9.87198868648906e-06,-0.0005171251627068747,0.0004033014513826107,-8.795038087117535e-06,2.4309848518929585e-06,3.0322853969042435e-05,2.7619746106211096e-05,-3.943920203208999e-05,-1.3047046484809304e-05,0.0011861955135827884,0.008506170706823468
1969-08-01,1.585544831213844e-06,9.144442842385083e-06,-0.0004946983929531758,0.00035629219543325765,-7.458221878769782e-06,1.5818232084136987e-06,3.1714922730124705e-05,2.3176526156021282e-05,-3.734696329789882e-05,-1.1632777055968868e-05,0.000976489027380012,0.006663470897668352
1969-09-01,1.6056343547714296e-06,8.41841956892296e-06,-0.0003511505329858183,0.0003347042151932221,-7.671874895036294e-06,1.4525288470830423e-06,2.7184371566890103e-05,1.630562292120885e-05,-5.598981168040322e-05,-9.42486115656555e-06,0.0005636350033455528,0.0052008685694697005
1969-10-01,-1.1169790575626137e-07,7.942122314911142e-06,-0.0001338330120608375,0.00032598184000508966,-7.049823756864902e-06,2.1622897624243884e-06,2.1324836109813893e-05,2.7020296329283156e-06,-6.654965026038033e-05,-3.50260961567983e-06,1.2547319556688308e-05,0.002084644802380353
1969-11-01,-1.5928103337873907e-06,8.833037070358432e-06,-4.814618317622636e-05,0.0003921694930314141,-7.41321773350339e-06,3.2662109012173557e-06,2.1604587106450806e-05,-6.109039077273337e-06,-9.254569648669995e-05,1.14463215471584e-07,-0.0003003420351888053,0.001962029273272492
1969-12-01,-3.048717673796964e-06,9.616369153711764e-06,0.00017427915094338136,0.00038437133565928563,-9.31076179447835e-06,3.555041432480705e-06,2.017099943355118e-05,-1.2281709132366814e-05,-9.179390445399117e-05,6.055603721093079e-06,-0.0004645241642720066,0.0018706904180968802
1970-01-01,-4.819710884744741e-06,9.455059285309125e-06,0.00013661133647581344,0.000353404924252947,-7.463839472402848e-06,3.938722184758299e-06,2.1549460239169238e-05,-1.067561242962256e-05,-8.607434841794703e-05,7.1463449557995764e-06,-0.00032415227906312793,0.0018607075617183
1970-02-01,-5.3763708209235195e-06,1.0258448842812293e-05,0.0002132260680595851,0.0004267226733431658,-7.974932694468053e-06,4.287991458728468e-06,2.140271949189666e-05,-1.1475352039269637e-05,-8.319519259444229e-05,6.6016375719548455e-06,-0.00034700056858127937,0.001963168930766794
1970-03-01,-3.472952983715467e-06,8.23094981926379e-06,7.497689747491248e-05,0.00040068891180186145,-8.31785053344868e-06,3.6871281534129393e-06,2.5999443574906572e-05,-4.8919337132247165e-06,-7.451383179595352e-05,4.783281339500304e-06,-0.00014265387108025607,0.0033932822892287127
1970-04-01,-2.1723261666568315e-06,9.520970563794576e-06,-4.904570018612396e-05,0.0004133318725507706,-8.517914104097009e-06,3.676793410667436e-06,2.6404708669839526e-05,-3.8381810441023845e-07,-7.302329990756223e-05,1.1189629328162647e-06,1.349303602182772e-05,0.004955808496257911
1970-05-01,-7.973214595942573e-07,8.00250100878453e-06,-0.00019955640549168866,0.0003586615468306905,-7.366048538204739e-06,2.1718466506882517e-06,2.64707284115598e-05,1.1515312507981434e-05,-5.9876257015572745e-05,-4.312323395342074e-06,0.00042275274608982727,0.004083831542326759
1970-06-01,1.2286759018260565e-06,9.494399281186345e-06,-0.00044382309972527706,0.0003937409714768257,-9.362045979607365e-06,2.432715940049064e-06,3.020627206608065e-05,2.113695336447563e-05,-5.332897913200325e-05,-9.259343766064953e-06,0.0008537931717000902,0.006521382601931691
1970-07-01,2.101663606463278e-06,9.88627441717581e-06,-0.00046377172111533577,0.0003733554074321599,-7.6455855769887e-06,2.3911393353560744e-06,3.096397497421621e-05,2.3554617655463517e-05,-3.947372570852464e-05,-1.3373425479750782e-05,0.00120254022476729,0.007080006374356648
1970-08-01,1.9190751309917834e-06,8.879357592327984e-06,-0.00043951457722441237,0.0002927980591159533,-7.35756436845939e-06,1.6052424087638052e-06,2.8194404685085543e-05,2.4352584659936838e-05,-3.7166077794497647e-05,-1.2887099852708738e-05,0.0011272436677245423,0.006618738310256353
1970-09-01,1.3410589902391412e-06,7.531687671545834e-06,-0.00040912945063182097,0.00028507803268867595,-7.45006126913318e-06,1.8336684348136585e-06,2.6798184798711815e-05,1.7852345990831964e-05,-5.917234523863323e-05,-9.349871974832652e-06,0.0006518840382341295,0.00503440824104473
1970-10-01,-6.720182296920079e-07,7.796772443408636e-06,-0.0001818057010977474,0.0003521128211800447,-6.045276463779642e-06,3.1315773084394e-06,2.4725172567597935e-05,2.05497690330958e-06,-8.158920313782838e-05,-4.163500167661286e-06,0.00010302491318725515,0.0023145146163490913
1970-11-01,-2.23961220925026e-06,9.618145753504718e-06,2.3075156551546088e-05,0.00033876270155066293,-7.110585161003486e-06,3.3579256880725544e-06,2.066310691206079e-05,-6.943070729903411e-06,-9.078020022051143e-05,2.306578659789176e-06,-0.00032711290259612724,-0.001127835397104112
1970-12-01,-3.4391700213047417e-06,9.011546569535419e-06,0.00019399733847582382,0.0004047284806695054,-1.0465835539771769e-05,4.5135519097390034e-06,2.48586710720127e-05,-1.1261233339610044e-05,-0.0001014316824564178,6.366937658309656e-06,-0.0003839917917503044,0.0032373927145575485
1971-01-01,-3.698907302201219e-06,9.016676545400599e-06,0.00011158970343839266,0.00037599636604735516,-7.736240935106185e-06,3.540402920626312e-06,1.5815509725239522e-05,-1.2955240890732966e-05,-8.893160212414378e-05,7.154645490200808e-06,-0.0002806078737194184,0.0015484988883448145
1971-02-01,-4.735268459996044e-06,8.522504943886897e-06,0.00024363556911018402,0.000371381696929936,-8.139119314734646e-06,3.978937754639599e-06,2.056179494646035e-05,-1.2836052519560326e-05,-7.91667027479722e-05,9.06758300929637e-06,-0.00035718367143999785,0.0020416174569011978
1971-03-01,-3.944024524907258e-06,8.947806570819847e-06,0.00019595097589498274,0.0004064915307989234,-8.839470640227604e-06,3.4813092963499316e-06,2.6470755217719432e-05,-9.228771887137555e-06,-7.475787335389047e-05,5.517941923988639e-06,-0.00023568170945509337,0.002339077036594972
1971-04-01,-2.0206118212744135e-06,8.001977494008601e-06,-4.9840395256657804e-05,0.00034023148199433786,-8.121722948494102e-06,2.8428487907316957e-06,2.6681909251860098e-05,1.2361181234155083e-06,-5.8265501064276894e-05,4.4425931378100353e-07,9.184964255837258e-05,0.002535697907054176
1971-05-01,-3.8037411181994605e-07,8.794976167097748e-06,-0.00018760842709418605,0.00032469515110064736,-8.003993385769988e-06,1.995255468804214e-06,2.6159656332119517e-05,1.142630662798183e-05,-4.718126268815059e-05,-3.6481941249762295e-06,0.00044710715883411467,0.004552018557054302
1971-06-01,5.815036524125455e-07,9.243355018889633e-06,-0.00042323719004771723,0.00044117773273576264,-9.351190412956013e-06,2.7609438050398094e-06,3.161607884593602e-05,2.381216654612217e-05,-5.326689219776997e-05,-8.530987749757266e-06,0.0011326219828333706,0.006286567562104514
1971-07-01,1.5592658223577998e-06,1.076317231053628e-05,-0.0004686225164572105,0.00038864471956484895,-8.342980324700705e-06,8.820453931732503e-07,3.1759323304102415e-05,2.7166728614247404e-05,-4.069905265410222e-05,-1.1792762134890918e-05,0.0011617245763773099,0.007751339580863714
1971-08-01,1.8131095198050334e-06,8.820667479645645e-06,-0.0004901936335954815,0.00031897408702849023,-7.116633458668662e-06,1.3226761717584523e-06,2.9647407676460907e-05,2.4314580514328554e-05,-3.76732974213415e-05,-1.1977105548959859e-05,0.0010541305528022349,0.005774805322289467
1971-09-01,1.387349937065429e-06,7.86203606170839e-06,-0.0003761538263300762,0.0003000890608424978,-6.770175373402606e-06,2.3376329857730357e-06,2.7459850810517216e-05,1.579613126523327e-05,-5.051091907911801e-05,-8.381003598597916e-06,0.00063994390075095,0.00503100697339202
1971-10-01,2.3204996090499544e-07,8.804251655601054e-06,-0.00017770229640197665,0.0003487766662146896,-7.817874611056914e-06,3.1277132639378193e-06,2.23602986998709e-05,5.198547114559915e-06,-7.87615358511138e-05,-4.328568572666633e-06,9.737177606439218e-05,0.003041788295377046
1971-11-01,-1.626909086144678e-06,8.617683626129923e-06,8.729897244312965e-05,0.0004004404164494618,-8.330671882369507e-06,3.0944529925248508e-06,2.2200545476823068e-05,-8.623655958217569e-06,-8.851890683848867e-05,2.460430107734365e-06,-0.0003984618524555117,0.0005606852331159947
1971-12-01,-3.160885836613663e-06,9.358901939873099e-06,0.00010720448378432431,0.0003797975831035086,-9.166104083154398e-06,4.129805608354247e-06,2.1375595487801262e-05,-1.013468954624841e-05,-0.0001045755643459341,5.213235012165155e-06,-0.0004615497891791165,0.002106349226475383
1972-01-01,-3.5986922806704413e-06,1.0288203449430465e-05,0.0001407230336232768,0.0003535794402363107,-8.429672643867687e-06,3.5532614450982797e-06,2.0188804467723364e-05,-1.2290715858398471e-05,-9.168067421973208e-05,6.9191184014595235e-06,-0.00029719962185481563,0.002350735303480178
1972-02-01,-4.137706409647462e-06,9.174569083100185e-06,0.00010440220220890992,0.0003295165858135613,-7.896408373266306e-06,3.982470118464035e-06,2.0630278940141005e-05,-1.078708464774536e-05,-7.91211240706319e-05,6.954896889510564e-06,-0.00024088649297482334,0.0016644603116825845
1972-03-01,-3.902575273693799e-06,8.703265843516957e-06,0.00012852891385966143,0.00037722313530085715,-6.679070346998977e-06,3.6132833114301597e-06,2.4676368124537955e-05,-7.526825811510207e-06,-7.669287715914983e-05,5.0499245803207895e-06,-8.346371942025144e-05,0.0014502264093607664
1972-04-01,-1.8229364357247024e-06,8.406062750625592e-06,1.160380821495303e-05,0.0004166834782261182,-7.1078342553273946e-06,3.107707588859631e-06,2.559775327283301e-05,1.7279409121329081e-06,-5.4441369108960264e-05,4.56559493241829e-07,4.000242370238993e-05,0.00350343010116679
1972-05-01,-5.4465532900464e-07,7.964983149137842e-06,-0.00012613560530179015,0.0003953417249516967,-7.729603044868714e-06,2.6329084141521534e-06,2.8949679721048788e-05,9.825810593611095e-06,-5.260672525987409e-05,-4.437317112536799e-06,0.00037027784856036305,0.006487280673657855
1972-06-01,1.2912795588464762e-06,7.419985448136396e-06,-0.00036227489438127064,0.0003411956105778432,-7.126035096984264e-06,2.0196249168625267e-06,2.6065178022499345e-05,1.8883076336351223e-05,-4.777343654458658e-05,-9.550826586167782e-06,0.0006593095167772844,0.007170493093629679
1972-07-01,1.971334676924675e-06,9.925451549330822e-06,-0.000431057731689447,0.0004456604074221104,-7.570410576607644e-06,1.6336142697578246e-06,3.224199692914753e-05,2.656909782672301e-05,-4.738292550520819e-05,-1.3347570199006109e-05,0.0011381269723642617,0.008397232159040868
1972-08-01,2.320938519508275e-06,8.495102127672935e-06,-0.0004579640945474452,0.0003929879526635084,-7.2712943222086315e-06,9.98517722056646e-07,2.9375252396628065e-05,2.5265742806368507e-05,-4.7943211363733046e-05,-1.1369361345714422e-05,0.0010152034519705921,0.006884425723304352
1972-09-01,8.535232410795335e-07,8.393708091915371e-06,-0.000304886484895285,0.00040833581485511623,-6.677834265802731e-06,2.7310623127150687e-06,2.9492207671099e-05,1.4139130144030787e-05,-6.74673341266925e-05,-8.322998920365617e-06,0.0005021795368520543,0.0070739639340899885
1972-10-01,-3.943503540898356e-09,8.34143735203057e-06,-9.819196908638867e-05,0.0004251224762650535,-6.59388037833937e-06,2.326507461035503e-06,2.5315639504697174e-05,6.817025450800429e-07,-8.356219783605893e-05,-3.732733220700042e-06,-4.2160563680226915e-05,0.0041668788374712076
1972-11-01,-1.4021707177141183e-06,9.012238532108895e-06,-2.961763878856265e-05,0.0003721484116634682,-9.119069259382e-06,3.0742666777739303e-06,2.1363285716353475e-05,-7.265203748829663e-06,-9.481312246156895e-05,-4.0653180054629373e-07,-0.0003320631731185131,0.0024547145585529506
1972-12-01,-2.7537628678560037e-06,8.63659534674399e-06,1.6370987556429632e-05,0.00036069331519470056,-8.519351189938283e-06,3.6698686414600374e-06,1.971961817042412e-05,-1.0821028809004929e-05,-9.308060558693369e-05,5.547889078240008e-06,-0.0003049873521376867,0.0025105374030924095
