,abs_vo850GLB_cluster1,abs_vo850GLB_cluster2,abs_vo850GLB_cluster3,abs_vo850GLB_cluster4,abs_vo850GLB_cluster5,abs_vo850GLB_cluster6,abs_vo850GLB_cluster7,abs_vo850GLB_cluster8,abs_vo850GLB_cluster9,abs_vo850GLB_cluster10,abs_vo850GLB_cluster11,abs_vo850GLB_cluster12
1983-08-01,-4.787458565108532e-05,8.638824197534989e-05,-2.2664868049902936e-06,-8.594260725658387e-05,4.4780095088108965e-05,-3.412110022099808e-05,0.000350358423020225,2.3082610459314108e-05,-6.846418057893642e-05,6.272264429220552e-05,0.00010022817648955384,-1.730720146164176e-05
1983-09-01,-4.7450203245903155e-05,8.480224509681152e-05,-1.4481609085402184e-06,-8.565343159716576e-05,4.405300175239812e-05,-3.401746136005041e-05,0.0003217872654204257,2.4630728647952864e-05,-6.790163628574097e-05,5.96493856423406e-05,0.00010037409656195094,-1.7840386164685297e-05
1983-10-01,-5.06473282801677e-05,8.217984723856308e-05,2.270005518127604e-06,-8.272127452073619e-05,4.401717647563436e-05,-3.716983379033655e-05,0.00027544170734472573,2.5158236594022845e-05,-6.93304775650524e-05,5.796864570584149e-05,0.00010291662373656064,-1.6420537265506947e-05
1983-11-01,-5.115277063740596e-05,8.101500297838636e-05,3.6881818727200453e-06,-8.237247966462747e-05,4.117904176590923e-05,-3.829509296338074e-05,0.00025558083507348783,2.6736387724372498e-05,-7.093720673929481e-05,5.472317266610154e-05,0.00010741431951324615,-1.472210916645394e-05
1983-12-01,-5.154102745638365e-05,8.358497738795863e-05,5.554456230253792e-06,-8.162809972418472e-05,3.755925525680373e-05,-4.02503729497482e-05,0.00023816857719793916,2.4815271491953107e-05,-6.939454770136838e-05,5.554739988744179e-05,0.00010784696322613268,-1.2529738507344684e-05
1984-01-01,-5.226477289671725e-05,8.495852674812115e-05,5.529730319015233e-06,-8.109066257020459e-05,3.682670415156533e-05,-4.060539183586448e-05,0.00022463023924501613,2.3049117871090583e-05,-6.927174622056544e-05,5.591670021109669e-05,0.00010577778482291055,-1.0634468245045092e-05
1984-02-01,-5.317462759095372e-05,8.60031958614837e-05,6.98920258652017e-06,-8.12534533906728e-05,3.703386260446321e-05,-4.190065410339618e-05,0.000256795174209401,2.3149697285169e-05,-6.884182595095208e-05,5.488789940563007e-05,0.00010962721823141761,-1.204191795310219e-05
1984-03-01,-5.1083009729987966e-05,8.684515296626373e-05,6.790513023445081e-06,-8.186495542759076e-05,3.621050746806811e-05,-4.1137753999063756e-05,0.00026430978323332965,2.3671684572923177e-05,-6.976900771784253e-05,5.451023800309611e-05,0.00011224764482044878,-1.36421965574441e-05
1984-04-01,-4.9943159427883485e-05,8.694499198561222e-05,5.763353282114525e-06,-8.263754280051217e-05,3.8967514849736637e-05,-3.819924687717874e-05,0.00028865686545032077,2.3075130948123813e-05,-6.992139577575922e-05,5.6163758958503206e-05,0.00010864204084283452,-1.6052722044564273e-05
1984-05-01,-4.9373712237226814e-05,8.659249794910079e-05,3.7499833170121583e-06,-8.44896218040958e-05,4.059479839582866e-05,-3.654340315048508e-05,0.0003064845805056393,2.402959901647752e-05,-6.77285920776676e-05,5.812446410157558e-05,0.00010563227415570864,-1.6763353297990535e-05
1984-06-01,-4.9071796528242966e-05,8.656698335897908e-05,-1.3028295967189919e-06,-8.38775624288246e-05,4.484648339343688e-05,-3.431554501575542e-05,0.0003536055010044947,2.21360460782511e-05,-6.76199122882723e-05,6.103362481773165e-05,0.0001006949238673276,-1.6153097916646602e-05
1984-07-01,-4.8174057521167594e-05,8.757037620848874e-05,-1.1562410429975927e-06,-8.543154399376363e-05,4.368180290863558e-05,-3.5181816305106695e-05,0.000350960144714918,2.326984433763783e-05,-6.786373256302326e-05,6.320616146945997e-05,9.965094910464833e-05,-1.6890345265021806e-05
1984-08-01,-4.8542509427066175e-05,8.704818177491463e-05,-1.9448837545353154e-06,-8.62963599502109e-05,4.4830925825476595e-05,-3.395832610074916e-05,0.000347670866176486,2.290163910165116e-05,-6.842518700736589e-05,6.286113289363505e-05,9.931153310639322e-05,-1.6980356545209945e-05
1984-09-01,-4.667763278121129e-05,8.459304390880658e-05,-5.168845439314297e-08,-8.898799860617146e-05,4.36795023277644e-05,-3.452176970658135e-05,0.00031315481464844197,2.4107717732828457e-05,-7.125612153921814e-05,5.9719270117558816e-05,0.00010031899868350465,-1.714315852863131e-05
1984-10-01,-4.8817450055953846e-05,8.279430882171974e-05,2.1760621143110223e-06,-8.286375232273713e-05,4.381027163954099e-05,-3.73659079168345e-05,0.0002649459565873258,2.536855151169837e-05,-6.856773552982109e-05,5.771334505472373e-05,0.00010404549598484775,-1.6813560080512818e-05
1984-11-01,-5.055375383323191e-05,8.160871589772457e-05,4.793166908184461e-06,-8.193774556275457e-05,4.087734674765125e-05,-3.84117569953702e-05,0.00023591375793330371,2.596906564199739e-05,-6.894693573226958e-05,5.517688350664685e-05,0.00010466207293644221,-1.5099311637256996e-05
1984-12-01,-5.244840939054811e-05,8.552553968807086e-05,5.70603834643483e-06,-8.220836170949041e-05,3.865215377210299e-05,-4.050525733127956e-05,0.0002595856858533807,2.4939506939652765e-05,-6.791273482448388e-05,5.5372550315073104e-05,0.00010614484309628822,-1.202145754445262e-05
1985-01-01,-5.161271694921947e-05,8.43650992969764e-05,5.3625498939045706e-06,-8.272132690763101e-05,3.7102826743023594e-05,-4.2254846685558286e-05,0.00022149122742121108,2.3294568326942498e-05,-6.838165716200893e-05,5.481433931734124e-05,0.00010898581817311726,-1.140990795701167e-05
1985-02-01,-5.320522466710492e-05,8.415498774393983e-05,6.172302569644343e-06,-8.203282195609062e-05,3.681085209963773e-05,-4.1931651924241345e-05,0.00026340625481680036,2.351563973909933e-05,-6.827075828278077e-05,5.4975717391463496e-05,0.00010876762429550941,-1.091942164400868e-05
1985-03-01,-5.240948834489625e-05,8.591053706346499e-05,6.88779292492914e-06,-8.225594210671261e-05,3.8605846468736684e-05,-4.063240512162756e-05,0.00027092119125882164,2.431782527552156e-05,-6.93007434605603e-05,5.6041816888268686e-05,0.00010664190767121123,-1.3613520116543081e-05
1985-04-01,-5.072014189323324e-05,8.413238527752352e-05,4.491497117000565e-06,-8.240214665420354e-05,3.96307852962321e-05,-3.913949068963431e-05,0.00028177566491649486,2.4065463169457012e-05,-6.866403846732577e-05,5.852985960418351e-05,0.00010391044105965177,-1.6938892098123152e-05
1985-05-01,-4.94117519482639e-05,8.607498414950384e-05,2.6279231383921845e-06,-8.510400948580354e-05,4.091080333160581e-05,-3.724405243736251e-05,0.0003037581882381346,2.5360279440839386e-05,-6.82168976589642e-05,5.794217470573695e-05,0.00010268557071753672,-1.6411313919237202e-05
1985-06-01,-4.7912928273328516e-05,8.702887263668158e-05,-1.3249627360722453e-06,-8.68293791427277e-05,4.413613517735859e-05,-3.6312569084773684e-05,0.00036389890738064423,2.2951313817034886e-05,-6.650074101730413e-05,6.0877152526668874e-05,0.00010423374813017449,-1.680232879366753e-05
1985-07-01,-4.778962210210422e-05,8.690608301897352e-05,-1.8932555940620678e-06,-8.66335118189454e-05,4.485982291616852e-05,-3.566660284356025e-05,0.0003534246570779942,2.3157759942962198e-05,-6.781762909868855e-05,6.227932442862798e-05,9.980533940991815e-05,-1.7121838416467184e-05
1985-08-01,-4.723028209943044e-05,8.625259932629657e-05,-2.3080392650451746e-06,-8.448741427855567e-05,4.604509484180811e-05,-3.487198206406281e-05,0.00034855307603720576,2.1757888116910324e-05,-6.63644164509482e-05,6.35687142832843e-05,9.915464394454337e-05,-1.7827055744613885e-05
1985-09-01,-4.850244980059938e-05,8.406377891546481e-05,-1.164645382042348e-06,-8.423090912401676e-05,4.6094291693980225e-05,-3.536724718839319e-05,0.000307125155813992,2.3937303392237434e-05,-6.983600522988652e-05,5.951979754423394e-05,0.00010195557579924908,-1.701459391394326e-05
1985-10-01,-4.9988516956123535e-05,8.264767216589819e-05,1.956119469549019e-06,-8.432941103819758e-05,4.339957107699554e-05,-3.6410912186524204e-05,0.0002645280801516492,2.6581900495760592e-05,-7.026001745281294e-05,5.813441758022989e-05,0.00010158919845368311,-1.6318021649071437e-05
1985-11-01,-5.025417769471939e-05,8.40150212961512e-05,4.3159763511490966e-06,-8.270326507044956e-05,4.0045813771450914e-05,-3.90034134716835e-05,0.00024987135475385003,2.6099417377876366e-05,-7.08869130339774e-05,5.6273538889242984e-05,0.00010624374308808009,-1.549514853586953e-05
1985-12-01,-5.080885758353631e-05,8.212869447147982e-05,5.588094451000943e-06,-8.327808754984289e-05,3.861666504844473e-05,-4.0381514327021285e-05,0.00022266214728006162,2.54714512836882e-05,-7.005104916951285e-05,5.418209388279075e-05,0.00010697897118054677,-1.3958229308452688e-05
1986-01-01,-5.233471494199217e-05,8.226801861583314e-05,7.513102633762647e-06,-8.149365748977289e-05,3.7486920378628366e-05,-4.2368407228517995e-05,0.0002446616781526245,2.3134030538339804e-05,-6.83504361978133e-05,5.51193038675059e-05,0.00010628236293773718,-1.0942124312749459e-05
1986-02-01,-5.334104152779177e-05,8.542864760562208e-05,6.229631676612568e-06,-8.229703380493447e-05,3.6022686795690524e-05,-4.142718193765677e-05,0.00024196640879381448,2.2723764356901394e-05,-6.883697067817471e-05,5.5057338268570366e-05,0.00011245597054796298,-1.121398541085107e-05
1986-03-01,-5.1922043327585045e-05,8.476587227137947e-05,7.02229592814741e-06,-8.17198641016148e-05,3.703796935366725e-05,-3.997420078867349e-05,0.00026867041015066206,2.3134987928000663e-05,-6.779103941282142e-05,5.598235553595166e-05,0.00010843065836461419,-1.4018684685817622e-05
1986-04-01,-4.965993973341766e-05,8.659507934746007e-05,5.868459829967483e-06,-8.230688836192712e-05,3.82275439504973e-05,-3.8694111565216246e-05,0.00029757518859696575,2.4408915882971902e-05,-6.909715336121642e-05,5.7312200655799427e-05,0.00010671945283346898,-1.6434309301187563e-05
1986-05-01,-4.777171989760622e-05,8.538172464164946e-05,1.018022468386613e-06,-8.510295010637492e-05,4.07131160440186e-05,-3.5800783915921904e-05,0.00029273614927660674,2.492261836184606e-05,-6.749541462881533e-05,5.991878581347731e-05,0.00010374314706628658,-1.644081218830524e-05
1986-06-01,-4.7102942947097605e-05,8.746430388669614e-05,-1.4405466996119924e-06,-8.733467402635142e-05,4.3321900229464135e-05,-3.5118343919886376e-05,0.00033588432415854186,2.3967589820566892e-05,-6.915307164438378e-05,5.993359175998445e-05,0.00010256019939190596,-1.6439066396202558e-05
1986-07-01,-4.7141045066976147e-05,8.7715179949629e-05,-2.5581752611066244e-06,-8.661525935167446e-05,4.624909810934191e-05,-3.5170803660492664e-05,0.0003768720125663094,2.292829570350699e-05,-6.842367234145491e-05,6.201740485141335e-05,0.0001013710724567294,-1.7471479063739696e-05
1986-08-01,-4.834246777984894e-05,8.517650608307544e-05,-2.251390828343169e-06,-8.720098849153146e-05,4.691651336759501e-05,-3.4776930815884535e-05,0.0003468545764917508,2.1403296258762292e-05,-6.966288300995338e-05,6.379574689821437e-05,0.00010055100627422724,-1.706646526631411e-05
1986-09-01,-4.802479383839629e-05,8.580678504107422e-05,-2.2017048531842747e-06,-8.532773063052446e-05,4.619162605735904e-05,-3.510965846100452e-05,0.0003309000385343097,2.5101347063525897e-05,-7.004176035143767e-05,5.8327239081524474e-05,0.00010228500061372496,-1.6639620677881156e-05
1986-10-01,-4.883386814775857e-05,8.290896085525404e-05,1.2201817979312057e-06,-8.596741099609062e-05,4.259651369878834e-05,-3.5537717099355586e-05,0.00026937017537420616,2.6370044787060887e-05,-6.913340338698594e-05,5.7205692553844566e-05,0.00010409335396727737,-1.7389326644588242e-05
1986-11-01,-5.015330750200017e-05,8.253780520592402e-05,3.5918258218684858e-06,-8.31325160106644e-05,4.111385543595811e-05,-3.811248668615146e-05,0.00024355087589356117,2.7889858328682537e-05,-6.930762395211307e-05,5.607720172049775e-05,0.00010336230477758033,-1.63197484731028e-05
1986-12-01,-5.050427732145546e-05,8.344276200781652e-05,5.859945424390918e-06,-8.15575898741372e-05,3.8528378354385495e-05,-4.1106378587053304e-05,0.00023879732907516882,2.55334355130776e-05,-7.046024840781881e-05,5.4916354045041054e-05,0.00010461683048046691,-1.3925692135496761e-05
1987-01-01,-5.126607388907763e-05,8.282457715352668e-05,7.654079165989456e-06,-8.066753653110937e-05,3.663613255820873e-05,-4.185736948327422e-05,0.00025121826183749363,2.3818723116355692e-05,-6.944063494541542e-05,5.387567178896179e-05,0.00010698330281478822,-1.1952159306953707e-05
1987-02-01,-5.3049510802243636e-05,8.4340086016853e-05,7.80737516400406e-06,-8.174819668056443e-05,3.686454033313446e-05,-4.128201882453124e-05,0.00026497451472096145,2.3348134762512297e-05,-6.824537893933207e-05,5.4906850609454684e-05,0.00011008569901828103,-1.2353601848194872e-05
1987-03-01,-5.049750063457296e-05,8.725105392419105e-05,6.180827104164223e-06,-8.399049984291196e-05,3.775244154726331e-05,-3.988421814153699e-05,0.00026235959012410603,2.2870177208740757e-05,-6.972838207637405e-05,5.49583358500466e-05,0.00010911458141018389,-1.4840182005897795e-05
1987-04-01,-5.070149915455548e-05,8.628641512260536e-05,5.969222874588697e-06,-8.158291457220912e-05,3.8121872685905056e-05,-3.90736247384998e-05,0.0002943894469353836,2.46631525162117e-05,-6.834178769490395e-05,5.689355083600747e-05,0.00010631552263727797,-1.64734336232703e-05
1987-05-01,-5.0117353159567984e-05,8.726514282393489e-05,3.224175863131787e-06,-8.293078280985355e-05,3.9472392186346066e-05,-3.615228163510985e-05,0.00031464027415495366,2.5423238893119093e-05,-6.743445029139178e-05,5.929496496562557e-05,0.00010307436564912797,-1.658163382477229e-05
1987-06-01,-4.889825428397663e-05,8.553545622647469e-05,-3.893179322619507e-07,-8.451399189652875e-05,4.3122775379326275e-05,-3.542419147064746e-05,0.0003427939009270631,2.531957993507568e-05,-6.71230555257924e-05,6.010124142731316e-05,0.00010266829084852064,-1.7200646861917015e-05
1987-07-01,-4.830216765101749e-05,8.920100012083391e-05,-1.6581324197159754e-06,-8.660837775096298e-05,4.478301188168998e-05,-3.390784095503805e-05,0.0003533986455295235,2.455694238731575e-05,-6.885393787147734e-05,6.004712022018041e-05,0.00010312456127158406,-1.7024414511279198e-05
1987-08-01,-4.854358712120652e-05,8.738913871882636e-05,-1.94371242565971e-06,-8.44888883875683e-05,4.518378492894004e-05,-3.488242875296905e-05,0.00035063570976490155,2.4451412978263817e-05,-6.879975438669656e-05,6.0210127544294294e-05,0.00010160562345071128,-1.7314440212654507e-05
1987-09-01,-4.866934702541702e-05,8.494738304461732e-05,-1.3290306012713532e-06,-8.472409244859591e-05,4.5029043420248705e-05,-3.3831734352185664e-05,0.0002997236333612818,2.38386568454706e-05,-6.802918876604337e-05,6.0467249536957065e-05,0.00010008660290029127,-1.7765350419985015e-05
