,zgv850GLB_cluster1,zgv850GLB_cluster2,zgv850GLB_cluster3,zgv850GLB_cluster4,zgv850GLB_cluster5,zgv850GLB_cluster6,zgv850GLB_cluster7,zgv850GLB_cluster8,zgv850GLB_cluster9,zgv850GLB_cluster10,zgv850GLB_cluster11,zgv850GLB_cluster12
1965-01-01,-0.010364760413816322,0.172065163577967,-0.6351635958019056,-0.2524979473626027,1.3646700382232666,-4.326802492141724,-0.10987704897180517,0.12012492043311608,-0.9198391896027784,0.4374248326801863,-0.08933312194638474,9.113989273707073
1965-02-01,-0.006147731998516719,0.1170576556553295,-0.6558331062919216,-0.22355942208258833,1.4696903228759766,-5.964294346896085,-0.04094006057749403,0.10958039704622798,-0.8300960980928861,0.4346458760441327,-0.024987702247101902,11.791751119825575
1965-03-01,-0.012994924240145578,0.09614302336576566,-0.5130382274326526,-0.25170986525347977,1.5229275226593018,-0.9913584725423292,0.02743857615488641,0.037942968195243065,-0.5873833023584806,0.41466506778216755,0.0002162059942303702,15.660945574442547
1965-04-01,-0.01570679273374411,0.09011302662281254,-0.5082361635408904,-0.2299251126461342,1.4162572622299194,3.9699714292179453,0.2992481944408823,-0.07608745929221032,-0.2905567850057895,0.3106398355276858,0.06724531074639323,14.813077449798584
1965-05-01,-0.030810339826462117,0.04087213361960145,-0.5513949143259149,-0.25892965190234735,1.6597347259521484,12.75701414455067,0.696202351691875,-0.40821607963579926,0.0584001953785236,0.3476082912234009,0.19767314715440884,12.410088380177816
1965-06-01,-0.028118345127546768,0.010109912344620595,-0.533256028827868,-0.23274752082394773,1.4998310804367065,18.336554007096723,0.9676632728982479,-0.5956363230244095,0.31636327505111694,0.29439630567050373,0.25143748539131744,0.8214374383290609
1965-07-01,-0.038337656384565336,0.02688880417894442,-0.5691140576412803,-0.200294272699317,1.4074323177337646,20.31699093905362,0.9595170934149561,-0.7693430207704715,0.3076018736912654,0.29495231135458244,0.2809048998494481,-2.399052679538727
1965-08-01,-0.030340480630219865,0.018418149336875966,-0.5994607272901034,-0.16742712039439406,1.3787407875061035,17.403527823361483,0.8274627492782918,-0.7444428306230357,0.2247422131208273,0.2688632270351785,0.28536505130834355,-4.16674812634786
1965-09-01,-0.03559711085854808,0.07970956761149031,-0.5741825856660542,-0.2199914031585709,1.32448148727417,13.412779027765447,0.7810542558101898,-0.5914581353675592,-0.07965837247096574,0.34446472027262703,0.1923454383951287,-3.6177406708399458
1965-10-01,-0.03500355694779686,0.11623090160871619,-0.5642564673172801,-0.17055262979425367,0.9127001166343689,6.901851025494662,0.3026482589701389,-0.2689670648933017,-0.38316837870157683,0.3433213981448627,0.0919682320293992,-1.3026501569483016
1965-11-01,-0.027649942402889496,0.10619718451701586,-0.5742716789245605,-0.12729226403533803,1.0495660305023193,-0.9658265520225872,0.20512245753978162,-0.07629424285475916,-0.5516653106762812,0.33155911159319956,0.011646515299934287,4.569684465726217
1965-12-01,-0.024722941078465302,0.14098916184249802,-0.7133340835571289,-0.18890957180105272,1.343994379043579,-5.023353208195079,0.14153598470890777,-0.043803175360384125,-0.7540094164701608,0.4084874249872614,0.04017698973807138,3.169841898812188
