,mgv250GLB_cluster1,mgv250GLB_cluster2,mgv250GLB_cluster3,mgv250GLB_cluster4,mgv250GLB_cluster5,mgv250GLB_cluster6,mgv250GLB_cluster7,mgv250GLB_cluster8,mgv250GLB_cluster9,mgv250GLB_cluster10,mgv250GLB_cluster11,mgv250GLB_cluster12
1980-01-01,0.4368004002949087,-0.6750091910362244,0.020427294879508534,0.16349503650582942,0.5303068167489509,-0.3544419936312029,-0.508381976919659,0.9600644707679749,0.02789809429992197,0.017237588928438345,-0.2597563823715585,-1.1605040385172918
1980-02-01,0.4447840517613946,-0.7383178791095472,0.05306596177623426,0.2783552373597161,0.42643099051454797,-0.44384963658391213,-0.4517984895382897,1.1613972187042236,-0.039833018931353256,0.0021279969163850248,-0.7919550430579264,-1.0767827431360881
1980-03-01,0.21136548233831803,-0.17719128939869075,-0.041121950393154034,0.24050449136662147,0.5441043169602104,-0.19646868101255693,-0.5627816915512085,0.9615131616592407,0.19381655199039313,-0.3230091440439753,-0.16321042766336535,-1.195698263298752
1980-04-01,0.22063882817037223,-0.3098842097799583,-0.008466237177737325,0.4396110071305016,0.8265879879827085,-0.24904302593802108,-0.5136300244573819,0.018438812345266342,0.07155217644241121,-0.4819762217760615,0.40096628372786475,-0.6941942577688104
1980-05-01,0.09127464429361792,0.1351506481396741,-0.08186946361720991,0.2510916452644337,0.6416687660891077,-0.08514664366064158,-0.287999745647786,0.29603180289268494,0.07842207637925942,-0.37850885922522876,1.0602539680043206,-0.695768329832289
1980-06-01,-0.084252648123699,0.4201301726801642,-0.14963061823476131,0.26427655359452334,0.6663297570270041,-0.12308618902754621,-0.36716396525754763,-0.039666347205638885,0.11987546510580513,-0.438940852153592,-0.4851415509083232,0.0480017760115811
1980-07-01,-0.10191578582701524,0.31611868019761713,-0.2720858874938471,0.16834953715045187,0.9390614991602692,0.12202167676554786,-0.422420784578485,0.15076670050621033,0.25558664127149516,-0.6326763698637089,0.9361836753907751,0.20388572389244017
1980-08-01,-0.06058162203194892,0.31571970802956617,-0.17990215219182076,0.22706154330371875,0.466231723194537,-0.0484117693236085,-0.3614190473394879,-0.048507414758205414,0.22273006538550058,-0.5393630054731856,0.6450010616271222,0.21153661366711315
1980-09-01,-0.1126128101221672,0.40234502019553353,-0.12823505367306495,0.23859165122021966,0.2496555050754029,-0.004388127568898017,-0.24947156466669954,0.40258148312568665,0.15310389041486713,-0.588974799390907,0.11309878747971332,0.01879254667960012
1980-10-01,0.15063863119860066,0.07707212955273432,-0.07390823218177521,0.2610401231415418,0.6730731803437938,-0.13727516679266413,-0.5888558646379891,0.3866729736328125,0.08762991288676858,-0.2865064087966065,-1.002174029584791,-0.5349886850414114
1980-11-01,0.3410863939945291,-0.4268109284598252,0.024467246647146966,0.30423298664902754,0.4723235640836799,-0.31906806625206185,-0.4023979275913562,0.7587099075317383,-0.023980830010259524,-0.26473296752525804,-0.01682944168321422,-0.9624342887829512
1980-12-01,0.3637207263126606,-0.7543118734811914,-0.05031651998166557,0.3555807344954654,0.9077207938484524,-0.37161819383400635,-0.43135106563568115,1.4178175926208496,-0.002235973046885596,-0.15853311032255052,0.20331377621556893,-1.1558898239054232
1981-01-01,0.4788804072432402,-0.9297995988664957,0.12207615611364515,0.27275522366704147,0.8102007275042327,-0.4761128266111793,-0.47556581133503023,1.7111430168151855,-0.022244145058923297,-0.10777520446391764,-0.7716836499386147,-1.4162806618926873
