,zgv500GLB_cluster1,zgv500GLB_cluster2,zgv500GLB_cluster3,zgv500GLB_cluster4,zgv500GLB_cluster5,zgv500GLB_cluster6,zgv500GLB_cluster7,zgv500GLB_cluster8,zgv500GLB_cluster9,zgv500GLB_cluster10,zgv500GLB_cluster11,zgv500GLB_cluster12
1982-01-01,-0.2429686,0.03259983,0.09700117,-0.34768716,0.3298571,-0.23924287,-0.6409527,-0.11203699,-0.07238493,0.13851604,-0.4320476,0.01689868
1982-02-01,-0.05202665,0.14117725,-0.30856746,0.5508707,0.24270244,-0.13612099,-0.51215005,0.05881276,0.19187336,-0.15182209,-0.7660297,0.031801462
1982-03-01,-0.11549659,-0.073582456,0.08462651,-0.5607172,-0.14822945,-0.0824975,-0.6486703,0.023019504,0.49032822,-0.04683733,0.25348037,0.054687906
1982-04-01,-0.28155613,0.005322409,0.05096221,-0.006653023,0.2792941,-0.083561994,-0.6281789,-0.060143374,0.49378768,-0.22434011,0.29566056,0.015435028
1982-05-01,-0.1716481,0.12308101,-0.5589874,-0.26226234,0.034728814,-0.118823074,-0.64494455,0.06746173,0.355937,-0.24922243,-0.26359305,0.013439131
1982-06-01,0.09021504,0.311894,0.14184256,0.5837366,0.104718685,-0.6696938,-0.61726797,0.14277396,0.39226246,-0.22247724,-0.24855714,-0.0005322456
1982-07-01,-0.023551702,0.26079863,-0.00864892,-0.09021501,0.33478037,-0.6473396,-0.61167943,0.31601888,0.17710361,-0.15142293,0.20291737,0.03153534
1982-08-01,-0.091146514,-0.12760505,0.04404304,-0.4203383,0.24935547,-0.4870016,-0.3660496,0.12693977,0.16605958,0.003858757,0.6373601,-0.006786108
1982-09-01,0.043643855,0.15062456,0.08582401,-0.0117093325,0.14916086,-0.11389985,-0.45879284,0.38813764,0.3850773,-0.17563996,0.26665336,-0.013838291
1982-10-01,-0.0045240643,0.26864925,-0.018495416,0.016765594,0.1558139,-0.06120787,-0.43045092,0.020225191,0.27463692,0.16047104,0.031801462,-0.038720656
1982-11-01,-0.15155599,-0.01503582,0.010378694,-0.33211917,0.17191425,0.22726746,-0.4854049,0.08755386,0.26585498,0.098464824,-0.047768783,-0.048700143
1982-12-01,-0.33784074,0.1434393,-0.08249755,0.77002144,0.03712392,-0.08329582,-0.58826077,-0.04736955,0.10618234,0.14570141,-0.43484193,0.0010644912
1983-01-01,-0.17317276,0.27350834,0.05982576,0.29040986,-0.0024144887,0.1770628,-0.30623809,-0.031924956,0.23809576,-0.22682822,-0.39503777,-0.00201208
1983-02-01,-0.25231445,0.23326683,-0.13802847,0.36311284,0.08249517,-0.11173735,-0.50664103,-0.17062418,0.16338062,-0.117639445,-0.38712367,0.057411194
1983-03-01,-0.0889338,-0.3034212,-0.0018779337,0.07900755,0.20134187,-0.16016133,-0.72984743,-0.009657973,0.32702962,-0.14004056,-0.16499034,0.055801608
1983-04-01,-0.27659354,0.25539964,0.056606434,-0.6206587,0.2841053,-0.04949709,-0.5388342,-0.005633819,0.4527174,-0.15238127,0.73266435,0.022535264
1983-05-01,-0.03393703,-0.23286438,0.030985976,0.083970666,0.25298515,0.0026827813,-0.54191935,0.026827693,0.563784,-0.52045727,-0.100335576,0.14795473
1983-06-01,0.04735089,0.20939007,0.05553334,-0.08987278,0.16700241,-0.41690236,-0.69778836,0.08987276,0.5961114,-0.28571492,-0.004694843,-0.038766004
1983-07-01,-0.036485672,0.07994652,0.01837697,-0.3344072,-0.04668019,-0.5460778,-0.59812343,0.047350883,0.082897566,-0.31737164,0.5826975,-0.043729138
1983-08-01,-0.17733106,0.2677404,-0.1498327,-0.31334746,0.07954411,-0.5640523,-0.1499668,0.10610354,0.04909469,-0.21529225,0.61931735,0.01784042
1983-09-01,-0.025352169,-0.18457457,-0.11321287,-0.20080528,0.04211948,-0.18309906,-0.46063152,0.16847792,0.22629157,-0.12702912,0.90784913,-0.0114017725
1983-10-01,0.07270305,-0.033802915,-0.042387746,-0.20724392,0.18672076,-0.020120775,-0.48263025,0.11321287,0.42119485,-0.2782032,-0.059020925,-0.15439339
1983-11-01,-0.049631227,-0.09175072,0.05539919,-0.1432599,0.14352816,-0.05580163,-0.49684888,-0.0061703683,0.3213958,-0.116700456,-0.29389742,0.06277681
1983-12-01,-0.10985941,-0.15372267,0.0036217333,0.97693044,0.27927628,-0.14701577,-0.53266394,0.023474235,0.12059049,0.10462801,-0.8155619,0.05781368
1984-01-01,-0.080122545,-0.27857167,-0.18146959,0.15865307,0.04311229,0.08277559,-0.35564327,0.12960215,0.24408188,-0.04377556,-0.7096945,-0.009949016
1984-02-01,-0.09803071,-0.03210207,-0.20402059,0.082642935,0.17576548,-0.2915717,-0.4446535,0.005306101,0.22723503,0.27870435,-0.36691874,0.039265346
1984-03-01,-0.26305127,0.15852055,-0.06990824,0.051204108,0.14950013,-0.10638785,-0.675868,-0.003316331,0.31133705,-0.18916345,-0.5352556,-0.028653096
1984-04-01,-0.17165324,-0.07773475,-0.036612295,-0.40459222,0.23280635,-0.053459216,-0.6367353,0.041122485,0.4531432,-0.22139814,-0.12960224,0.052795984
1984-05-01,-0.25549003,0.43006164,-0.11089806,0.17828588,-0.0082245115,0.15944913,-0.55356175,-0.01764288,0.7586435,-0.17987776,-0.37421462,-0.11686746
1984-06-01,-0.11898991,0.3938473,-0.14724505,-0.45340857,0.008091843,-0.36758202,-0.31120434,0.00039795638,0.23771448,-0.3654595,-0.107449055,-0.0334286
1984-07-01,-0.050806176,0.08144908,-0.22020431,-0.12588789,-0.024938798,-0.85349053,-0.66101086,0.044836782,0.4787453,-0.041122507,0.21118388,0.05027554
1984-08-01,-0.19672468,0.04828577,-0.15175524,-0.54666376,-0.035418414,-0.5640414,-0.04550005,0.10718378,0.058367394,-0.10254091,0.98879683,0.033561267
1984-09-01,-0.05558169,-0.03674493,-0.0030510903,0.39490852,0.03422451,-0.09736743,-0.6476128,0.19022468,0.30218405,-0.0932552,0.08940824,-0.04364288
1984-10-01,-0.014857149,0.13212256,-0.01618371,-0.5514393,0.028918397,-0.025867367,-0.77748024,0.030377578,0.27392882,0.010744905,-0.78583753,-0.085693955
1984-11-01,-0.072295986,0.10386745,0.0122040985,-0.12681647,0.13238788,0.26477575,-0.4126841,0.08887763,0.27697986,-0.038602114,-0.09895925,-0.015918398
1984-12-01,-0.09763274,-0.15918383,0.10824499,-0.787562,0.17629609,0.1362348,-0.49877602,0.095775604,0.29170436,-0.14127564,0.06327553,0.084500074
1985-01-01,-0.15373024,-0.09063401,0.17137583,0.070448495,0.20185451,-0.003341961,-0.4549079,-0.05547657,0.13808985,-0.022859002,-0.98160106,0.075795695
1985-02-01,-0.15907738,-0.020853853,-0.2088058,0.27484304,0.20399337,-0.0022725104,-0.34569255,0.017779255,0.33125523,-0.37109143,-0.64927644,0.023527408
1985-03-01,-0.19864622,0.12539044,-0.07338951,-0.10039254,0.111888885,-0.10426919,-0.58484334,-0.0955801,0.48271292,0.25024617,0.12659359,0.0028072596
1985-04-01,-0.35077232,0.10975001,0.02740407,0.16656339,0.24249275,-0.365878,-0.5109191,0.020051766,0.3593278,0.04558437,-0.3926137,-0.009090138
1985-05-01,-0.057481717,-0.0768651,0.123919964,0.08234596,0.13514894,0.17953023,-0.4841835,0.04411391,0.6200007,-0.26989684,0.346762,0.038766764
1985-06-01,0.04398022,0.17592089,-0.19624,0.62681836,-0.08555423,-0.476029,-0.5769564,0.0540061,0.33392888,-0.37456712,-0.89684886,0.03007766
1985-07-01,-0.074592575,0.16001311,-0.03756361,-0.014704609,0.068577066,-0.84083766,-0.21575706,0.16870226,0.3132087,-0.0572144,-0.23955183,-0.035291124
1985-08-01,-0.046653796,0.053070355,0.0057481765,-0.21081094,-0.009090138,-0.6151884,-0.2821952,0.049327362,0.30385122,-0.072587416,0.4283058,-0.07726614
1985-09-01,-0.035424806,-0.053471386,-0.4717514,0.24182434,0.0093575,-0.33085424,-0.4402032,0.08301435,0.30037555,0.038365733,-0.45891818,-0.08916354
1985-10-01,0.043712877,0.036761593,-0.3578573,-0.33406252,0.120979026,-0.17739134,-0.46573582,0.1429023,0.08889618,0.15947843,-0.71544725,-0.099590495
1985-11-01,-0.16228566,0.026334668,-0.26174247,0.91155356,0.17565353,0.08702469,-0.50971603,0.0049461126,0.10974999,-0.08047445,-0.8026056,0.0093575
1985-12-01,-0.40477842,-0.15693855,-0.13942666,0.46840936,0.11763706,0.06416569,-0.53137195,-0.05694704,-0.035157394,-0.0395689,-0.14103088,0.075795695
1986-01-01,-0.13154908,0.019440746,-0.09033469,0.74198866,0.21825483,-0.12960501,-0.50662583,-0.0063506365,0.11573734,0.42912215,-0.18403912,0.0031105161
1986-02-01,-0.13854775,0.09681494,-0.0018144727,0.50325644,0.038622297,-0.37054068,-0.6433593,-0.026439417,0.06687617,0.07879982,-0.30755273,0.0044065714
1986-03-01,-0.19803646,0.45828328,-0.006221056,0.21371865,0.15397075,-0.1346596,-0.7531346,-0.047953848,0.35783935,0.11910705,0.048342668,-0.02125522
1986-04-01,-0.25311857,-0.29835072,-0.09370444,-0.606681,0.10264716,0.22940087,-0.4718918,-0.04639859,0.559764,-0.36833748,0.3249197,-0.056118988
1986-05-01,0.11508925,0.09448205,0.020607209,-0.5536726,0.11327477,0.16900492,-0.24093571,-0.016200637,0.58827704,-0.18326148,0.013997341,0.03006835
1986-06-01,-0.034345318,-0.109127425,0.084372856,-0.2287529,0.059359092,-0.5110325,-0.6576158,0.1835207,0.49897927,-0.3759841,0.7698537,-0.024236137
1986-07-01,-0.1192366,-0.19907328,0.31195927,-0.04276967,0.035900593,-0.8093833,-0.290704,0.21656995,-0.06570973,-0.05365648,-0.03395648,0.092667565
1986-08-01,-0.1242912,-0.15267469,0.1922042,-0.4087742,0.05767423,-0.6351942,-0.28253892,0.07024591,0.13880694,-0.1399734,0.67848223,-0.081391945
1986-09-01,-0.004924989,-0.01775589,-0.22901206,0.17768851,0.0957781,-0.259858,-0.43249193,0.052230813,0.20451674,-0.17898451,0.14088078,-0.04108479
1986-10-01,-0.18274304,0.065709725,0.21449628,0.32219806,0.05495252,0.19518514,-0.43313995,0.15863653,0.21929169,-0.18624239,-0.5976087,-0.048213057
1986-11-01,-0.25921002,0.060136724,0.025791395,-0.46541157,0.23665872,0.07426367,-0.54369295,0.081391945,0.20088777,0.023328876,-0.0089427475,0.044454515
1986-12-01,-0.104332015,-0.30379412,-0.011923659,0.0077762604,0.1526747,-0.044972945,-0.48057532,0.052749228,0.10575771,0.068949856,-0.3083303,-0.021384824
1987-01-01,-0.26829615,-0.071713924,0.1541181,0.6630938,0.2097966,-0.11982014,-0.43904352,0.0878978,0.025092458,-0.05003642,-0.8915984,-0.046769954
1987-02-01,-0.23652229,0.15159401,-0.024795508,0.17624097,-0.13377689,-0.2541909,-0.60934556,0.12264118,0.3011093,0.11878081,-0.8028097,0.027022624
1987-03-01,-0.3563424,0.15693912,0.091164276,0.40756664,0.12175031,-0.23028629,-0.6207782,-0.05656936,0.529317,-0.07438648,-0.30393037,-0.046176054
1987-04-01,-0.20326367,0.35797566,0.063844696,0.02806201,0.25879368,-0.05092726,-0.40519103,0.11952319,0.47155982,-0.4028154,0.18529806,-0.026131785
1987-05-01,-0.059390403,0.10660578,0.24929118,0.33748588,0.15293029,-0.28908283,-0.63800144,0.0755743,0.47200522,-0.5122422,-0.61350286,0.14090374
1987-06-01,0.12011709,-0.15515742,-0.09621246,0.36257842,0.10853596,-0.5484703,-0.6752688,0.045582104,0.42731398,-0.26606902,0.569257,0.03994007
1987-07-01,0.07082305,0.23474054,0.15367267,0.19405815,0.22226858,-0.8183998,-0.85997295,0.0755743,0.21142979,-0.32798353,0.33882228,-0.010244846
1987-08-01,-0.0011878014,-0.19880942,-0.4167722,1.1402957,0.00846312,-0.6662119,-0.41009074,0.09933047,0.5545579,-0.24424306,0.024647022,0.0050481795
1987-09-01,0.011432648,-0.013511324,0.05404527,1.1399988,0.115959786,-0.31358132,-0.4930888,0.17104435,0.20771794,0.023607682,0.09413376,-0.03474338
1987-10-01,0.003711915,0.117741466,-0.081958756,-0.30823618,0.10660577,0.05404525,-0.65210664,0.14164612,0.1643629,-0.3174417,0.57653224,-0.0078692315
1987-11-01,-0.14684276,0.16896573,-0.029992152,0.35975736,0.124422885,-0.14179459,-0.42686853,0.09873655,0.06711116,0.04944248,-0.62731117,0.005345142
1987-12-01,-0.4182569,-0.43310452,0.047957756,0.13912201,0.071268484,0.053599834,-0.49353418,0.14506106,-0.250776,0.11462345,-0.35738167,0.06414163
1988-01-01,-0.23632893,0.0006779373,-0.24988766,0.5957712,-0.017626364,-0.1955171,-0.40323702,0.110639356,0.07714925,-0.0459641,-0.44404888,0.0037964464
1988-02-01,-0.11484257,0.3614761,0.035388328,-0.33381623,0.20148294,-0.09016565,-0.39116973,0.07267487,0.2699546,-0.1330113,-0.15782379,0.070369884
1988-03-01,-0.15402734,0.19809327,0.09640268,0.39944068,0.19727975,-0.19836444,-0.55414593,0.018982243,0.42777842,0.13138428,-0.8171856,0.032812167
1988-04-01,-0.28486922,0.1730096,0.12582515,-0.30507174,0.051387645,0.01898224,-0.53421456,-0.009626711,0.2424303,-0.042710066,0.26859874,0.08203041
1988-05-01,-0.10250411,-0.27876782,0.091114774,-0.22873601,-0.023998976,-0.17206046,-0.511029,0.09450445,0.571501,-0.17680605,-0.10087705,-0.052065574
1988-06-01,0.0073217214,0.3533409,0.026168346,-0.04799795,0.029964816,-0.44323534,-0.5736705,0.0669802,0.2931401,-0.34791738,-0.1547052,0.024948096
1988-07-01,0.021287229,-0.010711407,-0.17843309,0.2986991,0.014101094,-0.5804499,-0.60404205,0.21205875,0.30303794,-0.08542013,-0.06033641,-0.029829234
1988-08-01,0.056675553,0.20663527,-0.43848982,0.2280581,0.023592222,-0.64444715,-0.6460742,-0.021287238,0.3720519,-0.02793101,0.038506843,-0.059794057
1988-09-01,-0.098029725,-0.6994956,0.08501333,0.25761613,0.101283826,-0.23795596,-0.57543314,0.04569297,0.096402645,-0.1599932,0.22277017,-0.12609634
1988-10-01,0.06318375,-0.38642424,-0.2062285,1.0710052,-0.029693652,0.09314857,-0.25775176,0.120130494,0.44079477,0.11267316,-0.25842968,-0.07701367
1988-11-01,-0.15484086,-0.27063257,-0.027930975,-0.18290743,-0.0010846972,0.09016566,-0.31727463,0.08392863,0.2919198,-0.15267144,-0.3107664,0.022778695
1988-12-01,-0.18928008,-0.2344307,0.11145288,0.51523226,0.05409942,-0.3144273,-0.50384295,0.20216088,0.05667553,0.11470697,-0.9133169,0.084606566
1989-01-01,-0.13733615,0.21225762,0.05967512,-0.36805612,0.24441786,0.0009528875,-0.27133718,-0.046334576,0.109344766,0.07230101,-0.6926363,0.019296145
1989-02-01,-0.11136973,-0.071109876,0.27479142,-0.065273404,0.07515969,0.033351373,-0.4342823,0.049669694,0.19653472,-0.33756343,-0.3174335,0.0015484572
1989-03-01,-0.13352455,0.08254461,-0.060628008,0.0059556006,0.119112015,-0.04716835,-0.5030101,-0.060747124,0.47335106,-0.14650777,-0.03168378,0.075159684
1989-04-01,-0.17604756,-0.46215463,0.0063129426,1.27295,-0.05931779,0.337087,-0.43416327,-0.003930688,0.24882498,0.0794477,-0.6791766,0.035733603
1989-05-01,-0.17128307,0.08933401,-0.2529939,-0.22809951,0.060747128,-0.43070906,-0.66011876,0.06586895,0.53743327,-0.27633986,-0.07992415,0.05598265
1989-06-01,0.046215452,0.15591764,-0.092669144,-0.31088236,0.08182995,-0.3136219,-0.68024874,-0.0025013448,0.31922016,-0.38342157,-0.09898208,0.06003244
1989-07-01,0.2171412,-0.03680561,0.27014607,-0.26061708,-0.02203573,-0.81031895,-0.5898427,0.111012414,-0.011196566,0.0072658537,0.20927982,0.098386526
1989-08-01,-0.054553308,0.32600957,-0.36436364,0.3561449,-0.06372492,-0.56018376,-0.33422834,0.109225705,0.37865704,-0.061223578,0.34232792,0.0065511465
1989-09-01,0.03930697,-0.022631263,-0.060985327,-0.42796946,0.059794225,-0.0951705,-0.53064406,0.093145594,0.21261486,-0.033232234,0.8977472,-0.059198666
1989-10-01,0.009171623,0.14507845,-0.1130373,0.44976696,0.06789385,0.12030313,-0.37270147,0.0061938227,0.31135887,0.08278285,0.53064394,-0.042880323
1989-11-01,-0.07515967,-0.24906321,-0.03335136,-0.11827831,0.32958293,0.05407686,-0.5088465,0.18295604,0.37436908,-0.31659973,-0.32684335,0.003573358
1989-12-01,-0.18891166,0.23584178,0.039426077,1.2219702,-0.03668649,-0.23750934,-0.5785271,-0.13626413,-0.040974546,-0.0041689216,-0.3816349,0.009171629
1990-01-01,-0.27888983,0.122423485,-0.20203146,-0.042684555,0.15633546,0.22088602,-0.5915608,-0.03718531,0.24484697,-0.15882316,-0.22926584,0.11757891
1990-02-01,-0.03548317,0.13027951,-0.040065885,0.101474,0.07004981,-0.2398715,-0.56982577,-0.16327497,0.3803638,-0.02605592,-0.7976512,0.049362205
1990-03-01,0.029067397,-0.16144189,0.10121213,0.15633544,0.13368383,-0.23122993,-0.66606224,0.28150854,0.43601084,-0.28504378,-0.65087396,0.098986246
1990-04-01,-0.2111969,-0.3134565,-0.09990282,0.04229183,0.2101494,0.38756523,-0.43221384,-0.09505825,0.5005614,-0.24903688,-0.27064103,-0.023960972
1990-05-01,-0.1706073,0.061277222,0.027496194,-0.049362183,0.16458431,-0.29708973,-0.3888746,0.032078885,0.26199937,-0.21551771,-0.04032774,0.013748085
1990-06-01,-0.12543496,0.122423485,-0.0941417,-0.4286786,-0.103961766,-0.5902514,-0.49047956,0.00484457,0.15856132,-0.159216,0.36229497,-0.037709046
1990-07-01,0.037447177,-0.22756365,0.34605914,0.18212947,-0.068216704,-0.65545666,-0.5071082,0.085500024,0.3011487,-0.113127135,0.29015023,0.07293036
1990-08-01,-0.111686885,0.15397862,-0.041244127,0.048183776,-0.045434166,-0.6659314,-0.27810428,0.1952229,0.24589448,0.015188384,0.010736609,-0.055908907
1990-09-01,-0.04988594,0.25898784,-1.0397485,-0.3329657,0.047005378,-0.16759577,-0.24262114,0.19587757,0.23987146,-0.075156234,0.06926419,-0.033126354
1990-10-01,0.08510725,0.10108118,0.0028805495,-0.42304844,0.015712094,-0.12949392,-0.6024283,0.061015338,0.3179083,-0.18108201,-0.09086833,-0.009296333
1990-11-01,-0.057480134,0.12504217,-0.06965699,0.20726891,0.124911234,-0.18330792,-0.43679652,0.0306386,0.059182264,-0.13342196,-0.20713791,0.039280258
1990-12-01,-0.23659813,-0.27064103,0.0945345,-0.19797249,0.018592656,-0.3643899,-0.6160455,0.011129427,0.0044517517,0.13237445,-0.38442284,0.07188288
1991-01-01,-0.13887867,-0.28979787,0.102592096,0.20947257,0.12914726,0.12898234,-0.38843146,-0.014349699,0.3074464,-0.33647564,-0.88176423,0.0067624925
1991-02-01,-0.18852533,-0.059048176,-0.19033968,0.42405835,0.015834153,0.13557987,-0.70165074,-0.13393052,0.22316256,-0.11677685,-0.2116168,-0.061852146
1991-03-01,-0.23107962,-0.11562228,0.050471354,-0.42405835,0.008741761,-0.1068805,-0.60334706,0.054264944,0.34092903,0.14976463,0.4177906,0.056574095
1991-04-01,-0.16658844,0.12832257,-0.27808723,-0.24872808,0.2314095,0.05789361,-0.7097327,0.026060378,0.58256465,0.02474084,-0.022431755,0.0097314
1991-05-01,-0.11083905,-0.032822847,-0.4321403,0.31058022,-0.16065064,-0.19792688,-0.6148928,0.008906722,0.62726325,0.122219846,-0.49085864,0.016658854
1991-06-01,0.11413783,-0.18803053,0.05426495,0.34917593,-0.13426039,-0.5909766,-0.53753644,0.070264004,0.2266262,-0.23520307,-0.03315277,0.08824237
1991-07-01,0.00082471373,0.019297862,-0.119910695,0.43642873,0.024575925,-0.54528844,-0.7428855,0.04651282,0.14432172,-0.13937351,0.22547169,0.05080123
1991-08-01,0.19941132,0.08906709,-0.20551404,-0.13178635,-0.105396055,-0.61274856,-0.28682905,0.118921064,0.31800252,-0.092695735,0.1588363,0.021771956
1991-09-01,-0.01022622,0.34917596,-0.122384764,-0.39304978,0.067789935,-0.10143755,-0.37935987,0.13327077,0.1545479,-0.18407197,-0.76482236,0.011875617
1991-10-01,-0.03315276,-0.11991072,-0.017153645,-1.2167556,0.06086251,-0.02226677,-0.684662,0.10490124,0.32855853,-0.2757781,0.27841714,0.030183852
1991-11-01,-0.20023604,0.094180204,-0.14250734,-0.09582987,0.15025948,0.24114089,-0.47766343,-0.04370885,0.3059619,0.43741837,-0.79682064,0.01962775
1991-12-01,-0.13821892,0.0846137,-0.055914342,-0.35313454,0.19000979,0.069274426,-0.43510923,0.02935915,0.21920404,-0.23767714,-0.053770162,0.11083905
1992-01-01,-0.30646795,0.28692892,-0.059821464,0.52139693,-0.026364278,0.16086222,-0.53156793,-0.31423002,0.0020074367,-0.13958344,-0.62350833,0.055940438
1992-02-01,-0.14466894,-0.004148686,-0.3193155,0.16902575,0.21854243,0.2546762,-0.41982093,-0.10799984,0.4075087,-0.49985057,-0.2085052,0.07266903
1992-03-01,-0.23045318,-0.3075386,0.095152274,-0.43547893,0.09582142,-0.02850554,-0.7001922,-0.12981394,0.29027456,0.272743,0.57359016,-0.09140508
1992-04-01,-0.23620781,-0.02649808,0.03399251,0.48352346,0.147747,-0.008966518,-0.62725556,-0.0069591044,0.19913726,-0.16327114,-0.50051963,-0.016059447
1992-05-01,-0.031985085,0.10559094,-0.086587235,0.16982873,0.018602204,-0.13249052,-0.6641923,0.033858687,0.60611063,-0.18736033,-0.7040733,-0.06423782
1992-06-01,-0.03519697,0.37070575,-0.5586014,-0.052193213,-0.03907801,-0.33591026,-0.633947,-0.0385427,0.4587651,-0.5709137,-0.07253518,0.0231524
1992-07-01,-0.04402969,-0.101576045,-0.13543475,-0.57934487,0.082840025,-0.4511369,-0.44002908,0.17759082,0.2847877,-0.1771893,0.24196248,0.06102593
1992-08-01,-0.023286212,0.06624527,-0.11776934,-0.15751648,0.079494305,-0.33109245,-0.37498832,0.17290679,0.23901825,-0.011776924,-0.037739705,-0.10291433
1992-09-01,-0.078557506,0.0386765,-0.08391066,-0.4005496,0.12017826,-0.20341977,-0.33992514,0.13222285,0.29696608,0.084178306,0.9588833,-0.07534561
1992-10-01,-0.09876566,0.13235673,-0.19539003,0.71785766,0.15042357,0.24704798,-0.5553895,0.23553868,0.3389883,-0.17437892,0.035063125,-0.03626759
1992-11-01,-0.26377654,-0.15497375,-0.24691412,1.0882957,0.13931577,0.07588091,-0.4558209,0.057680212,0.2012785,-0.008966541,-0.805114,-0.031717427
1992-12-01,-0.19351645,0.30017796,0.07521176,-0.819166,0.13262434,0.17263913,-0.40135255,-0.2012785,0.15992543,0.114423655,-0.26859435,0.08190322
1993-01-01,-0.16087496,-0.16702671,0.019499969,0.30654448,0.4218034,0.28959814,-0.3549463,-0.044919632,0.27462497,-0.1634285,-0.230866,0.07463391
1993-02-01,-0.13719638,-0.054089285,-0.04642856,-0.17329459,-0.17991066,-0.063374996,-0.41832128,-0.14775887,0.33649096,-0.12152676,0.08763389,0.11444636
1993-03-01,-0.120598175,-0.30190167,0.16249993,0.5011962,0.017178535,-0.24212489,-0.71732116,-0.087517835,0.46184802,-0.12152674,-0.44443735,0.029714275
1993-04-01,-0.05466962,0.049214266,-0.058383893,0.0012767792,0.048749972,-0.08682139,-0.5927766,-0.096803546,0.4540712,-0.28948197,-0.06430354,0.037258934
