,vws850-200GLB_cluster1,vws850-200GLB_cluster2,vws850-200GLB_cluster3,vws850-200GLB_cluster4,vws850-200GLB_cluster5,vws850-200GLB_cluster6,vws850-200GLB_cluster7,vws850-200GLB_cluster8,vws850-200GLB_cluster9,vws850-200GLB_cluster10,vws850-200GLB_cluster11,vws850-200GLB_cluster12
1980-01-01,31.479392813514007,18.051597416278202,22.923732980641084,10.035177800571493,76.12158971636569,23.734054903780123,27.112672732277545,59.252714296891796,40.51831691873283,27.402119111524936,18.420377970646157,15.889708370524204
1980-02-01,29.007300814531355,18.58759440656075,23.35287724990498,10.871930949312778,76.17424172235056,24.535742403031513,19.37350920594354,59.69126020243514,42.27665177747026,27.573033969706906,16.935546643010646,14.854846766307721
1980-03-01,36.395728752279936,17.27025220641219,25.372503037388235,8.713335705960954,63.711795317423984,28.414221315741905,27.516686004618183,59.34672549261585,36.692793864415925,20.849364383484897,11.420305769113485,15.722310917242675
1980-04-01,31.131333143533254,21.225304398459546,22.648928572815567,7.48826015311114,49.94608939776454,36.08128595780126,18.944827734817967,47.52373107571455,30.51723565985001,21.365548241183276,14.266388281618665,28.861123246574962
1980-05-01,27.960738653510976,22.689542987960667,26.549566215844262,8.65639059841549,37.31229379002609,44.29817375001484,14.172523142652407,40.068876524662514,22.656378411241214,13.600740511823041,12.246327134663007,33.14010189803527
1980-06-01,25.39509514928053,22.94133007893575,29.0831837336717,10.646108270992256,18.05847643529254,51.95410284616467,8.963958614378601,36.12630681812407,11.247421192307208,9.87548075862631,34.415032451068164,36.8113576563304
1980-07-01,17.334271790927406,22.77958493720724,30.827291745605915,11.153850096033896,13.398893226293675,51.714271100248226,9.624368302364068,23.425694407764528,10.150954269256435,9.38246069232872,40.079516444867686,35.439486798388806
1980-08-01,14.265942868267123,21.662958239880492,31.078430730285827,11.1087863296175,15.120930104970105,46.2497971231706,10.350948772995352,28.3513597390601,9.75557203709299,10.706510747164224,41.79263818703664,33.09202843021777
1980-09-01,18.373213599108347,20.3393593142597,30.0595323753569,9.47909021009748,20.33865951655195,40.98471262360558,10.40160558564496,38.70304205500938,9.113413809444987,6.966748541907393,27.94024733887041,33.288441066124406
1980-10-01,17.967201933178874,19.84901048689026,28.55075319079288,7.703322350626005,40.3330061401617,41.055200514253954,14.38140507500855,47.00949259245966,20.04020894707899,11.289957943171611,20.975947386061634,27.333668401045937
1980-11-01,20.263033182838473,19.96095637109524,25.083511718226575,7.582512549170914,47.948632986215245,32.6294348496248,18.55757921514114,49.75933049273618,29.076221778372286,18.117717679239487,15.235907716135008,24.72124685930364
1980-12-01,26.94242581767064,15.608955686194161,23.816245729120737,8.835049892295231,68.76976944659546,30.86738239732159,23.79569198520282,56.91437159270952,37.08696250420671,25.396123125214938,20.550101980467677,19.504890476287837
1981-01-01,28.975557687512747,15.694520554186298,24.896791736700152,12.010290618253425,79.83745640770654,24.67982061428289,23.874778073399185,61.91906424263974,43.34941681593384,28.56194037686781,18.594281290824235,14.522872812643596
1981-02-01,33.54299214065994,17.412196277203453,22.363433402293424,12.738998481948562,72.71032239692934,21.293919586308448,31.601246022135197,62.61227542347478,40.21946918867651,27.09418616240952,18.26332413590325,11.762832387150851
1981-03-01,29.674395216087962,15.950962691057152,21.364170283020773,7.885170023836816,61.716706468582004,28.39190688697144,20.572724263802296,46.38042960113126,38.72911040651237,24.894215746309136,17.01882526009322,19.663195908547145
1981-04-01,34.95510871547223,22.37322078331949,24.743678497120392,8.978138558482751,47.89206034308507,30.128937503413475,25.841138103595668,46.36865608672767,29.73238504121608,19.21287287669085,9.210309743609049,28.028641989135526
1981-05-01,25.63788949940197,24.6672163480918,26.845109397964034,11.110841431690478,39.52040506913995,41.50599458203234,15.721712250878818,41.705053894029916,21.81644503934156,12.963962851207448,11.840385812852013,35.674387330114065
1981-06-01,19.009925940569488,22.67349198568584,29.572978056122917,11.960296204470348,24.749379418446853,50.60421335798593,16.04156245084319,40.99198787304841,11.10208887139424,10.05612706779889,37.525493260145495,35.51825134093775
1981-07-01,16.178291597379957,21.50770055929828,31.340268918257415,12.177502341856894,13.274746552687127,48.480524047788634,12.2449553960861,16.915740271258908,10.310474960871192,11.565764909118133,44.43118983147075,34.047818652990635
1981-08-01,15.26083904196329,21.860767899729662,32.50307668121507,11.580944360151182,12.99425732545426,48.38303219332435,8.04761152877926,22.540905623924047,8.857863152204848,10.78132931527103,40.89172421791663,32.96634671394806
1981-09-01,14.598281462566073,21.93630736672304,31.998595128176007,9.744488802789064,19.497461547946557,43.0090869241667,13.80306945704975,35.88717172648586,8.665416789587173,9.443863447785272,30.937451187703367,30.348052996982403
1981-10-01,21.559915033919822,19.351851381309856,25.69935667576409,7.326351036646685,41.39127918657457,41.28066863754379,10.416876817912957,48.058633237781066,19.67934190001083,9.256784658967014,19.801624429575014,32.657899987204964
1981-11-01,23.699986125414718,16.69571380051286,26.529802563308575,8.392242806461821,59.78688545829868,40.049785634127964,20.200904788375798,62.19271687110127,28.099990492429747,18.50805949962143,19.473713831433567,23.533808223479852
1981-12-01,25.97639408271909,18.97720669284211,25.384462161353145,10.559421577610923,60.48148688044986,31.65908492292108,32.65673887608339,55.865322509862565,34.21623843560928,26.543693433916363,17.536563231015226,18.771051254517612
1982-01-01,29.12306784812337,15.839973693920397,23.941780530394723,10.775798517618638,72.08083137591969,24.175586750520395,34.33770956811823,54.835613029703765,40.75466637559279,25.642210518309025,18.964836085052283,14.068426714867154
1982-02-01,31.951688901700138,16.22034190948871,23.19514401665974,10.955465651334642,77.49561181526387,22.453606891269718,30.243189681648875,55.421308793735584,41.364087600972496,25.87571245631973,15.684723183974535,12.319123156553719
1982-03-01,38.088083655585926,15.068342869653234,23.589541682846942,8.967189543226826,69.93248944397105,30.10369233817092,29.82245908080866,53.98551289325956,36.48364808987736,20.7039715164034,12.415746682434097,16.22179459182724
1982-04-01,35.9352000796634,18.7391111842405,22.042223612541694,7.951308379554349,51.10168217872905,36.963157978306306,20.33727472999044,39.51315782531301,31.71799924999838,19.029368035433478,14.801390841905306,29.699460739970643
1982-05-01,26.439302004020536,22.725877006900724,26.01430920189305,9.31654077993527,42.6792875291169,43.87264643891272,11.177639979929772,40.513842922153856,24.059825743966563,13.35886812788247,9.57835186959083,36.553905269527036
1982-06-01,22.021674466254474,23.92466663553343,28.893895502673054,11.01934809110689,26.705208088825795,51.893599513236936,13.030551741844413,39.79881271208857,13.7668781755324,11.467098784916557,35.726594074740596,35.06699890597085
1982-07-01,17.31975780174514,22.804953912255662,29.2152877059229,12.270238321838569,17.049579355782324,52.381888858845905,6.027106929744572,29.049005947020838,9.357941306698214,11.593197983450663,38.091757171710086,35.441845639785214
1982-08-01,17.96368012286092,22.177190537034797,29.194013064656808,12.119255624125806,11.786894007636581,46.268982130679554,9.901565983812207,19.819667129087048,11.082303981485055,10.982009134955877,39.124800655976834,33.42302724024728
1982-09-01,16.21358375623689,20.05533292652569,26.215435161287516,11.062762358873528,20.800928723113874,45.06831671782517,5.538936496864236,39.63680864982397,9.573417184434906,8.927062873339874,26.179387769639522,34.087320588870526
1982-10-01,16.87113685658445,16.939600002769016,27.110030631695345,8.840744798525755,41.95134435441032,40.28991066957652,6.923664778920415,38.73936391723934,20.38170758047915,11.279816052805874,7.902997183208679,27.926668418051246
1982-11-01,26.274039500709918,17.32094229256509,26.595023597724992,9.442103157934602,57.40264947571845,35.172448580700475,10.581101510511944,52.04423024009492,30.55610947234617,21.95899195945181,10.564753982255215,26.429059181376623
1982-12-01,30.66891523819197,18.600410111875423,25.082121180460092,9.232163906851964,69.06723693977008,29.52965754899815,10.801788978073713,59.466452473651266,35.42461247490887,25.418629912448253,16.35400335078566,23.23336374870296
1983-01-01,29.385776202349426,17.221155444261427,22.87379507430675,11.206454296260823,79.17905603019754,30.503810573530554,12.913601929359292,53.733325588982105,45.64502705720935,33.21170220857916,16.855328108085757,21.265373850745018
1983-02-01,33.77107175989709,16.8305744181706,24.444051153264184,10.485217531740851,78.70758984450585,29.562671095903887,10.36404400677214,57.12940721281143,46.61854691985482,30.465596354341027,19.444587348072844,18.910661400569314
1983-03-01,32.445364937852545,16.280352478712974,22.408726038207664,9.574900100883776,73.2596847325967,31.080727870077983,8.462006507497984,56.225870194866545,44.320555030209064,28.142463463164443,16.42704329968011,22.326389329459268
1983-04-01,36.66820682772458,20.650446474332313,24.284396079539462,8.582546639494202,54.16691711469818,37.67672974871345,7.53639695629861,45.08711376783608,34.7365431917871,19.721216749309967,12.954173849701686,27.678469889458125
1983-05-01,31.0712269364582,24.697858977755473,28.423319310769923,9.956849730120883,35.24229140876759,41.26396235519843,8.180829818367478,38.50252209839902,24.874942346395937,14.830431072239355,10.546337795415381,33.10638544709362
1983-06-01,20.621877828682717,23.67902978200156,30.59331827521501,10.235313284025645,28.951560885018054,50.04800441702325,10.862249562397558,44.98914878099175,15.779818505828128,10.700368868246597,27.32288939669413,38.18921079492607
1983-07-01,19.362360878381146,23.38985216785205,31.210974127774172,10.840678820539834,14.624609050179233,51.26773027466538,9.7060756055147,28.423016166356206,9.241165377037511,11.91900686947727,36.23954939668577,35.87627952448864
