,vws500-250GLB_cluster1,vws500-250GLB_cluster2,vws500-250GLB_cluster3,vws500-250GLB_cluster4,vws500-250GLB_cluster5,vws500-250GLB_cluster6,vws500-250GLB_cluster7,vws500-250GLB_cluster8,vws500-250GLB_cluster9,vws500-250GLB_cluster10,vws500-250GLB_cluster11,vws500-250GLB_cluster12
1980-01-01,18.091522531702932,9.278894509344441,13.739917697616612,7.473371675120554,13.33573176441826,10.46732435118338,15.113626830070803,39.00901267186957,5.607819467836232,43.59778459175319,27.527503910346113,14.322547732049829
1980-02-01,18.086481961791293,8.989416321082574,13.41104512929058,7.118289176987274,15.421752967445217,11.297401098819833,12.25038907303236,34.155864941725895,6.47262270748711,43.33239029832146,27.410262939272563,16.309169126290033
1980-03-01,18.37323347632413,7.919474007580537,14.07119472838149,6.882079704527989,12.151840910533174,11.49884278033793,13.925896723380129,27.475791707511835,5.348899479282151,33.25710146806408,25.80391794356431,18.31044704428635
1980-04-01,16.56866115115225,9.534507368749713,17.73302235965737,13.29405304329793,11.802982026393959,10.199003301978609,10.568429143352661,19.589838301296435,5.872453491061401,22.76560998376713,20.281441787528394,22.0517742122157
1980-05-01,14.019429438105497,9.470136888252119,20.351541101327463,15.234791842964855,7.505527375810297,11.611839654086442,6.8989255184110245,14.608350667081794,5.4397500226394975,14.306034592402497,18.019277795887138,28.108382874359144
1980-06-01,9.524028402052396,11.685850173503923,22.31627399974078,17.55225670443738,6.0624138372558525,13.126765341485047,4.1465767541048475,9.593515420832308,6.088459008390913,6.788682453264121,14.271978177990377,37.13037482237217
1980-07-01,7.543540073080957,11.689436943181256,23.526668355246972,17.711954762048634,5.329182725172919,14.681823701378422,5.751758406776595,6.289636511641685,5.668768722897389,10.536417849547398,8.8112464951104,40.36838486544919
1980-08-01,6.107266263714448,12.591825245995668,21.76980945244778,16.31271365938889,5.843620937903118,15.835846489768398,5.5952680990740244,7.606496720703178,5.507515046310103,8.947630912593576,10.37886211332085,32.623648815854146
1980-09-01,7.2456049247489585,11.060125580306421,20.075828303960023,16.87747825494909,4.313459508269529,13.817337726107398,4.710312270526512,8.705951871828766,5.117100332968117,6.797097063920323,15.32659890857712,28.577801702875846
1980-10-01,10.63595416992214,9.687070048796492,18.96294479562214,13.690201341599273,6.187973685741011,11.941279755954382,5.921900023861691,20.698032640866902,5.319217184141427,14.249351448336942,19.134625611557457,28.018003374068776
1980-11-01,12.987026015144826,9.97242803591875,16.693118347774774,11.669367225680725,9.3053732733814,10.483750085806694,7.925984776083517,27.7886011801746,5.746267402258928,25.765967589734895,18.85203238328181,16.828336523425044
1980-12-01,15.58357687562807,8.786077666505848,14.796676883361402,8.801379823223192,11.836890115678708,10.932161724317407,14.574212467006056,36.18885780744986,5.228078960255791,38.3914051987219,23.872609316593838,17.49595030095057
1981-01-01,17.577891336371,8.254327047427129,12.364933748012604,7.697692549215867,14.123439885855216,11.463639332013683,14.449655443775532,37.81773134853508,6.448287256586849,44.83220399181104,29.23378909076428,14.034270784188191
1981-02-01,18.242629626040003,8.874399104657451,10.23292306840709,6.368609570563205,13.831569132836037,11.204498344735642,19.197545650100732,34.47443177882989,7.482318223447809,37.588305094870805,27.67174946614429,14.160275020329152
1981-03-01,18.484325349994485,7.749600022381566,15.994494768224927,9.170630098394419,14.08310698059585,9.97911412252958,12.671539965192867,21.122530435603444,5.961402380079242,32.402626134955256,20.729633901346414,16.338034416128906
1981-04-01,17.0049604558424,10.429514382164005,16.70871234965612,13.253744978356048,10.851507255373296,10.642586885660037,13.167741660807732,20.67762736321786,6.460175447119864,20.146463348755752,21.838669671288915,17.78121238391827
1981-05-01,12.443681746183477,11.020338119107716,20.514241199530666,16.525727665013655,7.316471748469797,11.623350116146776,7.442079896883174,16.356266488980268,7.643142621002,15.687591173180072,18.951603803833475,24.559659734385974
1981-06-01,8.247248773851211,12.616829699080862,20.87873962571032,17.844575274412467,4.846250201878604,13.037682607066237,7.557416446826993,10.630709375807346,6.541237230010623,7.55189663640896,18.06000390355621,38.44102219426596
1981-07-01,6.880315493619558,12.155117659620455,21.462900452838024,16.46630802006186,6.295001465832755,16.03628442084206,5.998660257686111,5.244607545282796,6.232663148467585,9.822023588883665,7.7986770417756395,36.35532459776622
1981-08-01,6.0827736509859065,12.002130919877594,21.288586824770277,17.186645653336733,5.724840400771447,16.101726429112407,7.562672019057847,5.649078170852866,6.491794926388795,9.635349525501521,8.730629819824431,39.374978296163626
