,vo1000GLB_cluster1,vo1000GLB_cluster2,vo1000GLB_cluster3,vo1000GLB_cluster4,vo1000GLB_cluster5,vo1000GLB_cluster6,vo1000GLB_cluster7,vo1000GLB_cluster8,vo1000GLB_cluster9,vo1000GLB_cluster10,vo1000GLB_cluster11,vo1000GLB_cluster12
1980-11-01,1.7887214e-06,6.831779e-05,-6.6653716e-05,-3.131383e-06,-1.9399195e-05,-1.8951912e-05,7.868446e-06,2.4856883e-05,7.873781e-05,-5.2352625e-06,-5.372396e-05,8.0304744e-07
1980-12-01,1.5153855e-06,5.7616155e-05,-7.4688236e-05,-3.9265506e-06,-2.3490997e-05,-2.3101697e-05,5.7479992e-06,2.995921e-05,8.204272e-05,-6.3120533e-06,4.215639e-06,8.0838e-06
1981-01-01,2.8752474e-06,5.5387784e-05,-4.2762826e-05,2.891913e-06,-2.5180881e-05,-2.7430702e-05,2.3419561e-06,2.5173493e-05,9.062668e-05,-5.599082e-06,0.00012067431,7.783194e-06
1981-02-01,1.6670092e-06,7.008662e-05,-7.2052186e-05,6.920891e-07,-2.284773e-05,-2.1847809e-05,1.2707806e-05,3.471441e-05,8.9743415e-05,-4.35752e-06,0.0001293653,6.508297e-06
1981-03-01,1.1253869e-06,5.9570786e-05,-5.0495553e-05,-8.285133e-08,-1.3565128e-05,-2.6830749e-05,8.049839e-06,2.6490055e-05,6.812011e-05,-7.4572745e-06,-4.742079e-05,6.8166046e-06
1981-04-01,1.4920224e-06,6.887839e-05,-0.00010306642,7.424889e-06,-6.698996e-06,-1.8714723e-05,7.091581e-06,2.186542e-05,3.7655846e-05,-2.990957e-06,-8.54428e-05,3.4335353e-06
1981-05-01,9.4206916e-07,7.201981e-05,-3.6838297e-05,3.275623e-05,-1.0098731e-05,-2.2547749e-05,7.924849e-06,1.7924063e-05,3.05814e-05,-3.4992481e-06,-0.0001235148,-7.84891e-06
1981-06-01,1.2837045e-06,6.7745146e-05,-5.0478884e-05,4.8146685e-05,-4.0075465e-06,-3.5188423e-05,7.1582435e-06,2.5669397e-06,-1.8039776e-05,-3.9742154e-06,-9.975835e-05,-1.2690194e-05
1981-07-01,4.8377115e-07,4.3205408e-05,-6.694426e-05,5.9345803e-05,-1.1994343e-06,-4.6587527e-05,1.2516157e-05,1.7549093e-05,-2.8763927e-05,-1.616063e-06,-0.00013494724,-1.509834e-05
1981-08-01,1.167049e-06,5.98041e-05,-6.221129e-05,4.8771635e-05,-1.5744008e-06,-4.1037965e-05,8.158164e-06,2.2382046e-05,-2.1197855e-05,-5.090791e-06,-0.00013023094,-1.2973505e-05
1981-09-01,1.5170226e-06,6.732018e-05,-4.871236e-05,2.2248722e-05,-6.440685e-06,-2.9922172e-05,7.2749026e-06,3.4597753e-05,-2.999288e-06,-6.1073806e-06,-0.00011302396,-1.1665274e-05
1981-10-01,2.0086518e-06,5.930414e-05,-4.7729103e-05,1.7549093e-05,-1.1073658e-05,-2.0914544e-05,8.908108e-06,3.773917e-05,6.7136854e-05,-7.607261e-06,-8.005156e-05,-7.82391e-06
1981-11-01,2.2086315e-06,7.2253126e-05,-6.194466e-05,1.9669824e-06,-1.5731624e-05,-2.7747345e-05,1.0774627e-05,3.3456174e-05,7.697775e-05,-6.4990163e-06,-5.315771e-06,-2.9076327e-06
1981-12-01,2.091976e-06,7.533621e-05,-8.070151e-05,-5.032467e-06,-2.0822888e-05,-3.832151e-05,8.366482e-06,3.7930822e-05,9.613458e-05,-6.449016e-06,4.5321907e-05,7.7082e-06
1982-01-01,2.3046086e-06,5.390536e-05,-8.363651e-05,-6.2783292e-06,-2.2421824e-05,-5.951857e-06,8.35305e-06,3.648173e-05,9.945767e-05,-3.838337e-06,8.23777e-05,6.8924855e-06
1982-02-01,2.5022164e-06,6.751435e-05,-6.7089204e-05,-5.134134e-07,-2.3684777e-05,-1.2850855e-05,1.1205437e-05,3.931694e-05,8.1784885e-05,-3.718058e-06,7.566772e-05,6.2996696e-06
1982-03-01,2.0898224e-06,5.3647615e-05,-5.4219097e-05,3.027817e-07,-1.7473103e-05,-2.3134919e-05,8.35305e-06,3.423075e-05,7.967137e-05,-5.419177e-06,4.8389596e-05,5.9044614e-06
1982-04-01,8.698262e-07,5.8347185e-05,-5.4665856e-05,2.1549644e-05,-1.6416343e-05,-2.5798297e-05,5.3116455e-06,2.466837e-05,5.636254e-05,-5.298898e-06,-9.516634e-05,4.4439003e-06
1982-05-01,1.7031998e-06,7.5487296e-05,-4.6074318e-05,4.1112566e-05,-1.0522548e-05,-2.0686333e-05,8.868541e-06,1.300966e-05,3.1533007e-05,-3.9672086e-06,-0.00012814924,-1.113255e-05
1982-06-01,3.3527758e-06,6.7059e-05,-4.68046e-05,5.3828036e-05,-1.6389022e-06,-3.7250815e-05,1.0526706e-05,1.2073182e-05,-2.1038584e-05,-4.2765023e-06,-0.00015948256,-1.29195905e-05
1982-07-01,3.3270044e-06,6.509154e-05,-7.496764e-05,4.5150588e-05,-1.5358091e-06,-3.8204475e-05,8.378825e-06,1.4100784e-05,-2.7456466e-05,-6.304108e-06,-0.00016063383,-9.577481e-06
1982-08-01,3.7136197e-06,5.9739014e-05,-6.982991e-05,3.5837365e-05,-1.3983445e-06,-4.2448686e-05,8.834177e-06,2.3809218e-05,-2.3006047e-05,-6.243965e-06,-0.00017094366,-1.1828466e-05
1982-09-01,2.5279878e-06,7.4026735e-05,-5.5112614e-05,3.46861e-05,-2.2746754e-06,-3.4037577e-05,6.7292494e-06,3.5278917e-05,2.1843298e-06,-8.11692e-06,-0.00014090766,-7.652976e-06
1982-10-01,2.1327796e-06,6.981688e-05,-5.158149e-05,9.186428e-06,-1.0995085e-05,-2.110732e-05,7.7516415e-06,3.4101875e-05,5.2590854e-05,-8.297342e-06,-0.00013149994,-4.4483386e-06
1982-11-01,2.6053167e-06,7.411265e-05,-7.7442004e-05,3.9713705e-06,-1.5617326e-05,-9.646217e-06,9.667554e-06,3.6344267e-05,6.381999e-05,-7.421004e-06,-8.999424e-05,-3.1767922e-06
1982-12-01,1.0588337e-06,7.1758564e-05,-9.894662e-05,1.9781291e-06,-1.768789e-05,-9.7922675e-06,6.1536193e-06,3.239216e-05,8.019545e-05,-6.243965e-06,-1.4277051e-05,1.28120555e-05
1983-01-01,1.872224e-06,6.310406e-05,-6.154149e-05,9.2471237e-07,-2.326725e-05,-6.6814573e-06,8.044088e-06,3.836445e-05,7.645615e-05,-7.0465503e-06,3.9607516e-05,8.191866e-06
1983-02-01,1.3071949e-06,5.9957278e-05,-4.383433e-05,1.9591535e-06,-2.5370897e-05,-2.1624317e-05,9.634863e-06,3.5000354e-05,6.947586e-05,-7.802821e-06,2.2447999e-05,6.279457e-06
1983-03-01,1.6114427e-06,6.0226754e-05,-4.364309e-05,1.7075872e-05,-1.8451461e-05,-1.9859686e-05,9.017676e-06,3.5000354e-05,9.289416e-05,-6.4380583e-06,5.9974664e-05,6.096907e-06
1983-04-01,2.1590859e-06,7.144042e-05,-4.998881e-05,1.9144747e-05,-9.776082e-06,-2.7205071e-05,8.58304e-06,2.7063857e-05,4.974328e-05,-4.87336e-06,-2.1337455e-05,6.4533124e-06
1983-05-01,1.854838e-06,7.84381e-05,-6.679192e-05,3.191442e-05,-5.2819196e-06,-2.5414363e-05,9.252381e-06,1.2242694e-05,3.0732204e-05,-5.681788e-06,-0.00014086296,-4.6995046e-06
1983-06-01,2.6198031e-06,6.644208e-05,-4.5607656e-05,4.969982e-05,-1.6222657e-06,-3.4437453e-05,7.0183414e-06,1.2277465e-05,-6.9683156e-06,-6.1859682e-06,-0.00016069117,-1.4018147e-05
1983-07-01,1.4028155e-06,6.264335e-05,-6.8069756e-05,4.7309306e-05,-3.3260476e-06,-3.6167312e-05,1.0817079e-05,1.0834465e-05,-3.0847343e-05,-8.237457e-06,-0.00017653807,-1.0984371e-05
1983-08-01,5.335387e-07,5.9766036e-05,-6.4149324e-05,2.1057156e-05,-3.8476137e-06,-3.7697242e-05,1.0321593e-05,1.4363726e-05,-2.7804872e-05,-5.081987e-06,-0.00015886569,-1.3305344e-05
1983-09-01,1.9417676e-06,6.422542e-05,-6.913897e-05,2.3412897e-05,-3.5781377e-06,-3.13776e-05,9.834799e-06,2.456034e-05,-5.8121805e-06,-8.585168e-06,-0.00011889635,-1.2470835e-05
1983-10-01,1.0551048e-06,7.3239826e-05,-5.6864785e-05,1.359007e-05,-9.384905e-06,-2.4614626e-05,7.452978e-06,3.7182235e-05,6.049623e-05,-7.4638046e-06,-8.547267e-05,-3.3782053e-06
1983-11-01,1.9939253e-06,6.3521315e-05,-5.9185757e-05,-1.6396516e-06,-1.975537e-05,-2.6631347e-05,9.148069e-06,3.971183e-05,8.642675e-05,-8.176608e-06,-2.874025e-06,-3.482517e-06
1983-12-01,2.054774e-06,6.3347456e-05,-8.08655e-05,-1.8308929e-06,-2.5162273e-05,-1.6017486e-05,8.287487e-06,3.7399554e-05,7.809908e-05,-5.707865e-06,-1.0888751e-05,1.1747205e-05
1984-01-01,2.4004548e-06,6.3229905e-05,-6.580001e-05,2.8924042e-06,-2.9502415e-05,-2.2459346e-05,9.730487e-06,3.9534378e-05,7.918543e-05,-4.7081994e-06,8.9344176e-05,8.418625e-06
1984-02-01,2.1298838e-06,5.9851853e-05,-6.197922e-05,2.0348383e-05,-3.007635e-05,-1.1997239e-05,8.025068e-06,4.1092215e-05,9.069703e-05,-4.7573994e-06,8.8089706e-05,1.0681593e-05
1984-03-01,1.7199272e-06,4.9348753e-05,-5.7871446e-05,2.5398404e-06,-1.9228886e-05,-2.511587e-05,7.639712e-06,3.615633e-05,9.080362e-05,-6.011862e-06,3.5336416e-05,8.008668e-06
1984-04-01,8.836141e-07,5.0677016e-05,-4.8721202e-05,1.9389081e-05,-1.0160635e-05,-3.5266406e-05,6.991977e-06,2.5062891e-05,8.033332e-05,-4.888585e-06,-0.000116601914,2.5480404e-06
1984-05-01,1.9495055e-06,5.9835456e-05,-6.764483e-05,2.2447362e-05,-9.070143e-06,-2.6173562e-05,4.1960666e-06,1.5715865e-05,1.788864e-05,-4.22445e-06,-0.0001378131,-9.0373505e-06
1984-06-01,3.0727824e-06,6.361526e-05,-5.528052e-05,5.357131e-05,1.45082595e-08,-4.0276085e-05,1.2444405e-05,1.8495375e-05,-2.3426845e-05,-4.618014e-06,-0.00016429633,-1.3768258e-05
1984-07-01,2.2938693e-06,4.9643924e-05,-6.728406e-05,4.7339963e-05,-1.0848453e-07,-4.2276675e-05,8.713796e-06,8.115261e-06,-2.7272246e-05,-4.060472e-06,-0.00016082809,-1.4293e-05
1984-08-01,3.1137824e-06,5.425184e-05,-6.615258e-05,2.8842693e-05,-8.2180486e-07,-3.888223e-05,6.434435e-06,2.4554542e-05,-2.2114982e-05,-4.773792e-06,-0.00013822305,-1.5260499e-05
1984-09-01,1.9986983e-06,5.681817e-05,-4.6056484e-05,3.281108e-05,-7.717288e-06,-3.7430982e-05,7.3773335e-06,2.8539325e-05,8.287439e-06,-6.528411e-06,-8.234589e-05,-7.643495e-06
1984-10-01,2.080691e-06,6.0655373e-05,-6.633296e-05,1.0197844e-05,-1.2390796e-05,-1.9778228e-05,8.754796e-06,3.194197e-05,7.463491e-05,-6.339833e-06,-6.466034e-05,-9.4883e-06
1984-11-01,1.7363272e-06,6.9223475e-05,-3.791473e-05,1.9577055e-06,-1.8441766e-05,-3.4947298e-06,8.156254e-06,3.5664383e-05,9.598548e-05,-5.2083487e-06,-2.5263456e-05,2.6628259e-06
1984-12-01,2.2282766e-06,5.8958147e-05,-0.000101023536,1.2853707e-06,-2.0975305e-05,-9.422707e-06,7.80369e-06,3.146642e-05,7.4815296e-05,-5.1919487e-06,5.644921e-05,9.1401525e-06
1985-01-01,2.562665e-06,4.278293e-05,-6.490025e-05,-7.4945638e-06,-2.883593e-05,-1.9072468e-05,8.325696e-06,3.380573e-05,9.61709e-05,-5.0493763e-06,4.5444118e-05,7.49623e-06
1985-02-01,1.664077e-06,5.0455452e-05,-7.489699e-05,-1.109438e-06,-1.8588617e-05,-2.1534936e-05,9.353884e-06,3.4436467e-05,7.271268e-05,-5.8010774e-06,4.3741995e-05,9.500764e-06
1985-03-01,2.2516106e-06,5.7324432e-05,-7.761002e-05,1.40628035e-05,-2.9345705e-05,-1.7543149e-05,4.575835e-06,3.2380092e-05,8.138747e-05,-5.4295524e-06,4.6532787e-05,5.275695e-06
1985-04-01,1.318469e-06,6.0383074e-05,-5.6605626e-05,1.7415216e-05,-1.756043e-05,-2.8930976e-05,1.103009e-05,2.6366492e-05,3.9974853e-05,-5.6887584e-06,-4.815549e-05,2.0442458e-06
1985-05-01,8.346178e-07,6.969724e-05,-4.3697124e-05,3.828137e-05,-8.531395e-06,-2.7177004e-05,8.870033e-06,2.0102329e-05,4.489433e-06,-4.9024966e-06,-0.00013810027,-3.9261504e-06
1985-06-01,1.6554404e-06,6.675956e-05,-4.6747125e-05,5.8188456e-05,3.2193202e-06,-4.0379273e-05,7.418472e-06,5.6040226e-06,-2.1370775e-05,-3.649664e-06,-0.00014689603,-1.1633238e-05
1985-07-01,1.9751242e-06,5.3012962e-05,-6.586795e-05,5.0956587e-05,-2.9411603e-06,-4.0612562e-05,5.759546e-06,1.219652e-05,-2.2416243e-05,-1.9907384e-06,-0.00015974404,-9.853349e-06
1985-08-01,2.6231428e-06,5.613208e-05,-6.8563706e-05,5.2269897e-05,-6.860646e-07,-4.2167805e-05,8.999632e-06,2.5200061e-05,-1.7672755e-05,-4.695132e-06,-0.00015530296,-1.4570913e-05
1985-09-01,1.9664876e-06,6.842713e-05,-4.7740745e-05,1.9730796e-05,-7.736489e-06,-3.3769502e-05,1.0710399e-05,2.814638e-05,2.7268252e-06,-6.1985265e-06,-0.00010856797,-7.736489e-06
1985-10-01,1.6554404e-06,6.994781e-05,-5.0574745e-05,1.2110118e-05,-1.0821052e-05,-2.2053347e-05,8.861389e-06,3.4825276e-05,5.334129e-05,-7.019349e-06,-7.750634e-05,-1.0864256e-05
1985-11-01,1.2493474e-06,6.921339e-05,-6.816625e-05,7.375267e-06,-1.8960149e-05,-2.3548113e-05,4.2734246e-06,3.0859414e-05,8.552614e-05,-4.9802547e-06,-1.075193e-05,1.5258338e-06
1985-12-01,1.2752716e-06,5.8914236e-05,-8.132533e-05,-2.3449902e-06,-2.0048814e-05,-1.7387625e-05,9.034193e-06,3.298491e-05,9.225688e-05,-5.1962634e-06,4.438137e-05,1.0364791e-05
1986-01-01,3.1686432e-06,6.0558345e-05,-6.3143096e-05,-2.0446241e-06,-2.4472181e-05,-2.358872e-05,5.031776e-06,3.438703e-05,9.0342204e-05,-4.6337664e-06,8.578497e-05,9.641495e-06
1986-02-01,1.008113e-06,5.635099e-05,-5.5463148e-05,-1.4760662e-06,-2.561805e-05,-2.500575e-05,9.589014e-06,3.4168355e-05,0.00010157348,-4.4763146e-06,7.1868344e-05,5.521615e-06
1986-03-01,1.4804536e-06,5.3963035e-05,-5.535817e-05,1.3157827e-05,-1.7220838e-05,-9.593365e-06,8.661824e-06,3.162295e-05,8.274973e-05,-5.7009092e-06,-3.7933954e-05,8.224466e-06
1986-04-01,2.0577645e-06,6.966407e-05,-6.431521e-05,3.2235246e-05,-1.2488657e-05,-2.090336e-05,9.763957e-06,2.144133e-05,5.0499184e-05,-4.9923983e-06,-7.300107e-05,-1.3361059e-06
1986-05-01,1.6291597e-06,7.7072866e-05,-4.453802e-05,3.4754412e-05,-7.2578914e-06,-2.1856795e-05,7.437229e-06,7.585928e-06,3.0039726e-05,-5.7358993e-06,-0.00013612013,-7.450333e-06
1986-06-01,1.9615472e-06,6.579785e-05,-4.62612e-05,3.963529e-05,-3.4441618e-06,-3.287814e-05,1.1959477e-05,6.1076717e-06,-2.5845475e-05,-3.3391916e-06,-8.9393136e-05,-1.4937847e-05
1986-07-01,1.2092933e-06,5.515264e-05,-6.240834e-05,4.901218e-05,-2.1933229e-06,-4.4984125e-05,8.985466e-06,1.4898498e-05,-2.6676447e-05,-3.2954558e-06,-0.00011544198,-1.331963e-05
1986-08-01,2.4951223e-06,7.236692e-05,-7.513536e-05,5.4111733e-05,-3.2429743e-06,-4.5019107e-05,9.099174e-06,1.9578198e-05,-1.8226754e-05,-7.1879185e-06,-0.00013426572,-1.0852949e-05
1986-09-01,2.285189e-06,7.8507386e-05,-7.5231575e-05,2.405671e-05,-9.733325e-06,-3.2432035e-05,6.0726816e-06,3.34336e-05,9.099174e-06,-7.948911e-06,-0.00012041034,-1.2794808e-05
1986-10-01,1.113076e-06,7.3993884e-05,-6.299439e-05,1.632428e-05,-1.30134795e-05,-1.1447752e-05,9.37908e-06,3.4264573e-05,6.909551e-05,-7.5465505e-06,-8.135454e-05,-5.6221834e-06
1986-11-01,1.0256044e-06,7.241941e-05,-0.00010568022,3.7372083e-06,-2.1410699e-05,-1.7317056e-05,8.766787e-06,3.4247078e-05,8.4569125e-05,-6.4356645e-06,-2.9484268e-05,-1.2836244e-06
1986-12-01,1.4542165e-06,6.620022e-05,-7.5686425e-05,-2.342029e-06,-1.9556312e-05,-2.288021e-05,8.4256535e-06,3.2760072e-05,8.162135e-05,-6.8292866e-06,5.1367388e-06,7.6121723e-06
1987-01-01,2.2254462e-06,6.5749635e-05,-5.1827614e-05,-3.1130912e-07,-2.4186644e-05,-2.6029964e-05,1.0669588e-05,3.3272157e-05,8.2304374e-05,-4.7089343e-06,9.566403e-05,1.1433247e-05
1987-02-01,2.760884e-06,6.649574e-05,-5.5171913e-05,-3.7275458e-07,-2.1693777e-05,-3.3508557e-05,8.5102765e-06,2.9910301e-05,9.4329815e-05,-6.403032e-06,0.00013293413,5.5170785e-06
1987-03-01,2.049892e-06,5.9473583e-05,-5.0572402e-05,7.3691735e-06,-5.569149e-06,-2.1693777e-05,7.904615e-06,3.2745495e-05,5.4426408e-05,-5.9378144e-06,-8.75265e-05,2.9276598e-06
1987-04-01,1.830449e-06,7.151658e-05,-4.375213e-05,2.7215545e-05,-1.2652752e-05,-2.575785e-05,9.28271e-06,2.872531e-05,5.6603276e-05,-5.490154e-06,-9.35129e-05,6.3158514e-06
1987-05-01,2.488774e-06,7.401823e-05,-5.289849e-05,3.1104068e-05,-2.4530673e-06,-2.9593706e-05,8.49272e-06,1.7498638e-05,3.7661004e-05,-4.2612737e-06,-0.00013366208,1.2072342e-06
1987-06-01,2.4273322e-06,6.699607e-05,-6.0649203e-05,5.7314268e-05,-2.4267356e-06,-4.0723826e-05,6.1841856e-06,6.456292e-06,-2.5389192e-05,-4.823043e-06,-0.00015784462,-1.4092293e-05
1987-07-01,2.286888e-06,6.3081214e-05,-7.652805e-05,6.634652e-05,-1.2593009e-06,-4.000406e-05,7.3516203e-06,7.527171e-06,-2.3466877e-05,-6.4644773e-06,-0.00016485801,-9.712225e-06
1987-08-01,1.5495607e-06,6.355521e-05,-7.936324e-05,3.8775775e-05,4.172398e-07,-3.8432845e-05,7.4042837e-06,2.6074445e-05,-2.111445e-05,-7.1666946e-06,-0.0001685622,-1.1309763e-05
1987-09-01,1.7953353e-06,7.6335535e-05,-6.1175866e-05,2.827765e-05,-1.1757424e-05,-2.6196736e-05,7.3165065e-06,3.421137e-05,5.1396382e-06,-7.5704666e-06,-0.00015050647,-9.984331e-06
1987-10-01,1.8567807e-06,7.427278e-05,-4.0346386e-05,1.7788301e-05,-1.1537988e-05,-1.1722317e-05,4.3320906e-06,4.1294974e-05,6.4336426e-05,-6.982358e-06,-9.605842e-05,-8.053241e-06
1987-11-01,1.2511227e-06,7.568599e-05,-6.302796e-05,3.893205e-06,-2.295777e-05,-1.3275967e-05,5.157195e-06,4.114575e-05,7.078803e-05,-7.4475756e-06,-4.403302e-05,-6.7119254e-07
1987-12-01,1.6110062e-06,6.854972e-05,-7.153354e-05,-8.685231e-06,-2.344932e-05,-8.966119e-06,8.641939e-06,2.4292574e-05,7.684465e-05,-7.421244e-06,2.7075104e-05,7.1672875e-06
1988-01-01,2.5541085e-06,4.903503e-05,-9.109816e-05,-2.4693545e-06,-2.6110578e-05,-1.1659198e-05,4.942831e-06,3.5147095e-05,9.019092e-05,-6.1595747e-06,2.6175949e-06,6.4427295e-06
1988-02-01,2.4112596e-06,4.1932344e-05,-6.14256e-05,5.9030826e-06,-2.734859e-05,-2.3618686e-05,7.6013785e-06,3.52582e-05,8.955604e-05,-4.6834866e-06,4.2122807e-05,8.331488e-06
1988-03-01,2.514429e-06,3.685333e-05,-6.82902e-05,1.02996055e-05,-2.601535e-05,-2.9745253e-05,4.8872826e-06,2.3703442e-05,7.9731326e-05,-7.000788e-06,2.2663831e-05,8.521951e-06
1988-04-01,1.4510115e-06,5.2772866e-05,-4.524418e-05,2.0600482e-05,-2.3698045e-05,-1.6738213e-05,1.0617045e-05,1.9322793e-05,5.9772385e-05,-6.0722814e-06,-9.9502344e-05,-2.509034e-06
1988-05-01,1.5144979e-06,6.538311e-05,-4.459343e-05,3.064741e-05,-2.8344075e-06,-3.1673688e-05,9.9028075e-06,1.38231735e-05,3.0687086e-05,-4.5088964e-06,-0.00011373153,-4.889822e-06
1988-06-01,1.3557801e-06,5.333632e-05,-4.3791897e-05,4.524164e-05,-4.5723827e-06,-3.5371846e-05,8.672734e-06,6.22846e-06,-2.0428433e-05,-2.6360103e-06,-0.00017307664,-1.48653235e-05
1988-07-01,9.396172e-08,4.7622427e-05,-7.161537e-05,5.0812683e-05,-3.215333e-06,-3.847481e-05,1.3950146e-05,-3.1756535e-06,-3.0768988e-05,-2.024939e-06,-0.00016973559,-1.4912937e-05
1988-08-01,3.241039e-07,5.9685088e-05,-6.551262e-05,4.2360887e-05,-7.393137e-07,-4.0236588e-05,4.4349326e-06,1.7862576e-05,-1.5222442e-05,-5.6675453e-06,-0.00015787927,-1.06116495e-05
1988-09-01,9.74851e-07,6.3113424e-05,-5.2577005e-05,2.83063e-05,-8.484811e-06,-3.0213469e-05,7.593444e-06,2.5877896e-05,-2.5566515e-06,-7.1753784e-06,-0.00011355693,-1.18099815e-05
1988-10-01,1.6176637e-06,7.92393e-05,-6.128276e-05,2.1838492e-05,-4.270816e-06,-1.8841241e-05,2.2922213e-06,3.628194e-05,6.655763e-05,-6.024664e-06,-4.52918e-05,-4.5961933e-06
1988-11-01,7.050294e-07,6.897016e-05,-7.232168e-05,-1.8106693e-06,-2.0896656e-05,-1.6262053e-05,8.648927e-06,3.6885074e-05,7.616808e-05,-6.4294e-06,3.9111583e-06,7.2680705e-06
1988-12-01,2.2446075e-06,6.393876e-05,-9.572483e-05,-6.6754146e-06,-2.2428296e-05,-1.8595227e-05,7.775969e-06,3.355197e-05,8.502461e-05,-4.7390386e-06,7.031928e-05,6.6173197e-06
1989-01-01,2.9549701e-06,6.719597e-05,-9.506346e-05,9.971976e-06,-3.0053881e-05,-8.324132e-06,5.8196674e-06,3.8658836e-05,7.2186725e-05,-4.151865e-06,1.0760516e-05,9.363102e-06
1989-02-01,2.4059846e-06,6.287398e-05,-8.0430575e-05,1.2926503e-05,-3.2529293e-05,-1.7067941e-05,8.854047e-06,3.709174e-05,9.0393005e-05,-5.5193377e-06,4.615495e-05,7.995637e-06
1989-03-01,5.993352e-07,5.4319826e-05,-6.198474e-05,7.736118e-06,-2.5412475e-05,-2.5133006e-05,6.408576e-06,2.9216324e-05,7.5720185e-05,-4.611007e-06,5.0417053e-05,6.178998e-06
1989-04-01,9.087671e-07,6.251465e-05,-6.176514e-05,2.4055887e-05,-9.472002e-06,-1.9563318e-05,8.135379e-06,2.8357914e-05,5.77335e-05,-5.4993725e-06,-1.527126e-05,2.5656918e-06
1989-05-01,6.9914677e-07,5.6795237e-05,-4.6962567e-05,3.952723e-05,-2.28532e-06,-3.3976612e-05,6.927614e-06,1.4523546e-05,2.8737217e-05,-4.4513145e-06,-0.00010773,-1.0110831e-05
1989-06-01,1.4677207e-06,6.524958e-05,-6.0307837e-05,5.6885074e-05,-1.6265403e-06,-3.7749633e-05,9.452939e-06,1.9753854e-05,-2.0870895e-05,-4.3415057e-06,-9.480394e-05,-1.3135228e-05
1989-07-01,9.48683e-07,4.6464374e-05,-6.975036e-05,7.167767e-05,-1.6664708e-06,-4.218142e-05,9.991934e-06,9.053678e-06,-2.9185496e-05,-2.6147172e-06,-0.00012886086,-1.7706756e-05
1989-08-01,2.495828e-06,6.20555e-05,-6.2354055e-05,4.863037e-05,-9.877258e-07,-4.2201384e-05,6.5782588e-06,2.4834444e-05,-2.4963316e-05,-5.6091667e-06,-0.00015117951,-1.2176999e-05
1989-09-01,1.9767904e-06,7.942333e-05,-5.4149248e-05,1.8056999e-05,-3.682726e-06,-3.2000273e-05,7.436669e-06,2.7639246e-05,4.172718e-06,-7.136332e-06,-0.000113040165,-8.3640625e-06
1989-10-01,1.7172715e-06,5.83823e-05,-5.551672e-05,9.902105e-06,-1.0649834e-05,-1.8036138e-05,9.582698e-06,3.17117e-05,5.9360493e-05,-6.088274e-06,-5.270193e-05,-9.292344e-06
1989-11-01,1.996741e-06,6.743553e-05,-9.582206e-05,4.64185e-06,-2.0970707e-05,-2.590158e-05,9.8721575e-06,2.930616e-05,8.913534e-05,-6.2879117e-06,-7.186245e-06,-3.9821753e-06
