,zgv250GLB_cluster1,zgv250GLB_cluster2,zgv250GLB_cluster3,zgv250GLB_cluster4,zgv250GLB_cluster5,zgv250GLB_cluster6,zgv250GLB_cluster7,zgv250GLB_cluster8,zgv250GLB_cluster9,zgv250GLB_cluster10,zgv250GLB_cluster11,zgv250GLB_cluster12
1982-01-01,-1.0213729,0.14689884,-0.2573391,-0.028874159,-0.45932502,-0.30603927,0.40809673,-0.17351098,0.50563014,0.81739104,0.02288642,-0.28009242
1982-02-01,0.39066577,0.008515882,-0.0027942657,-0.5643098,0.13545565,0.25547627,0.45732912,-0.110706374,1.0977497,-0.3971858,-0.06360302,-0.10272279
1982-03-01,0.15993877,0.16818853,-0.04790182,-0.043377686,-0.008382797,0.08169918,0.37855732,-0.19147411,-0.2416379,-0.3909319,-0.07717514,-0.659182
1982-04-01,0.24962159,0.16512814,-0.17909952,-0.37310186,0.32892567,0.48966283,-0.296858,0.05641768,0.18681702,-0.5277182,0.18428889,0.016765643
1982-05-01,0.54767716,-0.28288683,-0.19679657,0.4006454,0.033132076,-0.63975513,-0.13079853,0.042446326,0.8754055,-0.5032349,0.15168905,-1.507177
1982-06-01,0.53796387,0.33810693,-0.26412526,-0.15288654,-0.09154568,0.10831127,-0.08316288,-0.0741147,-0.18708324,0.023285603,-0.0270113,-0.43830147
1982-07-01,-0.2617301,0.18641785,-0.15554781,-0.031934522,-0.25334734,-0.38294828,0.2693146,-0.31535357,-0.5571246,0.17005138,-0.2154251,-0.122681856
1982-08-01,0.026878214,0.05548625,-0.23591638,0.2729072,-0.069590665,0.14051194,-0.19892554,-0.0996624,-1.5528167,0.11549656,0.110041045,-0.16685793
1982-09-01,0.12135124,0.28820917,-0.19466758,0.07943721,-0.04830098,-1.346839,-0.28009248,0.018628502,-0.47542533,-0.023418665,0.110041045,-0.14011279
1982-10-01,0.43324518,0.31255928,-0.12387943,0.5507377,-0.2810239,-0.597841,-0.37336794,0.09726727,0.637227,0.29472914,0.25547627,-0.5351695
1982-11-01,-0.514146,0.07305026,0.11376681,0.02514844,-0.6501339,0.039385892,-0.12068596,0.09154566,0.7519252,-0.107113644,0.29273325,0.3427639
1982-12-01,-0.89749354,-0.54368556,0.06346989,0.5732249,-0.09899707,-0.07637672,-0.0129068615,0.06253848,1.1660097,-0.4208706,0.033132076,1.0761938
1983-01-01,0.6299141,-0.163649,0.084373094,0.2635821,-0.80375767,0.16499034,-0.13051674,-0.18403797,-0.14205265,0.2622407,-0.0645206,-0.55586976
1983-02-01,-0.16230753,0.5749175,-0.093896866,-0.47686228,-0.1391016,1.0780709,-0.12005389,0.11911497,0.26988658,-0.24480267,0.31911546,0.38551396
1983-03-01,0.06425233,-0.26022863,0.009255504,-0.43554765,-0.2831663,-0.48169127,0.3511745,-0.046814345,0.39530602,-0.105164625,0.097652815,-0.09362867
1983-04-01,0.44453487,0.18323314,0.08517792,0.21462154,0.13226053,-0.22199914,0.02521801,-0.016230773,-0.07927585,-0.013816262,0.01703558,-0.50194615
1983-05-01,1.2791445,0.046948455,-0.0749834,0.0029510497,-0.3093233,0.08410482,-0.23219368,0.045741223,0.7884659,-0.89752066,0.12676086,-0.76606476
1983-06-01,0.17572156,0.37666082,-0.30744535,0.6599613,0.0063045025,-0.3759901,0.018511105,-0.10905459,-0.13641879,0.43648657,-0.0025486469,-0.5572112
1983-07-01,0.097787,0.06706922,-0.010999394,-0.26760626,-0.007645893,0.3447358,0.175319,-0.10503044,-0.966736,0.057679582,-0.09979906,-0.37424633
1983-08-01,-0.060898878,-0.04748497,-0.116566375,-0.16552684,-0.09121418,-0.93856686,-0.2505706,0.026425267,-1.5936991,0.06210611,0.02226696,-0.26036277
1983-09-01,0.17290449,0.15949062,-0.07136164,0.23474228,-0.12810226,-0.16391726,0.23930302,0.05003359,-1.1722361,0.21515808,0.16646585,-0.46680188
1983-10-01,0.3162984,0.22615747,0.13440675,-0.44413242,-0.0005365551,0.39865953,0.15023509,-0.07511751,0.3401752,-0.20013459,0.042790174,-0.9232751
1983-11-01,0.5514432,0.020523261,-0.09725039,-0.49926338,-0.6266949,0.32676134,-0.27163038,-0.23313265,1.07351,0.05942334,-0.0063045085,-0.4240118
1983-12-01,-0.16244164,0.24922931,-0.17692864,-0.19637871,-0.35130864,-0.4240117,-0.35734493,-0.044668116,0.17639217,0.36901492,0.019315947,-0.21046324
1984-01-01,-0.3328268,-0.06340809,-0.038204096,-0.10598991,-0.28228587,-0.26716352,0.49625558,-0.05995922,1.188838,0.3143879,-0.1382246,-0.08370416
1984-02-01,-0.88983744,-0.1691328,-0.060622502,-0.41931683,-0.025071478,-0.09630628,0.34237787,-0.02361226,0.10134716,0.4656126,-0.001326561,-0.5016945
1984-03-01,-0.2125105,0.12336745,0.25442877,-0.2840105,-0.15679607,-0.74909246,0.13252053,0.024540806,1.2541033,-0.58088833,0.14326549,0.097102165
1984-04-01,0.5372454,0.1748369,0.15931647,0.36917385,-0.017775536,0.4499596,-0.041653156,0.03342862,0.3244697,-0.18571445,0.08158171,-0.6868782
1984-05-01,-0.55515367,0.10161235,-0.07614293,-0.06274495,0.02215308,-0.97088873,0.01406126,0.04457147,0.13185726,-0.3499391,0.031438805,1.1779602
1984-06-01,0.03647957,0.25350022,-0.1520206,0.061153125,-0.038602065,-0.57929647,-0.639521,-0.013000011,-0.1455206,0.07985721,0.051336765,0.060489845
1984-07-01,-0.11195926,-0.35657173,-0.09975519,0.32699013,-0.0090204235,-0.5019596,-0.28374517,-0.07707147,-0.9566949,0.02825513,-0.062347006,-0.08357153
1984-08-01,-0.24845943,0.22869411,-0.24527574,0.37182686,-0.08423476,-0.025071334,0.33853093,-0.032234766,-1.1437356,0.06407151,0.09378586,-0.058367442
1984-09-01,-0.5916332,0.04881637,-0.18319407,-0.051602077,-0.06539802,0.1907553,-0.03303065,-0.07150006,-0.5974699,0.16647978,-0.102540925,0.042846967
1984-10-01,0.060887814,0.13610215,-0.28493902,-0.036877584,-0.18518385,-0.767664,-0.39451057,-0.19725533,2.282298,0.051336814,0.11753068,-0.14114304
1984-11-01,0.2369186,0.28533706,-0.11447968,-0.603572,-0.40883714,-0.8339906,-0.2306839,0.02785716,0.40034732,-0.34503093,0.13013278,-0.3953064
1984-12-01,-0.23346964,0.34343916,-0.20123486,-0.38336772,-0.35803097,0.0054388046,0.2663676,-0.10426541,1.0434501,-0.19221458,-0.032234717,0.022550965
1985-01-01,-0.4367276,0.28941393,0.0914361,-0.5194746,-0.5387243,-0.10587339,-0.11763708,-0.0025398254,0.95032036,-0.4757617,0.058551215,0.01831398
1985-02-01,0.31868953,0.08742571,-0.12485571,0.078602985,-0.17792606,0.14851677,0.16790017,-0.139293,1.5255387,0.7413809,-0.14530846,-0.00213871
1985-03-01,-0.40290695,0.18354054,-0.426167,0.14049606,-0.038766764,0.30037558,-0.10627439,-0.06937911,0.3070596,-0.22284201,0.0,0.18608046
1985-04-01,0.22270837,0.3902075,-0.17632191,-0.025532603,-0.003609276,-0.1080122,0.36534327,-0.027404094,0.75167406,-0.25425646,-0.06630453,-0.09437704
1985-05-01,1.0775822,-0.085420534,-0.38846967,-0.10052614,-0.20025036,-0.33045322,0.026735688,-0.11389408,-0.4094572,-0.47455844,-0.08141019,-0.34462318
1985-06-01,0.10293236,-0.18166907,-0.030746078,0.8523339,0.16388981,-0.53284246,-0.59714186,0.050129414,0.53925896,0.34221685,0.12926713,-0.52375233
1985-07-01,-0.079137705,-0.102264024,0.05601127,0.13608468,-0.15493336,-0.21562338,-0.1969084,-0.11523084,-1.1418816,0.048926353,0.08167753,-0.26454973
1985-08-01,-0.31909055,0.36119926,-0.18768463,0.2398192,-0.27190208,-0.079004005,0.16081521,-0.12539034,-0.6758785,0.15373024,-0.02299266,0.03983617
1985-09-01,-0.23366995,0.19984934,-0.1275293,-0.26856008,0.017779231,-0.59219563,-0.1814017,0.08261337,-0.066438295,0.16295405,0.0716517,-0.2311301
1985-10-01,-0.27577886,0.16241932,0.0280725,-0.7240027,-0.27497664,-0.66344625,-0.18207009,0.017378235,0.4202853,-0.30679208,-0.039702512,-0.29048333
1985-11-01,-0.020051766,0.14824943,0.085286856,-0.14156552,-0.32403663,-0.43124682,-0.023928452,-0.08047445,1.324219,-0.22778806,0.2093405,0.3550501
1985-12-01,-0.21027625,0.047322176,-0.016041398,-1.1472287,-0.37189358,-1.0078021,-0.0030745983,-0.08435111,-0.05761547,0.13020286,0.065368794,0.18554573
1986-01-01,-0.6447848,0.12636495,0.040825557,-0.66915065,-0.2636165,-0.19440751,-0.06454329,0.16563518,-0.54537773,-0.059877586,0.17250426,-0.15448913
1986-02-01,-0.50040495,0.20594235,-0.25052643,-0.10148068,-0.3428052,-0.07543013,0.03460455,0.079318285,0.49120292,-0.14567605,0.10290642,-0.009331512
1986-03-01,-0.49807206,0.081003144,0.08981626,-0.28098363,-0.22460549,0.016459847,-0.05430446,-0.12558725,0.08022551,-0.39581364,-0.020347977,-0.08618734
1986-04-01,0.3917961,0.17950293,0.13064185,-0.11936607,0.3447493,-0.46592999,-0.030586768,0.001166439,-0.018533517,-0.95868826,0.12273593,0.41642094
1986-05-01,1.5259693,0.14697213,-0.47772402,0.28292775,-0.09357481,-0.018792724,-0.22227259,-0.035252552,0.69040585,-0.23367782,0.2230502,-0.7452287
1986-06-01,0.045880128,0.025921058,-0.03771515,-0.5538022,-0.24845281,-0.34889668,0.21553311,-0.07828145,0.39866504,0.40721893,-0.059229493,-0.120143846
1986-07-01,-0.13582602,0.027217101,-0.3232348,-0.29355535,0.08476162,0.57635343,-0.05741501,-0.3063863,-0.9987362,0.0,-0.018533517,-0.253637
1986-08-01,-0.27217048,0.06933868,-0.26685673,0.1451576,-0.10148072,0.46774444,-0.10342483,-0.34734136,-1.5092502,0.13440037,-0.030197907,-0.027994681
1986-09-01,0.07931824,0.26659748,-0.11638546,0.23121533,-0.17846608,-0.049120285,-0.03343811,-0.08761301,0.05754452,0.08735378,0.105887316,-0.027476262
1986-10-01,0.5081812,-0.039140712,-0.12403202,0.18365029,-0.27929878,-0.14075105,-0.20088777,0.018922329,0.6530797,-0.25998765,0.10964582,-0.03382697
1986-11-01,-0.22110614,0.086316966,-0.03175323,-0.109257124,-0.49884963,-0.84502447,-0.31766185,-0.2152739,1.4507984,-0.18481675,0.08735375,0.081651144
1986-12-01,-0.1652464,0.2589508,-0.041603185,-0.4210867,-0.525678,-0.40501556,-0.059229486,0.02306969,1.0793504,0.29886913,0.116385296,-0.70842093
1987-01-01,-0.023607636,0.06206298,0.075871274,-1.1437107,0.006087494,-0.54074967,0.21915059,-0.111802384,0.25567573,-0.0420187,-0.105714895,-0.18084379
1987-02-01,-0.29977304,0.35485768,0.03949461,-0.9147607,-0.1705989,-0.26992935,0.42167187,-0.044839762,0.9754874,-0.07824679,-0.031031465,-0.24350071
1987-03-01,-0.06518097,-0.024201583,-0.204006,-0.30007002,-0.14075525,-0.5737113,0.09636097,-0.16287819,0.72679013,-0.36911145,-0.15530594,0.14224002
1987-04-01,0.94772243,0.26339644,-0.13407382,-0.2803227,-0.6145422,-0.09146118,-0.28537092,-0.10705121,0.22909851,0.10393324,-0.031476904,-0.8424528
1987-05-01,1.1174304,0.001781702,-0.17921053,-0.26339644,-0.17579558,0.028061867,-0.23711619,-0.050184894,1.0323538,-0.079879954,0.08819475,-1.0454195
1987-06-01,0.5114999,-0.003563404,-0.5019974,0.10675411,0.030289078,0.8031068,-0.12902561,0.11358418,-0.60607916,0.08388893,0.069189884,-0.5226356
1987-07-01,-0.26220855,0.31610543,-0.1128418,0.3582726,0.07394104,-0.562724,-0.3965795,-0.03904915,-0.9723694,0.23993723,-0.020935059,-0.06607182
1987-08-01,-0.009650898,-0.011135673,-0.077949904,0.072753236,0.08032551,0.09472768,0.28047127,-0.17520157,-0.47957745,0.09309445,0.032961655,-0.2748291
1987-09-01,-0.28002587,0.3330317,-0.08774929,0.029398251,-0.09547009,0.14313087,-0.26725683,0.2922008,-0.06562643,0.20949964,0.2837376,-0.291013
1987-10-01,0.8495797,0.1961368,-0.26027846,-0.80355215,0.16718397,-0.12353201,-0.104824044,0.10586341,-1.024039,-0.22835612,0.058351062,-0.48314095
1987-11-01,0.091609575,0.15857239,-0.34773082,-0.46992654,0.1446156,-0.2531516,0.15322724,0.035782717,0.78989244,0.5254566,0.036673594,-0.30348498
1987-12-01,0.15664215,0.2506275,0.041573286,-0.28908283,-0.42182034,0.34446433,0.38306814,-0.24350066,1.012161,-0.45463356,-0.32545942,0.6745266
1988-01-01,-0.26168376,0.11931691,-0.0013558387,-0.36188287,-0.22331253,-0.37652636,-0.2041947,-0.12582517,0.3434431,-0.1503664,-0.12826571,0.2173467
1988-02-01,0.37774667,0.17734833,-0.19551711,-0.031456184,-0.1608067,0.9744669,0.33544335,0.096267104,-0.21056733,-0.501538,0.2062285,-0.081488036
1988-03-01,-0.39510188,0.17816186,0.09274181,0.1974153,0.00013558865,-0.06494646,0.6397016,-0.017355192,1.1953388,-0.23917627,0.009762287,-0.20121178
1988-04-01,0.22710904,0.33991772,-0.58261925,-0.05342145,-0.38886482,-0.5174017,-0.05165882,0.025219265,-0.27578488,-0.29612297,0.20894027,-0.10006352
1988-05-01,1.0718187,-0.05572648,-0.3717808,-0.45923463,-0.010846997,0.3824922,0.26087028,-0.0927418,0.42371073,0.42899856,0.004609966,-0.8628786
1988-06-01,0.9230793,-0.02494812,-0.00881319,-0.03647303,-0.10982585,-0.16460323,-0.063048184,-0.1632473,-1.5790515,-0.116334006,-0.03376131,-0.6097368
1988-07-01,0.0435236,0.29151303,0.07186131,0.29924148,-0.15009527,-0.7043768,0.25110793,-0.1023685,-0.23239689,0.02901572,0.14087538,-0.15348499
1988-08-01,-0.12324901,0.07294605,0.08677597,-0.08162365,-0.15280704,0.17097577,-0.08853859,-0.00949111,-1.0929705,0.11362229,0.12121515,-0.15226471
1988-09-01,-0.20419464,0.15999319,-0.09762297,-0.27117488,-0.025490452,-0.29544526,-0.08447099,-0.03254099,0.25002322,0.1553832,0.010982561,-0.43320188
1988-10-01,0.9760941,0.29829237,-0.12501162,-0.29924148,-0.19307652,0.26927668,-0.14290917,-0.014372254,-0.033761263,-0.20568614,0.15470529,-0.7465445
1988-11-01,0.42343965,0.31347817,0.0055590747,-0.5626879,-0.51699495,0.24568446,0.16446757,0.16256936,0.70925796,0.00623703,0.1856192,-0.73203665
1988-12-01,-0.80999947,0.2997838,-0.23510864,-0.11443587,-0.51604587,0.42506665,0.19565268,-0.07172575,1.1770346,0.087725066,-0.1068429,0.03891363
1989-01-01,0.25216007,0.34006482,0.15484564,0.46263105,-0.13459644,0.45071983,0.4669191,-0.01441257,1.6086079,-0.060747147,-0.07396855,-0.28491592
1989-02-01,0.62783945,0.19522467,0.44762295,-0.43368682,0.0077423095,0.21690297,-0.2886084,-0.16056299,0.4378558,-0.05467243,-0.1536545,-0.064201355
1989-03-01,-0.06968053,0.12530585,0.08278285,0.13983746,-0.25096893,0.17116395,0.15496473,-0.233936,0.098505735,0.049312353,-0.031088257,0.06515429
1989-04-01,-0.23179188,0.26419047,0.18307516,-0.11756358,0.6256954,-0.025728226,-0.01881969,0.05074172,-0.15698962,-0.6312937,0.106247924,0.46691912
1989-05-01,0.5106333,0.16532746,-0.44619352,-0.015246344,-0.20951803,-0.009886312,-0.118397355,0.07373035,-0.44166726,0.5113478,0.26847848,-0.28289104
1989-06-01,0.34971276,0.033827804,-0.052051924,0.14769888,-0.11017861,-0.11935023,-0.12292357,0.06503518,-0.5944881,0.18402806,0.22250123,-0.40438527
1989-07-01,-0.1768814,0.03811588,-0.1503193,0.42975616,0.12089872,-0.1815267,0.35519204,-0.083497524,-1.1678932,0.16425547,0.06908498,-0.28432035
1989-08-01,-0.20332423,0.14650777,-0.38056293,0.05443419,0.014650774,-0.041927435,-0.22976708,0.058603097,-0.74147224,0.045143437,0.12733078,-0.24370317
1989-09-01,-0.14412555,0.12030313,-0.11267996,0.0943367,0.121136904,0.08599887,0.17616662,0.06348672,-1.3734806,0.048835944,0.110893294,-0.01655657
1989-10-01,0.070514485,0.06408226,-0.09826741,0.08016239,-0.29099065,0.11136973,0.086713545,0.05586357,-0.47752,-0.18581475,0.05229018,-0.5541091
1989-11-01,0.19224676,-0.03656739,-0.04490523,-0.45834303,-0.22929063,0.38628024,-0.33982664,-0.1278072,0.9416996,-0.34423372,-0.043237664,-0.13543037
1989-12-01,-0.39295053,0.4087924,0.21726032,-0.36734146,-0.21094742,-0.64951783,-0.018343259,0.021916604,0.5223061,0.026561927,0.10350833,0.24537075
1990-01-01,-0.3528677,0.17571373,-0.13970685,0.5733608,-0.32602617,0.09099927,0.122292556,-0.04687438,0.85984486,-0.04045863,-0.06533613,0.784165
1990-02-01,0.6130339,-0.03613796,-0.006808567,-0.8197792,0.14455128,-0.37892365,0.029591132,0.10802071,1.2098322,0.12137604,0.06677647,-0.7671436
1990-03-01,1.1874424,-0.083666846,0.17610654,0.889698,-0.41466862,0.31083775,-0.18029642,-0.09793882,0.62285405,0.19286609,-0.09623666,-0.88747215
1990-04-01,-0.1455988,0.34763032,0.06952606,-0.12883925,0.023960972,-0.26029715,-0.4982047,-0.0344357,0.60923684,-0.70285475,-0.07004981,-0.22114792
1990-05-01,0.88851947,0.11548396,0.10068841,-0.14298014,-0.06520524,0.26357064,0.058789443,0.02199695,0.10016465,0.07738211,0.0845835,-0.4078601
1990-06-01,0.42409593,0.10474739,-0.2449779,0.3471066,-0.20556672,0.40393203,0.23450315,0.09230862,-0.664884,-0.00274961,0.1576448,-0.503573
1990-07-01,-0.19194952,0.021473205,-0.14638448,0.35417706,-0.09427266,0.30599332,-0.25126272,-0.00432086,-0.9458688,0.032078885,0.13499317,-0.09872439
1990-08-01,-0.37748337,0.08327417,-0.1347313,0.18671219,-0.092701435,-0.19430633,0.086023785,-0.0006546021,0.31149253,0.15319304,0.06022968,-0.08720218
1990-09-01,0.45002085,0.29839903,-0.17165475,0.33231106,0.008379782,0.010343743,0.09806957,0.07397785,-1.5150398,-0.0153193,-0.08851147,-0.30704075
1990-10-01,0.6007261,0.37656677,-0.16903606,-0.31751543,0.05289743,-0.80851877,-0.06612177,0.17270222,0.4070745,0.39568317,0.15397863,-0.5674688
1990-11-01,-0.6025592,0.0484457,-0.12713711,-0.45552015,-0.3384649,-1.027179,0.019116402,-0.18540284,0.8712362,0.35378426,0.020687604,0.44844967
1990-12-01,-0.6435417,0.33885765,-0.16209657,-0.6415776,-0.09453452,-1.0117286,0.014271831,-0.3015415,0.7997461,-0.022258759,-0.26213026,-0.19352074
1991-01-01,0.5840491,0.19842167,0.15735188,-0.2116169,0.20254517,-0.45688114,0.23586288,-0.18456677,0.8855578,0.08741771,-0.26538694,-0.23701744
1991-02-01,-0.5734931,0.1568571,-0.005607891,-0.17252627,-0.3481863,-0.12024057,0.24114089,-0.41680098,0.36764914,-0.25334644,-0.33086777,0.416471
1991-03-01,-0.3872769,0.17417565,0.040575027,0.31107506,-0.33301196,-0.36336073,0.23652263,-0.09467503,-0.32328063,-0.21079215,-0.035956718,0.1237043
1991-04-01,0.28105617,0.26357263,-0.055749398,-0.075871944,-0.25153202,-0.04997654,0.22349243,-0.1718665,0.72094864,-0.078840874,-0.20831802,-0.18951496
1991-05-01,-0.37523633,0.055584453,-0.1502595,-0.28336528,-0.09863356,0.0138549805,-0.49019885,0.221843,0.23140946,-0.66998243,0.17648478,0.091211274
1991-06-01,0.2213482,0.08345918,-0.28419,0.4504486,-0.36468023,0.8205718,-0.09187107,0.07108879,0.29722023,-0.06333659,0.08560343,-0.2639025
1991-07-01,-0.30398265,0.14959972,-0.25714007,0.50388885,-0.0019792556,0.21062717,-0.037935995,0.071913436,-0.084448814,-0.020122552,0.058553316,-0.16032076
1991-08-01,-0.16757813,-0.5965845,-0.22398719,0.4012967,-0.09500494,-0.92085475,0.09401526,-0.008741856,-2.0483782,0.0123703955,0.1393735,-0.02391616
1991-09-01,-0.31734276,0.26109853,-0.18423691,0.08560337,0.0028039694,-0.15058935,-0.06844971,-0.0983037,0.8266746,0.5693696,-0.049646664,-0.21260643
1991-10-01,0.49102363,0.11314819,-0.018473173,0.034967043,-0.0768616,0.099458255,-0.08939695,0.04288416,0.4946522,-0.025895452,0.047172595,-0.33416662
1991-11-01,-0.5700294,0.30645677,0.05690398,-0.2335537,0.005278063,-0.5908117,0.24773845,0.024410974,1.2578251,-0.08147983,0.01022622,0.49135345
1991-12-01,0.37968978,-0.25598544,-0.14762047,0.06086254,-0.50207454,-0.26720133,-0.38480282,0.1030869,1.5662613,0.60450184,0.11545734,-0.53027904
1992-01-01,-0.3292188,0.05727868,0.03640146,0.32025233,-0.5302297,-0.704341,-0.107999824,-0.16166519,1.0026454,-0.26993275,-0.37672806,0.78142625
1992-02-01,1.0136193,0.14841613,-0.034795474,0.31034896,-0.016862487,-0.058215536,0.23674314,-0.09756122,0.18736033,-0.18160567,-0.13008161,-0.61079466
1992-03-01,-0.74341893,0.0849812,0.05192561,0.13034925,-0.501055,-0.06624526,0.22978401,0.22162047,-0.23005171,-0.20850544,0.47362012,0.8104671
1992-04-01,-0.47094354,0.32145682,-0.0017397404,-0.76911414,-0.053933002,-0.22563544,0.21278778,0.06156125,0.36187306,-0.027033424,0.19753131,0.050051976
1992-05-01,0.5608764,0.09715972,-0.10371733,0.030646801,0.23687696,-0.30057946,0.014587307,0.03586612,0.4736201,-0.08631959,0.07655005,-0.48994726
1992-06-01,0.48472786,0.5754638,-0.2483863,0.43494362,-0.255613,-1.279671,-0.06758356,-0.003881073,-0.7191959,0.28987312,0.028237868,-0.6896198
1992-07-01,-0.2230926,0.19900343,0.06731586,0.38904032,-0.050319623,0.15350156,0.28532305,-0.12593293,-0.8366976,0.08792548,-0.02047577,-0.04282521
1992-08-01,-0.25936022,0.036535263,-0.31677276,0.003345716,-0.012981367,0.20315218,0.17143469,0.07828989,-1.0844147,-0.029977655,0.0074944496,-0.073204376
1992-09-01,-0.25842342,0.07869132,-0.02168026,0.036669064,0.09381399,0.52648246,0.25909257,0.089263774,-0.554988,0.19699597,0.10010395,-0.03881035
1992-10-01,-0.339256,0.33243075,-0.23353124,-0.33510727,-0.35491395,0.088460825,-0.22750893,-0.06303339,0.29669848,-0.15256482,0.17130084,0.31409615
1992-11-01,0.2886687,0.15202951,-0.07547946,-0.18481755,-0.7539914,-0.13262434,-0.13289198,-0.0060222982,1.5193583,0.00013389587,0.13048306,-0.0008029938
1992-12-01,-0.11188097,0.35183588,0.20957589,-0.18936777,-0.11308537,-1.4029272,-0.2394197,-0.110007286,0.9078945,-0.37779865,-0.047643043,0.31570214
1993-01-01,0.188616,0.18989272,-0.13011594,-0.62968713,-0.37676772,-0.07730351,0.25210705,-0.05606251,0.16760711,0.25628567,0.00046429635,0.06999111
1993-02-01,0.30561593,0.05432143,0.11073208,-0.19349103,0.0146249775,-0.13487494,0.5636426,0.038767815,-0.35854453,-0.22401777,-0.049214266,-0.28634796
1993-03-01,0.260116,-0.07695532,0.12593746,-0.57989264,-0.31443733,0.30457133,-0.26568738,-0.072660685,-0.15402679,0.3003927,-0.044339277,-0.24804454
1993-04-01,-0.048285864,0.328482,-0.059080314,-0.23655348,-0.3111874,-0.656848,0.15565172,-0.048633862,0.2225089,-0.32174987,-0.03795538,0.29203564
