,zgv50GLB_cluster1,zgv50GLB_cluster2,zgv50GLB_cluster3,zgv50GLB_cluster4,zgv50GLB_cluster5,zgv50GLB_cluster6,zgv50GLB_cluster7,zgv50GLB_cluster8,zgv50GLB_cluster9,zgv50GLB_cluster10,zgv50GLB_cluster11,zgv50GLB_cluster12
1980-01-01,0.003958124190915463,0.0005618274009105358,0.0956621299039072,0.007774460193884027,0.019972586596850306,0.14230622358231748,-0.04578871612853193,-0.014682027284760733,-0.11796724782990557,-0.08070734329521656,0.2456482085916731,-0.04026037100599616
1980-02-01,0.06250648456084174,-0.002711784118467944,0.04329216847224022,0.01559346415368574,0.0449160928837955,0.10175820422398536,-0.05923521222797692,-0.13147366006632108,-0.12209843178944928,0.159128713938925,0.09177089841277511,-0.015871661319011483
1980-03-01,0.06856196884845578,0.002747503690579774,0.062248733506273864,0.028298596319343363,-0.16617823857814074,0.022828060555960365,-0.01766468127462881,-0.016617520737486915,-0.0019235195525522742,-0.16784278882874384,0.058971186754880126,-0.05234103516073516
1980-04-01,0.020770468684129937,-0.003237996971374848,-0.28671017333642757,0.09129294327327184,-0.07832463015802205,0.030625182600091633,-0.1425893541346205,-0.09936290616924698,-0.09100238260413919,-0.12637835202945605,0.4169645132841887,0.06229747755669098
1980-05-01,0.030047378806007462,-0.0022836598349139253,-0.24154800087658326,0.11170475078480585,-0.19259282853454351,-0.017395410319829968,-0.12298105614827881,0.027435866964829934,-0.024685816814391207,-0.04460372858577304,0.17238829146932672,0.02935668029076322
1980-06-01,0.01884173088487736,-0.002310095803711763,0.04451220660512127,0.02053043762446448,0.0386974512366578,-0.04248750524074545,-0.03155159321448482,-0.5180292838328594,0.0015011048942272151,-0.05839131255116728,0.04491610107598481,0.03389527555555105
1980-07-01,0.023895850118119705,-0.005599245514531503,-0.08225086798418813,0.08049107555832183,-0.24083175230771303,-0.019520226760074425,-0.0440781685054725,-0.07684500132863586,-0.00119800133688841,-0.10770531371235847,0.04238776724647592,0.05172579600707273
1980-08-01,0.019606473032645014,3.9067209498365464e-05,0.03950117128108864,0.06855878712875503,-0.20971170160919428,-0.01520873731558357,-0.09313317953694797,-0.15130638069397695,-0.0018896195147785223,-0.052712278233634106,0.04541411719940327,0.0016811822196314348
1980-09-01,-0.005225043076829617,0.002161158227873266,0.011560411901393933,0.01563421550339886,-0.0891468720510602,0.013742531358454184,0.005892977937527582,-0.18474373060303764,-0.04667665343731641,-0.054022550789846316,0.20470572290597136,-0.009779111374149005
1980-10-01,0.045557330947282704,0.0031993176199830013,-0.05215384177307584,0.002103724358935974,-0.13824932975694537,0.0037706009624305214,0.04015659900210428,0.025723028827357938,-0.07715522411412426,0.022091915727489524,0.20331443735846766,-0.014095304749947225
1980-11-01,0.004638881618184103,0.0006113005559756378,-0.08468269300994588,-0.004999385148819004,0.1961595844477415,0.06961816220027858,0.015992681158983963,-0.3455872068534026,-0.1267717984904136,-0.02620999390880267,0.25714514432130037,0.005104917086125737
1980-12-01,0.1834569542213928,-0.002225578207436268,0.07576713922308452,0.0381426968877869,-0.055838265689089894,0.04191137497176491,-0.08869140759004769,0.008112650263953853,-0.23055205653820718,-0.12471857998106216,0.6402109508161191,5.58634036483027e-05
1981-01-01,0.2081994833641274,-0.002582319422747454,-0.06589401346534045,0.016858112066984177,0.036436019581742585,0.03201937064599087,-0.04959736442100918,0.07788845010705897,-0.06546647803458784,-0.3062322528825866,0.048926586492194064,-0.004248294300137304
