,mgu50GLB_cluster1,mgu50GLB_cluster2,mgu50GLB_cluster3,mgu50GLB_cluster4,mgu50GLB_cluster5,mgu50GLB_cluster6,mgu50GLB_cluster7,mgu50GLB_cluster8,mgu50GLB_cluster9,mgu50GLB_cluster10,mgu50GLB_cluster11,mgu50GLB_cluster12
1967-09-01,2.008246,-0.5485939,0.07967682,0.36050493,-0.9234665,0.97277486,-2.0516763,-2.0431862,-1.7166424,0.36866838,0.9486111,-0.4199356
1967-10-01,1.7741143,-0.061390687,0.3585453,-0.109392166,-0.8121147,0.6808445,-1.8263611,-1.5468394,-1.2101723,0.91562974,1.1771915,-0.45422286
1967-11-01,1.1177604,-0.35266763,0.7801136,0.49634665,-0.44540635,-0.28899154,-1.6160667,-0.86240274,-1.2940941,1.4972044,1.068126,-0.08457489
1967-12-01,1.2487049,-0.5809223,0.6041069,0.23707123,-0.25209236,-0.2462143,-1.2767872,0.08653412,-0.75660247,1.9488153,0.6903141,-0.2729908
1968-01-01,1.1279457,-0.5262291,0.19145545,0.5754608,-0.8289108,-0.1878086,-0.8318287,0.5849422,-1.1571205,1.654905,0.46496353,-0.5842125
1968-02-01,1.375927,-0.47663346,0.755246,0.50836027,-1.1687896,0.3887455,-1.1381572,0.40296823,-0.972229,1.6166137,0.5692612,-0.12253151
1968-03-01,1.3051796,-0.5845772,0.41427308,0.36577073,-1.0086972,0.39458045,-1.2380787,0.34462014,-1.2614181,1.5721233,0.6600658,-0.5149239
1968-04-01,0.71732026,-0.57436675,0.33076248,0.041938018,-0.7293545,0.7822323,-0.844957,-0.22609977,-1.3401883,0.530241,0.75889283,-0.31508103
1968-05-01,-0.18853836,-0.52768785,0.4361534,-0.5692604,-0.7359184,0.8143242,-0.38692245,-0.59515303,-1.0936664,0.020056915,0.69215775,-0.0040115356
1968-06-01,-0.38911057,-0.97259367,0.31872788,-0.8318283,-1.2533951,0.81140673,-0.61156386,-0.44381255,-1.4805893,-0.4656929,0.9350319,0.09153442
1968-07-01,-0.9087753,-0.81286544,0.3581131,-1.0298485,-1.5779579,0.98098147,-0.5419105,-0.42740098,-2.6165586,-0.37233505,0.8150536,0.10903855
1968-08-01,-0.476268,-1.3394592,0.4886673,-1.1283112,-1.6950191,1.0750687,-0.69142836,-0.4077095,-2.3361218,-0.203125,0.98572236,0.26402664
1968-09-01,-0.3759819,-0.7570702,0.85990906,-1.2891334,-1.5174214,0.9317497,-0.57837754,-0.18999633,-1.6778793,0.10648575,0.7439415,0.5174767
1968-10-01,-0.08095856,-0.35045472,1.0681397,-1.0010383,-0.8307346,0.9189865,-0.27496642,0.044855498,-1.271629,0.11377945,0.93795013,0.7847847
1968-11-01,0.05287857,-1.0035912,1.0469879,-0.8744957,-0.14660034,0.22464104,0.07330017,0.17322159,-0.27678984,0.20020752,1.0327656,0.85881424
1968-12-01,-0.012033844,-0.67355883,1.507211,-0.930291,-0.25892106,-0.16665725,0.77785647,0.3136223,-0.6841339,0.33513793,0.7016388,1.4240639
1969-01-01,-0.049095917,-1.0353225,1.628783,-0.8906891,-0.6886665,0.3649006,0.73942107,0.562278,-0.8342953,0.54900897,1.0741342,1.5548077
1969-02-01,0.0033172606,-0.81107485,1.8185314,-0.83595353,-0.7556755,0.065018654,0.85751647,0.6535034,-1.1308597,0.65980685,0.8379444,1.6898216
1969-03-01,0.026869964,-0.9613472,1.456948,-0.8090843,-0.73278654,0.69297945,0.6783829,0.5373993,-1.2031761,0.49062577,0.83462715,1.3302281
1969-04-01,0.07928314,-0.9431019,0.99584657,-0.864814,-0.83728063,-0.045778275,-0.13833007,0.12472992,-1.0446106,0.7238296,1.0960286,1.0130966
1969-05-01,0.52346647,-0.44683725,0.64521027,-0.28329545,-0.3625782,0.47735634,-1.1650276,-0.50588495,-1.2864403,0.49195212,0.5987686,-0.11146088
1969-06-01,0.39940032,-0.6747341,0.20865707,-0.11510964,-0.4644188,0.5453602,-1.6675956,-1.8344542,-0.8283243,-0.56957626,0.72316664,-0.6276291
1969-07-01,-0.99783707,-0.3934292,-0.29391098,0.5652639,-1.2811325,0.7649643,-1.8467286,-2.413651,-1.777729,-0.22225761,0.61601794,-1.0797745
1969-08-01,-0.7696087,-0.35627556,-0.41565552,0.5151733,-1.198864,0.797142,-1.1676819,-2.6120243,-1.4154822,-0.7629738,0.67871475,-1.0452744
1969-09-01,0.12871036,0.08459053,-0.17846909,0.9523903,-0.9261837,0.55829775,-0.9139099,-2.0255296,-1.3557711,-0.20633468,0.89632875,-0.81870425
1969-10-01,0.7828773,-0.26737252,0.1708397,0.73245466,-1.0432838,0.40404433,-0.8747662,-1.2277243,-1.1842682,0.16520043,0.7364357,-0.4451786
1969-11-01,1.4247704,-0.26836777,0.34300652,0.6349266,-0.26405525,0.10250358,-1.2632195,-0.8193674,-1.1451241,0.9819139,0.857848,-0.65980685
1969-12-01,1.3687084,-0.29457474,0.6130325,0.42063063,-0.65980643,0.37053984,-0.7865265,-0.23818055,-1.0811008,1.5179863,1.2025131,-0.3977417
1970-01-01,1.3587974,-0.46657714,0.85062104,0.60069275,-0.4689068,0.8060268,-0.8276585,0.53679657,-1.2150307,2.0323727,0.7804016,0.0788723
1970-02-01,1.2127011,-0.531472,0.88223684,0.6645897,-1.0033741,0.16772804,-1.0702652,-0.0063228607,-0.9451351,1.557143,0.9611088,-0.34610558
1970-03-01,1.1524655,-0.7857262,0.55110663,0.41965255,-0.6692486,-0.105162814,-0.7541111,0.15674591,-0.9661007,1.4855922,1.1607851,-0.09784164
1970-04-01,1.1850796,-0.6925438,0.41699106,-0.032281496,-0.77773935,0.39835435,-1.1607853,0.4349617,-1.2456478,0.81101876,0.81967163,-0.38104898
1970-05-01,0.35974997,-0.5464474,0.21931076,-0.17571525,-0.42497787,0.28853226,-0.5204899,-0.63596916,-0.37838668,0.3813816,0.37605706,-0.28953093
1970-06-01,-0.4612526,-0.85860825,0.24526902,-0.6522762,-0.5840532,0.49952394,-0.36906815,-0.73514175,-0.5308062,-0.40933648,0.86160356,0.021965027
1970-07-01,-0.6459526,-0.8496227,0.28620225,-1.1218483,-0.6808964,0.83564603,-0.5860504,-0.5810577,-1.4393339,-0.5264801,0.86260223,0.015973663
1970-08-01,-0.61034393,-0.99272424,0.3697342,-1.0682682,-1.033658,0.969429,-0.44161758,-0.55376893,-1.0789181,-0.5930389,0.8875618,0.16373444
1970-09-01,-0.3940277,-0.48721045,0.72881854,-1.1118644,-0.32613832,0.97375566,-0.36008376,-0.38504258,-1.8772907,-0.32347566,1.2013862,0.33978194
1970-10-01,-0.35043183,-0.5234848,1.0459709,-1.2286751,-0.4719017,0.58904535,0.17172241,-0.102832794,-1.3438218,-0.069554135,0.7850605,0.7810669
1970-11-01,-0.105162814,-0.45093536,1.1198514,-1.0100296,-0.23794746,0.078539275,0.4722351,-0.03194809,-1.2300065,0.0076538087,0.50351715,1.0153542
1970-12-01,-0.07554474,-0.81068575,1.5092205,-0.88589704,-0.5367969,0.1371109,0.7058563,0.2985161,-1.0386502,0.28387374,0.98839796,1.3937413
1971-01-01,0.085575104,-0.8822052,1.5459007,-0.7691948,-0.64540446,0.8302723,0.7747467,0.5483986,-0.9184601,0.5235748,0.48176688,1.2525947
1971-02-01,0.4020714,-0.8116554,0.7450241,-0.57322156,-0.89429057,-0.48176688,0.9080086,0.4925453,-0.9765991,0.58269346,1.1350107,1.1421963
1971-03-01,0.33478698,-0.9661476,1.1722454,-0.5751808,-1.1441562,-0.258358,0.733593,0.24888611,-0.83386534,0.5203087,1.0576012,1.1118202
1971-04-01,0.5879189,-0.6519375,1.2669662,-0.44910508,-0.67839354,-0.067610934,-0.22994156,-0.20479202,-1.1405632,0.40729752,0.8142681,0.9119278
1971-05-01,0.7264069,-0.32466203,0.5438248,-0.105825424,0.025803376,0.38280067,-1.1631005,-0.7600487,-0.773114,-0.017964173,0.8047962,0.09668045
1971-06-01,0.7904245,-0.59183884,0.15939179,0.3801876,-0.77050054,0.9589615,-2.4310462,-1.7484064,-1.6275564,-0.5732212,0.76266176,-0.55590975
1971-07-01,-0.31812972,-0.47850075,-0.23549423,0.017311096,-0.9011494,0.731633,-1.7033322,-2.827891,-1.5285898,-1.2503083,0.76886827,-0.8724068
1971-08-01,-0.46837577,0.033968735,-0.38541335,0.4589035,-0.6996239,0.9749657,-1.6719764,-1.6562992,-1.2522678,-1.2656596,0.88351136,-1.012854
1971-09-01,0.17147636,-0.16298409,-0.20838471,0.8475834,-0.87991905,0.70746267,-1.6046928,-1.4090464,-1.5612522,-0.7499235,0.90931475,-0.8201477
1971-10-01,0.46314964,-0.07936897,0.0013069153,0.18258171,-0.4771946,0.40664405,-1.2101338,-1.5027869,-1.1317444,0.13554803,0.7162811,-0.7940178
1971-11-01,0.7910778,-0.007512665,0.37757453,0.57714045,-0.2639103,-0.16200447,-1.5161781,-0.36940917,-0.7277134,0.8835119,0.9295654,-0.8172077
1971-12-01,1.0203663,-0.34132004,0.021883393,0.65944976,-0.46249658,0.19662628,-1.3371893,-0.02678299,-1.0246124,1.3871628,0.68394583,-1.1350105
1972-01-01,1.1545544,-0.18305282,0.11820984,1.0297458,-0.6501545,-0.10931549,-1.2515326,-0.20371112,-1.0389271,1.3281395,0.39221573,-0.84784013
1972-02-01,1.4601212,-0.2886383,0.4277935,1.076226,-0.70667684,0.11534043,-1.0808169,-0.2671198,-1.1577107,1.4945514,0.028118134,-0.5715391
1972-03-01,1.9295177,-0.4134472,-0.3124527,0.9511303,-0.9783875,-0.3024105,-0.9218647,0.6943394,-0.98297805,1.2506717,0.3055668,-1.1789423
1972-04-01,1.7017053,-0.4871853,-0.12968636,0.6653606,-0.63064384,-0.5500202,-1.2896925,0.16325608,-0.8842785,1.3866704,0.31733018,-1.1293056
1972-05-01,1.2968655,-0.51013833,0.07144241,0.20686722,-1.4188051,0.37815666,-1.8141768,-0.6002306,-1.3763415,1.1367658,0.25994682,-0.50267905
1972-06-01,0.1331295,-0.59879607,0.12825164,-0.46365815,-1.308629,0.36668015,-0.5987965,-1.658094,-2.0307994,-0.09468269,0.3379883,-0.21891785
1972-07-01,-0.8472664,-0.3070011,0.26683348,-1.0300324,-1.0917199,0.517025,-0.5043999,-1.3117851,-1.800692,-1.1072133,0.5348133,0.20744094
1972-08-01,-0.62834895,-0.33052865,0.37270507,-0.8521439,-1.0090873,0.70696414,-0.40943068,-0.84956205,-1.4693025,-1.070488,0.72274476,0.2682678
1972-09-01,-0.6358086,-0.37959138,0.7058159,-0.91813505,-1.2957176,0.8165661,-0.105298616,-0.40512696,-1.81016,-0.38676375,0.87681884,0.57211304
1972-10-01,-0.6237572,-0.11792298,1.0891373,-1.0073662,-0.79762954,0.5241974,0.3331108,-0.12366104,-1.294857,-0.18534851,0.75315744,0.9250206
1972-11-01,-0.51300734,-0.7304913,1.4345859,-1.0417961,-0.56838304,0.4447214,0.68372345,0.064842984,-0.8088192,-0.07890244,1.2736251,1.2314479
1972-12-01,-0.32880706,-0.83923304,0.69347876,-0.9195694,-0.8300514,0.33483237,0.88399124,0.07115555,-1.1660312,-0.022953797,1.0492561,1.2297264
1973-01-01,0.04969406,-0.9266739,1.7348458,-0.6689636,-0.84480554,0.096203424,0.36060333,0.34149018,-1.0725715,0.52943724,0.7779091,1.4628006
1973-02-01,0.7536995,-0.9961189,1.3971783,-0.4224022,-0.8457615,-0.33703002,0.48993605,0.5176506,-0.73936427,0.8473541,1.1012417,1.2076385
1973-03-01,1.3793396,-1.03339,0.40488243,-0.1834877,-1.0308411,-0.03663368,-0.23413734,0.67374194,-1.0837212,1.0728905,1.2652972,0.20068893
1973-04-01,1.376791,-1.2168766,0.14972039,0.01783905,-0.7412758,-0.035040665,-1.0744832,0.45043564,-0.8253738,0.7584774,0.665778,-0.05256157
1973-05-01,1.2296193,-0.47591972,0.12869568,0.110219575,-0.5093681,0.5514175,-1.8976269,-0.47528285,-1.3799766,0.48993644,0.37844238,-0.50363386
1973-06-01,1.1776946,-0.2162983,-0.09875183,0.31313896,-0.6313742,0.5759457,-1.9970162,-1.6290859,-1.4268038,-0.2618515,0.81231344,-0.7498764
1973-07-01,0.9244442,-0.2162983,-0.21215744,0.34594995,-0.97700536,0.7779091,-2.0441616,-2.2461252,-1.7565073,-0.55778825,0.6934921,-0.6673706
1973-08-01,0.8307892,-0.055110168,-0.20610428,0.5383564,-1.0442203,0.8613701,-1.7590557,-2.5299568,-1.7074503,-0.6963593,0.59728926,-0.7654861
1973-09-01,1.096782,-0.093336105,-0.05351715,0.43482667,-0.84799117,0.74955785,-1.8186257,-2.115518,-0.98178405,-0.54982436,1.0531394,-0.83365554
1973-10-01,1.6262188,-0.15927696,0.24018975,0.5558769,-0.65845144,0.79638517,-1.4465542,-1.0601485,-1.3060719,0.12359905,0.7237549,-0.24305686
1973-11-01,1.6306785,-0.2382782,0.31250152,0.60397875,-0.5227474,-0.10257454,-1.0757573,-0.52656996,-1.2117802,0.35678062,0.6441166,-0.4743271
1973-12-01,1.2646602,-0.41125336,0.2309517,0.77727205,-0.68966943,-0.055428315,-1.0547329,0.22808476,-0.8467167,0.49471456,1.0005786,-0.4497982
1974-01-01,1.5328007,-0.30077514,0.18901138,0.8056816,-1.1304528,0.6008919,-1.0042257,0.689974,-1.132753,0.8484146,0.25574073,-0.691946
1974-02-01,1.59427,-0.25672683,0.1344448,0.73500824,-1.011129,0.45395622,-1.139328,0.5923454,-1.0124443,1.2714717,0.35862845,-0.75801814
1974-03-01,1.289222,-0.4756508,0.1078186,0.6981918,-1.0578067,0.38393936,-0.8086403,0.6682789,-0.8954212,1.2086868,0.4707203,-0.82540476
1974-04-01,1.5613987,-0.56506157,0.40333366,0.28006592,-0.433247,0.47893828,-1.7303585,0.23798981,-1.257994,1.1396564,0.6347496,-0.6216011
1974-05-01,0.99140584,-0.74486923,0.31655273,0.13082886,-0.42174187,0.3099785,-1.5393741,-0.65250015,-1.1915935,0.6225872,0.6386944,-0.25048143
1974-06-01,-0.09138298,-0.57360876,0.28203735,-0.06475677,-0.9440708,0.45231247,-0.7373093,-1.2159188,-1.4299123,-0.41319543,0.6929321,-0.09039688
1974-07-01,-0.55487216,-0.34087792,0.29683,-0.71561396,-0.976614,0.64000857,-0.7826721,-1.2093445,-1.8891281,-0.8533455,0.64132464,0.006903076
1974-08-01,-0.52594453,-0.8388821,0.37703705,-0.86353606,-1.2685131,0.80502397,-0.77741164,-0.7392815,-2.1899028,-0.4881424,0.79812086,0.023010254
1974-09-01,-0.30143204,-0.1466072,0.68570024,-0.88884735,-1.1570785,0.7165993,-0.6087807,-0.09795685,-1.6524525,-0.14923629,0.8868744,0.23207322
1974-10-01,-0.10946274,-0.26790315,1.0071846,-0.7277756,-0.553228,0.6357357,-0.106832884,-0.060154725,-1.070626,0.038788605,1.1505044,0.64066696
1974-11-01,0.24029084,-0.8576187,0.9940357,-0.56210405,-0.07922058,0.51641196,-0.050951384,-0.04404831,-1.2445171,0.119652554,1.1261795,0.84019697
1974-12-01,0.28828353,-0.9407837,0.86222076,-0.4546135,-0.34416503,-0.119652174,0.056210328,0.26231462,-0.8566326,0.22089691,1.2632535,0.9190887
1975-01-01,0.4668022,-0.9079529,1.2398449,-0.51873934,-0.3366421,-0.3163742,0.26253662,0.37907943,-0.97287446,0.5003716,1.0184777,1.0773818
1975-02-01,0.41898194,-0.8113617,0.7850765,-0.38256225,-0.8496815,0.9643238,0.49847108,0.59284514,-1.0856159,0.67455137,0.90383565,0.7515076
1975-03-01,0.29832307,-0.98300856,1.176823,-0.4639519,-0.8778671,0.104824826,0.79109347,0.37559587,-1.0089772,0.53805846,0.70875394,1.3354851
1975-04-01,0.14757767,-1.1359695,1.183157,-0.7138214,-0.63528174,-0.009817505,0.57922745,0.10007401,-1.3522698,0.26918715,0.6796185,1.1746063
1975-05-01,-0.26538697,-0.7005199,0.9522896,-0.99187547,-0.56750983,0.44400063,-0.28597182,-0.5253906,-1.5802873,-0.02026825,0.49403763,0.9522896
1975-06-01,0.077589415,-0.5184231,0.6698006,-0.40409774,-0.58366126,0.54439163,-1.5074486,-0.7556244,-2.0955434,0.25366935,0.6321152,0.4085312
1975-07-01,0.063338086,0.10830841,0.00063323975,-0.31130713,-0.8677328,0.7176216,-1.9786842,-0.73978996,-1.3867891,-0.3917469,0.72680587,-0.505439
1975-08-01,0.48548698,-0.08899002,-0.35406035,-0.627998,-0.65079993,0.8104118,-1.9416313,-0.79521066,-1.5445011,0.14409447,0.8534813,-0.987442
1975-09-01,0.42278212,0.10799141,-0.21756668,0.3869961,-0.5219067,0.8271965,-2.125312,-0.044970322,-1.3548034,-0.06998863,0.9073189,-0.9469055
1975-10-01,0.79742736,-0.058587648,-0.034202576,0.3648281,-0.72395515,0.814212,-1.9086956,-0.37527865,-1.1841072,-0.07188912,0.77779275,-1.2103924
1975-11-01,1.325351,-0.33854216,-0.04211998,0.3664112,-0.82846296,0.13364372,-1.39724,-0.20014858,-1.2594795,0.42119867,0.51240575,-1.1834736
1975-12-01,0.8192795,-0.3964966,-0.24321862,0.54819185,-0.7727257,-0.31035691,-0.8427143,0.3081402,-0.8895847,1.2490286,0.7613247,-1.1207688
1976-01-01,0.582304,-0.16819915,0.18569145,0.609552,-0.8574772,-0.022202302,-0.7346922,0.44000778,-0.97286147,1.1827736,0.6532841,-0.69970703
1976-02-01,0.8598324,-0.23581466,-0.27988282,0.75252074,-1.0115471,0.1665165,-1.0065016,0.102601245,-1.09161,1.4243069,0.5681755,-1.1003563
1976-03-01,1.1276047,-0.25902635,-0.2909836,0.514016,-0.7881794,0.3417801,-0.90053636,0.04373169,-1.1276042,1.1592258,0.4605282,-1.1104481
1976-04-01,1.297485,-0.51670647,-0.11908493,0.30343017,-0.5335266,0.18737336,-0.92004716,0.18770981,-1.0694077,1.415561,0.71921766,-1.2049758
1976-05-01,1.403114,-0.5183884,-0.13388672,-0.019511033,-1.0569607,0.19948387,-2.1630359,-0.2586897,-1.654739,1.1585531,0.34682578,-0.7215729
1976-06-01,1.5645847,-0.6788502,-0.1715622,0.15777054,-1.2762921,0.61493456,-1.5464195,-1.8168827,-1.883826,0.3276512,0.67145,-0.7515114
1976-07-01,1.1010288,-0.7925526,-0.15137939,0.06391563,-1.791653,0.854113,-1.6910702,-2.3369536,-2.0409236,-0.11000176,0.9076004,-0.77606887
1976-08-01,1.4451637,-0.5436188,-0.16315308,-0.29502067,-1.5336363,0.83729327,-1.7035167,-2.432827,-1.9773445,0.08880882,1.0058281,-0.7693405
1976-09-01,0.6791862,-0.33774337,0.26037216,-0.4453903,-1.189838,0.9906906,-1.5824139,-1.3862941,-1.5282539,0.5321808,0.95671463,-0.48743972
1976-10-01,0.82249224,-0.21058503,0.58331376,0.012783051,-0.46187362,0.5715393,-1.2719189,-1.0710895,-1.837403,0.5611111,0.74646604,-0.29636613
1976-11-01,0.39593965,-0.026239013,0.7784241,0.06828842,0.21697617,0.3138588,-0.7158535,-0.67817724,-0.8618504,0.32025033,0.9412403,0.07602616
1976-12-01,0.534536,-0.7040802,1.1447605,-0.15205154,-0.27214545,0.14700547,-0.436644,-0.1285038,-0.59576035,0.34312552,0.82821083,0.35624504
1977-01-01,0.8042618,-0.48368913,0.97905505,0.0014152527,-0.42849198,0.58063966,-0.60010034,0.68183553,-1.118819,0.8254913,1.0699902,0.3502949
1977-02-01,1.0749443,-0.69068146,0.6156689,0.21725388,-0.7724167,0.852029,-0.20239258,0.5962082,-1.0565445,0.9139496,1.3335953,-0.007784271
1977-03-01,0.8449524,-0.89838105,0.50067294,-0.004245758,-1.05336,0.70801926,-0.07076645,0.74269485,-1.2766281,0.62699205,1.0427449,-0.2123001
1977-04-01,0.36409378,-0.59868544,0.71615756,-0.3329567,-0.7228802,0.25086746,-0.052013397,0.06758194,-1.3668556,0.3216339,0.4691822,0.44122925
1977-05-01,-0.14365616,-0.619207,0.5972702,-0.526857,-0.29085046,0.33507958,0.081027985,-0.37577057,-1.0954659,0.004599762,0.567548,0.4083229
1977-06-01,-0.6899742,-0.68077433,0.6425598,-1.3962238,-0.5070423,0.7448181,-0.3216339,-0.4599823,-1.5094506,-0.3686943,0.75472486,0.445829
1977-07-01,-0.77418596,-0.82124555,0.61602247,-1.4096695,-0.82372284,0.8431839,-0.6054077,-0.59019315,-2.7595417,-0.694574,0.7579094,0.47944337
1977-08-01,-0.68537444,-0.7296028,0.80107725,-1.4832665,-1.2189537,0.9574715,-0.31915742,-0.58665466,-1.3972855,-0.54136354,0.874321,0.57462466
1977-09-01,-0.7409264,-0.1390564,1.0087769,-1.500251,-0.76038665,0.7186348,-0.06439743,-0.173732,-1.5172344,-0.34427947,0.67334366,0.67900544
1977-10-01,-0.271389,-0.32517242,1.23983,-1.1156349,-0.5077499,0.27386665,0.052721404,0.07253571,-0.98047066,0.05555191,0.6298218,0.90475005
1977-11-01,0.22185287,-0.39310837,1.2062161,-1.0487602,-0.22999115,0.98330116,0.13233337,-0.004953766,-1.2309841,0.05696716,0.85273665,0.9174881
1977-12-01,0.78020096,-1.0384986,0.7968315,-0.51730347,-0.55799407,-0.20239219,-0.1567482,-0.036444854,-1.2433685,0.68254316,0.8658287,0.60399246
1978-01-01,1.2484207,-0.7383057,1.7146657,0.14657287,-0.79441833,0.049311064,-0.61485827,0.28770447,-1.1596607,1.2419593,1.135175,0.51045495
1978-02-01,1.1055886,-0.7818359,0.64376485,0.38632736,-0.83046645,0.5777901,-0.47678718,0.38292617,-1.0695404,1.4443047,1.3514637,0.34993857
1978-03-01,1.2127125,-0.5165764,0.47236595,0.5271179,-0.8287662,0.33089447,-0.5706482,-0.18330117,-1.1042283,0.8291065,0.4274761,-0.12616844
1978-04-01,1.0640987,-0.26832047,-0.24927597,0.57472914,-0.773674,0.06801529,-1.0702206,-0.12650833,-1.0025456,1.1032078,0.7274235,-1.1936684
1978-05-01,1.2361782,-0.26662025,0.22036973,0.23669319,-0.30504876,0.32341272,-1.8704205,-0.20642662,-1.2793674,0.46828538,0.30232772,-0.84645003
