,wGLB_cluster1,wGLB_cluster2,wGLB_cluster3,wGLB_cluster4,wGLB_cluster5,wGLB_cluster6,wGLB_cluster7,wGLB_cluster8,wGLB_cluster9,wGLB_cluster10,wGLB_cluster11,wGLB_cluster12
1967-04-01,0.03375814206880764,0.017241176235461786,73.09998273849487,0.012845400056446386,1.183308398022371,-0.06224566393277862,-0.003066486499656728,-0.014001635854304596,-1.0597599240449758,-0.021185817637019877,-0.7933803294834337,9.37221497297287
1967-05-01,0.03507204715869187,0.009141094268199946,272.735595703125,0.017971866873596504,0.26655911522753095,-0.0665055460889231,-0.0314635535983672,-0.017601524913923507,-2.3584897701556864,-0.003489936453474272,-0.6420790364867762,13.02824467420578
1967-06-01,0.04276368544552589,-0.004094445034937282,162.4523639678955,0.026223868145110595,-0.06746835458804579,-0.05273912419480356,-0.06340273525999036,-0.022867053084395413,-2.520323716677152,0.014590872394759397,-0.26255887197820765,33.21189284324646
1967-07-01,0.03811073221213924,-0.010445442834369293,160.34934520721436,0.023048345141018493,-0.3144709502949434,-0.04785975166173144,-0.07768885860609454,-0.013944596235006133,-2.3620963096618652,0.02460370481378435,-0.17008699084583082,34.23983156681061
1967-08-01,0.03714120000234393,-0.008836726200272175,218.40746402740479,0.019804933689413405,-0.2575366155189626,-0.04956890426745469,-0.08124658881231796,-0.010752423817828937,-2.0176550516715417,0.02209869556720776,-0.21989849445066953,30.554205179214478
1967-09-01,0.037171135043651216,-0.005443656000278406,126.23535394668579,0.01970386850667838,-0.0397584236720029,-0.0459091928364201,-0.06939659848116166,-0.013989720984927715,-2.104541200857896,0.012492766083870652,-0.2393211581205067,35.96102297306061
1967-10-01,0.036669197978683045,0.008225561779618345,166.8467402458191,0.019475706359523115,0.6559301825130687,-0.054679682943969965,-0.04876840800090238,-0.017615794289880003,-1.612783853824322,-0.008168222685320806,-0.5661659334835253,17.58812814950943
1967-11-01,0.03022702162173649,0.015270891965323994,85.83845496177673,0.010393252484685662,1.6214507467606487,-0.06564768581566485,-0.0006441046521487362,-0.007580006837936267,-1.218679088812608,-0.024727627809506568,-0.6623505761748866,14.811806380748749
1967-12-01,0.028166430511575115,0.03109938347697016,51.30595564842224,0.00296923231776525,2.1659472409416645,-0.05091695189052685,0.023348415866061005,-0.00887199026458194,-0.7507467499146094,-0.049976694213639934,-1.227801959765585,7.780037820339203
1968-01-01,0.03149836352509414,0.03830628282817076,20.323023200035095,0.004069933901030645,2.566903829574585,-0.05993894142606719,0.03126501403532402,-0.014771139163501057,-0.7921369603047004,-0.06520019999710945,-1.3453714157405652,7.9377613961696625
1968-02-01,0.026501697080266562,0.03214705064085118,60.39382219314575,0.007459246191393186,1.9670595141018137,-0.06588627795942804,0.02563059855209187,-0.003287803033149681,-0.46498167973298293,-0.06735913167174624,-1.2435513891671832,3.7460170686244965
1968-03-01,0.03682905808091164,0.025592116654161515,70.44035196304321,0.0061660784294165225,1.3896643238909103,-0.06107429719784043,0.015223235924739044,-0.009248382885950372,-1.3640555051656869,-0.04332999332737777,-1.004628837108612,6.3206978142261505
1968-04-01,0.03036583688729541,0.015730167951101694,72.58281707763672,0.006301021570749041,0.8302431772736941,-0.05478407256305218,-0.0009086970706892655,-0.009890793186349599,-1.4246365198722253,-0.020320691185379342,-0.6893878704623172,16.747882962226868
1968-05-01,0.03524283775994315,0.007095841772451764,101.00023746490479,0.008959226719917187,0.18000741872717352,-0.04852779093198478,-0.0286301753624494,-0.013972503058840891,-1.511644056210151,-0.0033989176912851585,-0.7272347807884216,16.158153116703033
1968-06-01,0.04153023866513435,-0.0031741595635225942,153.23400497436523,0.01829040681380799,-0.210253828588654,-0.04316979320719838,-0.06976320494919322,-0.017945997622663988,-2.3902952671051025,0.017403746346227992,-0.2449677963005869,41.25484228134155
1968-07-01,0.036900779079706944,-0.010647354862049504,167.279052734375,0.02106504643649186,-0.3253659343018251,-0.05193860905075615,-0.08232030627685924,-0.012575099930350034,-1.847104155100309,0.020621710337410146,-0.13328810271463895,17.03270971775055
1968-08-01,0.03649963074706199,-0.005095620442599533,150.56707859039307,0.02112810030094538,-0.2375312806928859,-0.0476821526800367,-0.08085998706519604,-0.018154757463036138,-2.137148380279541,0.02142084826944802,-0.2305412370907633,28.979527950286865
1968-09-01,0.034352558374893476,-0.0042995371096098646,144.69761848449707,0.01909428544108424,-0.006608243839924826,-0.054239506028931246,-0.07197187542048998,-0.008387778731394398,-1.939361599775461,0.013758523234160514,-0.267505155582177,22.56213277578354
1968-10-01,0.033544141371719176,0.007286964233290798,122.19429016113281,0.017586082790996778,0.7014131721328286,-0.05753950575705279,-0.04846803075092476,-0.010746067444839589,-2.0478778160535374,-0.0064962323519824235,-0.5834271249018217,32.847535610198975
1968-11-01,0.030507320272071023,0.01684923121216013,84.64162349700928,0.008496984637975625,1.4813756241517908,-0.06727194942703302,-0.0023407295757774697,-0.008476337237980651,-1.2721358583523676,-0.022331000800773715,-0.6990158244183189,11.236152052879333
1968-12-01,0.03020644179202913,0.02584981791697806,108.70716571807861,0.007329756039519799,2.7162641286849976,-0.07322022204541347,0.01947209387909361,-0.012957846454453248,-0.81163329573778,-0.04298555989068783,-1.6191857425790084,7.64683410525322
1969-01-01,0.023862564965179606,0.03475587307740518,12.729781866073608,0.005025450570164012,3.0133531374089855,-0.061126521111211994,0.03226108275094004,-0.014730122017508451,-0.5989109094326313,-0.053384438035687216,-1.7791391987549632,3.0585024505853653
1969-02-01,0.02728544646738843,0.0275752512197992,52.78395414352417,0.004683667896496499,2.6925463886821968,-0.07647007216953418,0.03200261149728714,-0.008190685191814519,-0.8017230492371779,-0.04850281269693569,-1.736372238711307,4.497158899903297
1969-03-01,0.029930661037668973,0.02458899339968919,67.87874698638916,0.006769174753808691,1.6363671597312477,-0.06334047701040452,0.0135291394842572,-0.012081388792628708,-1.3074932190088124,-0.03646193394653666,-0.8622652605960244,9.492180496454239
1969-04-01,0.032193202141506616,0.017796066365025554,149.1838574409485,0.012472826797198537,1.0306336423929998,-0.07584304972128435,0.003131402136628018,-0.013456769584695254,-1.7038259368676405,-0.018393883648539024,-0.9507082794841967,15.182484686374664
1969-05-01,0.033787987004110565,0.005811593313272387,216.60118103027344,0.013345484354467573,0.26842482826289005,-0.06505964768373153,-0.04061690564159044,-0.01450605604774747,-2.065158807314359,0.005612789810674982,-0.4278604137270074,18.410365283489227
1969-06-01,0.040760214508138166,-0.001418794919219282,163.00549507141113,0.02440288014521327,-0.023541643339044904,-0.06516564595089717,-0.06888438081152218,-0.021349175153243027,-2.7294938380901628,0.019694855265971842,-0.3986534711561705,19.314196705818176
1969-07-01,0.033118154644198386,-0.007324301434849922,256.5484046936035,0.02849619002182501,-0.3876462140504051,-0.06332546049220995,-0.08883550979716834,-0.01304642011645747,-2.069196334251991,0.02560206250782654,-0.23055607943158402,18.296194076538086
1969-08-01,0.031152119384576904,-0.006505805679766063,161.71196699142456,0.026956020398014924,-0.2461720038862789,-0.06234742150726644,-0.07941792827359466,-0.013102186887319331,-1.9242394428986769,0.02054974167416149,-0.12636235670039528,25.755074620246887
1969-09-01,0.03641104124992458,-0.005430067611131363,201.4401912689209,0.01651316710240856,0.08568415856536696,-0.052055488975549284,-0.07280733782884687,-0.011780714227652256,-1.6917562255492578,0.01711420460685693,-0.3090405346531617,22.788144648075104
1969-10-01,0.031574676794804794,0.005364608900434764,145.54767608642578,0.016771975793550716,0.6918610457111807,-0.05664537787776102,-0.036659541399066534,-0.014270054579261072,-1.927846440902123,-0.008110282160227932,-0.37251056024902746,25.568994879722595
1969-11-01,0.03246338470932751,0.0204351155193356,110.3977918624878,0.01104490765813354,1.3501795775750103,-0.061573179184713146,-0.01235101236636902,-0.01685914512083757,-1.473676814482762,-0.02133867754591458,-0.7779726072361595,22.514700889587402
1969-12-01,0.030468696340115904,0.031514107918513175,26.43936276435852,0.007071315898655983,2.2091572775560264,-0.06798706334930929,0.017586286607141562,-0.010269336770945714,-0.9190456798443427,-0.04907302148716027,-0.9019147408635992,8.51539596915245
1970-01-01,0.0281648192362777,0.031724534070669476,73.29223155975342,0.003129511711206186,2.1899810608695534,-0.06466368107463825,0.024353631577172945,-0.005658638169092663,-1.1580693034025338,-0.05547846544177372,-1.2759434549432052,7.610584050416946
1970-02-01,0.029280222079932552,0.030366118320927712,29.15426194667816,0.004491899802499395,2.1237850189208984,-0.06012543771331283,0.02783618482956013,-0.0039518525555409904,-0.7960875446979816,-0.06313355688893382,-1.1828522148885225,4.419270902872086
1970-03-01,0.031172604119051817,0.025366742017509814,58.437371253967285,0.004750482357405193,2.1911517662160533,-0.0704914585433223,0.016407255992986435,-0.011265264089562804,-1.200982011281527,-0.042339997430561514,-1.464429497718811,10.016483813524246
1970-04-01,0.0360371684546493,0.021068246777707,89.47630524635315,0.011734292468992456,1.0744501562679514,-0.07351961367848245,-4.534373189482383e-05,-0.013708404116789622,-1.5591525114499605,-0.019637629192496998,-0.6692868314291301,8.784358203411102
1970-05-01,0.03856348672083446,0.005051991986684996,148.9990234375,0.014198066584200043,0.2794518628541161,-0.06591362074356187,-0.03709270656758616,-0.01409495587923501,-2.380577876017644,0.0016008591431841755,-0.5007507769685042,15.161599218845367
1970-06-01,0.04293899001680158,-0.0025356758189031747,215.32049179077148,0.022413902099212298,-0.04037395119667053,-0.06124517266553911,-0.0772582172134588,-0.017428038116155956,-2.60798862347236,0.01367943796714248,-0.3040417636695661,28.437688946723938
1970-07-01,0.04259908017844172,-0.008701286682490572,166.85807704925537,0.026521384551831492,-0.35556646830895366,-0.04917247570119798,-0.0880296212122884,-0.01386181498517745,-2.249771815079909,0.0160776378393416,-0.2753770665118569,24.9596506357193
1970-08-01,0.03584840834419956,-0.009608529394537938,145.05629539489746,0.02222980598280809,-0.21871972609968746,-0.04780771983364089,-0.08595408113716647,-0.014578993117973848,-2.1466500484026394,0.019842256695153514,-0.12229668270600469,31.352651119232178
1970-09-01,0.034076200069672054,-0.00526823764692154,116.80152416229248,0.016052919611752463,0.04964559065068469,-0.049785215047780766,-0.07101989914338257,-0.011484214030434748,-2.088696910784795,0.013454125761651944,-0.3034689120556179,25.164225697517395
1970-10-01,0.030752305656811117,0.01052973472051383,85.78504920005798,0.01513364360859124,0.6249360740184784,-0.062134185678918256,-0.050814456284739254,-0.004558950218958051,-2.142744568678049,-0.00512631242059156,-0.43226523618949086,24.62347000837326
1970-11-01,0.033264734784459626,0.02081033711884484,68.17745566368103,0.007868310991105427,1.4863643576117123,-0.05352404603565281,-0.005487179408001519,-0.01588060837696118,-1.831446702663715,-0.023516972194560434,-0.6821796298027039,19.567367434501648
1970-12-01,0.036919569112447724,0.029469739398376407,139.41609859466553,0.006210290905590056,2.413910101441776,-0.07806431332772429,0.01993419982893609,-0.024580046523110997,-0.814497356231396,-0.041416273385954,-1.2045662654073614,10.378099232912064
1971-01-01,0.030119905130505845,0.03239179691325035,67.95396208763123,3.572087313905762e-07,2.043913743075202,-0.05630149125036868,0.02275260089528422,-0.009422210342267905,-0.8281934719819288,-0.05556410766546206,-1.2919756142716659,8.637907356023788
1971-02-01,0.034172963830849605,0.03170366033023289,50.619614124298096,0.006998662896215188,2.247726040727952,-0.05873716224662282,0.028529101008072842,-0.005948455558598407,-1.1205119582322927,-0.06807681984911139,-1.4148843915838945,4.0096186101436615
1971-03-01,0.035431969308881074,0.026348861424015144,48.008936643600464,0.00840842498370693,1.689479631536147,-0.06059109529649669,0.015860944065850143,-0.011061944261741783,-1.3323465218910804,-0.04687663471201044,-0.9835779666900635,11.839333176612854
1971-04-01,0.034163750280610854,0.016813154072377094,66.69073104858398,0.007288093206255442,0.8940151509116677,-0.06132833342152563,0.0013875640687792627,-0.01286317238675579,-1.5487767182863674,-0.02312101836291629,-0.621662681040011,19.52481120824814
1971-05-01,0.04070629965540118,0.007057180817868071,155.61288595199585,0.012479347907761229,0.1262129667927237,-0.0626866949129511,-0.03449588196438759,-0.015660890055237554,-2.1596782482587376,-0.005760719400286189,-0.2881785560595362,17.448551952838898
1971-06-01,0.03976898150086682,-0.002690529176930021,169.41953897476196,0.02432398861829885,-0.26524974142803864,-0.054844100536270576,-0.08112496783047221,-0.018078219431218193,-2.793290981879601,0.013082291151571434,-0.13164189693174863,29.92880642414093
1971-07-01,0.040282508842559836,-0.006218387923256411,213.0244255065918,0.024658902910340973,-0.265090715359239,-0.053106507667425,-0.0868102015797482,-0.01849351713628125,-2.0513103558466983,0.019668052712732323,-0.19619819757185483,19.50433850288391
1971-08-01,0.03416263858244626,-0.006949374438667302,135.76611280441284,0.022006793992651145,-0.3777386511073393,-0.05210085602646524,-0.07853895469113838,-0.012306134999255461,-2.022501597037682,0.024090997889911085,-0.14255994832829424,20.388837158679962
1971-09-01,0.035239625460439884,-0.005248634008688191,101.58867835998535,0.018504052633456683,0.1727465649738031,-0.0442849583288824,-0.07496745823774227,-0.009600799530744553,-2.4208518174978404,0.01092287873915186,-0.3800419208250548,22.047865390777588
1971-10-01,0.034830827196183196,0.009535303995420848,89.17157649993896,0.01777303598780744,0.7060187704422894,-0.0582830049097538,-0.05564161597989326,-0.0071106818390358805,-1.994460362654466,-0.006534756979736255,-0.4939695330042588,19.6047306060791
1971-11-01,0.03368975899991442,0.021125832925926704,60.271644592285156,0.010169911226527141,1.2953148168676039,-0.058046129362827,-0.0038974802009761333,-0.01644846773456405,-1.0273189498828008,-0.028551041381907803,-0.5585314411866037,14.505361020565033
1971-12-01,0.03127972671731574,0.03024084003879449,191.43720865249634,0.008353299571720759,2.019603988703559,-0.07410107011144812,0.019275082334832744,-0.019049599203938172,-0.7532688860709851,-0.03874023386150174,-0.7957532217628077,8.223189413547516
1972-01-01,0.02693751613136198,0.02832346669017138,34.708356857299805,0.009638095869485686,2.6602276984383075,-0.06104138129475442,0.030721766809218152,-0.011606580474945298,-0.45301031607847947,-0.05304346168356854,-1.6827188040080823,3.076176531612873
1972-02-01,0.02724606406371125,0.030229410262611823,15.874385833740234,0.0031274057096156676,2.2727771716959335,-0.0619169271720404,0.028589939113792984,-0.010966916934249957,-0.6747997724092923,-0.05572131036376759,-1.7990529537200928,4.336579144001007
1972-03-01,0.02781907827168075,0.021198597739180574,64.41835165023804,0.006292956786177156,1.6719336018842808,-0.05872793897817081,0.020709962835860286,-0.001954292447129093,-1.1011676146433904,-0.04679303532826682,-1.2489879601880123,10.46653613448143
1972-04-01,0.03051479331782607,0.016283578880454307,28.420090675354004,0.009575425270375599,0.8239476119770722,-0.0569577646357092,-0.0018637001292433504,-0.014892274233872538,-1.4666401422940767,-0.0132499229496766,-0.7123380115157679,20.446419715881348
1972-05-01,0.029776080792870124,0.0065341620386747245,242.0001983642578,0.023517383272619832,0.34486050991451034,-0.06825214103710922,-0.040857873445506704,-0.017001485920574034,-1.691418198438791,0.0034973719546119936,-0.5638989178757918,14.12968784570694
1972-06-01,0.035903703604565296,-0.003342052415608956,195.96331119537354,0.022680133751258387,-0.1404187039417379,-0.04986581255004487,-0.070761697540103,-0.020236686290601737,-2.339207438322214,0.022198087222828643,-0.3596571323118712,15.204817056655884
1972-07-01,0.03987727206924482,-0.005653536013929491,191.5194034576416,0.021211553929595926,-0.35203807055950165,-0.046975296308201825,-0.088729118105284,-0.017540318537160662,-2.2924712071051965,0.027381015330735146,-0.30038754798864065,30.98708689212799
1972-08-01,0.03754644015633809,-0.0063057743274129744,149.8699188232422,0.018959832259842865,-0.19959835883449104,-0.04151187286796895,-0.0814178980193859,-0.019433491640478556,-2.4482380885344286,0.021022192891042246,-0.20169805931417564,38.1219744682312
1972-09-01,0.03693220500051278,0.0007155073079757574,167.84592866897583,0.019090614321803298,0.0986474730512675,-0.04775974798989906,-0.07129149446480496,-0.020746685610227057,-2.2016568825795098,0.012955480955101078,-0.39623124819052846,23.18083345890045
1972-10-01,0.03184611413985561,0.007071728834839472,170.22457122802734,0.01199692784544168,0.7524570121484644,-0.03461496688198002,-0.032881136271604446,-0.01606586274970894,-1.7371317515006433,-0.006376243079775402,-0.5345372385100314,19.000600278377533
1972-11-01,0.03531468460724561,0.016723038580743116,97.47798442840576,0.01033854712504779,1.5212609487421371,-0.048502021342177286,-0.013092315625832525,-0.01708748133315996,-1.5735848591877863,-0.021340606388941315,-0.45493652946070623,18.670549988746643
1972-12-01,0.02981927463963663,0.02663093297250145,76.70718431472778,0.008293188767651664,2.351728782934301,-0.05971457893875512,0.020265985425117664,-0.016551793672921467,-0.8606566832615778,-0.038572778648368694,-1.49198033307728,8.546684682369232
1973-01-01,0.0345738349478055,0.034998170526693184,102.49022245407104,-0.004708767276712833,2.200282671872307,-0.04628251719457859,0.031841681663726654,-0.008315400145819376,-1.0113557943930993,-0.058905255284668716,-1.7239700806768317,5.364266782999039
1973-02-01,0.031044281390986344,0.03642921555575317,61.79213523864746,0.0007929842530498803,2.487505884731517,-0.059148126588711006,0.031051907666720623,-0.011869258221604524,-1.0120475521454444,-0.054985304531885985,-1.398591775643198,5.660271272063255
1973-03-01,0.03659739649791349,0.03030283507817806,58.936649560928345,0.0026609041268312477,2.0317368647631477,-0.06364437285810709,0.02309838594154043,-0.020683816222736805,-1.1416706901330214,-0.04373854538330964,-1.3790237276177657,8.033564686775208
1973-04-01,0.03528139407831556,0.018332523059069628,94.89384293556213,0.009779765258650977,1.3104617595672607,-0.07016779537397352,-0.003383077882760919,-0.011220785726341732,-1.9513121018042932,-0.024622662420633063,-0.8067748264262551,9.023382514715195
1973-05-01,0.04007751471090373,0.011244701848776763,156.62002563476562,0.01775663309001362,0.41173801702611584,-0.060433691198175606,-0.04342343809819499,-0.018166903509227044,-2.4583821113292985,-0.0014185592723733418,-0.5649390189271224,17.72674024105072
1973-06-01,0.03995744258479436,0.00041537819717957724,237.56847381591797,0.01885605562111164,-0.11309119050993638,-0.05627727474678646,-0.07376153520200142,-0.016259785439459138,-2.235711767123296,0.0133096340042207,-0.20281813646617688,16.189585626125336
1973-07-01,0.03727026004562334,-0.008248381958996782,138.53695392608643,0.02675750638083782,-0.32388366320553946,-0.042779710863462904,-0.08808034797047459,-0.01747663344250866,-2.4488914471406202,0.019966668492968357,-0.1319946034958488,25.792261958122253
1973-08-01,0.035974503313769224,-0.007210832382905673,123.37404489517212,0.021548804843454717,-0.2619958756601109,-0.046961282549256626,-0.07961581049616946,-0.009530888558965335,-1.675508114007803,0.01945076055081216,-0.17568176906359823,26.08588933944702
1973-09-01,0.036329639949061555,-0.0003016520061891092,109.14140939712524,0.023660109215037084,0.053797925219816314,-0.05245584444227544,-0.07394625003947768,-0.011050784503298303,-2.6143557750261746,0.008896412873211983,-0.279725833158744,23.680251836776733
1973-10-01,0.034774768774766276,0.008729605144800758,138.58174085617065,0.015863247832980605,0.6103789981673745,-0.04992446100169962,-0.05570645119215167,-0.01181160771156564,-1.9383111825356116,-0.008963567798467856,-0.4127377350079386,24.706336855888367
1973-11-01,0.03299205607584126,0.02610588327635756,71.54753804206848,0.009932598835076282,1.717998700983384,-0.05892587783323093,-0.0030989856134320416,-0.015581637489512287,-1.3423423354442303,-0.02897680649825973,-0.7370456268912867,20.953886210918427
1973-12-01,0.03543351526073327,0.032558220471470015,41.98284447193146,0.00758603065540748,1.768784487948698,-0.05710290014659139,0.013286926374814018,-0.017089545483946617,-1.0476433313809907,-0.04406963567991121,-1.0763764381408691,13.906696438789368
1974-01-01,0.028807341188750727,0.03411758509350986,121.25158309936523,0.001691122182306394,2.5530781816033756,-0.0466571528125893,0.029177964342823035,-0.006394965839829364,-0.562852334517699,-0.05854597796976202,-1.4976499896300466,-2.4785079061985016
1974-02-01,0.03280702572691078,0.032315496860077064,38.33940625190735,0.0077093902774909625,2.432321976212894,-0.07423010379583998,0.03199814872946157,-0.013211551479469596,-0.858653336763382,-0.06020259559761482,-1.7157620505282754,3.285651281476021
1974-03-01,0.030277645219754283,0.021519830960245314,47.844886779785156,0.006722369341462451,1.8853454028858856,-0.050368024544282394,0.020489636483753838,-0.005937245877265382,-0.652807205915451,-0.053143451206553005,-0.8836742294462103,6.153445318341255
1974-04-01,0.03015302787960204,0.0216244834760421,39.48347568511963,0.008551485831348248,0.8938728009953217,-0.06688619561662729,-0.0019146149455526367,-0.01059450363408934,-1.3270838902546809,-0.021494352951069228,-0.7064694636746457,10.86801141500473
1974-05-01,0.03437770386629976,0.0032329912294903743,93.93737316131592,0.016375247049726423,0.10177060304319156,-0.05494740537621758,-0.04132970257900482,-0.013682924448855311,-1.9061527573145352,0.0033003473445742774,-0.5000197181576177,18.136386573314667
1974-06-01,0.038633030780375145,-0.0027752160785598605,190.01216888427734,0.01897131552613234,-0.374738170820124,-0.056825012010945516,-0.07574977569801863,-0.017632696109086823,-2.5624096393585205,0.013626271919508572,-0.28203012127625315,24.94833469390869
1974-07-01,0.03720794867645662,-0.012287601884101142,176.18248462677002,0.02224175928911669,-0.45478300136678357,-0.05139062096449462,-0.08361710690308449,-0.014493443404661457,-2.563814016488882,0.024506657966649702,-0.19937239979442797,20.399880409240723
1974-08-01,0.03895229928247823,-0.011951962913712108,124.80013370513916,0.019297509426402626,-0.3773000748718486,-0.033639508447694505,-0.08554337762816008,-0.016071618551765483,-2.0658561816582313,0.02272293225780524,-0.16692012156310834,29.997560381889343
