,mgu500GLB_cluster1,mgu500GLB_cluster2,mgu500GLB_cluster3,mgu500GLB_cluster4,mgu500GLB_cluster5,mgu500GLB_cluster6,mgu500GLB_cluster7,mgu500GLB_cluster8,mgu500GLB_cluster9,mgu500GLB_cluster10,mgu500GLB_cluster11,mgu500GLB_cluster12
1980-01-01,-0.3357403922437701,-0.8362660865958145,1.6706298320738386,0.2033967949052812,0.9119959981715093,-2.6159880889786615,-1.1084296732894645,-0.09600722237306387,2.874335205608419,0.5862143028665472,-0.9487359328599075,-0.6206160194652025
1980-02-01,-0.39264538026914636,-0.9534661726253789,1.823704820489485,0.10797041791802654,0.7507628055869556,-3.59547237555186,-1.0460059874313923,-0.11784623243979045,3.144637351613408,0.677965173014888,-1.0386794853363526,-0.598423954012782
1980-03-01,-0.5557352338978683,1.2010535452424027,1.4100243122132707,0.1184002407533094,1.744439386930622,-1.6694578859541152,-1.194865484375599,-0.18903954448748608,2.753919015550827,0.20664211785144826,-1.2004899557673911,-0.3812222431103388
1980-04-01,-1.213381626431086,2.185556874042604,0.9405454719299062,-0.1371423739440414,1.2447170937647585,-0.069062365218997,-0.9759567739549747,-0.5225137737738031,1.8505000212801945,0.30899131049712497,-0.6876261596886342,0.19034086347579263
1980-05-01,-1.5544116266906032,1.6100881303228984,0.46888528012963726,-0.3196498063153712,1.6175679496077242,-0.1610385874907176,-0.888888365473629,-0.6769697986492494,1.4748179859110058,0.37291380266348517,-0.32385147384474017,0.08296877030254335
1980-06-01,-2.333624804802383,1.5526735201114563,-0.23584858537716455,-0.37029924861159963,1.021400103803541,0.0406492216926482,-0.65511240323713,-1.0597873504469995,0.5738625411495499,0.40748277963656515,0.2421746490879005,1.16929035316142
1980-07-01,-2.5004733943571,1.1074250427688042,-0.21232919648165158,-0.26737547122989214,0.5836290011151892,-0.32460538463460076,-0.8854555689598903,-0.954601188906196,0.5399717276940966,0.3300555022778334,0.12659126003967958,1.05113638925922
1980-08-01,-1.9817385894451363,0.9264630151958001,-0.05063773612790121,-0.24941626978324957,0.3922183494098851,0.1972798878947894,-0.938103674364484,-0.8815469486372811,0.4290926349537255,0.3287570161262044,-0.26509849351634945,0.7705541082130846
1980-09-01,-1.5005968712471627,1.7853948401241768,-0.23359455438045407,-0.2027719075489121,1.1014982715981907,1.4427022801505196,-0.8205307847704769,-0.8886899165555734,0.4253905717567478,0.3447855981411757,-0.3110055663708125,0.5853566315833681
1980-10-01,-1.1039657712442996,1.8048344588861234,0.4501416200050737,-0.22672212205718906,1.6583680324867125,0.2879485487937927,-0.9638703312755617,-0.6671274549701587,1.5545932166779524,0.15900730534836097,-0.1283562836352359,0.01190752946129141
1980-11-01,-0.7771515362971538,0.8114879814589896,0.9856020756750719,-0.1494709077337832,1.2886852221410783,-0.912678490082423,-1.0052100870727507,-0.5085015327346568,2.125907104646144,0.18257433893503966,-0.5194856006394993,-0.01567492709141369
1980-12-01,-0.918583243970245,-0.8359760136865988,1.3974228609239159,0.04539866457800102,1.1735933921376214,-3.0426972442203097,-1.3424790595188614,-0.29314095217759917,3.087380488357202,0.42688670947595875,-0.881870040732823,0.03832609847534534
1981-01-01,-0.12063100847728465,-1.0716254482182062,1.760296071140215,0.06356067799019698,1.0803757241514864,-3.6485317680570817,-1.3305357418769648,-0.07881894074126977,3.509847358737826,0.5581721994611951,-0.9109023294709084,-0.8930258808906602
1981-02-01,0.14058058527675835,-0.10751549427102253,1.6284229695630938,0.05723431086549851,1.4606505632400513,-2.864954537815518,-0.9051215919581327,-0.07774698228074783,3.2390628694953407,0.4358750595538704,-1.0638303492654766,-0.9125787504883699
1981-03-01,-0.6068039930004872,0.6973004922634218,1.427466573821469,0.020274488625503316,0.3802371709073176,-1.5075281262397766,-1.0989331263155977,-0.156183194901262,2.0168453588614015,0.4147442747597341,-0.4724094730893069,-0.38186558486186256
1981-04-01,-0.7260952907179313,1.2368524946817538,0.8015550776776498,-0.2245024882891909,1.464563901307153,-1.493535770310296,-1.100533572602863,-0.41221497567737997,1.9669572868689293,0.22981738395712992,-0.7916952738983865,-0.008084227930205736
1981-05-01,-1.6823494296276431,1.3359739286143606,0.47655551380433747,-0.3789390303399143,1.3052627883973669,-1.180653770764669,-0.5961403312269321,-0.6661171106254162,1.5708667814998885,0.29021893058800036,-0.29454902532012656,0.8330030850488548
1981-06-01,-1.99590962826055,1.6568534984821228,-0.1567920851508223,-0.4512439829467379,1.435091690938981,-0.9891593621836768,-0.6945308698110344,-0.7564890850968913,1.0101183380246697,0.2545592423390459,0.253620601736045,0.9067693190981251
1981-07-01,-2.162572683975043,1.0257294992121255,-0.12989955925717328,-0.2923737847289862,0.34059601729033423,1.1577282514837053,-0.6131748830483965,-1.0526443521181743,0.13372082129588575,0.4940322027714164,-0.013055992021223897,0.9511304571647052
1981-08-01,-2.3289384068669503,1.0343697012924566,-0.11593403507407994,-0.35940002776405533,0.6101967980627154,1.486018631193373,-0.3357696000578975,-1.0608564428731697,-0.02304584481189604,0.31462970983099053,0.1555602919806638,1.0821606184160986
1981-09-01,-1.7387154479744813,1.8269148541659845,-0.023608675491178933,-0.23027654971945458,1.0882709651696878,0.9016666975286273,-0.8647427948053218,-0.9602053128943151,0.6003781685380123,0.3664156201261061,-0.32233762798493015,0.6591735133366992
1981-10-01,-1.4097263223876364,1.1928278498533296,0.293097626365991,-0.21666383343675025,1.3890742278489911,0.11393396804730098,-0.6148710662175801,-0.8324161425334256,1.5176329644806181,0.34359320998191833,-0.32821136315982563,0.17187102127444837
1981-11-01,-1.0181519515726098,1.213823295221096,0.7805289830337993,-0.10267733159942946,1.3887230880924915,-0.685620763235622,-0.6887451060547316,-0.565502676023107,2.692621331578413,0.20746761174113662,-0.29874240402520946,-0.15020622734644615
1981-12-01,-0.6884419204645635,0.46774608696379316,1.1891299220512836,0.1758296957453156,1.663961410522461,-2.01654765341017,-0.9198836428074798,-0.36748423760592125,2.640128723709038,0.27261197704959794,-0.5371062335241317,-0.346587462596191
1982-01-01,-0.39555345838134354,-0.2774983462763996,1.474026318712155,0.325060977791594,0.8074822533326071,-1.9027276171578302,-1.216391049140741,-0.1996903927350531,2.493000832373786,0.41541532923777896,-0.9174438818308552,-0.7305177867181541
1982-02-01,-0.012175617991267025,-0.9653924805362051,1.5910988896670117,0.31528149720925314,1.0414239300079033,-3.1929439968532987,-1.1156309242090903,-0.07474898252965642,2.893371592722666,0.5108599143999594,-1.0504318565656439,-0.9671370650446692
1982-03-01,-0.7779330590516904,0.3351670758026402,1.3460346998278478,0.14064829534759235,1.5834249043073811,-1.5437624520725675,-0.7733225391423407,-0.30683566195269424,2.6563667930295116,0.4960789103750829,-0.7742849867761039,-0.13015023613160895
1982-04-01,-1.1923779161740455,0.7857709032733267,0.9083229768243009,-0.18145682858920056,1.3888876750820973,-1.4756427870856392,-0.29325742228341495,-0.588657884370713,1.6999411743318018,0.4750448230791975,-0.42290105148073565,0.15609893557983776
1982-05-01,-1.609790325164795,1.1534407007985,0.4201213920016807,-0.29855928466189274,1.146491111301985,-0.11125709861516953,-0.7160799685588554,-0.8398472654576205,1.5679780677829622,0.35111094307568336,-0.32614763074197217,0.27887978439414224
1982-06-01,-2.6672175492098895,1.5294686323258937,-0.14191497335194878,-0.28195163545007657,1.5139235824835107,-0.27359039005306035,-0.8265876757704522,-0.856687686070293,0.860862547506666,0.4135363452412464,0.1426953517414785,1.0565850999235182
1982-07-01,-2.7169926286203983,1.278230765970742,-0.23513028558997393,-0.3431388641886642,0.857018066234276,-0.6681243992514081,-1.1617725053109413,-0.8094835747666911,0.5573630332946777,0.2470157302364155,0.26070921835796024,1.3306594980779545
1982-08-01,-2.067594638662449,0.9283610596889403,0.016305363194856138,-0.3759420493404006,0.4894695321067435,0.6914476139677895,-1.0275362690618215,-0.8804499596154609,0.09849941809014355,0.30474955285037003,-0.03851231301194401,0.8825961067232975
1982-09-01,-2.158693411175349,1.6954515765352949,-0.212266233887181,-0.2717067699680806,0.9632062716562241,1.183201703760359,-0.9458348524471946,-0.8114678721849611,0.46818288953582265,0.21801665287326882,0.15565135768864358,0.9180972915749217
1982-10-01,-1.628814562867507,0.8833635871003315,0.4028753338583997,-0.15268775127430917,1.329300696732568,-0.48424096571074593,-0.9118703155478171,-0.6833581748057385,1.4020049518533886,0.2572054471130724,-0.2029656622421301,0.26285443960349686
1982-11-01,-0.5853463784147874,0.847122164034262,0.8866871631909214,-0.16710222689344612,1.361720874661305,-0.702679736746682,-1.1291955743939424,-0.37752512753719375,2.344156273811922,0.15502430257146005,-0.479492408793007,-0.4018510970310263
1982-12-01,-0.5980745820925503,0.35315532600734295,1.190594843171101,-0.01409709248962618,1.568227517800253,-1.6769450571801927,-1.2806938822604408,-0.30652928058387474,3.277645410443635,0.2713963182436095,-0.8233576869505366,-0.7128716453678848
1983-01-01,-0.6275174211581241,-0.9945599044241556,1.7563662821203887,0.03908608448789462,0.6780325780149367,-2.66169806321462,-1.3146220652525091,-0.28545279404287843,3.1352494329615026,0.5598769571494173,-0.7881515768519565,-0.5152730994529358
1983-02-01,-0.5996232097213333,-0.9744614317286305,1.7965357283695826,0.11395974654963116,0.2829040562520262,-3.784638974401686,-1.0255189597114058,-0.10579231964918424,2.9650179259980205,0.7195839344489353,-0.9752739394265996,-0.5413096542506255
1983-03-01,-0.47139574316937954,-0.8918213589889248,1.6414657276652982,-0.048554568929125304,0.6114713151435384,-2.888081471125285,-0.9395368581961009,-0.256911299007685,2.6540909112836215,0.6130924710520991,-0.5558066668039723,-0.742603890424551
1983-04-01,-1.12899019451215,0.7711831389403925,1.0473622668088314,-0.03048938993208098,0.8403176166972176,-0.6377969351079729,-0.8964933393415341,-0.5007377299828595,1.7671035009649303,0.4851921013108006,-0.12547681601434035,-0.42651344754899195
1983-05-01,-1.0523517619689,1.5886018188988291,0.4285305945986161,-0.2950769946917964,1.4655719624191035,-0.1838075617949168,-0.9516810336388832,-0.6272523378839299,1.2609532595749928,0.32213880783981746,-0.298052318812756,0.03276929302617561
1983-06-01,-2.0113385782278645,1.8603188235585284,0.042840386001512534,-0.43375721270510376,1.1319769405927815,-0.6407837900850508,-1.050256451299368,-0.6211216041982985,1.302087788090043,0.18754163550006017,0.01790699478759046,0.705554653969846
1983-07-01,-1.9329230757753821,1.6806141632359204,-0.13668958647669524,-0.4433876141207668,0.6076347461489381,-0.14857703612910378,-0.721154528215897,-0.8708774638013775,0.6253832926130081,0.2494682219845277,0.1461969992559983,0.9555045168760211
1983-08-01,-1.7275973636671385,0.8000302605512666,-0.048286352218401135,-0.4269435767066305,0.3908606240006744,1.0846778750419617,-0.8131443222692191,-0.8647436846275719,0.07792809652373395,0.363048924892037,0.1141576984386,0.8542754709027534
1983-09-01,-1.6599249195408177,1.712171115526339,-0.10010323131814973,-0.24503914576162236,0.9769968517491076,0.5143647392590841,-0.5677144943682616,-1.0914519530575293,0.6578899218362543,0.40775762663947207,-0.13486811738718377,0.6454177316307097
1983-10-01,-1.0279937485470276,2.004889744084056,0.06414168620674059,-0.288357454470941,1.5524903868065507,0.3274782664246029,-0.914791423427172,-0.6709678085888324,1.2430873686957253,0.24184219332204923,-0.2275579934864997,0.13180887651478135
1983-11-01,-0.933371064285514,1.0059730672254796,0.8273680728126037,-0.09590925705981755,1.4685066410752594,-1.9380284680260553,-0.467043068290742,-0.6091186383954522,2.4202909704815645,0.22256929686086044,-0.3844099624581742,0.06388064975626477
1983-12-01,-0.9902180852116765,-0.5800450356995187,1.4891216349800982,0.039466503580282884,1.446256344435645,-2.715523706542121,-1.4094376859586102,-0.29002123949479086,3.2461014029156465,0.38774378287295497,-0.7694850476940026,-0.2078696899477017
1984-01-01,-0.7348447923034315,-0.8431390291307032,1.8807123630491804,0.2319883707134423,1.6872494337988682,-3.626740641064114,-1.281558937770276,-0.33835712250094024,3.634546476629283,0.3725835467102351,-0.8615631640053101,-0.5716927638349607
1984-02-01,-0.6780987770861181,0.36023042914344044,1.7887460156071486,0.18700919985193426,1.3489205915419782,-3.2017171382904053,-1.2155644657198064,-0.19707008942860324,3.5298994303818776,0.3047097198389194,-1.0996602894215102,-0.3640425918522731
1984-03-01,-0.8312350764698043,0.4776459732433645,1.7170288104532823,0.0007685704189856718,1.6214210381273364,-2.8963241312238908,-1.2488123922308614,-0.43257749607773865,3.060743306249781,0.5323722351480413,-0.6099860463440896,-0.1805690999770927
1984-04-01,-1.5211457911605542,1.4012166276210694,1.2837801471062025,-0.1638228112834721,1.1426776232289486,-1.0162190430694156,-1.0465235380101796,-0.5661725541766809,2.047968338423246,0.3642819021587018,-0.5004087932419815,0.25927923446477846
1984-05-01,-1.6608039844910611,1.7467953809877723,0.4439446691184987,-0.2962883679205266,1.7735512530217405,-1.2949883937835693,-1.1087186326665326,-0.5331468014490037,1.5586618350760284,0.2103089279046765,-0.1316556551554995,0.32766394808079846
1984-06-01,-1.5289604893982642,1.6514702541072195,-0.1512299693892593,-0.2773297785123831,0.9084171838447697,0.789477096663581,-1.0689417192758608,-0.7657485551574603,0.3205377408073622,0.3401753747904742,-0.06637882507057863,0.6483814875819077
1984-07-01,-1.7961000843858168,0.7640516612587906,-0.007397284560050805,-0.3151940374435053,0.6528974947382192,0.8582034044795567,-0.9009310282951545,-0.813712058018665,0.3697579818456162,0.3659121912938577,0.30616115700949825,0.7140903625377388
1984-08-01,-2.0987501015534273,1.0366511417598259,-0.1145659018473954,-0.24588885739662342,0.5071315902178405,1.1066997216807473,-0.8134645248247573,-0.929024866243609,-0.09220297962026211,0.39242376607877233,0.4400554308921912,1.0418569625810135
1984-09-01,-2.2383506233627735,1.6799647633622334,-0.11574440327029374,-0.1822990041846027,0.7667837866017077,1.0250119699372187,-0.3223716658501586,-1.2166398824477682,0.752668730881182,0.3887119420148708,0.3724922881989379,1.2481803117796433
1984-10-01,-1.6421225540426247,1.1858463650796471,0.3166262516985365,-0.18137431250635372,1.7455497726065214,0.23261490795347425,-0.868667206488365,-0.6147084035435502,1.537774336177672,0.2395840876528786,-0.4811982401492699,0.21268191509122072
1984-11-01,-0.8339500795460116,1.0686328498328606,0.7976055477322974,-0.051432478908142475,1.7986795159636952,-0.2361225999063916,-1.0532057359198894,-0.48472854327790593,2.3109838032401733,0.31771017859379447,-0.32244859021127126,-0.35933313653046306
1984-12-01,-0.4888444908797511,0.030672768267189586,1.2879900945594385,0.1327767131642494,1.6074863809054016,-1.8232382006115384,-1.327166158305712,-0.3148282136844129,3.051642077920683,0.18244425800663452,-0.5540415835992865,-0.6406192351926783
1985-01-01,-0.6247587645836319,-0.45825721832310284,1.7074989409167787,0.14505515112774822,1.0685233112241401,-2.9071758190790815,-1.2150812001267741,-0.23101460684382288,3.2266327083912665,0.43571184768720905,-0.7723144887921132,-0.45003674404565674
1985-02-01,-0.4118519054876792,0.36297857806813427,1.37520082149665,0.2501028001621389,1.3441959365469511,-3.2814194758733115,-1.1021521096387186,-0.11485598721623827,2.624718383823275,0.3622337789447219,-0.9469366379763876,-0.36913572788931603
1985-03-01,-0.3876600659031666,1.4465853753613263,1.0252867734531839,0.17057078858906694,1.9370833381277617,-0.16335537657141685,-1.064916693967236,-0.21940361150876195,2.3663118815742803,0.18330363073834666,-0.8411980507653176,-0.4659888385109199
1985-04-01,-1.1787634558659263,0.9401271619447849,0.7755836612002763,-0.008181952653221051,1.3676807919486624,-0.7490227619806926,-0.8125519210642035,-0.39766587469042564,1.5894253692284828,0.3447487508809125,-0.39371150406750205,0.062079262710356894
1985-05-01,-1.618290085590024,1.5437054924848603,0.3974752671871345,-0.3433321592110617,1.5320669627580488,-0.07741373653213184,-0.7792018784964381,-0.6923789272502977,1.2013627809259388,0.3869016668586819,-0.38935855856198176,0.42234326373468073
1985-06-01,-2.1359190057143285,1.545842246311467,-0.12584514189563423,-0.32817478711462555,1.2308529947624833,-0.6314674185381995,-0.9734977621677493,-0.7609177811616132,0.711306164483853,0.2874320441925967,-0.022781618764656886,1.0848513984864996
1985-07-01,-2.2049274223651665,1.114660101692851,-0.07471074674454904,-0.13585181166575874,0.5575955158374349,0.7066156301233504,-0.6481156738336421,-0.9438766610054743,0.4346640521635389,0.3257794395365097,0.1167895049634083,1.0894347761952599
1985-08-01,-2.4384059500970436,0.6734812223329777,-0.0010563090474741705,-0.20556171426191466,0.40171297847247517,1.8460197581185236,-1.1760074491343222,-0.7877928160485768,0.07451526787248962,0.5214238691109198,0.12798153851921243,0.9872226058974747
1985-09-01,-2.1647383807708858,1.3969434470665165,-0.15422225771549686,-0.22686386728427568,0.7689626148489656,0.8423765500386556,-0.7240370778012867,-0.8051765005604751,0.5534162469241651,0.37356046338876087,-0.11068494156313936,0.904175720011541
1985-10-01,-1.686904052970032,1.6869620579044995,0.054492626577864786,-0.19098620663166815,1.4481816721744225,0.14494097688131863,-0.9694425035114131,-0.690109662863673,1.0791754776052296,0.2632805056594036,0.04139569641074485,0.6120930692946264
