,zgv50GLB_cluster1,zgv50GLB_cluster2,zgv50GLB_cluster3,zgv50GLB_cluster4,zgv50GLB_cluster5,zgv50GLB_cluster6,zgv50GLB_cluster7,zgv50GLB_cluster8,zgv50GLB_cluster9,zgv50GLB_cluster10,zgv50GLB_cluster11,zgv50GLB_cluster12
1985-03-01,-0.12138011,-0.0008020878,0.007218647,0.01443727,0.03194915,0.08381641,-0.047856905,-0.023393726,-0.07459259,-0.03515742,0.19851255,0.018046593
1985-04-01,0.035825826,-0.023527408,-0.050129436,0.02379477,0.070715904,0.059754275,-0.013768887,-0.078201905,0.0020051836,-0.046386432,0.18741724,0.019918084
1985-05-01,0.05213461,-0.039301466,-0.023393726,0.028607178,-0.048525237,0.030746054,0.04919367,-0.03702893,-0.016977167,-0.02379477,-0.042242408,0.012432098
1985-06-01,0.025799941,-0.006817603,-0.13621835,0.028607225,-0.19062552,0.0316818,-0.05240197,0.12592514,-0.0026735663,-0.04077196,0.032216527,0.017110836
1985-07-01,-0.0024062158,-0.051198862,-0.05721439,0.050129425,-0.13915929,0.051332522,-0.02660203,0.028206158,0.027270412,0.019249726,0.028339839,0.005881858
1985-08-01,-0.04906,-0.024596835,-0.017779242,0.048391603,-0.08608892,0.021388555,0.02379477,0.04264345,-0.0025398969,-0.030612374,0.031147074,0.02539891
1985-09-01,-0.031949162,-0.03128078,-0.03582585,0.09705057,-0.05173359,0.012833143,-0.011228991,0.0073523284,0.0077533484,-0.0143036125,0.05200093,0.014704633
1985-10-01,0.0061491965,-0.01483829,-0.07472627,0.050396778,-0.22190627,-0.048124265,0.030879736,-0.06042266,-0.005079782,-0.046653796,0.0028072596,0.020452809
1985-11-01,0.008689118,-0.00093574525,0.011496341,-0.015907764,-0.31775373,-0.008020711,-0.010560596,0.089564584,-0.10333346,-0.07445891,0.13354483,-0.018581295
1985-12-01,-0.043311883,-0.016041422,-0.051065184,0.018581295,-0.003341961,0.08595525,-0.026067305,0.062160492,-0.09664953,0.037697315,0.3702894,-0.039034117
1986-01-01,0.059877537,-0.026309814,-0.028772313,0.017626282,-0.005054596,0.17820688,-0.019959176,0.043158464,-0.09176034,0.015034181,0.18300226,-0.03810387
1986-02-01,0.08009589,-0.003888148,0.044324912,0.030457174,0.020088775,0.04082557,-0.01736707,-0.0054434063,-0.09253798,0.0063506365,0.16161743,0.0110164285
1986-03-01,0.016719054,0.010498008,0.03914071,0.047953855,0.07867024,-0.016330218,-0.059359092,-0.014256549,-0.08022549,0.09409323,0.116255686,-0.062469613
1986-04-01,-0.024365742,-0.0123124765,-0.15656283,-0.030197967,-0.05793344,0.034215722,0.002721715,-0.08229918,0.04847227,0.025013769,0.05767422,0.01075722
1986-05-01,0.040047947,-0.020347988,0.02656902,0.022551268,-0.03343811,-0.011923656,0.05261963,-0.09474126,-0.039529525,-0.07244919,0.01905198,0.055989373
1986-06-01,0.049638726,0.027605867,-0.11340437,0.008553934,-0.0010368347,0.001555261,0.102517545,0.018533517,0.02929073,-0.030068362,-0.06972752,-0.0055730166
1986-07-01,0.0028513193,-0.027735472,0.029938746,0.050545953,-0.13660367,-0.010368401,0.09500048,0.078799844,0.019051934,-0.03901111,0.06506171,0.029420335
1986-08-01,-0.030975595,0.00466578,-0.09150114,0.038881503,0.10860898,0.005443409,-0.011016423,-0.09824059,0.00090723037,0.012571685,0.09500047,-0.00233289
1986-09-01,-0.01257168,-0.008294722,-0.0045361756,0.037844658,-0.1945371,-0.000777632,-0.0047953846,-0.04354728,-0.023199296,-0.04225123,0.19362989,0.019051934
1986-10-01,0.014386153,-0.04173281,0.06117356,0.033697296,-0.16680165,-0.01166445,0.007776308,-0.06493211,-0.067265,-0.059877507,0.17548518,-0.016589439
1986-11-01,0.025661802,-0.023458507,-0.017885491,0.040307153,-0.059359085,0.057544626,0.056507777,-0.0028513134,-0.0804847,-0.031105196,0.16900495,-0.010238802
1986-12-01,-0.02242167,0.005443412,0.02890191,-0.011923659,0.0033697367,0.024106527,-0.0036289394,0.051193975,-0.07426367,-0.09033469,-0.040177584,-0.016330231
1987-01-01,0.14001289,-0.0050481795,0.044394325,-0.0011878252,-0.018114066,0.11224786,-0.045285176,0.026725674,-0.13036194,-0.07408953,0.041573286,-0.062211417
1987-02-01,0.06889286,-0.010244846,-0.033704042,0.020192731,-0.05627241,-0.025092447,0.0017817259,0.05122422,-0.06711116,-0.25760585,0.06310229,-0.051372696
1987-03-01,0.07037763,0.0057905675,-0.06963525,0.0050481795,-0.110466145,-0.09383683,-0.055233072,0.06607183,-0.050778795,-0.09532161,0.18114074,-0.099627376
1987-04-01,0.037861396,0.0095024705,-0.026428735,-0.013065899,-0.0570148,0.020192742,-0.16911417,-0.079880096,-0.029695202,-0.07988008,-0.00044543744,0.028358936
1987-05-01,0.027022636,-0.0017817259,-0.08314657,0.005493617,-0.08893714,0.023162246,0.05092727,-0.13036196,0.011432648,0.00059392455,0.049145557,-0.004454279
1987-06-01,0.05211506,0.024350058,0.09205513,0.067259625,-0.08923416,0.012323499,-0.02375617,-0.14342782,0.017817115,-0.03162539,0.029992152,-0.010096383
1987-07-01,0.0071268557,-0.024350071,-0.08151332,0.034594916,-0.06681421,0.03414948,-0.097845696,-0.12635307,-0.0034149408,-0.028804338,0.07512889,0.010244846
1987-08-01,-0.036079668,-0.00029695034,0.08374047,-0.00014847517,-0.022568345,0.0065329433,-0.056420885,-0.22553506,-0.0008908749,-0.003563416,0.060281254,0.025834823
1987-09-01,-0.0142537,-0.013065887,0.023904633,0.024943972,0.0068299295,-0.014105225,0.021529008,-0.20623314,-0.04053395,-0.009353995,0.112693295,-0.005493617
1987-10-01,-0.014105225,-0.00029695034,0.003711903,0.0145506505,-0.1688172,0.040682413,-0.08760084,-0.098885015,-0.019450355,-0.020935118,0.03251624,0.0023756265
1987-11-01,-0.036376644,0.009799421,0.03504033,0.01707474,-0.06725963,0.111802444,-0.0050481916,-0.020341206,-0.073198676,-0.12368052,0.04706688,-0.02375617
1987-12-01,0.027319575,-0.024795484,0.04305805,0.03622813,0.077356,0.12189879,-0.027319586,-0.06414165,-0.13258907,0.051818132,0.33035913,-0.065923356
1988-01-01,-0.020338107,0.021829575,0.010575819,0.0032540977,-0.016406083,0.055862047,-0.05016736,-0.030507173,-0.14412947,0.030642767,0.34493446,-0.035388328
1988-02-01,0.04203211,-0.024405742,0.079996586,0.013151979,-0.029693654,0.14318033,0.018168723,-0.005152321,0.0061014174,-0.03945594,0.013151979,-0.09057241
1988-03-01,0.0702343,-0.03362569,0.0005423546,0.008406425,-0.09640267,-0.043387987,0.038506836,-0.023049867,-0.07294605,-0.11606286,0.08121689,-0.13192658
1988-04-01,0.040540647,-0.0016270459,-0.07620014,0.010711407,0.09070797,-0.031049525,-0.11891018,-0.12026606,-0.10426675,0.07294606,0.252735,-0.045964144
1988-05-01,0.10006354,-0.013016397,0.07308159,0.037150957,-0.026575137,0.03552391,-0.06223464,-0.115384914,-0.03945595,0.027659833,-0.03918481,0.012338472
1988-06-01,0.013694334,-0.052743517,-0.05857377,0.012474048,-0.01505022,-0.0005423546,-0.059658457,-0.09491123,-0.0027117492,-0.009897876,0.031049538,0.016541671
1988-07-01,-0.0070505617,0.025219267,-0.14182445,0.036608607,-0.09314857,0.00623703,0.0059658526,-0.092606224,0.040540647,-0.08704714,-0.05667556,0.027795428
1988-08-01,0.0042032124,-0.008542013,-0.07823396,0.12107959,-0.044743873,0.06616668,0.007999659,-0.18751743,0.012474048,-0.005152321,0.038100075,-0.0008135259
1988-09-01,-0.025083685,-0.0061014355,-0.0033896924,0.051523227,-0.11280875,-0.016948432,0.023456628,-0.11796107,-0.02101605,0.009897888,0.12799457,0.0048811436
1988-10-01,0.070912234,0.006372613,0.021287251,0.038371254,0.06223464,0.03755773,-0.035388328,-0.19063596,-0.0258972,-0.06386169,-0.091385946,-0.0055590747
1988-11-01,0.2136858,-0.013287568,0.050302934,-0.07782719,0.031185102,0.0010846972,-0.015321374,-0.0153213795,-0.08677597,-0.14467181,0.087725066,-0.023998976
1988-12-01,0.17504334,-0.017084027,0.04989618,-0.047726788,-0.0059658466,0.04718443,0.002304983,-0.0021693944,-0.111995235,-0.08555568,0.05803143,-0.05179441
1989-01-01,0.050265312,0.024775296,0.00428803,0.002024907,-0.020487268,0.08730911,-0.00976718,-0.036686502,-0.07551701,0.035376262,0.025013495,-0.0026204586
1989-02-01,0.046453692,-0.017985916,0.025013518,-0.031683795,0.026085531,0.00821873,-0.07063343,0.027753096,-0.050741713,-0.01369788,0.12066047,-0.039068736
1989-03-01,0.0029778003,-0.01953437,-0.003454256,0.026204642,-0.017390352,-0.0032160222,-0.002144015,-0.007623172,-0.03823495,0.012149426,0.38103932,-0.07396856
1989-04-01,0.11422844,-0.00869518,-0.005360043,-0.0058364896,0.006074703,0.047525693,-0.039664302,-0.010720074,-0.046572804,-0.040140748,0.023822403,0.06003244
1989-05-01,0.06944231,-0.0045262575,-0.10267456,0.05181372,-0.13781258,0.03847318,-0.026323754,-0.07909038,-0.024298836,0.003573364,0.121136926,0.032398462
1989-06-01,0.021201944,0.0021440177,-0.046096336,0.024537086,0.020844579,0.02727665,-0.041450985,0.0077422736,0.026800204,0.012149429,0.0039307117,0.0025013566
1989-07-01,0.030850004,0.006908494,-0.061700024,0.03561449,-0.05848398,-0.01596101,-0.030969119,-0.08480775,0.007027614,-0.027395774,0.026442861,0.026204646
1989-08-01,-0.015961016,-0.015603676,0.0005955696,0.10481857,-0.034066033,0.041212756,-0.06634538,-0.06432048,-0.0039307117,-0.007623166,0.048240364,0.029897118
1989-09-01,-0.029063333,-0.01024363,-0.07003786,0.03323225,-0.070037864,0.0077422797,0.0044071437,-0.11935024,-0.015961016,0.003454247,0.15186782,0.0108391885
1989-10-01,-0.001786685,0.007027611,-0.0033351362,0.041450977,-0.01715212,0.004168919,-0.027753096,-0.060389794,-0.033708703,-0.03216024,0.13364367,0.012864101
1989-11-01,-0.015484571,-0.008337838,0.024894407,0.021559274,-0.0951705,0.06753651,0.04871682,0.004049808,-0.059317786,-0.046453677,0.16246876,-0.03489983
1989-12-01,0.035733603,-0.0055982647,-0.117563546,0.029301558,-0.09493227,0.007623166,-0.046572797,0.021678388,-0.07170544,0.027753104,0.18438539,0.020487284
1990-01-01,-0.021342278,0.02016387,-0.00484457,0.0072013857,-0.01256969,0.031424224,-0.014795566,-0.022782553,-0.09387984,0.00039281845,0.21564865,-0.011129415
1990-02-01,-0.009558201,0.004713631,-0.04412483,0.0034042834,-0.08419069,0.045303237,-0.03155514,0.044648565,-0.04294642,-0.021473218,0.12582779,0.025270302
1990-03-01,0.10055747,0.007986987,-0.024353767,-0.02788899,-0.037578117,-0.00026185514,-0.05656358,-0.024615634,-0.10225962,-0.113258086,-0.019509196,0.027365243
1990-04-01,0.028543662,-0.010474729,-0.10815165,0.012045932,0.08694031,-0.02775805,-0.06494336,-0.0907374,0.028543651,-0.009034443,0.09178488,-0.029983938
1990-05-01,0.033257294,-0.011653137,0.02513938,-0.009558201,0.048838448,0.018592644,0.013093424,-0.16811952,-0.01728332,0.03469758,0.19116393,0.012700617
1990-06-01,-0.019247329,0.023830008,0.10671139,-0.048445664,0.15018156,0.011653161,0.01715238,-0.031162333,-0.0061539174,0.023699094,0.15843038,0.028674591
1990-07-01,-0.02500844,-0.062062822,0.09099927,-0.018330764,-0.0146646025,0.036530636,-0.024746561,-0.03626877,-0.0010474802,-0.009820056,0.018461728,0.049624074
1990-08-01,0.012700617,0.0563017,-0.03626877,-0.073192224,-0.07476343,0.020032931,-0.07096634,-0.014271831,-0.045434177,-0.04988594,0.022782553,0.006808579
1990-09-01,-0.05067154,-0.031555153,0.06284843,0.015581166,-0.14311108,0.0028805614,-0.0060229776,-0.1546333,-0.022651624,-0.0138790365,0.09086833,0.021996945
1990-10-01,0.0037970543,-0.0028805733,-0.06612177,0.071621016,-0.112996235,0.04477949,-0.016759563,-0.08550004,-0.058003854,-0.058003854,0.11915012,0.026055908
1990-11-01,0.033388235,-0.014402759,-0.07358503,-0.015319323,-0.016235853,0.08170295,-0.054992367,-0.041768014,-0.07489437,-0.10828259,0.05067153,-0.018330801
1990-12-01,0.14533696,-0.023830032,-0.007856047,0.023437213,-0.023830032,0.08536909,-0.03273355,-0.016628647,-0.10487831,-0.10500924,0.05486145,-0.016890515
1991-01-01,0.039090563,0.016658854,-0.039750315,0.044368625,0.047172584,0.12667319,0.017483544,0.01682378,-0.07966556,0.008906698,0.0938503,-0.037935983
1991-02-01,0.19495793,-0.013525009,0.035956718,0.05344025,0.09780885,0.055914305,-0.073562816,0.049646657,-0.055749394,0.12007563,-0.0061027408,-0.014349699
1991-03-01,0.009731388,-0.038595743,0.029689038,-0.00016493797,0.015009451,0.023586284,-0.013030196,0.026390254,-0.096489355,-0.017648483,0.03958533,-0.053770088
1991-04-01,-0.014019823,-0.008741772,-0.026060378,0.041894507,-0.10605581,0.04288416,0.00890671,-0.005772865,-0.045193303,-0.018803049,0.07504728,0.013030196
1991-05-01,0.036121666,-0.05179087,-0.13772413,0.056574084,-0.070758864,-0.05591433,-0.048492074,0.050966166,-0.050471354,-0.015669215,-0.0036286593,0.028699398
1991-06-01,0.012700307,-0.015504265,-0.02210183,0.021607017,0.021607017,-0.004783237,-0.067130186,0.006267679,0.0014844418,-0.0018143296,0.113148175,0.045523178
1991-07-01,0.019132936,-0.0037935972,-0.036616467,0.12997197,-0.09516983,0.0067625046,-0.04700763,-0.102262214,-0.009731412,-0.063831426,0.044533562,0.016658837
1991-08-01,0.013525004,-0.0034637214,-0.13376558,0.039420437,-0.038595747,0.013195122,0.02127714,-0.10341678,-0.013360071,-0.039090563,0.023421347,0.02325641
1991-09-01,-0.0061027408,0.005772865,-0.0806552,0.059872877,-0.14861009,-0.0028039694,-0.005442989,0.024246043,-0.02935915,0.008741761,0.03562684,0.0
1991-10-01,0.037111282,-0.008411884,-0.12502381,0.08345916,0.0024741173,0.023421347,-0.040739954,-0.08758266,-0.029029274,-0.03216312,0.13788907,0.030843604
1991-11-01,-0.017483521,-0.0006597519,-0.17714453,0.0006597579,-0.04453354,0.040410064,0.004453349,-0.0194628,-0.093850315,-0.07917074,0.17681465,0.041564643
1991-12-01,0.0197927,-0.022926534,-0.14085796,-0.05146098,-0.011875605,-0.017153656,0.003958559,-0.04700763,-0.10358174,-0.13689944,0.05838845,-0.047832333
1992-01-01,0.040951632,0.012713742,0.0074944138,-0.0044163465,-0.107866004,0.08136791,-0.0006691456,0.04496647,-0.02770256,0.12807412,0.16233432,0.03238657
1992-02-01,-0.0012044907,-0.0107063055,-0.020208145,0.05995529,0.03881035,0.008698869,-0.041620754,-0.020877296,-0.075747095,-0.12660198,0.22121899,-0.06945715
1992-03-01,-0.059152316,-0.0017397761,-0.03131594,-0.0057546375,-0.054468323,-0.00013382435,-0.019137513,0.0076282383,-0.07133075,0.04162073,0.13864665,-0.011241627
1992-04-01,0.040817786,-0.004951668,-0.07494412,-0.0017397761,-0.07106309,0.016594773,-0.09662439,-0.026899587,-0.08805934,0.05313003,0.19913726,0.016460944
1992-05-01,0.07293669,-0.0044163526,-0.16099605,-0.016594773,0.15805182,0.043494362,-0.0543345,-0.20756848,-0.061159767,-0.015791798,0.007895899,0.017130082
1992-06-01,0.017263915,-0.017799228,-0.27488437,0.062765695,0.037873555,0.02194792,-0.03747207,0.0065576076,-0.0032118917,0.012847567,0.11054258,-0.0006691456
1992-07-01,-0.0053531528,0.0018736065,-0.028773189,0.061695077,-0.032921888,0.0066914437,-0.0020074248,-0.14841612,0.0018736005,-0.00053532125,0.04550178,0.017263914
1992-08-01,-0.0053531528,-0.019137513,-0.068520345,-0.038408868,0.057144903,0.0016059459,0.048713684,-0.14600721,-0.002944237,-0.023018563,0.0024089157,0.0038810342
1992-09-01,-0.011509275,0.0017397761,-0.005219364,0.006156123,0.0006691456,-0.013516712,0.0018736363,-0.022617077,-0.025962789,-0.017665397,0.04831221,0.0038810372
1992-10-01,-0.013516712,-0.022215579,-0.03399253,0.0053531528,0.09140506,0.010170996,0.0012044609,-0.017531563,-0.031048277,0.038810343,0.1560444,0.0111077875
1992-11-01,-0.056877233,-0.030646795,0.03104828,0.024624502,-0.032921888,0.0014721215,-0.011509275,-0.03064679,-0.095152274,-0.15015592,0.2159997,0.009769505
1992-12-01,-0.042156063,-0.009903336,-0.0772192,0.014721167,0.033055723,0.05821553,-0.014988815,0.01793306,-0.002542746,-0.053263903,0.11442361,0.00923419
1993-01-01,-0.0712678,0.02785716,0.06743751,0.01311605,-0.05977676,0.07718744,-0.0554821,-0.018107127,0.0053392886,-0.0574553,0.060937405,0.037026763
