,vws_u500-250GLB_cluster1,vws_u500-250GLB_cluster2,vws_u500-250GLB_cluster3,vws_u500-250GLB_cluster4,vws_u500-250GLB_cluster5,vws_u500-250GLB_cluster6,vws_u500-250GLB_cluster7,vws_u500-250GLB_cluster8,vws_u500-250GLB_cluster9,vws_u500-250GLB_cluster10,vws_u500-250GLB_cluster11,vws_u500-250GLB_cluster12
1980-01-01,11.750227328645819,13.563975421211067,19.47907806627965,18.159350406343563,-3.600779816380412,42.0372512812181,13.099316563989758,0.7209030448842736,5.325733897305299,10.94268088586148,-3.373700949227138,11.36569653065651
1980-02-01,12.587997827966579,14.941018939496521,19.490263091435775,17.84419961549999,-2.2654295088380305,39.207853133182326,15.095901444102772,-1.0656676878070903,3.6397364396590355,11.305814583440936,-4.866023339368159,11.326314981368164
1980-03-01,12.729517082247185,11.65986803337077,15.367977539911161,20.287228602596702,-2.7746783969717117,33.19671064584952,17.27273193519312,0.7744079498489562,4.899272987464471,10.053607125211135,-4.293687591098784,11.891389399168318
1980-04-01,9.348910050253176,10.291599772287089,14.042732334094005,16.144240721037534,1.3420583883739097,24.290081605041948,20.2905646273989,4.134131760709231,10.729806581443828,12.323405897827916,3.272546608038057,14.307334988783897
1980-05-01,11.427730094602486,2.441412541274229,9.468173101396111,14.441666432339943,-2.7358922234068728,18.9208071278328,26.293548300916633,6.613878992850773,13.85618226006202,8.78773168596894,2.3573157401908613,16.6644103095445
1980-06-01,11.72455397998001,-3.100177807103351,2.227667269669237,11.440223767106733,-12.90253883159969,11.40491196709369,34.62768143403257,7.825986601463482,15.07996783173094,7.113835901414913,0.775506736422058,19.264322111537428
1980-07-01,12.66080211795079,-8.219980965519404,-2.1880944903074417,7.502338641932984,-15.342450747512686,1.7388925799120158,37.459649304099166,5.910203741062641,14.238382119526548,4.6735551633656724,-2.335777612943035,20.412576086198495
1980-08-01,14.224202835781961,-10.26580710014064,-1.8409314168110993,6.629348752993525,-18.280845662537168,4.313995852939228,30.946621673016544,5.4331481291195685,13.50110251345138,3.2123121348748245,-3.3841100948665694,18.918959905808784
1980-09-01,12.799975945224123,-5.391454866664208,0.7037441907878363,10.325614989680165,-12.130335528232301,10.92701162018357,27.25328918347851,6.142239157309542,14.632585727905761,3.245421372408201,-2.040557539680083,17.84710630683444
1980-10-01,11.381221555858547,1.0430885148476212,7.049898984946639,12.333456579891283,-9.145028378036042,23.824595380689686,25.799513557559035,6.135011973661877,12.06825930959804,6.923099012316124,1.3234145419464947,16.096741228072702
1980-11-01,10.399983790303992,6.173178026715554,12.34273630893736,13.186837924440479,-3.784494306331302,27.277626118985633,16.36926375788928,3.1824866498692796,10.932048439064017,9.15287960793525,4.5595995549471695,13.911630846801547
1980-12-01,9.399511395802927,13.418346897925154,17.126773382697454,15.395217376549857,-3.6350791609365194,36.688668924107844,17.165372878943902,3.0588437454062536,7.132337241106203,10.144208026018408,0.305729014235644,11.874030992559161
1981-01-01,10.385360969281914,14.01005590563893,19.70707909602939,17.806933412695273,-6.600045649759338,42.072804457947186,13.304694657982576,-0.8128047668270758,3.9761514886885645,10.488111204302795,-6.138199442012797,10.356756432304794
1981-02-01,11.581820318536822,17.443581278736655,18.948032599547037,19.767107082459894,-4.49498156192727,37.38035535735003,13.566197733203055,-0.12061439729949008,3.16151264997442,10.896807155948636,-7.461685616482073,8.770352154645463
1981-03-01,9.1358745344784,13.516026172593083,18.566784633752214,16.3470135306685,5.771750102961622,29.923775125904335,15.02216626679605,0.0897212094428658,6.375631636626143,11.782204575104737,1.6319346927103233,12.603149061835463
1981-04-01,10.931051941756,10.195853686756498,13.132471394711153,18.25786683371778,0.864553761739277,24.070460304504113,16.921118159005108,7.199481629374797,12.407978459569179,11.689768046438793,3.2697019019050764,14.140355989306988
1981-05-01,11.301256999573285,2.517116526308487,9.050277534035901,13.747215405027214,-1.084531867771251,20.041238541340093,23.61969341449707,9.418456879945644,14.998902465432659,9.291453731014073,6.798231789811876,17.1880089367573
