,vws250-50GLB_cluster1,vws250-50GLB_cluster2,vws250-50GLB_cluster3,vws250-50GLB_cluster4,vws250-50GLB_cluster5,vws250-50GLB_cluster6,vws250-50GLB_cluster7,vws250-50GLB_cluster8,vws250-50GLB_cluster9,vws250-50GLB_cluster10,vws250-50GLB_cluster11,vws250-50GLB_cluster12
1965-01-01,12.462136582537338,9.262950520954668,17.461236613608598,81.11737329274095,24.590463718821077,23.595775793576568,29.18600373646257,12.971939058570984,36.21742129921857,41.17026838615087,12.465807082161039,28.711314189568387
1965-02-01,17.68159339305932,8.820244772306928,14.490743124883661,78.41800190188485,25.559093992154754,23.332379225316206,26.238082467997994,16.416596611405588,34.251609369696766,44.16502877555896,9.540581070788472,31.63471388431274
1965-03-01,16.35901090121652,8.030723237983398,14.626496681958683,82.14602015342216,24.37252019745002,22.032003907263995,25.144831377531318,14.693772038659034,36.341515985913574,42.01060818479896,8.807327527860197,25.04962512752659
1965-04-01,17.49560488079565,9.029249110983281,14.738536221336293,50.09543597057331,25.545892388739915,27.904086926270793,32.11554594363852,12.620575218552167,32.16304573254897,41.4732844820886,9.459364446403407,18.40018942493788
1965-05-01,19.603119697155087,7.969372196608879,15.016183078237047,40.217763055467266,25.94913957722062,25.45669610620841,32.40025209912986,7.525244912946346,25.001284798143207,37.76381967915513,5.74375122143491,17.351676440977553
1965-06-01,24.55044214126066,8.772624914552644,13.487707092310506,38.639550274505396,26.539884803667423,25.123848311680135,36.74285866362518,7.420969968124135,19.287882822307537,30.902730148048875,5.508255085743032,10.293875785230519
1965-07-01,29.087993629175948,10.0987623770792,13.505551239688984,25.46322822027784,27.003902944996756,27.772321152629406,41.659466549176095,7.493949165674822,15.984685961493135,22.257761375916743,7.485861594858203,10.067175493269476
1965-08-01,23.605338267994497,11.811396407938242,15.098535080934667,22.942235361749894,24.87998791611239,25.09083098791627,40.18348891694861,5.38477613019297,17.890108249560548,22.365439831031843,8.32408895375804,10.430175034300724
1965-09-01,19.73593779833645,13.433037816366214,17.78797889038,29.616616551798362,26.799012541386105,22.96893371432849,39.75717740378208,6.325014603444009,16.641003973015643,29.029438324529234,11.773412434355942,14.93189830570614
1965-10-01,14.574010597894542,16.375346890153416,22.91002828265814,36.376839717257006,28.59581082177339,25.006080807131987,37.080793279460565,10.837800582406652,23.261524590703814,34.23544478763429,18.396246072591527,20.88468081427561
1965-11-01,11.563508294048033,20.306158718803665,25.46039064563392,47.06905247008136,26.47348309997368,28.174458252197446,35.452078227039344,15.918134558647901,26.95366412550915,32.36198423795733,22.78829077808154,20.760291632713148
1965-12-01,8.07975125959017,20.023359412145666,26.22255678816726,58.325562701112815,24.217587287852833,26.25232818536266,26.044574985133636,16.513606952311974,30.36051949085422,32.7509851168122,30.890164251179755,29.98254110899135
1966-01-01,12.528953819116524,23.250756695291194,30.87316174795596,78.39752745699276,23.309399360288477,25.620729733611,23.903560619288726,20.116733837665763,39.25096736446086,32.57088070392999,36.80103001188891,30.350882850670658
1966-02-01,15.7004890322239,21.655238322915626,29.255014168329556,63.06458106802911,24.846781198550122,26.592395594192013,25.939327330670977,17.918977507607153,35.73490160872589,35.56175044109192,30.81304865307272,26.94615427871625
1966-03-01,18.295556598170656,21.757147877276147,28.648594258756106,56.69773480749872,24.746619277202328,27.018929589831565,24.605614526501018,16.444838540488533,34.276500719180255,43.54563230799853,30.254634545822814,24.020911480609488
1966-04-01,18.464557576053878,23.17719901924405,29.096964673738363,44.61903200305504,25.534296703639303,28.212795126671725,29.42350589482218,17.225408684155575,32.07037166815203,34.81269438230085,25.606383393981325,17.586877457901945
1966-05-01,22.020174539459642,20.243510646269325,25.095341840108738,39.89948656786723,25.376104179630765,30.591804826402598,32.8976667430033,10.349960877489059,27.50343100679117,38.73877668527949,14.960801149178277,12.293876114287972
1966-06-01,27.053291396212263,8.621438580594308,14.109386996361911,39.592260728360635,25.311872758803307,25.285204369858597,37.20885307372065,7.652403377702918,22.19507085694457,31.41415996683913,6.9261240448902335,12.847587294526774
1966-07-01,31.356545488022622,8.82121899357123,9.817575476043634,23.141370295648972,25.81964309646552,22.53568775749143,37.23794346803023,11.306765973763605,18.99762782584769,23.292720915575288,5.95911247233802,12.215623179269102
1966-08-01,25.794596038791557,6.876390309187015,8.899180145644637,20.000103052671864,22.827762393749747,20.269279106476013,35.9134335618104,13.24784105580723,18.217869546915615,19.83064697914434,9.458602422773831,8.042119685786995
1966-09-01,18.122101301875436,6.4621754376687255,7.519294914502013,23.76088521819162,23.956366986823646,16.963008312083264,39.9489789819861,15.097951443022286,17.666373854559776,26.894420273900806,11.43323556045655,10.054755903700109
