,r500GLB_cluster1,r500GLB_cluster2,r500GLB_cluster3,r500GLB_cluster4,r500GLB_cluster5,r500GLB_cluster6,r500GLB_cluster7,r500GLB_cluster8,r500GLB_cluster9,r500GLB_cluster10,r500GLB_cluster11,r500GLB_cluster12
1980-01-01,17.273397192145662,59.84292992561922,51.5005111694336,93.66154713673633,35.51827744860065,140.55346498394957,24.31747853755951,53.525394470052944,31.108621728831324,24.363117154226654,18.900399102105034,69.52943145251665
1980-02-01,18.270648574049,56.88827754136158,50.35601080917731,89.00575380067566,33.598936185174715,131.0161552806892,25.521539449691772,54.63979199963476,30.485363993151434,23.496756027374776,20.468876944647896,76.19740220366931
1980-03-01,20.593812080492516,63.17283561946031,46.40977161686595,92.23627313837274,38.78164361815685,81.51849236818823,28.716927766799927,52.219618536749316,32.46107792032176,24.54540960764805,18.009611553615994,72.45696271052127
1980-04-01,21.85342043699175,73.24029554700638,39.84278050864616,85.180258536124,41.132704651690304,98.86986383117072,47.954038977622986,46.64698836025572,32.45334756785426,24.784514577093727,25.264661577012802,65.61200126272733
1980-05-01,14.4492319025145,84.20252607542304,29.30535525810428,77.29532911970809,44.372862304507194,56.56421963531192,66.24525427818298,40.74059038642863,34.50374899239376,24.90340140352281,32.00786251491971,61.36372362981078
1980-06-01,10.725993369010817,90.79424597222709,18.065142515229017,75.82826356630066,45.066267207947234,29.898736028387994,79.75235939025879,30.30151448135983,32.29821007827233,19.98774805993938,41.970385233561196,60.390927674340425
1980-07-01,8.787518971293007,90.12783717681474,16.70317021811881,78.89009252324834,46.944661894084085,29.122994677855235,84.39074039459229,25.158782979221495,30.992624019754345,21.008990201663014,50.45377773708768,55.61593227699155
1980-08-01,8.548981134145539,91.5047290613833,13.516751963917804,83.33232639072178,44.91693955932798,38.049259752330215,81.11721158027649,25.97384971396044,29.019711264248553,16.84921656962621,49.123135036892364,52.89976088727107
1980-09-01,7.981673730175432,88.6821524444717,18.753403919499096,78.17929070275109,42.60957061452035,78.6424429109781,75.99221110343933,28.57998612704897,29.434495465508824,19.401607385845885,41.79364352756076,59.82496417936732
1980-10-01,11.710390040235774,84.45762668489876,26.744125180128147,83.043503976083,40.36689262446484,82.95208392757,63.05059552192688,36.580814290742346,32.660481683139146,22.050387404834147,33.92170291476779,57.771531402087604
1980-11-01,15.146765289618683,73.66519808234655,39.50475832311119,84.462038675944,41.189272048026105,122.52707528595877,42.49912679195404,41.79839885519417,32.70837158992373,24.06918803186321,25.12806574503581,66.27161745165216
1980-12-01,17.625432706805583,66.02131112274033,43.46585669168612,87.69104931805585,38.138905444912936,127.01865470055306,33.032411336898804,44.65245517558697,31.350988519602808,24.164039075972642,20.79506450229221,63.5380491663198
1981-01-01,16.45328506126482,54.54883660970782,53.08794812458318,87.37098762580939,32.12254494648741,127.36680436842512,24.797211587429047,53.8460243285809,30.951288486349174,23.86546453903351,21.038312276204426,70.9876651451236
1981-02-01,18.43455535014958,53.86436188702091,53.195062032560024,95.29972591915646,33.314218337990155,100.99700323425897,26.40051245689392,54.87636191775375,30.797096778606548,23.78298941264583,20.99929428100586,76.80749486704342
1981-03-01,23.5624734609405,60.94479582234883,45.843945479974515,75.56039105664502,37.92169308908933,126.89787987435218,36.531545519828796,48.29336819028981,32.96871086646771,24.77687401915075,24.311933729383682,55.92427675841285
1981-04-01,15.82790093919251,71.29809460832399,33.9533494158489,86.90728711652325,41.851812838803724,69.0616513242816,41.1218786239624,45.67737832309713,34.271689119010134,23.66118638411812,25.39084201388889,69.01760288926423
1981-05-01,13.597459929608616,84.621253248822,28.226157862965657,79.44327517672701,44.38178148368261,46.68118882887434,64.90486025810242,41.19068621324291,33.831309943363586,22.626251361043156,30.60779020521376,63.07066620373335
1981-06-01,9.645579733975339,87.34723933609077,20.713199987644103,77.35065254005225,45.37936707895299,41.731063918311996,79.92986798286438,32.91974004446986,34.1087610968228,19.69933780938088,38.002006106906464,53.58938623647221
