,vws600-250GLB_cluster1,vws600-250GLB_cluster2,vws600-250GLB_cluster3,vws600-250GLB_cluster4,vws600-250GLB_cluster5,vws600-250GLB_cluster6,vws600-250GLB_cluster7,vws600-250GLB_cluster8,vws600-250GLB_cluster9,vws600-250GLB_cluster10,vws600-250GLB_cluster11,vws600-250GLB_cluster12
1980-01-01,8.360560417175293,24.02195930480957,4.407281875610352,20.385581970214844,51.588741302490234,13.473016738891602,13.1907377243042,10.659079551696777,19.150733947753906,36.32463073730469,11.210583686828613,25.007125854492188
1980-02-01,6.805402755737305,21.869525909423828,5.262423038482666,17.225339889526367,37.909400939941406,17.979524612426758,5.56493616104126,12.371149063110352,23.031415939331055,31.751121520996094,8.237396240234375,25.2445011138916
1980-03-01,5.54453706741333,14.399191856384277,2.7369983196258545,13.092187881469727,31.040176391601562,8.69958782196045,9.128410339355469,11.201173782348633,15.376031875610352,32.14347839355469,10.020650863647461,33.07360076904297
1980-04-01,6.636628150939941,18.886249542236328,4.248993873596191,8.873162269592285,28.92039680480957,9.93386459350586,22.341720581054688,8.526676177978516,19.316747665405273,17.54645538330078,14.068781852722168,26.46147918701172
1980-05-01,8.853291511535645,18.238037109375,3.4073855876922607,18.468900680541992,20.404373168945312,6.37826681137085,28.322139739990234,14.844952583312988,13.83007526397705,9.430410385131836,17.271770477294922,25.422985076904297
1980-06-01,13.48942756652832,6.414253234863281,4.108156204223633,20.622867584228516,12.033039093017578,3.5380263328552246,38.06597137451172,12.060306549072266,10.718415260314941,7.319817543029785,17.930049896240234,23.562477111816406
1980-07-01,12.704313278198242,9.982170104980469,5.48803186416626,21.014812469482422,5.536465644836426,5.398161888122559,32.455142974853516,10.97375774383545,8.244528770446777,3.96303391456604,21.085742950439453,25.137027740478516
1980-08-01,11.819416999816895,8.221109390258789,8.493639945983887,20.55711555480957,10.209386825561523,3.8333475589752197,30.926137924194336,12.618135452270508,6.261777400970459,8.80307674407959,15.266244888305664,17.69218635559082
1980-09-01,12.9541597366333,4.770917892456055,5.924285411834717,19.27299690246582,12.729569435119629,8.144572257995605,22.517303466796875,17.088247299194336,7.118354320526123,4.2508769035339355,18.60066032409668,26.935104370117188
1980-10-01,12.770373344421387,16.719837188720703,3.1523454189300537,23.10259246826172,28.369155883789062,9.197569847106934,30.03628158569336,17.306753158569336,4.036105632781982,22.43122673034668,13.533885955810547,29.066465377807617
1980-11-01,12.351950645446777,12.966597557067871,2.7051937580108643,21.27597999572754,35.30154800415039,9.409211158752441,12.401944160461426,7.415006637573242,8.07285213470459,14.690370559692383,12.248778343200684,22.98165512084961
1980-12-01,8.885028839111328,19.548812866210938,5.4597392082214355,15.537270545959473,49.84584045410156,11.930996894836426,17.4542293548584,17.6135311126709,16.22262954711914,24.49836540222168,11.593803405761719,22.60702896118164
1981-01-01,8.259477615356445,18.72820281982422,6.6367387771606445,10.793437004089355,46.88477325439453,13.459146499633789,11.495391845703125,12.499054908752441,17.85312843322754,31.38957977294922,6.613274097442627,30.69122314453125
1981-02-01,12.983207702636719,22.3855037689209,10.297050476074219,10.933939933776855,43.928619384765625,13.702332496643066,8.394124984741211,12.99676513671875,14.785334587097168,29.789756774902344,10.000484466552734,32.56230163574219
1981-03-01,9.202744483947754,22.965316772460938,3.9939119815826416,15.809049606323242,22.351219177246094,13.327759742736816,24.073104858398438,8.336492538452148,14.111634254455566,26.194847106933594,9.321621894836426,22.928672790527344
1981-04-01,7.363545894622803,18.005081176757812,1.6885154247283936,9.17660140991211,23.730154037475586,10.562653541564941,19.071386337280273,12.351434707641602,12.465863227844238,19.116050720214844,20.01703643798828,24.6912784576416
1981-05-01,14.893153190612793,18.237323760986328,6.957515239715576,16.42277717590332,23.329076766967773,8.226353645324707,33.10150909423828,13.80958080291748,13.236736297607422,15.909923553466797,16.099363327026367,22.73114013671875
1981-06-01,15.280747413635254,14.745809555053711,11.023780822753906,24.398616790771484,10.085436820983887,7.526227951049805,37.170494079589844,13.740538597106934,7.732727527618408,9.477128028869629,23.744243621826172,21.719097137451172
1981-07-01,14.45242977142334,9.870036125183105,7.187506198883057,22.148412704467773,7.679527759552002,6.665813446044922,33.55667495727539,15.036645889282227,5.28916597366333,7.8471293449401855,19.61045265197754,5.746205806732178
1981-08-01,12.07315444946289,6.568365097045898,6.387614727020264,22.634971618652344,6.473980903625488,2.318002700805664,25.168991088867188,12.373419761657715,3.801612615585327,4.701243877410889,20.2623348236084,22.359050750732422
1981-09-01,16.703907012939453,3.7374606132507324,7.0682501792907715,17.40018081665039,8.31924819946289,5.521290302276611,27.313064575195312,17.047515869140625,3.5375726222991943,6.578621864318848,11.252901077270508,33.61247634887695
1981-10-01,14.182613372802734,15.174317359924316,1.6378443241119385,21.632556915283203,28.9532527923584,9.343196868896484,25.21275520324707,13.330086708068848,6.975750923156738,21.165067672729492,15.722359657287598,32.9431266784668
1981-11-01,12.289812088012695,16.17144012451172,6.470981597900391,21.956010818481445,41.294010162353516,9.069890022277832,26.52382469177246,12.331724166870117,12.86438274383545,28.138015747070312,12.691365242004395,37.544368743896484
1981-12-01,5.269262790679932,19.1674861907959,2.9878244400024414,15.971687316894531,44.034027099609375,16.198545455932617,12.9385404586792,12.54026985168457,18.626726150512695,23.359010696411133,10.053115844726562,29.098039627075195
1982-01-01,8.497370719909668,24.663522720336914,8.807844161987305,20.290056228637695,43.73841094970703,13.68702220916748,10.281590461730957,14.29018783569336,18.251394271850586,32.68324279785156,9.77768325805664,24.399459838867188
1982-02-01,7.168097972869873,22.23002815246582,7.359614372253418,16.640287399291992,34.40163803100586,11.237215042114258,14.453492164611816,9.551704406738281,21.644132614135742,40.43228530883789,9.461576461791992,27.427448272705078
1982-03-01,3.517828941345215,22.112092971801758,4.943268299102783,16.342538833618164,33.75966262817383,11.90196704864502,14.965187072753906,6.5135722160339355,19.18377685546875,33.089237213134766,3.598446846008301,28.499130249023438
1982-04-01,4.054481506347656,21.85935401916504,6.077978134155273,13.389971733093262,22.76831817626953,11.532862663269043,25.919239044189453,5.464732646942139,20.81458282470703,10.642862319946289,20.335304260253906,22.908050537109375
1982-05-01,7.559773921966553,19.573076248168945,6.0944085121154785,16.1033878326416,20.43826675415039,9.430293083190918,27.27451515197754,16.61301040649414,13.3385009765625,19.10072898864746,21.274518966674805,20.83336639404297
1982-06-01,13.152345657348633,9.884167671203613,6.7910003662109375,21.553817749023438,19.259441375732422,5.862527847290039,37.96250915527344,13.089818954467773,8.421392440795898,10.844162940979004,23.367080688476562,18.132104873657227
1982-07-01,8.17989730834961,11.46718692779541,4.818899631500244,18.908899307250977,8.81619644165039,2.380458354949951,36.15217590332031,9.592426300048828,10.641182899475098,3.6606647968292236,20.481416702270508,19.71178436279297
1982-08-01,8.49768352508545,9.649188041687012,6.326278209686279,13.29664134979248,4.852981090545654,5.512058258056641,28.967466354370117,14.574358940124512,8.665412902832031,6.172408580780029,11.246918678283691,15.12927532196045
1982-09-01,10.515443801879883,6.722811222076416,4.506869316101074,14.423003196716309,12.52078628540039,8.249353408813477,31.556550979614258,12.546061515808105,7.770427703857422,11.527122497558594,14.679474830627441,28.913103103637695
1982-10-01,7.991815090179443,20.808481216430664,5.890893936157227,27.24864959716797,26.48833465576172,9.453306198120117,21.55169105529785,13.202457427978516,7.680875778198242,21.714035034179688,8.673550605773926,19.711030960083008
1982-11-01,7.478282451629639,18.059635162353516,5.089685916900635,16.12029457092285,24.899158477783203,11.906246185302734,15.63494873046875,17.618209838867188,13.910765647888184,28.746736526489258,9.81887435913086,22.416221618652344
1982-12-01,7.802443981170654,20.702083587646484,2.5209670066833496,19.955957412719727,44.432655334472656,17.535999298095703,12.953204154968262,18.685556411743164,20.1646671295166,26.736595153808594,9.862831115722656,19.510358810424805
1983-01-01,6.408327102661133,28.68228530883789,3.0836215019226074,10.68486499786377,35.99038314819336,20.950439453125,19.98497200012207,13.625977516174316,21.349702835083008,37.42203903198242,6.841620922088623,22.314931869506836
1983-02-01,2.833782911300659,24.6313533782959,5.065874099731445,9.7800874710083,41.66691970825195,18.63283920288086,10.500334739685059,13.295576095581055,22.42458152770996,35.057979583740234,7.54348087310791,22.22239875793457
1983-03-01,3.392029047012329,22.75693130493164,6.593845844268799,11.39284610748291,28.367813110351562,17.89726448059082,18.20201301574707,7.404308795928955,21.09079360961914,34.891639709472656,11.692037582397461,23.502769470214844
1983-04-01,4.047269821166992,21.553926467895508,4.415033340454102,16.191770553588867,25.75031280517578,11.40188217163086,31.508563995361328,9.071673393249512,16.882633209228516,30.97687530517578,13.308204650878906,23.670278549194336
1983-05-01,15.542527198791504,14.07649040222168,3.646324396133423,23.736896514892578,17.05933380126953,10.644083976745605,28.43770980834961,13.696598052978516,14.434903144836426,15.923588752746582,17.507068634033203,23.648160934448242
1983-06-01,15.344644546508789,12.257112503051758,5.810627460479736,26.058679580688477,14.814705848693848,7.77534294128418,32.5029182434082,15.859689712524414,9.421272277832031,7.74638032913208,26.23900032043457,30.879695892333984
1983-07-01,18.458606719970703,9.444598197937012,3.099270820617676,21.528453826904297,4.835575580596924,3.087655782699585,41.3528938293457,17.463542938232422,9.237259864807129,8.354736328125,21.572490692138672,25.9895076751709
1983-08-01,17.77458953857422,10.754439353942871,5.303137302398682,29.45086669921875,7.450841426849365,5.041627407073975,34.32463455200195,17.469505310058594,8.954767227172852,5.729416847229004,20.135822296142578,14.047200202941895
1983-09-01,11.817069053649902,4.752954006195068,5.077404022216797,28.63504409790039,8.94064712524414,3.6202030181884766,21.55828857421875,20.646100997924805,6.311158180236816,8.732147216796875,18.288551330566406,26.743268966674805
1983-10-01,15.023652076721191,7.980267524719238,5.108342170715332,17.548261642456055,15.955611228942871,4.868619918823242,19.82509422302246,12.39903450012207,6.449227809906006,15.738481521606445,11.544245719909668,35.88418197631836
1983-11-01,12.242383003234863,20.026132583618164,4.158634185791016,16.798913955688477,44.577613830566406,10.513089179992676,19.293649673461914,8.924617767333984,10.74056339263916,24.30021095275879,18.584951400756836,21.057119369506836
1983-12-01,7.449439525604248,19.638174057006836,1.464186191558838,15.747231483459473,51.52961349487305,11.257780075073242,18.477031707763672,14.799689292907715,13.376980781555176,34.21995162963867,9.283141136169434,23.355831146240234
1984-01-01,9.886518478393555,18.227733612060547,8.08640193939209,15.417014122009277,55.336639404296875,8.42611312866211,20.279207229614258,13.209437370300293,15.049318313598633,35.531097412109375,7.443343162536621,30.834318161010742
1984-02-01,10.294082641601562,15.088562965393066,10.534866333007812,12.689715385437012,47.10542678833008,7.579396724700928,9.52558708190918,14.164724349975586,18.636018753051758,36.39139938354492,5.835521221160889,37.16575622558594
1984-03-01,2.4731013774871826,17.69437026977539,6.141112327575684,12.740816116333008,37.085365295410156,9.124285697937012,17.69732093811035,10.503914833068848,18.777406692504883,21.970598220825195,3.3701541423797607,30.622150421142578
1984-04-01,3.543285369873047,19.021650314331055,3.1007723808288574,18.480119705200195,32.202816009521484,9.067981719970703,23.746644973754883,12.94101333618164,15.263628959655762,28.932872772216797,9.990874290466309,24.991836547851562
1984-05-01,7.12398624420166,11.248170852661133,3.083712339401245,19.3891544342041,22.839197158813477,7.773834228515625,33.40131378173828,16.58781623840332,12.404550552368164,11.42259407043457,13.975711822509766,22.98113441467285
1984-06-01,11.154391288757324,8.082603454589844,6.638612747192383,20.212310791015625,11.650556564331055,5.2210373878479,31.553380966186523,15.625218391418457,6.8260016441345215,4.054769992828369,17.984264373779297,24.226058959960938
1984-07-01,15.258699417114258,10.285572052001953,7.6953887939453125,17.353656768798828,6.277097225189209,3.5494589805603027,31.890432357788086,16.029659271240234,7.309804916381836,5.316290855407715,18.0030574798584,19.94980812072754
1984-08-01,19.049392700195312,8.566607475280762,5.981781959533691,24.52329444885254,6.49919319152832,2.6315698623657227,32.82735824584961,13.78573226928711,8.340801239013672,3.1851186752319336,24.312328338623047,14.353219032287598
1984-09-01,15.64743423461914,7.731021404266357,4.8352766036987305,23.29652214050293,12.262580871582031,6.710358619689941,37.1099739074707,18.169666290283203,6.105348587036133,7.437277793884277,21.48604393005371,27.64354705810547
1984-10-01,12.173145294189453,14.724883079528809,2.734808921813965,19.824003219604492,24.874719619750977,10.646714210510254,24.680585861206055,13.788101196289062,10.005823135375977,23.83780860900879,11.457659721374512,26.0648193359375
1984-11-01,8.460840225219727,21.449913024902344,6.459477424621582,20.871673583984375,36.43748092651367,8.768909454345703,21.238798141479492,11.63448715209961,15.055371284484863,24.070390701293945,9.949298858642578,29.420530319213867
1984-12-01,4.624757289886475,23.351024627685547,3.2481637001037598,16.948986053466797,39.047645568847656,12.315530776977539,17.672176361083984,14.433328628540039,15.759870529174805,30.38265037536621,9.488024711608887,28.705333709716797
1985-01-01,6.741361618041992,21.423786163330078,1.3675099611282349,15.465413093566895,45.423702239990234,16.029205322265625,12.74103832244873,13.478974342346191,21.03144073486328,24.12755012512207,5.897433280944824,24.361968994140625
1985-02-01,7.674517631530762,17.917556762695312,12.475767135620117,8.138189315795898,43.731231689453125,6.277934551239014,7.9761857986450195,15.802572250366211,15.653509140014648,33.658199310302734,5.159430503845215,27.495149612426758
1985-03-01,2.379281997680664,20.514005661010742,3.9156382083892822,14.077674865722656,23.920873641967773,12.447083473205566,20.2264404296875,8.785266876220703,13.8948392868042,23.75733757019043,5.409612655639648,30.98929214477539
1985-04-01,5.7688469886779785,19.124637603759766,4.080224514007568,18.749635696411133,25.71735191345215,7.03358268737793,24.97517967224121,11.102131843566895,19.877038955688477,20.29837417602539,10.101861953735352,20.686738967895508
1985-05-01,11.142131805419922,21.21698570251465,2.1304919719696045,16.694171905517578,18.403167724609375,6.875716209411621,33.7256965637207,10.482808113098145,11.910896301269531,19.054115295410156,16.238859176635742,20.24599838256836
1985-06-01,15.249016761779785,12.184792518615723,10.622258186340332,18.01275062561035,16.14968490600586,4.882814884185791,37.10799026489258,16.447330474853516,8.376643180847168,5.796997547149658,18.110063552856445,23.430896759033203
