,r800GLB_cluster1,r800GLB_cluster2,r800GLB_cluster3,r800GLB_cluster4,r800GLB_cluster5,r800GLB_cluster6,r800GLB_cluster7,r800GLB_cluster8,r800GLB_cluster9,r800GLB_cluster10,r800GLB_cluster11,r800GLB_cluster12
1980-01-01,33.1526492015425,58.02632857668575,54.80991056251151,89.08492280782755,49.62991070717461,48.16422447228965,42.787090937296554,85.78450850078038,60.795644659745065,72.29724919463828,23.628200393125233,73.34482262171612
1980-02-01,30.705618571086102,58.73730737458236,56.879834248181176,87.54545285317903,48.44363701986698,50.88332423006003,42.19600132533483,85.58060611997331,63.440298783151725,69.10870436913459,29.700794756173128,74.50887650405805
1980-03-01,31.77977987082608,55.94878846494407,53.382252241633026,88.1755837507529,49.15478848752892,50.780396872816,46.01113455636161,83.9156184877668,64.77519788240132,69.90171025042933,30.77293687077411,74.56260246316386
1980-04-01,31.237707942365166,56.503058379551156,55.38291406537789,89.46104849817532,49.72740900860527,44.0240823422758,50.79946972074963,85.41637999670846,62.440055445620885,80.02011561910435,29.363369462959255,71.81728936229963
1980-05-01,38.03651648831655,59.76167354943618,54.96024335999854,91.16131010509672,52.21512147144811,42.49829849876916,63.50327446347192,81.80614369256155,56.48669032046669,88.76965171412418,26.130300927832423,65.04776712526312
1980-06-01,52.78001118855304,62.96204061128309,49.63328243472956,91.93924711404743,55.32014815690676,35.782359430965144,84.11961964198521,78.71594429016112,50.62739562988281,93.02667907147953,25.0230842804813,56.80939669436124
1980-07-01,68.34378989346057,65.86428708250418,46.65807113197791,90.24678271373654,56.588164536537164,33.59307602952464,91.176818666004,75.80259357179914,47.760344655890215,93.5828076058497,26.71177492563025,54.899670299470735
1980-08-01,68.08461568441736,67.28476358409698,45.60579850772041,90.41352563974809,55.41956242234674,35.45290791569427,92.05303646269299,74.71775668007986,48.47353644120066,92.98744083558074,26.471460487947883,55.22476057932167
1980-09-01,58.33205257553652,66.67470792054631,44.878494622431006,88.61580500527033,53.81460345374745,36.47268983883599,86.32094973609561,74.72756419863019,45.01759177760074,96.23493395353618,24.271782718030323,53.07710281925498
1980-10-01,49.66950014413121,63.11743874219979,48.98114457345899,88.85480054652069,50.51995137404917,37.04656838609007,74.53019959586007,78.05215801511491,48.4453518516139,92.53574997278928,23.79825086478727,58.83142145186508
1980-11-01,42.88403384656792,60.178993433026655,48.91188121263546,89.51816342585211,49.42000567389552,40.342372370223266,64.59730012076241,83.04889031818934,48.38361238178454,91.23410912859181,25.154193433891816,62.60296223694797
1980-12-01,35.771676718470566,60.22905233771047,49.993077336219535,90.02489189442052,50.3580344665604,40.50768709030395,52.7616886865525,84.074296270098,55.27213809364721,82.66005383187404,23.170827766020132,69.99930742491095
1981-01-01,35.58034322347986,59.608557839063735,55.20877875607234,88.62393437599648,47.75685605919047,47.6473445709521,47.06595511663528,85.46046188899449,60.705943057411595,72.98171690004898,24.896956447616635,73.75766576262954
1981-02-01,31.66118185204196,58.97337075799267,56.131763870449106,88.8221342817726,46.80544088595784,45.24349602647483,41.22658230009533,84.29360560008458,66.95202717028167,70.05754594832382,23.755379948750075,74.54012539720289
1981-03-01,31.51392879256283,58.23027492819093,55.81956724755188,85.73520340346425,48.67139454916998,46.51090725542257,46.86517261323475,85.30937603541783,65.10429221705387,76.5083348418906,28.083419799804684,73.61280609288981
1981-04-01,32.990823309105565,55.1220819885126,54.41794629649704,90.99629720052083,50.163807982632626,43.33766413192018,51.02325394040062,84.88038267408098,61.72830842670641,81.41753134712715,28.235865213784823,70.14809247743281
1981-05-01,38.61823599022555,60.88320654143328,55.4692978474855,91.09107642487334,53.6328750093429,44.421535406630646,67.50702176775252,81.4298629760742,56.21419083444696,90.00140210792377,29.564793904622395,65.2983858177699
1981-06-01,46.79489940045828,62.613542024944316,53.632065448873405,90.26167127821181,56.52612712481988,38.35772736765706,77.4943056560698,75.75489963803972,52.03589268734581,88.85134174358734,24.78765234889754,57.51965577120608
1981-07-01,69.28726334169687,66.27775628111898,47.92941829778825,90.44261941023154,56.86238814178046,38.47577213860168,93.45972878592356,75.4791736602783,50.08387595728824,94.33684216195216,28.365720419519874,56.46150124505394
