,mgu250GLB_cluster1,mgu250GLB_cluster2,mgu250GLB_cluster3,mgu250GLB_cluster4,mgu250GLB_cluster5,mgu250GLB_cluster6,mgu250GLB_cluster7,mgu250GLB_cluster8,mgu250GLB_cluster9,mgu250GLB_cluster10,mgu250GLB_cluster11,mgu250GLB_cluster12
1965-01-01,-0.3997617719092763,-0.393305579200387,3.646220149415912,-1.7897349207794073,0.7511934246679749,0.8765719207634489,-0.9816835031789892,-1.8901076822569878,0.6948878447855672,1.4158405877847586,-2.925708558824327,-2.312387004116465
1965-02-01,-0.6836914478388048,-0.22851520767196631,4.102702791040594,-1.864640192053784,-0.6059429260215374,0.5593740459219868,-0.8743897372601079,-1.565151900956125,1.0250901182492573,1.6653737768662713,-1.5145635604858398,-2.616584119457884
1965-03-01,-0.8967324755245581,0.04063492897563638,3.722773537491307,-1.2346180006005298,0.06325731072763,0.6720019764159306,-0.9506843086718177,-1.6369393738833342,0.3946241712377917,1.7829074057857546,-3.6229840914408364,-2.155738796679502
1965-04-01,-1.202437196459089,-0.0930972313747192,2.7271584669748945,-0.953277220442834,1.8120577841094045,-0.5942229129581813,0.23317106109874255,-2.8165694439049926,1.3236452815353228,1.4331840519356516,-0.7447795735465156,-1.8687950778128533
1965-05-01,-1.4669869716902424,0.22487702588431346,2.208384203188347,-0.5426990153746131,1.5561114658008923,-0.7532522980257335,0.1836628765285182,-3.0194740584402373,1.5699748390464372,0.8312130607334913,1.9839253690507677,-0.9895985804233455
1965-06-01,-1.8211075417081215,-0.39491826125110185,1.6337696530602195,0.4037891653762467,2.0849884158433087,-1.4232894457668899,0.9645062167437471,-3.428774746981534,1.9615255376344085,0.4073396773464912,2.790915701124403,0.15422665528234492
1965-07-01,-1.9495606960210583,0.038866871872391455,0.629654477039973,0.047164947022880176,3.253654036859069,-1.7329085870568022,1.5250695352794743,-4.503048477750836,1.5758235928832842,0.18091684883147213,2.5967041651407876,2.0643948298420396
1965-08-01,-1.408548166877345,0.149644785825587,0.6770438542871765,-0.7963190247729364,2.81319786803891,-1.4385936982128251,1.5900426885994876,-3.684839913339326,1.2474392370511127,0.14318293966023268,2.226141823662652,1.389572765621437
1965-09-01,-1.5648793277883888,0.07131679270129937,1.4184289990049421,-0.8174938660015092,1.7490008864739928,-0.9204504083827199,1.1289598477654765,-3.4286016406434956,1.8206626176834106,0.3844718806511533,2.347821924421522,0.2998193205915732
1965-10-01,-1.3188661847795757,0.06094540182787638,2.094300696344087,-0.8526088377296697,0.9284300334525831,-0.16659606596922497,-0.09055017005829584,-2.741670680768562,1.529180715160985,0.8358710846014782,2.380158636305067,-0.8779143016350451
1965-11-01,-1.0010120743199398,-0.1787615241482854,2.6871543219595244,-0.74968163594889,1.1573588607287166,-0.6019013900443377,0.6413392993916317,-2.341950698332353,1.2314482401776057,0.998220528121543,1.3479430145687528,-0.8904467681942858
1965-12-01,-0.5275710722557584,-0.20092747641357186,3.6997116695750845,-2.054824226204006,0.06162057621310456,-0.20930858484777323,-0.5699760272723287,-1.7388622869144787,1.560998507725295,1.1953886420325894,0.046457983553409576,-2.2311991241377624
1966-01-01,-0.36251146318320937,-0.09377350185950023,3.6694701512654624,-1.7147137572938913,-0.49353048130117283,0.8734997317373041,-1.4534808799666183,-1.310942028508042,0.3460199564009384,1.6891242972517435,-2.5597696834140353,-1.267607714318987
1966-02-01,-0.5748115065402554,0.1256520945716124,3.3356649947888926,-1.4917917178508424,0.0182416591078344,0.7267564357039463,-0.44018457270636946,-1.2933883161255808,0.5620169162910471,1.5809179196315528,-1.0099503729078505,-1.394409758185372
1966-03-01,-0.5935951193472496,0.06530175033288124,3.1602560390125625,-1.7621623944505422,0.11162281464409046,-0.07500040356025278,-0.5267080848290473,-1.7431157646757185,1.181467286040706,1.6041791228066502,-0.10229948494169447,-1.764504013932901
1966-04-01,-1.2898141817939013,0.17023484389751384,2.5498140941966665,-0.3376925534968375,1.3258495114066384,-0.0781805328727956,-0.535146428757355,-2.66212391130852,0.6546836636800278,1.4887622921867707,0.18534360660447013,-0.4430396756544936
1966-05-01,-1.4781419595325351,-0.1328028929539216,2.156303615281076,-0.18332534223452382,2.1932237678103976,-1.0076653824532888,0.11018642774816989,-3.401418021230987,1.717626247354733,0.7629066217789607,1.1459622118208144,-0.5653491177534694
