,r400GLB_cluster1,r400GLB_cluster2,r400GLB_cluster3,r400GLB_cluster4,r400GLB_cluster5,r400GLB_cluster6,r400GLB_cluster7,r400GLB_cluster8,r400GLB_cluster9,r400GLB_cluster10,r400GLB_cluster11,r400GLB_cluster12
1965-01-01,53.06385,20.732456,53.036003,34.60491,38.985,37.87114,22.662054,31.861217,21.42862,57.963192,60.069695,20.362263
1965-02-01,30.827621,28.97665,46.10387,29.052,42.059578,56.891922,8.378452,38.159435,14.227848,55.19001,67.024765,19.721794
1965-03-01,30.703133,51.33409,44.664043,34.511547,33.725296,48.863945,11.236809,34.729404,12.537403,59.324394,43.771317,23.035524
1965-04-01,44.021935,31.479557,41.28643,41.764732,40.722946,43.360172,13.480907,34.198685,16.378578,47.296352,59.900978,26.285372
1965-05-01,23.47779,52.619946,43.178352,31.15195,25.274708,50.503613,23.207516,47.879494,13.883862,36.067673,60.29083,22.699728
1965-06-01,7.765827,68.21889,36.339584,20.673489,18.25576,56.392323,74.402435,46.745975,9.921474,33.382946,63.774914,20.855309
1965-07-01,24.704674,62.885464,29.718678,26.981533,16.16072,58.110615,65.43096,43.807354,8.28017,26.889803,55.185097,30.178963
1965-08-01,11.14344,55.52253,32.337883,22.417988,18.714405,57.270306,69.61612,40.179123,6.5897255,19.37453,53.191616,31.740004
1965-09-01,17.641499,64.399,29.33374,26.110102,16.168911,44.501877,67.085365,35.759724,7.3530464,33.248627,54.433243,21.11248
1965-10-01,18.922436,48.755836,34.703194,31.97588,26.706345,45.180023,65.52269,52.244835,11.084473,54.030285,46.86719,24.801317
1965-11-01,25.764479,50.321793,48.243134,33.558212,46.739426,44.51007,31.679396,48.646088,21.764416,49.9172,63.100044,26.932392
1965-12-01,21.924942,48.480648,41.77784,30.573729,32.559017,50.210403,18.80122,34.73104,14.614422,55.766598,56.957443,15.993641
1966-01-01,31.709105,57.2425,57.416508,44.173748,34.82978,41.156494,20.915607,45.20467,15.593548,56.26903,61.009964,9.087902
1966-02-01,22.542427,32.449463,52.1043,23.031624,42.072502,40.061546,18.884953,28.695133,13.446342,60.990265,52.3686,19.756638
1966-03-01,19.221478,27.74793,39.083157,24.783207,42.55185,45.478817,30.399109,40.879063,19.58427,58.07643,61.17248,17.977146
1966-04-01,28.724682,18.994938,46.936554,39.122555,27.4902,48.63889,28.485008,37.49573,13.635124,48.07418,60.466595,17.954166
1966-05-01,33.13729,62.255936,40.201084,36.59778,30.01826,48.067616,34.690243,48.61755,10.251793,46.13053,56.39051,26.907434
1966-06-01,20.076752,59.583416,28.56873,23.05789,23.154743,58.54921,71.36844,52.414562,6.183918,30.16272,61.065777,27.404837
1966-07-01,16.425838,71.12384,27.211128,12.098591,16.926525,45.396736,48.172676,37.19204,8.836739,28.356964,58.90872,24.758583
1966-08-01,9.900494,58.32267,41.949383,15.669064,19.709034,51.400055,56.246048,41.878796,7.4594383,22.499748,55.13633,52.430977
1966-09-01,13.049076,57.473965,33.628128,26.946833,20.23106,46.59346,55.83729,43.43667,10.342083,30.48119,61.054287,39.452515
1966-10-01,24.789774,68.63682,29.378036,42.697952,22.537502,53.967514,56.663013,47.092506,8.61348,44.52669,50.377342,24.605915
1966-11-01,28.457102,62.257576,43.69276,27.751215,33.245636,45.19646,20.913963,44.63832,18.727356,43.165806,53.714706,19.444736
1966-12-01,45.263767,60.21707,49.531918,37.11324,36.386013,48.63561,19.510399,42.834206,18.958824,55.899673,62.68275,14.549496
1967-01-01,23.93634,48.944824,39.874477,29.728188,45.429855,46.230476,15.864239,39.038383,21.276043,51.915913,57.06253,11.302036
1967-02-01,32.47294,37.589157,49.037724,27.16079,35.01838,41.301746,11.619583,34.145126,11.823963,59.439064,57.733093,18.69851
1967-03-01,52.920914,22.657707,43.03474,28.773857,41.05345,46.667946,14.327175,24.443062,16.151379,64.70392,55.87173,25.422728
1967-04-01,36.0977,20.914577,47.098663,33.959328,30.430843,50.83997,24.99708,39.360996,22.865463,61.822353,67.715546,18.389408
1967-05-01,20.836884,61.234554,44.326885,33.05229,26.539207,55.550808,24.113693,42.77969,16.593918,47.287838,61.834175,32.11992
1967-06-01,17.923222,46.870636,29.746767,18.3134,25.603458,49.471817,64.9235,35.417,7.2550087,22.147606,64.21747,27.16079
1967-07-01,9.798759,57.25002,37.259785,23.161053,25.855131,49.265747,70.30152,43.801582,9.143398,16.850658,57.753365,47.938133
1967-08-01,7.5370827,61.13321,35.236267,14.149822,20.029503,55.883556,53.92929,30.603128,6.724636,19.683243,61.099426,54.642082
1967-09-01,13.597496,40.80347,46.265945,24.220104,19.823437,50.40081,59.33603,36.362885,8.537018,34.710968,57.981388,39.99778
1967-10-01,27.059444,54.44446,38.030006,31.02033,17.10402,41.69868,58.851265,44.72213,8.476212,51.670994,56.44602,26.870268
1967-11-01,46.784492,39.40829,42.9638,33.704277,33.010063,47.259125,21.948296,39.577198,13.158333,48.703285,58.2736,17.921535
1967-12-01,39.8863,14.175159,50.269062,32.520233,28.446177,41.803402,17.386097,37.64827,22.333405,61.726074,59.24651,20.730469
1968-01-01,44.212875,33.015034,59.801655,16.948212,47.11495,51.46403,14.252167,33.724857,14.356789,64.44046,69.892105,17.60653
1968-02-01,44.40764,9.927227,50.842735,22.50287,54.815178,46.720604,13.143166,29.681595,16.858074,63.778923,70.29289,12.768135
1968-03-01,45.136776,19.624943,49.276615,20.648636,43.493393,43.181137,16.969135,41.21423,17.450401,63.41355,62.096916,25.913568
1968-04-01,32.939384,17.22345,48.578056,35.54529,28.149275,40.816666,21.12185,50.940918,18.419365,56.97201,54.628464,22.34674
1968-05-01,28.51143,44.262775,40.855293,35.40365,30.684362,45.251057,47.41916,46.07677,11.427353,47.362823,63.733856,31.827164
1968-06-01,30.46063,61.54805,32.095963,29.564095,20.069187,49.427914,64.90724,47.04413,9.222229,46.35684,62.668316,27.194794
1968-07-01,9.204525,66.882195,40.06982,16.91119,14.015556,51.615334,58.713577,41.378407,10.872047,15.121338,58.348206,36.74282
1968-08-01,10.1413,62.702118,34.500675,32.22795,26.94209,50.955406,66.15466,33.098732,7.4098434,17.29588,58.964672,44.731163
1968-09-01,14.432438,64.19098,33.87777,22.784546,16.618248,47.586555,66.21422,34.54735,9.935272,27.47808,53.55166,39.239277
1968-10-01,24.600151,43.953735,27.494175,35.456764,32.875,50.422634,57.702763,43.181137,10.538864,44.343254,52.564983,38.587395
1968-11-01,36.493332,24.56957,48.621513,30.428438,40.4529,52.632587,32.322914,47.201866,16.518452,56.645267,56.939823,14.2022705
1968-12-01,30.57652,51.154995,44.13079,32.68024,41.41221,47.197037,14.731819,41.547413,14.881512,59.528027,65.42713,19.235424
1969-01-01,32.468174,28.255205,58.788788,28.584421,45.97441,43.449303,13.280029,35.26735,31.7195,66.208694,70.64392,20.681553
1969-02-01,40.13207,9.800697,43.69329,29.882906,36.188156,43.94062,15.70821,34.201157,15.888695,59.532448,57.670788,17.330898
1969-03-01,38.143402,27.65192,41.03783,31.027643,36.863297,47.207718,15.780071,40.10533,11.022308,67.4537,56.495968,22.539871
1969-04-01,33.55275,14.722233,35.051773,38.85698,33.681427,43.30391,22.984398,39.85633,14.8291855,52.028984,50.548347,19.779133
1969-05-01,29.418325,54.102882,30.240532,38.04146,23.724718,56.419098,43.32731,53.818787,11.11422,48.604797,56.836884,15.917107
1969-06-01,18.54081,68.5249,25.977428,27.692028,27.640223,55.327835,76.3626,41.071255,7.673321,32.1306,62.206287,23.68294
1969-07-01,8.933369,70.01724,23.657871,19.83094,24.314634,53.001595,73.60353,44.792908,9.9026375,21.991734,59.98867,29.505226
1969-08-01,9.486519,59.85164,32.523323,17.852299,14.635334,46.57101,72.62591,36.360283,6.177643,17.399414,51.709797,31.203114
1969-09-01,24.19264,65.73743,35.604923,30.292337,21.766129,54.420403,69.78161,36.801468,6.9146194,40.825596,51.54268,34.182774
1969-10-01,26.784594,45.85743,35.960876,25.616459,26.833057,46.549286,61.84365,38.399086,11.996586,51.377235,46.248478,27.89925
1969-11-01,23.84337,71.22883,42.635452,28.397253,38.031433,42.8761,35.780396,47.00718,7.359146,56.394028,53.514637,16.76772
1969-12-01,38.074883,52.60219,49.299995,30.016598,38.97229,44.08935,32.384617,35.723576,12.98925,62.07761,55.297756,10.074764
1970-01-01,24.106173,38.69118,45.40032,26.378408,57.602207,48.32791,18.40324,38.38336,22.07225,60.87237,58.40982,25.036251
1970-02-01,26.406544,27.89599,47.6378,35.93901,41.75448,44.883976,15.963856,34.616714,25.143822,67.945595,60.91209,11.43428
1970-03-01,41.301025,19.819874,53.58732,29.239803,29.832273,41.58402,27.467361,40.1045,12.033367,50.118557,57.901752,15.139694
1970-04-01,35.161186,30.545553,53.145447,34.198013,37.315926,51.510365,27.411093,41.977898,12.132664,52.63076,60.983253,22.682922
1970-05-01,24.955158,52.228607,43.224068,29.939844,31.39785,46.548847,41.98286,37.27455,18.56377,44.15911,51.922443,22.216228
1970-06-01,7.2423096,73.75941,31.970459,23.603071,29.22822,51.775154,65.74287,46.0474,8.298164,28.308071,63.75032,28.692019
1970-07-01,11.1082535,65.97291,26.396614,12.98827,11.3151245,56.73667,65.837204,39.490517,8.743343,36.882328,62.98739,38.363503
1970-08-01,9.847191,64.95677,29.870337,14.542259,13.044537,46.608425,64.06807,37.718075,6.5522003,17.958061,52.76481,66.81196
1970-09-01,10.517441,62.499184,35.568306,28.044935,16.193893,59.38127,66.1566,52.03498,8.0648155,20.721817,50.874866,40.960106
1970-10-01,15.576599,81.91,44.35108,40.956795,32.46694,48.005196,53.115658,50.33039,12.448757,39.818195,51.824802,42.221172
1970-11-01,33.908398,61.80907,44.400734,30.565413,37.18518,52.70358,24.667198,40.735035,21.119003,57.688263,57.976223,23.118172
1970-12-01,27.459085,63.19426,45.011406,33.585686,33.287796,51.460716,14.171555,34.5952,19.000675,64.4967,64.05151,20.882343
1971-01-01,27.97263,48.906403,48.02733,28.096037,35.37375,45.104412,15.114494,32.268253,24.062443,53.53168,61.718895,19.330662
1971-02-01,30.991907,65.20138,48.133835,35.7034,37.013557,37.81318,10.930443,38.606033,14.527882,69.97373,57.954094,27.52971
1971-03-01,28.888893,35.95191,40.568733,36.40497,38.616177,47.750084,36.50809,32.694267,12.78495,59.113796,60.658936,26.767284
1971-04-01,31.887886,17.873432,41.468094,33.037445,31.652903,51.518265,17.655354,45.587902,19.717793,50.40759,59.25411,41.501904
1971-05-01,26.890692,54.85705,41.175632,39.40227,25.72423,59.644623,39.676136,49.69757,9.082699,46.810154,58.48999,32.910652
1971-06-01,11.599892,76.03934,31.03417,32.77034,33.230164,56.687893,64.11606,44.561752,6.4776,31.842241,64.78213,35.395725
1971-07-01,14.4873085,62.396797,33.422882,19.64341,20.24862,55.470715,61.984306,50.615524,9.194275,16.940262,57.915215,35.54618
1971-08-01,12.467129,70.20195,36.17675,29.057945,12.964146,48.402626,65.72713,42.435074,4.401634,20.99076,67.29594,56.530674
1971-09-01,16.761066,53.97122,33.668007,31.19139,10.193375,46.461906,72.338776,48.12707,7.2941246,22.322895,63.647785,43.212715
1971-10-01,22.488564,76.92179,27.639595,45.973343,20.980618,43.94133,54.7776,41.080963,7.586582,42.157825,53.927265,23.578953
1971-11-01,51.499672,56.307526,33.362022,34.03147,32.433926,45.90065,23.666862,45.117935,22.400658,61.95726,57.84083,29.97421
1971-12-01,37.262066,50.301086,43.80609,33.274117,34.596107,48.59535,10.639671,40.032837,21.692326,69.559555,65.512436,21.12431
1972-01-01,32.41561,14.696629,42.466446,32.622025,35.224125,43.378235,17.623787,42.77688,21.958454,65.2336,63.421394,28.721313
1972-02-01,47.44798,25.795778,41.710682,28.113451,39.82534,40.273922,10.348961,45.01491,14.639744,63.674942,70.67022,28.46614
1972-03-01,38.890793,33.153496,42.86952,39.16709,46.243633,46.46955,16.682743,35.476044,31.822378,64.001625,55.145386,24.53455
1972-04-01,35.597942,53.544468,46.22088,29.468948,31.502195,55.870266,24.227367,39.484028,21.08242,47.937195,56.994972,19.81306
1972-05-01,31.83213,48.008705,31.944277,29.901278,24.779968,45.7788,55.647602,41.509148,8.840687,47.34396,53.88578,15.442638
1972-06-01,26.749828,71.81442,29.207277,27.074888,25.056269,59.233006,68.56871,34.356216,13.784836,38.105774,58.777924,42.258408
1972-07-01,16.412941,70.48493,32.612274,23.135168,19.91708,52.70094,74.063835,44.049484,15.494648,34.244072,65.249855,33.9889
1972-08-01,23.534992,70.31428,28.948854,28.887093,19.954464,51.997185,69.65765,43.34736,8.939827,29.894777,54.52777,23.653639
1972-09-01,15.577541,64.56398,46.966892,25.131033,24.57193,45.18719,71.87456,32.828438,9.544437,39.640053,52.671684,27.648617
1972-10-01,28.6498,61.225616,42.024364,34.53012,26.059076,47.742157,62.425087,37.25412,17.089066,45.38873,47.79579,19.25396
1972-11-01,35.12498,64.38357,30.821196,36.04815,31.406303,45.977085,33.21038,44.366417,11.920624,44.982407,49.601498,17.171955
1972-12-01,24.053461,42.294167,40.624985,32.33597,35.30864,41.97073,17.75381,41.603413,15.990364,65.19297,61.142727,19.385609
1973-01-01,26.038794,23.04007,51.29804,27.935577,42.185265,49.056385,14.300087,41.349365,14.907715,61.516033,61.118614,10.912151
1973-02-01,30.420282,19.005093,45.142933,39.12742,47.397724,34.154728,8.256657,30.24292,20.042988,62.962845,61.803425,9.054783
1973-03-01,32.814663,46.208744,46.801594,29.52362,32.528915,48.05298,6.4091377,42.303505,10.692093,63.0466,60.67685,14.528358
1973-04-01,18.45002,29.840572,44.26598,25.597033,27.63669,47.555378,20.113605,35.647522,9.900536,63.764256,60.45679,18.390896
1973-05-01,14.559559,50.017094,41.42655,30.37594,33.374664,50.077854,44.261055,41.571068,16.485905,48.01192,59.476376,36.105705
1973-06-01,10.951565,71.8145,43.118057,23.058134,26.961731,59.78512,58.86218,34.447044,5.816292,25.268585,60.82137,35.642593
1973-07-01,9.143463,75.44056,41.846966,26.772875,15.260796,50.329117,71.45814,35.325645,8.128559,20.443695,64.073,38.184776
1973-08-01,8.760822,73.42554,30.46298,32.98217,13.372223,56.06381,57.456425,46.32699,7.6835136,12.521545,46.33027,51.17487
1973-09-01,21.204048,74.65064,41.927433,33.03965,16.333176,43.659996,65.014,44.197006,8.143341,24.6626,55.181927,28.045607
1973-10-01,25.127352,73.59304,31.23483,29.666494,23.923594,47.1596,62.8134,49.593395,6.716236,42.477585,59.551918,30.674828
1973-11-01,21.686867,69.561356,36.9104,38.22419,31.875303,45.65367,22.41438,42.7699,27.897806,51.95329,50.67399,22.44394
1973-12-01,23.345526,69.73379,45.765343,29.922684,42.815884,54.291836,19.307266,36.399666,32.075657,62.38806,54.209724,19.64721
1974-01-01,13.104675,42.64757,45.676723,39.922493,38.233574,42.11049,17.649227,25.690607,18.683731,69.06712,65.65788,31.512592
1974-02-01,25.9765,31.76874,42.42778,39.147438,47.80192,36.625626,12.166019,25.308865,19.614128,64.55067,69.55298,25.379925
1974-03-01,25.039495,41.20984,54.202305,38.46328,49.976696,44.17785,12.636997,38.628532,16.358574,49.239655,66.42963,24.130585
1974-04-01,30.711098,28.275217,44.87523,35.962948,23.697613,48.552185,26.81435,56.01847,11.458721,60.16641,49.87589,23.110952
1974-05-01,26.877148,53.28513,46.71784,24.9453,26.94325,44.46374,47.671368,51.354935,8.138718,35.501884,64.27634,25.13865
