,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1055.7461420694988,2429.1150774274556,2026.881591796875,3350.716552734375,1172.2337744701867,1284.7382109043963,2414.4554501488096,1435.1982868893047,1318.3902889103083
1965-02-01,1055.1759719848633,2429.19427780878,2036.628662109375,3390.1475016276045,1171.1455948051364,1283.229116666115,2428.9226713634675,1431.962907818002,1319.048041801948
1965-03-01,1056.219800313314,2429.308064778646,2033.763916015625,3368.9326985677085,1169.7948938128593,1284.7368401996162,2426.9439697265625,1431.1006787797096,1320.0939624340504
1965-04-01,1056.0141881306968,2429.9691336495534,2037.1324462890625,3398.5516357421875,1168.817208827227,1284.8566346249338,2432.5427827380954,1427.7216521786972,1319.8070179332385
1965-05-01,1054.8596700032554,2437.3958042689733,2038.8349609375,3402.954508463542,1169.5399492636495,1284.0229874950344,2438.135056268601,1425.2600441516286,1319.2905178317776
1965-06-01,1055.0568262736003,2433.35934593564,2041.7686767578125,3395.797322591146,1168.988458041487,1285.2716995497883,2439.871651785714,1425.3905390349912,1320.2968052455358
1965-07-01,1054.3423970540366,2430.1013764880954,2039.2454833984375,3412.1759033203125,1168.9038506869613,1284.287740416446,2437.1619814918154,1429.04052734375,1318.606527749594
1965-08-01,1053.6547978719077,2425.04635765439,2036.9656982421875,3401.23779296875,1168.017437814296,1285.0575333934719,2432.5350806826636,1428.0808139854755,1317.0779537844967
1965-09-01,1053.3318201700847,2425.2795991443454,2030.5191650390625,3382.309977213542,1168.4291094198995,1285.1432670981198,2430.259195963542,1426.69892646897,1316.1432439630682
1965-10-01,1054.263750712077,2426.3387044270835,2036.430419921875,3399.537556966146,1169.6236445985992,1285.0792577711204,2419.4565545944943,1432.4007276078346,1317.4983829646915
1965-11-01,1054.6563466389975,2419.582693917411,2035.3514404296875,3409.368896484375,1170.507952810704,1284.7443920070843,2425.6113688151045,1432.397031112456,1317.5894601004463
1965-12-01,1054.6915690104167,2428.5282679966517,2039.614990234375,3401.952311197917,1171.5298356681035,1283.436558610302,2434.847441173735,1433.189284633583,1319.0367859679384
1966-01-01,1055.0756454467773,2431.167457217262,2035.5052490234375,3361.704508463542,1172.6352735497485,1282.952182575808,2422.538539341518,1435.8624525473151,1319.4429471895291
1966-02-01,1055.653953552246,2428.649611700149,2037.6893310546875,3407.250162760417,1173.1822046740301,1283.4441880048332,2425.9581066313244,1434.2617840834068,1319.5570908583604
1966-03-01,1055.4131825764975,2430.0345284598216,2035.6627197265625,3381.006062825521,1171.4584876751078,1283.2270994024761,2421.347481863839,1432.465975049516,1319.839517172281
1966-04-01,1055.245844523112,2426.60638718378,2038.017822265625,3391.4839680989585,1169.3141893408765,1284.2822575973253,2427.521478562128,1427.5712134132923,1319.4940740411932
1966-05-01,1055.1973342895508,2431.913539341518,2037.0177001953125,3403.951822916667,1168.640627806214,1285.7879638671875,2435.653250558036,1427.666376678037,1319.2274217481736
1966-06-01,1054.678217569987,2432.535371326265,2040.234130859375,3388.4324137369795,1169.3990773168105,1286.0184750314486,2433.582705543155,1427.3318008637764,1319.3736683238635
1966-07-01,1053.9023717244468,2429.8238118489585,2038.361572265625,3409.021199544271,1167.6128518992457,1284.3404220322432,2442.1875,1427.0315250880283,1317.7896078530844
1966-08-01,1054.0952682495117,2427.8972807384675,2038.4481201171875,3409.6240234375,1168.2746974901222,1285.7906018273306,2439.9646577380954,1428.5119285046214,1317.3315271154627
1966-09-01,1053.5950342814128,2424.49457077753,2033.6998291015625,3386.744791666667,1166.852438038793,1285.9520863678497,2424.356951032366,1428.6354602222711,1316.621616908482
1966-10-01,1054.1613260904949,2429.4673374720983,2034.8331298828125,3393.1231689453125,1169.176825161638,1285.7274976827332,2429.9849737258187,1431.010329555458,1317.1837744774757
1966-11-01,1054.679044087728,2426.4417375837056,2030.8079833984375,3396.139322916667,1172.1205437320402,1284.98023081634,2427.9600597563244,1434.5811440911093,1317.0921424766639
1966-12-01,1055.4641723632812,2430.441429501488,2035.4908447265625,3367.8122965494795,1172.308981007543,1284.5403380313162,2421.9818115234375,1434.7483460332307,1319.534024325284
1967-01-01,1056.3242594401042,2430.7691301618306,2036.881591796875,3378.799031575521,1172.930346960309,1284.6124939999338,2424.773443312872,1435.9759263589349,1320.3877238484172
1967-02-01,1056.4375559488933,2437.3154413132443,2036.7938232421875,3380.982666015625,1172.4821945716594,1284.978937698623,2436.3901774088545,1435.3232800121039,1320.2950613839284
