,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9
1965-01-01,3.2567219718390224e-06,3.0031537789909635e-05,0.0018589683653165898,-6.780952396604958e-06,-0.008069542673183605,-1.0755288063332305e-05,0.00011485235518193804,-0.0008773855370236561,-5.153547390704108e-06
1965-02-01,1.300723470253942e-06,2.721077281522513e-05,0.0015547187407112992,-8.77642364752889e-06,-0.001785383210517466,-9.46980554501698e-06,0.00012704809932984062,-0.0009496223962438914,-6.271073280599198e-06
1965-03-01,2.7543612499724385e-06,2.9269550496893418e-05,0.0015559960350704691,-1.5115080795614846e-07,0.0027623987989500165,-1.080114635615679e-05,0.0001691643660706177,-0.0008187455023289658,-5.879394393559778e-06
1965-04-01,2.511015525646013e-06,2.8993488538415277e-05,0.0018661368812900037,-2.7861220819656593e-06,-0.004123883991269395,-9.22124578599843e-06,0.00017037924635587842,-0.0008351128902480317,-5.99576785313058e-06
1965-05-01,1.2221041549839083e-07,4.4889141766664885e-05,0.002800498138337086,-6.962552866590063e-06,0.021030698553659022,-6.135259885316676e-06,0.00021665412077709334,-0.00045073074943502434,-3.521784537102049e-06
1965-06-01,-2.800871561406168e-06,3.5415405363892205e-05,0.0029695174210549644,-1.182466538880566e-05,0.03770620096474886,-8.772682457718128e-06,0.00028322674552327953,-0.00011453825360755825,7.0112412125288364e-06
1965-07-01,-5.262716489465864e-06,3.453381193847033e-05,0.0034817407140508294,-1.1058074702685108e-05,0.035823555663228035,-7.177717028146921e-06,0.0002657670620465069,-0.0006426689651561901,5.6384220192102535e-06
1965-08-01,-6.734277430832009e-06,2.9160486923905813e-05,0.003210938060268139,-1.0781161054454521e-05,0.03250245354138315,-7.609788997883915e-06,0.0002537498630772461,-0.0006294589790437992,6.832667930925751e-06
1965-09-01,-4.674625772310594e-06,2.8349018066364806e-05,0.00209341014851816,-1.0871887223320707e-05,0.023785571102052927,-4.080502522118054e-06,0.00014154404652799712,-0.00033907648078942054,2.9791755886750062e-06
1965-10-01,-2.8726650223427366e-06,2.9447498188043635e-05,0.0009914917124357696,-8.635668482791299e-06,0.005474197678267956,-5.133468930363874e-06,7.348821782215964e-05,-0.0004920849884607985,2.70449177321021e-06
1965-11-01,6.831057178156353e-07,4.19103192446831e-05,0.0019509741832735017,-6.026239609480453e-06,-0.0007973983883857727,-5.543538842781952e-06,0.00015536534192506224,-0.0006327205483103171,-1.4454217793593322e-06
1965-12-01,1.705711801287477e-07,2.7951162135448412e-05,0.0018624303872153785,-9.798743881966306e-06,0.006960213795537129,-9.188031093626272e-06,0.0001726707296256791,-0.0008488449263192404,-1.7663984899903641e-06
1966-01-01,4.391632186156832e-06,2.3457518081057868e-05,0.001214435906149447,-6.292926363089667e-06,0.015879508282523602,-1.1598353921726812e-05,0.00013590689604825457,-0.000712202684856796,-3.35679715135484e-06
1966-02-01,1.4751481883507165e-06,2.4782427014239754e-05,0.0017362841996752347,-2.684462695252654e-06,0.005737554238294251,-7.133884797180405e-06,0.00016892083749553422,-0.0009727581831005713,-6.038224680799932e-06
1966-03-01,4.198297241588923e-06,3.0931412058837144e-05,0.0022563396972448877,-1.4946060071166872e-06,0.00782720890128985,-1.1363520224265466e-05,0.00017800747400542605,-0.000762378719324867,-6.623733676189369e-06
1966-04-01,2.399783134737221e-06,2.8628690213534155e-05,0.0020368997259841612,-5.026595826804161e-06,0.005302514909999445,-9.137317831465183e-06,0.00015341021253334475,-0.0005623365723295137,-3.634568414458826e-06
1966-05-01,-2.1346319918652e-06,3.501521253686709e-05,0.001009890790252636,-8.696970461872963e-06,0.013683130964636803,-4.5308715763375015e-06,0.00014158364365357556,-0.00019603741444977157,-1.106185813768776e-06
1966-06-01,-3.3053046672945854e-06,2.989537380118337e-05,0.0023095131230851016,-1.3545809451898094e-05,0.012452964438125491,-7.895657393505861e-06,0.00023377301658911165,-0.00010268094380686914,4.635749532115998e-06
1966-07-01,-5.237994134873897e-06,3.292389262949453e-05,0.0029371607524808496,-1.4058580189211807e-05,0.03106025978922844,-6.328389596481949e-06,0.00025520287181279855,-0.00034021589575180167,3.849416137871519e-06
