,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9
1965-01-01,9.323742e-05,3.523546e-05,1.6115417e-05,5.191136e-05,7.440701e-05,4.220197e-05,-1.3564488e-05,2.0330428e-05,8.737006e-05
1965-02-01,0.00010011114,4.300653e-05,1.307339e-05,5.9386308e-05,7.459546e-05,4.5369623e-05,7.12389e-07,2.6916996e-05,8.047839e-05
1965-03-01,0.000106240055,2.5714548e-05,1.4132267e-05,5.94222e-05,8.3748455e-05,3.3524568e-05,-2.9308576e-06,2.6154243e-05,9.4432224e-05
1965-04-01,9.421553e-05,3.570208e-05,1.0291595e-05,5.5985343e-05,6.7183326e-05,4.3808224e-05,1.0803051e-06,2.872067e-05,7.4170006e-05
1965-05-01,8.246021e-05,4.428077e-05,8.084113e-06,6.180019e-05,6.747945e-05,5.9592658e-05,-1.8360879e-06,2.3417319e-05,7.494173e-05
1965-06-01,8.450617e-05,4.253093e-05,1.1763252e-05,6.527294e-05,7.2881514e-05,5.8165864e-05,-2.2219538e-06,1.856264e-05,8.465108e-05
1965-07-01,8.7252076e-05,3.125121e-05,1.4491205e-05,6.980457e-05,7.285459e-05,5.2431784e-05,-1.602777e-06,2.2080267e-05,8.067581e-05
1965-08-01,9.101198e-05,3.6321257e-05,7.0072856e-06,5.6039185e-05,7.988984e-05,5.4190594e-05,7.056675e-06,2.611835e-05,7.442127e-05
1965-09-01,7.943613e-05,3.7353206e-05,8.954543e-06,7.682187e-05,7.852586e-05,5.038582e-05,4.391535e-06,2.479027e-05,7.043702e-05
1965-10-01,9.5579504e-05,3.263314e-05,9.017356e-06,6.820728e-05,7.608506e-05,4.440945e-05,1.3808312e-07,3.1646043e-05,9.279007e-05
1965-11-01,9.312973e-05,3.663533e-05,1.1601733e-05,7.6768025e-05,7.3796815e-05,4.921926e-05,-6.1569153e-07,3.90492e-05,8.090912e-05
1965-12-01,9.607305e-05,3.638407e-05,1.8960025e-05,6.0705417e-05,6.0085265e-05,4.6087505e-05,2.910907e-06,2.2869934e-05,8.622145e-05
1966-01-01,0.00010072485,2.5759098e-05,1.6097652e-05,6.0341852e-05,7.692463e-05,5.036687e-05,-6.7857036e-07,2.0622107e-05,9.861483e-05
1966-02-01,9.508726e-05,3.0549418e-05,1.3132216e-05,6.8162786e-05,8.061514e-05,3.610997e-05,4.844962e-06,2.3595689e-05,8.626428e-05
1966-03-01,0.00010213425,3.4720582e-05,8.700354e-06,5.9958955e-05,7.0521244e-05,4.563358e-05,2.7838214e-06,2.4296316e-05,9.571457e-05
1966-04-01,0.00010953969,3.2626853e-05,1.0680029e-05,6.307918e-05,7.224837e-05,4.7548077e-05,2.3194516e-06,2.226776e-05,8.426016e-05
1966-05-01,8.294038e-05,4.3959055e-05,8.594445e-06,5.6667646e-05,7.407325e-05,5.9116537e-05,2.7267924e-06,2.7326927e-05,8.403206e-05
1966-06-01,8.958817e-05,3.704242e-05,7.690152e-06,5.382441e-05,6.894077e-05,4.5543962e-05,3.321511e-06,2.9062196e-05,7.358786e-05
1966-07-01,7.889142e-05,3.5250123e-05,9.181014e-06,7.73035e-05,6.9413276e-05,5.1988085e-05,-1.1429365e-06,2.2723982e-05,7.663475e-05
1966-08-01,9.562495e-05,3.6358088e-05,1.0451917e-05,6.4032356e-05,7.939311e-05,5.3927022e-05,3.7125574e-06,2.4369636e-05,7.98283e-05
1966-09-01,0.00010558849,3.6089245e-05,1.1942782e-05,6.579206e-05,8.3898296e-05,4.0769937e-05,3.867346e-06,2.3669012e-05,9.00118e-05
1966-10-01,9.46229e-05,3.903024e-05,8.2033985e-06,6.273702e-05,7.179215e-05,4.6717105e-05,4.2258034e-06,2.711511e-05,7.977127e-05
1966-11-01,0.000100244186,3.9543487e-05,9.800173e-06,6.25252e-05,7.40977e-05,4.955219e-05,2.8734357e-06,2.596641e-05,8.67042e-05
1966-12-01,9.995091e-05,3.384887e-05,1.480231e-05,5.0019855e-05,7.590628e-05,3.8831e-05,-2.8130344e-06,2.5803472e-05,8.7486296e-05
1967-01-01,0.00010237845,2.7753485e-05,1.3748628e-05,5.2820324e-05,7.5300064e-05,4.2364045e-05,4.3612454e-07,1.8414588e-05,8.577196e-05
1967-02-01,0.00010962894,3.850891e-05,1.2577639e-05,5.966979e-05,8.036899e-05,3.9059614e-05,-1.6251324e-06,2.1670892e-05,9.348763e-05
1967-03-01,9.010716e-05,3.7482296e-05,1.1430715e-05,7.9456244e-05,7.03354e-05,5.4410764e-05,2.8182003e-06,3.2883487e-05,7.180033e-05
1967-04-01,8.2198996e-05,4.277579e-05,8.623556e-06,5.8153924e-05,5.7101657e-05,4.9534327e-05,2.890385e-06,2.1743077e-05,6.6049666e-05
1967-05-01,9.443019e-05,3.93671e-05,9.8186065e-06,5.8177986e-05,6.753627e-05,5.4795742e-05,8.817497e-06,2.800705e-05,8.090354e-05
1967-06-01,9.093327e-05,3.47393e-05,7.484654e-06,6.436977e-05,7.0808615e-05,4.6999867e-05,-1.4807629e-06,2.2200244e-05,8.1440914e-05
1967-07-01,9.53766e-05,3.844475e-05,8.487208e-06,6.598189e-05,7.871678e-05,4.495465e-05,6.668015e-06,1.4115629e-05,9.5404524e-05
1967-08-01,9.666789e-05,3.2188796e-05,8.808027e-06,5.8322355e-05,8.028076e-05,5.491605e-05,4.277921e-06,1.4685078e-05,8.278835e-05
1967-09-01,9.3804585e-05,3.741011e-05,1.00672405e-05,6.318275e-05,7.988776e-05,4.533161e-05,1.157965e-06,1.9585577e-05,8.498595e-05
1967-10-01,0.000104207116,3.401746e-05,7.3723677e-06,5.5539258e-05,7.2260314e-05,4.8042522e-05,3.6202437e-06,3.0541516e-05,8.314125e-05
1967-11-01,9.938682e-05,3.1611322e-05,1.2120476e-05,6.602199e-05,7.124172e-05,3.608403e-05,-2.776942e-07,2.7862681e-05,8.374278e-05
1967-12-01,9.4357994e-05,3.6960966e-05,1.6451519e-05,6.861259e-05,7.843606e-05,4.299766e-05,-2.1865635e-06,2.9362507e-05,8.326156e-05
1968-01-01,8.501713e-05,3.080012e-05,1.1120093e-05,5.8614045e-05,7.892889e-05,3.9647824e-05,-8.929492e-07,2.5223226e-05,9.12081e-05
1968-02-01,0.00011762407,3.002775e-05,1.7085003e-05,5.303067e-05,8.564756e-05,4.2914104e-05,-7.639537e-06,1.773219e-05,9.344146e-05
1968-03-01,9.261053e-05,3.0288309e-05,1.3930396e-05,5.8586134e-05,8.2111415e-05,4.0401585e-05,4.563699e-07,1.520106e-05,8.4573185e-05
1968-04-01,0.00010008295,4.0282557e-05,8.514515e-06,6.0363505e-05,6.801338e-05,4.7957754e-05,3.9273655e-06,2.7986998e-05,8.3028455e-05
1968-05-01,0.0001056012,3.6169473e-05,1.2097189e-05,6.319242e-05,7.242425e-05,4.8562626e-05,7.0912865e-06,2.0663463e-05,8.709502e-05
1968-06-01,8.387254e-05,3.681156e-05,1.1334123e-05,5.7971956e-05,6.779935e-05,4.2793134e-05,4.5508423e-06,2.0058598e-05,6.993543e-05
1968-07-01,8.741798e-05,3.4801542e-05,7.4815907e-06,5.911655e-05,7.6667624e-05,5.0730832e-05,1.1205702e-07,1.6001342e-05,7.4774354e-05
1968-08-01,8.079237e-05,3.509002e-05,9.75217e-06,6.871066e-05,7.3736344e-05,5.7133115e-05,4.8393194e-06,1.9490957e-05,6.8213885e-05
1968-09-01,9.5150965e-05,3.6122943e-05,9.212439e-06,5.8400015e-05,7.800763e-05,4.2997857e-05,-1.6932318e-06,2.729838e-05,8.330762e-05
1968-10-01,9.892906e-05,4.427468e-05,6.7650544e-06,6.11731e-05,7.246147e-05,4.8302067e-05,1.479988e-06,2.3808772e-05,8.682515e-05
1968-11-01,9.879877e-05,3.2326247e-05,1.3614001e-05,4.8498827e-05,8.195322e-05,5.184751e-05,-9.673968e-07,2.918743e-05,8.8779336e-05
1968-12-01,0.000107220374,2.9571773e-05,1.1827324e-05,5.7990568e-05,6.808783e-05,4.6561912e-05,2.4384644e-06,2.6395739e-05,8.0311205e-05
1969-01-01,0.00010697751,3.6197835e-05,1.5705795e-05,6.581436e-05,6.934903e-05,4.7323087e-05,-1.7988059e-06,2.291252e-05,8.423601e-05
1969-02-01,9.764301e-05,2.5391844e-05,1.442388e-05,5.6506942e-05,8.184317e-05,4.3034994e-05,-2.3133762e-06,1.8588316e-05,8.738663e-05
1969-03-01,0.00010179569,2.5373785e-05,1.2094773e-05,6.58595e-05,9.1791546e-05,3.1217915e-05,-3.7487625e-06,2.026744e-05,0.0001053244
1969-04-01,9.582847e-05,3.752489e-05,9.864962e-06,6.40901e-05,8.104875e-05,5.322712e-05,1.6858321e-06,2.2650716e-05,8.833452e-05
1969-05-01,8.767658e-05,4.1921314e-05,9.8378805e-06,5.7861078e-05,7.8403675e-05,5.579997e-05,1.7823186e-07,2.5386069e-05,8.259299e-05
1969-06-01,8.5518994e-05,3.234307e-05,1.1959361e-05,6.3467196e-05,6.929486e-05,5.005844e-05,6.386326e-07,2.0177167e-05,7.245504e-05
1969-07-01,8.88953e-05,3.3751367e-05,8.0143145e-06,6.830597e-05,8.019113e-05,5.125911e-05,2.0649895e-06,2.1495192e-05,7.61112e-05
1969-08-01,8.1835744e-05,3.653186e-05,8.33028e-06,6.269082e-05,9.304638e-05,5.11598e-05,5.1841198e-08,2.490761e-05,8.211453e-05
1969-09-01,9.0773035e-05,3.9249153e-05,8.33028e-06,7.259406e-05,7.3167685e-05,5.322712e-05,2.0830485e-06,2.6902699e-05,8.493113e-05
1969-10-01,8.3984305e-05,4.0865085e-05,5.5768687e-06,5.645278e-05,7.149758e-05,5.062718e-05,2.399007e-06,3.6372614e-05,7.5235526e-05
1969-11-01,9.8446464e-05,3.966442e-05,1.3331548e-05,5.5793767e-05,8.521046e-05,4.4343997e-05,-2.5509507e-07,3.109149e-05,9.551144e-05
1969-12-01,0.000104738676,2.2746764e-05,1.8693921e-05,5.2480653e-05,7.818701e-05,4.0218398e-05,-4.804984e-06,2.5575651e-05,9.208096e-05
1970-01-01,0.000105726554,3.1098196e-05,1.1014228e-05,5.880667e-05,8.022944e-05,3.7900474e-05,-4.2005668e-06,1.5622694e-05,9.746395e-05
1970-02-01,9.648914e-05,2.4980429e-05,1.5430367e-05,6.0062637e-05,8.575569e-05,4.789958e-05,-1.080909e-06,2.6221422e-05,9.252112e-05
1970-03-01,0.00010244484,3.0304102e-05,1.7342674e-05,7.2290066e-05,8.95803e-05,4.0120696e-05,-8.783354e-07,1.5873886e-05,8.728658e-05
1970-04-01,0.000105353814,3.4736444e-05,6.978935e-06,6.549975e-05,6.949296e-05,3.848389e-05,-1.5751939e-06,2.826338e-05,8.453155e-05
1970-05-01,9.6254145e-05,3.7540085e-05,6.3550033e-06,7.434823e-05,6.9420035e-05,5.6902016e-05,6.544018e-06,2.3239516e-05,7.0975235e-05
1970-06-01,8.604436e-05,3.2686385e-05,8.753494e-06,5.5427718e-05,6.719171e-05,4.8888145e-05,3.8052021e-06,2.6594162e-05,7.523741e-05
1970-07-01,9.2802264e-05,4.0084426e-05,9.272084e-06,7.106651e-05,7.020602e-05,4.690291e-05,5.4501106e-06,2.416326e-05,7.613684e-05
1970-08-01,8.0793616e-05,3.8277456e-05,8.8507295e-06,6.840873e-05,8.244156e-05,5.634291e-05,5.6850986e-06,1.8750454e-05,7.84462e-05
1970-09-01,8.12879e-05,4.147004e-05,9.758263e-06,7.5458345e-05,5.699003e-05,5.540296e-05,2.5897498e-06,2.810942e-05,7.253101e-05
1970-10-01,9.592192e-05,3.8374692e-05,1.0001353e-05,6.702312e-05,8.292774e-05,6.0596987e-05,-2.4629844e-07,2.8546985e-05,7.561015e-05
1970-11-01,0.00010862743,3.528745e-05,1.0714419e-05,4.905876e-05,8.622566e-05,5.0419614e-05,2.605957e-06,2.5864889e-05,0.000100291894
1970-12-01,0.000104381455,3.5068668e-05,1.2432254e-05,6.2226136e-05,6.752393e-05,4.3596887e-05,-6.919654e-07,3.3838245e-05,7.668785e-05
1971-01-01,0.00010840518,3.0554856e-05,1.6101967e-05,4.8336813e-05,7.1187926e-05,3.7850576e-05,-8.8764136e-07,3.602969e-05,8.388331e-05
1971-02-01,0.00011854622,3.2901477e-05,1.37802235e-05,5.2673495e-05,7.458762e-05,4.419391e-05,-5.4150405e-06,3.2472446e-05,8.483688e-05
1971-03-01,0.00010515473,3.4136978e-05,1.7030663e-05,6.033525e-05,7.8924306e-05,3.842272e-05,-3.2176758e-06,2.4901905e-05,0.00010079887
1971-04-01,9.186275e-05,3.304244e-05,1.3995814e-05,6.3428146e-05,7.670207e-05,5.265169e-05,-1.5795013e-07,1.9976493e-05,7.7374134e-05
1971-05-01,9.6041884e-05,3.44189e-05,6.674032e-06,6.5011904e-05,7.610505e-05,5.385402e-05,6.593109e-08,3.5067824e-05,8.771419e-05
1971-06-01,7.7409895e-05,3.541393e-05,1.2677396e-05,6.396712e-05,7.4794916e-05,4.4185614e-05,3.7641366e-06,1.7986427e-05,8.3999395e-05
1971-07-01,9.2186136e-05,3.5637815e-05,8.440213e-06,6.0749844e-05,6.9571e-05,5.3912063e-05,-1.5427031e-06,2.6228618e-05,8.1943e-05
1971-08-01,8.083447e-05,4.637588e-05,8.688974e-06,5.856077e-05,7.744005e-05,4.886227e-05,3.963145e-06,2.4727777e-05,8.2797065e-05
1971-09-01,8.491411e-05,3.921164e-05,1.1475066e-05,7.2632196e-05,7.334383e-05,4.670637e-05,3.3246652e-06,2.4130755e-05,7.413199e-05
1971-10-01,8.765874e-05,4.351516e-05,1.2785193e-05,7.820438e-05,7.300386e-05,4.8149162e-05,2.3710927e-06,2.7430948e-05,8.51354e-05
1971-11-01,9.7542725e-05,3.5720735e-05,1.3946064e-05,6.1122984e-05,6.669369e-05,4.586059e-05,4.1704443e-06,2.6311534e-05,8.467934e-05
1971-12-01,8.9317124e-05,3.633434e-05,1.4145069e-05,6.503678e-05,6.265552e-05,4.139123e-05,2.014538e-06,3.1303287e-05,6.5218155e-05
1972-01-01,0.000102007594,3.8518625e-05,1.4508005e-05,6.693677e-05,6.6790664e-05,3.9283037e-05,9.142095e-07,3.174146e-05,7.951848e-05
1972-02-01,0.0001005273,3.7573376e-05,1.2225137e-05,6.0792663e-05,7.480743e-05,4.0201532e-05,4.4900953e-06,1.9381905e-05,9.540042e-05
1972-03-01,0.000102070015,3.6102003e-05,1.3197139e-05,5.450588e-05,7.055382e-05,5.1161052e-05,1.440334e-06,2.2627848e-05,8.222938e-05
