,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9
1965-01-01,-0.73845136,0.41745645,0.34348106,-0.22714062,-0.036172867,0.046601105,-0.7009748,-0.115689084,0.07560501
1965-02-01,-1.6085594,0.94375783,-0.04627533,-0.24539013,-0.3444584,-0.13133106,-0.57844317,0.45851764,-0.11829567
1965-03-01,-1.5541366,0.49403915,-0.19487838,0.0,0.11731796,-0.6367758,0.8733673,-0.6964127,-0.08310051
1965-04-01,-0.49208373,0.26787606,0.28091127,0.27993354,-0.12970123,-0.16620044,0.009450531,0.44841537,-0.35162812
1965-05-01,-0.47872275,0.044320296,-1.1682914,0.7547455,-0.33403015,-0.71368444,0.12676887,-0.5438992,-0.10982247
1965-06-01,-0.57876855,0.25288543,-0.19618186,0.41941148,-0.51261425,-0.27113494,0.44645995,-0.15414277,0.11503677
1965-07-01,-0.62699926,0.318388,0.8143822,0.16587448,-0.21899338,-0.1459957,-1.1647065,0.7612629,0.62536967
1965-08-01,-0.49762344,0.3343563,-0.29916078,0.03747673,-0.13882637,-0.20139618,-0.7609375,1.2008795,0.24506417
1965-09-01,-0.9704803,0.30176812,0.11503677,0.38356438,-0.5318413,-0.4458084,0.07821198,-0.9525566,0.10265312
1965-10-01,0.4471117,0.41941148,0.41289407,0.19976616,-0.33077145,-0.16196403,-0.19976655,-0.28840637,-0.09580994
1965-11-01,0.24278298,-0.00065193174,0.45134813,0.21508293,0.19455223,-0.31675833,0.030307388,-0.11242981,0.04627533
1965-12-01,-0.47057533,-0.022486115,-0.21475677,0.5530235,0.032262422,-0.027048493,0.27960777,0.12481308,-0.36889952
1966-01-01,-1.0710144,0.78643876,-0.19595337,0.3938759,0.25109595,-0.4227602,0.48873442,-0.6045998,-0.42111912
1966-02-01,-0.69716036,0.055142593,0.14048156,0.052516937,-0.022319412,0.1549244,-1.0070099,0.51105386,-0.34300023
1966-03-01,-0.30755082,0.13949776,0.43096542,0.16017608,0.17822877,-0.14212342,0.036105346,-0.014113617,-0.3512062
1966-04-01,-0.7076637,0.4516445,-0.2300888,0.37057152,0.09354553,-0.40109712,-0.03708992,-0.8241852,-0.29606324
1966-05-01,-0.0029539107,0.27636948,-0.6787796,0.5977066,0.04496765,-0.75657004,0.82155955,0.11061325,0.10536156
1966-06-01,-0.43063736,0.21400604,0.061707307,-0.01706772,-0.2894985,-0.28752977,0.9505541,-0.23008919,0.029212188
1966-07-01,-0.96072924,0.20251808,0.39912757,0.12702446,-0.22516593,0.007221222,-0.72341883,0.0922329,-0.059410095
1966-08-01,-0.47987214,0.30492553,0.68895453,-0.031510163,0.07450829,-0.44540864,-0.2642254,0.99026984,0.33184052
1966-09-01,-0.17133598,0.15361138,0.33906156,0.5277939,-0.3187111,-0.5310761,0.3781206,-0.041028786,0.41291276
1966-10-01,-0.24682923,0.6676197,-0.08172951,0.8461769,-0.3646633,-0.72144926,0.5021917,-0.41849327,0.2849037
1966-11-01,-0.030853653,0.4175087,0.50055087,-0.18643455,0.03905945,-0.21892948,0.40306625,-0.44737738,0.1808548
1966-12-01,-0.6548187,0.57866937,0.10831604,-0.23927994,0.4802002,-0.42965317,0.26980495,-0.42965278,-0.26389694
1967-01-01,-0.59920883,0.8620766,0.07575836,0.16621093,0.10906601,-0.56622773,-0.35136145,-0.59561616,0.30466574
1967-02-01,-0.84803545,1.5099399,0.0055511473,-0.14988366,1.2960533,-0.7187233,1.2405412,-1.7398268,-0.14302635
1967-03-01,-0.7951347,0.56786,0.16980286,-0.1805788,-0.2168251,0.37193376,0.17208862,0.037226103,-0.047675513
1967-04-01,-0.9234665,0.28441983,-0.027103234,0.1417202,-0.4006695,-0.1002491,0.8326874,0.9224871,0.012082291
1967-05-01,-0.19559975,0.5165928,-0.35299414,0.36768836,0.13616867,-0.68378335,1.0211033,-0.2556839,-0.12669906
1967-06-01,-0.35985184,0.11135139,-0.0084903715,0.34417763,-0.25078583,-0.6942326,0.27364406,-0.9838772,0.15608788
1967-07-01,-0.1858036,0.20147781,0.64165914,0.25111237,-0.487204,0.037552644,-0.9796322,0.5626358,0.081962965
1967-08-01,0.08620758,-0.005878067,-0.30662498,0.27690965,-0.19396706,-0.40556756,-0.9770199,0.52638894,0.044083405
1967-09-01,0.11559658,0.3144619,-0.2315197,0.35985184,-0.12539291,-0.25437775,1.036451,-0.6772524,0.42744675
1967-10-01,-0.4042614,0.3454834,0.030041885,0.43299752,-0.64296514,-0.5201847,0.07445221,-0.40589446,0.046369173
1967-11-01,-1.1464965,0.5414101,0.4702236,0.58255464,0.05649223,-0.423201,0.5159399,-0.5668804,-0.748439
1967-12-01,-1.3714851,0.5045105,-0.17306861,-0.19592667,0.16457824,-0.3180538,0.946978,-0.47544804,-0.5753708
