,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1965-01-01,-6.163971,1.1079102,-2.2096863,-10.237976,-2.0370483,-0.03970337,-0.02822876,-11.938934,-7.3475037
1965-02-01,-6.656311,1.1639099,-3.3691406,-11.28418,-1.2904663,0.31518555,-0.8314209,-12.797028,-7.952606
1965-03-01,-7.732483,1.3231812,-3.734314,-11.135895,0.19052124,1.2303772,-0.7215576,-12.731598,-8.696472
1965-04-01,-6.847046,1.5549927,-3.4241638,-10.745422,1.0091248,1.7680359,-0.8255615,-12.911407,-7.6713257
1965-05-01,-5.498352,1.8313904,-2.3843384,-9.562897,1.1867371,2.455597,0.15289307,-11.916504,-7.420349
1965-06-01,-2.5016174,2.4251404,-1.2612,-7.103058,1.1996765,2.7434692,1.0345154,-9.627808,-6.8221436
1965-07-01,0.48110962,2.1585999,-0.7692871,-4.108856,0.84036255,2.2778625,1.6546631,-6.4135437,-5.572815
1965-08-01,0.95462036,2.9345093,0.1687622,-3.9895935,-0.5951538,1.8512573,2.0483398,-6.41156,-3.5140686
1965-09-01,0.8156433,2.749115,0.6769409,-3.7733154,-0.72265625,1.7442322,2.9856262,-5.689331,-3.558258
1965-10-01,-1.0446777,2.7883606,0.7570801,-5.5572815,-0.1550293,2.1217346,2.479004,-7.330597,-3.9331665
1965-11-01,-3.6777039,2.4999695,-1.0791016,-8.931763,-0.21688843,1.8338318,0.76956177,-9.999054,-4.7988586
1965-12-01,-4.5338745,2.1138,-2.686737,-11.154602,-0.61953735,1.7515259,-0.28970337,-12.303223,-5.787781
1966-01-01,-5.8312073,1.8572388,-3.888153,-12.014862,-0.3197937,1.4447327,-0.684906,-13.916534,-7.212982
1966-02-01,-7.3202515,1.014679,-4.34848,-12.870026,0.10848999,1.2421265,-1.4442444,-14.451477,-8.339935
1966-03-01,-7.737488,1.4855347,-4.5090027,-13.492493,0.38967896,1.5495605,-1.2139587,-14.962006,-8.819214
1966-04-01,-7.4145813,1.7211914,-3.879486,-12.604279,0.061065674,1.4917297,-1.1921082,-14.119659,-7.8336487
1966-05-01,-5.505951,2.2334595,-3.1095276,-10.924072,-0.98846436,1.6066284,-0.12411499,-12.716827,-7.532196
1966-06-01,-2.5888062,2.6744995,-2.100647,-9.339783,-0.45059204,2.198944,0.98410034,-11.169342,-6.1057434
1966-07-01,0.10839844,2.561798,-0.7841797,-6.2850037,-0.105407715,1.9959717,1.6495361,-8.496857,-5.0505066
1966-08-01,0.59832764,2.7077942,-0.20046997,-3.998291,-2.318512,0.9694824,2.2740784,-5.5318604,-3.6271362
1966-09-01,1.222992,2.7066345,0.44387817,-3.8814392,-2.0428162,0.6838989,2.605774,-5.6268005,-3.2828674
1966-10-01,-0.7297363,2.624817,-0.17098999,-5.7171936,-2.2668457,0.5057678,2.3414001,-6.9164124,-3.6057434
1966-11-01,-3.1318665,2.2060852,-1.0486145,-7.833893,-2.8414001,0.14755249,1.8908997,-9.2595215,-4.6891174
1966-12-01,-4.3918457,1.6909485,-2.0821838,-10.61734,-2.6333618,0.26834106,0.7252197,-11.908325,-5.3187256
1967-01-01,-5.387146,1.1125488,-2.9811707,-11.623901,-2.048645,-0.057373047,-0.08291626,-13.239075,-6.9411926
1967-02-01,-6.4108276,1.1917114,-3.0407715,-12.484833,-1.1491394,0.21911621,-0.2897339,-13.7378845,-7.6693726
1967-03-01,-6.950012,1.0822144,-3.5924988,-12.661926,-0.48986816,0.60491943,-0.6921997,-14.2690735,-7.8890686
1967-04-01,-6.68396,1.6167297,-3.7395935,-13.066956,-0.6374817,1.4809875,-0.94799805,-14.815857,-8.078766
1967-05-01,-5.774353,2.2528687,-2.8665771,-11.522827,-0.505188,1.4420166,0.057250977,-13.367371,-7.5097046
1967-06-01,-2.540039,2.3339844,-0.6739807,-7.9529724,-0.7265625,1.9698792,1.6438293,-10.073975,-6.0167847
