,r200_cluster1,r200_cluster2,r200_cluster3,r200_cluster4,r200_cluster5,r200_cluster6,r200_cluster7,r200_cluster8,r200_cluster9
1965-01-01,40.634495,32.216667,34.66716,39.170097,11.097576,21.662857,33.787537,34.76053,49.465103
1965-02-01,56.297318,30.049559,51.15227,33.179832,23.625214,11.225342,44.087456,32.42634,21.097736
1965-03-01,49.39303,37.57466,42.670563,47.363514,31.666292,29.53358,39.084923,32.773598,39.165184
1965-04-01,68.02887,39.87445,68.453125,57.00003,50.726383,47.76319,65.38509,58.46279,59.34241
1965-05-01,64.10088,46.962196,55.589687,45.345463,70.612045,61.897736,68.61201,60.471012,58.626595
1965-06-01,57.622482,78.49259,42.279076,45.46995,81.93409,42.909714,73.26729,46.63623,42.932648
1965-07-01,35.44522,74.77918,47.77957,51.56178,83.4247,64.228645,74.97903,53.884502,70.644806
1965-08-01,24.966759,78.89227,58.297348,55.3964,73.812744,56.80183,61.665134,38.939137,78.20758
1965-09-01,39.455116,78.38121,58.495552,47.496193,76.08797,61.07053,58.9673,37.972702,46.279137
1965-10-01,52.08103,76.4598,69.593185,41.91871,59.74373,49.836937,75.42621,41.473164,52.578995
1965-11-01,40.075928,54.352978,55.093365,45.700916,36.085693,56.1286,65.50795,60.816635,47.60922
1965-12-01,24.511387,41.329018,65.42277,39.453476,34.91942,40.354393,81.19043,48.475735,67.452286
1966-01-01,18.085495,38.434723,29.310732,40.995617,10.888733,16.832954,47.236965,18.988373,47.497982
1966-02-01,41.414223,39.790684,50.649845,51.29171,31.295422,20.531471,72.20729,28.222353,41.91327
1966-03-01,43.842144,47.616177,42.01505,43.74365,50.393757,32.07354,69.117805,48.458313,48.20387
1966-04-01,54.072575,61.051003,61.348133,38.044025,65.66061,46.38826,65.02531,55.812668,61.96045
1966-05-01,51.982822,53.498016,51.211273,40.87578,62.052376,79.806244,50.515236,56.881348,53.353558
1966-06-01,44.935448,79.17259,62.39219,42.85883,84.658806,50.730286,74.452995,49.310303,49.49252
1966-07-01,43.30042,76.82346,47.790184,45.447624,75.710464,67.53859,75.49541,37.434994,61.021454
1966-08-01,31.420183,77.24043,50.451214,32.95179,67.35145,66.13667,49.90456,47.47664,64.33584
1966-09-01,33.436066,79.8834,58.11583,39.257164,72.80483,63.984535,62.334732,47.071167,47.379784
1966-10-01,50.86982,64.59029,61.525425,31.61225,64.70355,75.59227,46.16993,33.035515,53.301025
1966-11-01,55.31198,41.9067,70.00919,40.21914,33.685585,56.723755,64.156906,60.253185,39.595333
1966-12-01,49.024666,42.56991,50.022755,37.62049,45.066776,31.085297,50.145874,31.894604,39.75785
1967-01-01,63.856003,38.334038,49.789364,30.248423,21.417923,12.866123,31.501719,35.49301,51.15076
1967-02-01,43.45701,27.855,37.02162,38.231003,20.730469,26.620283,47.524307,23.551231,36.86623
1967-03-01,43.484035,24.470087,53.632015,34.504898,18.74918,41.651386,49.017456,54.79241,30.49165
1967-04-01,56.427437,50.042725,77.51219,46.629097,59.783634,53.34318,79.35835,66.820335,36.16526
1967-05-01,55.851463,41.651386,62.39495,35.481186,66.80682,67.555084,77.29937,61.043686,57.66384
1967-06-01,53.398922,75.132286,50.98354,35.40349,82.16054,46.102104,73.5361,52.02908,53.371895
1967-07-01,39.423492,69.54988,63.050312,34.21776,82.8615,61.670334,70.475494,60.45082,70.76771
1967-08-01,38.078987,75.87379,51.127113,35.991287,70.5684,59.974503,66.60751,53.306023,74.416115
1967-09-01,42.460457,72.87568,57.7787,36.95913,70.191734,77.9598,73.79623,41.860832,68.411446
1967-10-01,51.03928,71.195045,57.34461,29.927498,60.459267,62.87296,67.55846,46.725376,60.285294
1967-11-01,40.220737,53.616814,72.45003,43.799892,38.55362,40.779823,74.20836,38.71408,55.63188
1967-12-01,27.089848,31.95946,40.720703,44.47046,11.215897,20.776073,50.162647,36.830757,58.96781
1968-01-01,46.14598,25.10717,35.760975,27.341265,8.874561,15.560753,35.4793,48.850075,50.155445
1968-02-01,19.36419,31.122168,12.636147,17.34256,4.7476006,18.153786,20.655071,32.413048,30.11457
1968-03-01,54.68641,44.179077,50.693043,37.327095,45.65184,48.243263,60.519527,35.99436,40.675022
1968-04-01,51.682934,60.73843,65.65891,59.267273,60.104256,56.819103,62.5653,46.931458,72.150345
1968-05-01,56.645267,73.95952,57.97478,33.032738,78.50658,61.91825,76.5944,56.941433,52.701797
1968-06-01,34.033897,78.48887,63.241325,37.76329,86.184265,54.520622,71.244156,50.425854,51.148556
1968-07-01,29.791046,79.2003,63.706493,38.951164,75.45803,65.0521,76.58474,50.501503,68.85554
1968-08-01,51.58797,75.98598,46.57413,42.10111,71.389015,68.52557,62.49287,64.20868,63.080368
1968-09-01,53.009228,73.652084,44.216095,30.407515,67.60329,80.130646,52.65351,42.081795,56.579277
1968-10-01,46.822006,78.37781,68.06845,33.087463,41.571556,58.156662,69.2869,49.75144,45.751637
1968-11-01,40.671803,74.34743,37.484833,45.719444,28.28448,52.05636,69.29978,31.207476,49.424694
1968-12-01,52.748478,44.566986,45.3927,42.844734,26.238703,28.020508,66.38966,46.624027,59.8934
1969-01-01,32.53669,29.186035,36.087883,35.476242,23.890162,27.755531,55.40805,60.90279,51.957127
1969-02-01,19.929535,26.878178,51.231846,42.96968,24.389835,19.52512,64.75479,27.242489,54.951828
1969-03-01,33.390648,44.746113,60.642094,51.06306,55.010315,30.99422,64.71301,24.637165,44.468704
1969-04-01,54.530697,57.13769,80.30317,61.791843,59.774765,48.21208,76.42777,52.242893,47.66561
