,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9
1965-01-01,0.026722336,1.5655429,0.9039999,-0.06908722,1.0066531,0.48817292,0.279282,-0.5126141,-0.42201883
1965-02-01,0.68500674,-0.25744742,-0.4839365,-0.35879746,1.2931045,0.38617173,1.1594925,1.2135891,-0.011405945
1965-03-01,-1.1252747,0.74724996,0.29362068,-0.19650765,2.3828578,-0.35097617,1.4022754,-0.6634983,-0.64818156
1965-04-01,-0.81112325,-0.108193204,0.17499962,0.5445509,1.1862148,0.49012834,0.92257535,0.45656222,-0.012709809
1965-05-01,-0.63710177,0.20269927,0.20498046,0.1883606,1.3729458,0.74464303,1.236401,0.8218775,0.740081
1965-06-01,-0.10460873,0.6302582,-0.2046547,1.4984112,0.4145233,1.7255516,-0.17793198,1.9800663,0.66708297
1965-07-01,1.2178257,-0.79189605,-0.13687095,0.87271535,0.106889725,0.1072155,0.1189476,1.3664284,0.2675503
1965-08-01,1.0092602,-0.6250442,0.88314325,0.6214592,0.5487873,0.43472824,-0.56996953,1.3726199,0.14632149
1965-09-01,0.36629277,0.43668365,0.17597695,1.0395676,0.32001764,-0.17174034,-0.6423157,-0.012057686,0.2815628
1965-10-01,0.85055506,0.31578064,0.3539093,-0.38258705,0.89161646,1.091383,0.20530625,1.7920316,0.031284712
1965-11-01,-0.18444976,0.08016739,0.21931954,0.9532083,1.6505985,0.59701806,0.8280693,0.71922433,-0.2502781
1965-12-01,0.3786764,0.30698204,-0.24050179,-0.029655457,1.3830483,0.87108576,1.2872387,1.0529286,-0.16066018
1966-01-01,-0.009846878,1.6322873,0.529435,-0.5839211,1.2407091,0.9118229,1.0017579,-0.067287065,0.26455307
1966-02-01,-0.7496773,-0.90919685,0.4073332,-0.7532877,1.0263748,-0.8717785,1.7658771,0.3997839,-0.04004402
1966-03-01,0.27932376,1.2482582,1.1028525,0.0164114,1.1146686,0.7381889,1.2489147,0.04496727,0.28687286
1966-04-01,0.15787849,1.1744066,0.14540596,0.12341423,0.9292189,-0.50875646,0.98206407,-0.0997818,0.30033034
1966-05-01,0.596722,-0.33184052,0.21400604,-0.17822877,1.0089791,0.3393894,1.0933342,1.4182816,0.45098764
1966-06-01,0.6846878,0.6544903,0.0640049,1.2108402,0.595081,2.890721,-0.6768101,1.2945389,0.25273705
1966-07-01,1.0060246,-1.0506642,0.583593,0.6882984,0.29278105,0.0016410828,-0.086652756,1.4993541,0.30098647
1966-08-01,1.097929,-0.3265888,0.36630479,0.49004707,0.5021919,0.23205872,-0.622324,1.9391826,0.021334838
1966-09-01,0.22615051,-0.026258087,0.7815155,1.3644516,0.5563496,1.2525253,-0.47002524,1.628677,0.38205987
1966-10-01,0.016739655,0.53337365,0.4050358,0.58031046,0.2707897,1.1458508,0.18807563,0.85110056,0.21991424
1966-11-01,0.4444235,-0.08698082,-0.07844696,0.5642273,1.0227646,1.4635773,0.5491287,0.73786086,-0.1631302
1966-12-01,-0.026914787,1.8489192,0.7519749,0.369915,1.2781273,1.5515426,0.7339218,0.1316204,-0.36597633
