,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9
1965-01-01,-0.2980284,0.1033165,0.48655877,-0.19162115,-0.32348952,-0.14452533,-0.005739832,0.342475,-0.56161785
1965-02-01,0.053129982,0.27683517,-0.09021797,-0.37146837,-0.6041512,0.6122458,0.100814536,0.24843045,-1.0316931
1965-03-01,-0.67773837,0.5404247,-0.13216266,-0.06843612,-0.2565251,0.329818,0.251374,-0.4159151,-0.7307213
1965-04-01,-0.42621726,-0.67656106,0.8365396,-0.29140547,-0.25902715,-0.22988653,-0.042827774,-0.25520054,-0.48538142
1965-05-01,-0.46536565,0.36867204,0.33232003,0.0026491403,0.15217842,0.030465126,0.05931132,-0.18367374,0.38015166
1965-06-01,-0.03649931,0.4315156,0.38927644,-0.15085384,-0.17572632,0.13628359,0.045476913,-0.37706095,0.4019335
1965-07-01,0.22179194,-0.03120103,0.1744018,-0.018102467,-0.34056172,0.059900023,0.10316928,-0.39634088,-0.21825977
1965-08-01,0.32025164,-0.50760484,0.40075606,-0.017808128,-0.3602831,0.24533987,0.17616782,0.009124815,-0.20619145
1965-09-01,0.26197058,0.65566224,-0.42857203,-0.057839572,0.17425457,0.2160521,0.19780254,-0.23709807,0.43519488
1965-10-01,0.3176025,0.10905628,0.37161556,-0.017219424,-0.37426466,0.12995508,0.185587,0.45727104,-0.5969396
1965-11-01,-0.09213128,-0.34968662,0.5807506,0.25667226,-0.09360299,0.11965282,0.04106164,-0.09168968,-0.44608584
1965-12-01,-0.17028086,-0.2944962,0.8346265,-0.14923492,-0.117445186,0.0026491403,0.095663406,-0.064903975,-0.7547107
1966-01-01,-0.10821085,0.520656,0.43052858,-0.32260713,-0.48752737,0.1304895,0.31508443,0.19038157,-0.6499882
1966-02-01,0.034430694,-0.23870032,0.38495857,-0.27168435,-0.58488816,0.08274946,0.20021892,0.19689159,-0.5828628
1966-03-01,-0.22871833,0.101266816,0.6401509,-0.21598764,0.014756012,-0.10647483,-0.018228006,0.3110338,-0.535846
1966-04-01,0.056130745,0.5607287,-0.11472082,-0.11081483,0.10965748,0.049620725,0.040940713,0.4449953,-0.4975094
1966-05-01,-0.52991474,-0.09866281,0.030380059,0.07218876,-0.21135835,0.09765015,0.12369017,-0.23812166,-0.44629726
1966-06-01,-0.30047306,0.37497655,0.6524475,-0.15985687,0.13786754,0.061049413,0.02705269,-0.22842893,0.33692914
1966-07-01,0.21540897,-0.18097825,0.3159524,-0.20860963,-0.3875626,0.20672894,0.07696281,-0.42257196,0.10604081
1966-08-01,0.13656549,0.02705269,0.501126,-0.013164711,-0.049765397,0.488974,0.18604155,-0.17663822,-0.12672815
1966-09-01,0.045570087,0.43486857,0.35689315,0.04050672,-0.31493977,0.22076169,-0.06886139,-0.12716213,-0.24564438
1966-10-01,-0.24521032,0.38799652,0.10459409,0.14379887,-0.10227947,0.25490302,0.012296677,-0.11963949,-0.4384853
1966-11-01,-0.26054502,-0.2381217,0.30958715,0.12687287,0.24781437,0.20470361,0.053526737,-0.12817483,-0.2745777
1966-12-01,-0.30611506,0.26821238,0.6575108,-0.11327414,-0.30061772,0.063653424,-0.029078055,0.15609553,-0.6323389
1967-01-01,0.09475449,0.18351403,0.42647848,-0.15320586,-0.1791842,0.3082435,0.032972574,0.36786062,-0.7788519
1967-02-01,-0.21082458,0.7397178,-0.26811028,-0.12489607,-0.44346437,0.23696952,0.3213992,-0.03530396,-1.1109091
1967-03-01,0.10774364,-0.54754436,0.38534608,-0.18218175,-0.15903434,0.07377194,0.17019174,-0.21665306,-0.26178217
1967-04-01,-0.4832646,-0.7338893,0.60666186,0.10657798,-0.120066784,0.19333912,0.3164034,-0.89175797,-0.028143216
1967-05-01,-0.39883482,-0.009825135,0.33388883,-0.17352226,-0.1966697,0.18218175,0.0064946054,-0.3643635,-0.5167367
1967-06-01,-0.24529591,0.56736124,0.31490463,-0.045961775,0.39117453,0.2417988,0.035803556,-0.30324766,0.20949236
1967-07-01,0.008992529,-0.5570365,0.65911824,0.032972585,-0.38501295,0.22098279,0.07676949,0.1518736,-0.28026682
1967-08-01,-0.016819334,-0.23097448,0.42164916,0.0021648644,-0.29225683,0.014987516,-0.12889275,0.37918448,-0.30141592
1967-09-01,-0.07477112,0.5886768,0.663448,-0.020649482,-0.10308089,0.17868464,-0.1790177,-0.16236487,-0.111074254
1967-10-01,-0.030141592,0.31390554,0.22980878,0.17851812,0.17768551,0.3971695,0.1452125,0.14887616,-0.4910914
1967-11-01,-0.5532063,0.16502933,-0.3883435,0.018484617,-0.441799,0.18101606,-0.15187362,-0.2571194,-0.7160708
1967-12-01,-0.35170737,0.057785224,-0.02497921,-0.16969213,-0.03180685,0.00066611764,-0.24546242,-0.08776031,-0.64129966
1968-01-01,-0.2682648,0.040770628,0.5705051,-0.04515908,-0.43969947,0.013873339,-0.07517078,0.16817866,-0.7451957
1968-02-01,0.11721543,0.2618944,0.13915797,-0.18941334,-0.579282,0.035957385,-0.089044094,0.6899855,-0.9792019
1968-03-01,-0.17808819,0.065261245,0.9188954,-0.11650763,-0.122028634,0.21107273,-0.15996791,0.0451591,-0.616372
1968-04-01,-0.5219484,0.18686518,-0.009060097,0.0052378895,0.1090047,0.34697467,0.31257448,-0.22763577,-0.7616172
1968-05-01,-0.40161863,0.5808393,0.8198002,-0.000566268,-0.004530072,0.15685351,0.1493506,0.18927178,-0.2937464
1968-06-01,-0.24901204,0.6175045,0.2801562,0.04799038,0.027463531,0.30110782,0.028312922,-0.5587552,0.27930683
1968-07-01,0.0024065971,-0.10079394,0.6773863,0.08451402,-0.21857564,0.26628286,0.025906276,-0.111552835,-0.10928781
1968-08-01,0.18544956,-0.42327794,0.53652954,0.033975493,-0.08352306,0.2628854,0.14071515,-0.12825747,0.08734532
1968-09-01,-0.19351873,0.1592601,-0.12514305,0.0046716332,0.24037656,0.19167836,0.09074285,0.109429374,-0.09994459
1968-10-01,0.06285465,0.22678633,0.44309697,0.015288961,0.19097054,0.22565386,-0.030294824,-0.05591798,-0.32276714
1968-11-01,-0.32021898,0.2242382,0.60603774,-0.009909511,-0.19309406,0.0005662441,-0.011042023,0.27194545,-0.43729287
1968-12-01,0.08819475,-0.09909515,0.44281387,-0.16435643,-0.20569327,0.10065238,-0.014864278,0.02236719,-0.8493873
1969-01-01,0.30646324,-0.27072936,0.21394889,0.024226356,-0.35340178,0.14142129,0.034371138,0.13385049,-0.45969486
1969-02-01,-0.36824042,-0.22545643,0.7925042,-0.032099914,-0.22106543,0.10371903,0.175641,-0.37793094,-0.18639138
1969-03-01,-0.18972254,0.3638494,0.48558673,-0.19532487,-0.28738493,0.23181584,0.2614931,0.19820175,-0.75783026
1969-04-01,-0.11371241,-0.035885334,0.7392063,-0.29949817,-0.017564107,0.1520203,0.14974907,-0.06828801,-0.15338305
1969-05-01,-0.12355435,0.3580956,0.5622026,-0.08418654,-0.049815416,0.2822369,0.25301385,0.1561085,-0.2162201
1969-06-01,-0.4497015,0.090394594,0.32796413,-0.15035474,0.2914732,0.36884606,0.14020999,-0.11795201,0.12340293
1969-07-01,-0.031645656,-0.21016352,0.8713913,-0.063291326,-0.2955614,0.32236177,0.27118367,-0.3473452,-0.08524642
1969-08-01,-0.07449601,-0.8320235,0.8356574,0.0046938537,-0.29450148,-0.001816988,0.07661579,-0.01287024,0.41517907
1969-09-01,-0.09312,0.07540445,0.095542625,0.00272547,-0.14550948,0.4082139,0.21228342,-0.23590405,-0.27088076
1969-10-01,-0.15504858,0.63745564,0.07843284,0.14944625,-0.0031796931,0.36248666,0.22984746,0.19063103,0.018624019
1969-11-01,-0.68227446,0.43365145,0.12022321,0.040427707,-0.16913016,0.21258616,-0.12643123,-0.16685896,-0.6601679
1969-12-01,-0.1910853,0.35945836,0.8863813,-0.31130853,-0.6214057,0.23681252,0.07828138,0.5084504,-0.6389699
1970-01-01,0.12808338,0.031824492,0.58868587,-0.05526706,-0.43925533,0.058279276,0.04439702,0.3319953,-0.64879876
1970-02-01,-0.21687742,0.6776109,0.36643893,0.11158185,-0.554897,0.34286535,0.23220026,0.5821377,-0.8348993
