,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9
1965-01-01,1.9275439910870773e-05,-6.92708894689531e-06,-2.315922883813024e-06,-4.361499011384713e-06,2.1636117851717007e-05,-4.965750683626493e-06,2.535972107690229e-06,-1.7890222409755743e-05,-0.0005532071554625873
1965-02-01,2.959957043913164e-05,-7.952754543794072e-06,-8.045123151180544e-06,5.366873131847848e-07,-2.394907058164551e-05,-3.954444225571394e-06,-4.631621378364923e-06,-1.3794173921131678e-05,-0.0007481438387912931
1965-03-01,4.962217303727812e-05,-6.177226907766453e-06,-8.947803488349222e-06,-6.012040135569156e-07,1.6254275100149435e-05,-9.287490063708205e-08,-2.0481470428154247e-06,-2.1019844885400943e-05,-0.0023529599275207147
1965-04-01,3.092255553838186e-05,-8.679829477387102e-06,-7.141677567125698e-06,-7.545967333981582e-07,-4.682610659457216e-06,3.23734470671129e-06,-5.14394889036981e-06,-1.2397250055287527e-05,-0.002808991303027142
1965-05-01,1.8757235409339046e-05,-1.3802150533592794e-05,-9.544399740319619e-06,2.5518300724203927e-06,-5.334414996277222e-06,2.973363308105215e-06,-4.807051739670201e-06,-4.491854946261337e-06,-0.0019366470951354131
1965-06-01,6.671914576372728e-06,-2.3710502716767223e-05,-2.0806996823227163e-06,-7.306750941255331e-08,-2.381036545940381e-05,6.511480158358743e-06,-4.463025031024396e-06,-5.132821815011596e-06,-0.0012454537682060618
1965-07-01,-2.220779578010479e-05,-1.23913636684847e-05,4.26208715154683e-07,-5.366899929459596e-06,-3.561651618311819e-05,5.27411598509557e-06,-5.842634869159334e-06,-8.093823877412937e-06,-0.0009843596671998966
1965-08-01,-1.6280880288377375e-05,-1.1033053226583434e-05,3.158933522886351e-06,-4.279089974873813e-06,-3.138667651862641e-05,7.880618885579162e-06,-4.584224785396466e-06,-8.726757385818378e-06,-0.001210089885717025
1965-09-01,-7.81143398853601e-06,-1.1333882099506809e-05,5.941368878363088e-08,-3.220308678223495e-06,7.261662391867599e-06,7.91124696178609e-06,-5.585985606968261e-06,-1.637679055298164e-06,-0.0014685094356536865
1965-10-01,-4.562043187661402e-06,-1.3259470676985075e-05,-1.6601602119310402e-06,-3.3286631392280583e-06,-2.531398278829568e-05,2.415633366862168e-06,-3.1004740700761126e-06,-1.319196958282176e-05,-0.0020909639715682715
1965-11-01,1.2134564997268171e-05,-5.114353385238246e-06,-7.156099903807845e-06,-2.202703130098264e-06,-2.376954111432975e-05,4.057888019568413e-06,-8.528098488829314e-07,-1.0618657884266259e-05,-0.0022410165911423974
1965-12-01,1.7796728002394957e-05,-1.1864100457614768e-05,-8.434136528008546e-06,2.835796939674468e-07,-2.3889448417130072e-05,1.47055159709172e-06,-2.909911969771772e-06,-1.4870854766825176e-05,-0.002193392538174521
1966-01-01,2.6248665108141722e-05,-1.4184816166107339e-05,-5.901427024954138e-06,-3.082591227174984e-06,1.361629409458194e-05,-4.876901472510517e-06,2.4954229114454767e-06,-1.932210717550792e-05,-0.002045644032477867
1966-02-01,3.980141514148272e-05,5.066523645069765e-07,-8.621241103091667e-06,-2.8079231311976958e-06,-1.6603101022682448e-05,-2.4446395108509338e-06,-2.7015535325143206e-06,-1.203681367463892e-05,-0.0016843427147250623
1966-03-01,2.0385013499435445e-05,-9.820360702406106e-06,-6.7026439376027694e-06,-5.494733586044963e-06,1.901173977545879e-05,-1.5369522894436584e-06,-1.3162155147929475e-06,-1.4883831880513203e-05,-0.0022318206902127713
