,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.02978468,0.022010028,0.68401146,0.018753052,0.01801765,0.026317596,-0.2882933,0.27405596,-0.14792925
1965-02-01,0.033934653,-0.0031525493,0.071074426,0.022798002,0.034302354,0.016809404,-0.18281013,0.050166905,0.049589038
1965-03-01,0.025161922,0.00961262,0.49684185,0.026475191,0.028734028,0.03209603,-0.27883762,0.1491887,-0.0358271
1965-04-01,0.034617543,-0.071653545,0.47530395,0.03220111,0.022010028,-0.06739855,-0.2646016,0.018542945,-0.042971373
1965-05-01,0.015233457,-0.042761266,0.34250444,0.031203032,0.0014176965,-0.069972575,-0.3063116,-0.067661166,-0.028577805
1965-06-01,0.009402454,-0.06403649,0.00089240074,0.02815622,-0.14761406,-0.04459989,-0.3445019,-0.11147243,-0.005674064
1965-07-01,-0.06067449,-0.047016323,-0.081424415,0.02815622,-0.120770454,-0.09802437,-0.48013812,-0.09644842,0.017282188
1965-08-01,-0.07223141,-0.042656183,-0.06818652,0.032884,-0.122136295,-0.032307506,-0.35285443,-0.07758963,0.024846733
1965-09-01,-0.03924167,-0.049380243,0.16169119,0.027053058,-0.18286264,0.003624022,-0.23066628,0.01870054,-0.020855665
1965-10-01,-0.042130888,-0.07711685,0.06681937,0.022430241,-0.11520213,-0.016390502,-0.22178847,0.0051473975,-0.09308642
1965-11-01,-0.018071473,-0.057627678,0.7423739,0.025266945,-0.012765825,-0.012398064,-0.24653077,0.16069305,0.068342745
1965-12-01,0.02710557,-0.07990098,0.6157731,0.024846733,0.012817025,-0.029260695,-0.2909199,0.11525333,0.03656125
1966-01-01,0.039879084,-0.054586887,0.3912999,0.026019216,0.010153294,-0.019754827,-0.27105623,0.14487678,-0.049343824
1966-02-01,0.03030485,-0.082853734,0.045532465,0.027751744,0.03463608,-0.0051654577,-0.22637641,0.11100215,-0.019390106
1966-03-01,0.01608026,-0.1264394,0.46132874,0.035730243,-0.001199007,-0.05755037,-0.2561022,0.19128913,-0.04068142
1966-04-01,0.023557305,-0.024177253,0.17291567,0.030715168,0.00358814,-0.05413097,-0.3844428,0.066003144,0.03559351
1966-05-01,-0.035894275,-0.051395476,0.16211045,0.02478826,-0.08937335,-0.004253626,-0.25126946,-0.046836317,-0.05964756
1966-06-01,0.0067795515,-0.0550884,0.042158723,0.020092309,-0.22929424,-0.00625968,-0.23285043,-0.07669884,0.0064148307
1966-07-01,-0.009496689,-0.15169722,-0.07200289,0.03518319,-0.065620065,-0.050620437,-0.3637442,-0.08066535,0.024195552
1966-08-01,-0.021441698,-0.024405181,-0.081896305,0.021277726,-0.04811287,0.00025993586,-0.24219674,-0.13200158,-0.0031594634
1966-09-01,-0.065984786,-0.034253,0.008831143,0.014210999,-0.064480305,0.015259564,-0.21698451,0.011293113,-0.005439043
1966-10-01,-0.03653258,-0.01665461,0.40146685,0.028891504,-0.09488994,0.034316897,-0.18301868,0.05150497,-0.004527211
1966-11-01,-0.028736413,0.0030866265,0.48608506,0.023192525,0.031171083,0.02460587,-0.21092081,0.11341852,0.012979984
1966-12-01,0.022736609,-0.06926739,0.4791551,0.02989453,0.02952981,-0.010727704,-0.2556463,0.14610776,0.011521101
1967-01-01,0.041448474,0.01717478,0.55810195,0.028997779,0.022301555,0.009118438,-0.44256103,0.32718778,0.01785487
1967-02-01,0.031561136,0.02831769,0.36569095,0.042913318,0.023243189,0.022092283,-0.18051994,0.41863275,-0.002809167
1967-03-01,0.028422296,-0.03268051,1.0282482,0.0246557,0.028579235,0.030200958,-0.27374363,0.32807714,0.027689934
1967-04-01,0.008856893,-0.025984287,0.95417154,0.026120484,-0.014370561,0.01979047,-0.34834337,0.25515133,-0.010760903
1967-05-01,-0.04486966,-0.05998838,0.06624538,0.027899146,0.0051949024,0.01508224,-0.27238345,0.011524916,-0.010447025
1967-06-01,-0.0093483925,-0.04591596,-8.881092e-05,0.031404197,-0.13668084,0.0058226585,-0.36754262,-0.063388824,-0.056274176
1967-07-01,-0.031425,-0.0871917,-0.08002472,0.03129959,-0.09148145,-0.003436923,-0.3499651,-0.09472489,0.030148685
1967-08-01,-0.033308268,-0.052245975,-0.05407691,0.023190916,-0.07651961,0.016233146,-0.34447217,-0.14269698,0.03004402
1967-09-01,-0.0333606,-0.03785956,0.04155314,0.026120484,-0.09043515,0.01576233,-0.245651,-0.058523655,0.014088273
1967-10-01,-0.017927885,-0.024781108,0.07445866,0.034281492,-0.08180332,0.022772372,-0.24486625,0.15763801,-0.062551856
1967-11-01,0.011681795,-0.012487292,0.33676124,0.0246557,-0.005110979,0.017488658,-0.2481097,0.110450745,0.058659792
1967-12-01,0.051963627,-0.04120767,0.58870566,0.022458494,0.017540991,0.021935344,-0.30303943,0.15408063,-0.10021794
1968-01-01,0.045930117,0.016024858,0.57310313,0.0144254565,0.022794455,0.022199333,-0.34585094,0.12746283,-0.08670932
1968-02-01,0.014053494,0.011672974,0.06977248,0.024840206,0.011301041,0.021976173,-0.25260162,0.16986579,-0.099095464
1968-03-01,0.010036379,-0.024555504,0.3423789,0.032279342,0.029824436,0.03599888,-0.32662082,0.08346045,0.002783239
1968-04-01,0.0017045736,0.000551492,0.26211083,0.026848793,0.0190005,0.015355349,-0.2142902,0.067875504,-0.037164807
1968-05-01,0.00676316,-0.011611462,0.26051143,0.028262228,-0.11460602,0.015132159,-0.16534078,0.04619047,-0.0524894
1968-06-01,-0.0026101172,-0.020389616,0.010073572,0.029601246,-0.18858802,0.02647683,-0.2504815,-0.07923305,0.00047710538
1968-07-01,-0.04590577,-0.06346208,-0.09697533,0.03406474,-0.0953387,-0.00022959709,-0.35436875,-0.10753888,0.013979107
1968-08-01,-0.05531627,-0.07313293,0.044851452,0.024579853,-0.09779364,-0.0065528452,-0.28633803,0.02115786,0.008065015
1968-09-01,-0.028423846,-0.038057506,0.05024481,0.027183533,-0.20737183,0.024059117,-0.21135175,0.023575574,-0.00298208
1968-10-01,-0.03947094,-0.042818546,0.07687685,0.022608489,-0.14614785,0.012491286,-0.2746958,0.059134543,-0.069413364
1968-11-01,0.00017955899,-0.05803156,0.2929088,0.025137782,0.029861629,0.0012954175,-0.21466213,0.27241403,-0.06145352
