,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9
1965-01-01,-1.0912918e-06,-3.1641757e-06,5.5127843e-05,-9.320007e-06,-8.069543e-05,-4.1063904e-06,2.5910045e-05,-4.0951687e-05,-9.472562e-06
1965-02-01,-1.0912918e-06,1.2754863e-05,2.974174e-05,-1.9078798e-06,-1.7853832e-05,-3.1282761e-06,2.9831477e-05,-4.560894e-05,6.9130983e-06
1965-03-01,-4.573012e-06,1.6245562e-05,2.7094553e-05,1.367458e-06,2.7623988e-05,-1.04865685e-05,3.1500553e-05,-3.6464917e-05,5.5580967e-06
1965-04-01,7.482813e-07,1.7367252e-05,4.908866e-05,-7.8618905e-07,-4.123884e-05,-2.518078e-06,1.552768e-05,-3.6231606e-05,-3.9269216e-06
1965-05-01,-3.7205318e-06,1.3365061e-05,8.203046e-05,-6.538219e-06,0.00021030699,-2.302717e-06,1.9565763e-05,-2.7204245e-05,-4.510199e-06
1965-06-01,-3.6307974e-06,1.4594429e-05,7.358638e-05,-7.2112307e-06,0.000377062,-6.3138796e-06,1.6577578e-05,-1.1258293e-05,5.5087e-07
1965-07-01,-3.9000006e-06,5.9798476e-06,0.00010953432,-8.745701e-06,0.00035823556,-1.1410841e-05,2.2347558e-05,-3.8591643e-05,4.6112837e-07
1965-08-01,-1.9617219e-06,1.1341472e-06,9.78149e-05,-8.458548e-06,0.00032502454,-4.7614594e-06,3.0190418e-05,-3.301909e-05,4.983791e-06
1965-09-01,-7.5029675e-07,2.0866923e-05,5.759556e-05,-7.112525e-06,0.00023785571,-5.326794e-06,2.1028449e-05,2.0045773e-06,5.1901807e-06
1965-10-01,-3.3750985e-07,1.3732977e-05,5.5881617e-05,-1.0755772e-05,5.4741977e-05,3.2518947e-06,2.6206173e-05,-2.6616544e-06,6.8592562e-06
1965-11-01,-1.4951002e-06,1.3230456e-05,5.2713964e-05,-8.853385e-06,-7.973984e-06,-5.533184e-06,3.5448902e-05,-2.3587912e-05,9.712836e-06
1965-12-01,-4.14229e-06,5.881142e-06,4.3480206e-05,-9.050804e-06,6.960214e-05,-8.898256e-06,2.4806304e-05,-3.235505e-05,-2.388042e-07
1966-01-01,-1.3466088e-06,1.1020238e-05,2.609997e-05,-8.06772e-06,0.00015879508,-8.157334e-06,2.4283232e-05,-4.058161e-05,2.9090006e-07
