,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9
1965-01-01,4.536526200433049e-05,0.00011164533116773349,0.00012907849022749442,0.00018825829050843123,8.14277814455313e-05,1.899601173528365e-06,0.012061555753462017,2.8333174734565336e-05,-0.0012253052773303352
1965-02-01,4.648398775259018e-05,0.00012808910133633582,0.00012492941145004853,0.00016096685349366793,7.78744145455361e-05,1.7922975173717657e-06,0.01695033279247582,2.8247460790410425e-05,-0.0012253185559529811
1965-03-01,4.375715649276092e-05,0.0001259088571052275,0.0001280483129530776,0.00017751536629093096,7.46211706971854e-05,4.342363728723927e-06,0.012738160148728639,2.8726287343053393e-05,-0.0008083544344117399
1965-04-01,4.438033939786549e-05,0.00011800305586697045,0.00012926160182745135,0.00018165743296147784,7.403862149080383e-05,6.531685108248162e-06,0.011602111044339836,2.9042617508979596e-05,-0.0009738454537000507
1965-05-01,4.86772721812063e-05,0.0001093852209397456,0.0001345052861562418,0.0001856717691761137,8.579050343065897e-05,1.6130720010265827e-06,0.019876599253620952,3.0249279718744855e-05,-0.0011423383512010332
1965-06-01,5.4296406877857785e-05,0.00010215190891402512,0.00013232287250224264,0.00016670285127882924,8.674213408697048e-05,-5.564184929800617e-07,0.01138226143666543,2.873284097733921e-05,-0.0010222455784969497
1965-07-01,5.2386634148048664e-05,0.00011997200416975193,0.0001380745694355888,0.00016362474041024797,9.199692927535936e-05,-2.3529597059428387e-06,0.009723054972710088,2.5551233430514518e-05,-0.0014443099644267932
1965-08-01,5.6378533866615806e-05,0.00011753808685524154,0.0001331159846567725,0.00015764391685130997,9.157921110876077e-05,-1.3164936922739976e-06,0.01627193414606154,1.9305213978784025e-05,-0.0013658312127518002
1965-09-01,5.382281651548073e-05,9.58474541141751e-05,0.00013122361295999168,0.0001631784794099246,8.482034288229263e-05,3.419226383509037e-07,0.014875653141643852,2.0763849718513075e-05,-0.0010843109521374572
1965-10-01,5.427328995740643e-05,8.988676005544919e-05,0.00012636725866311304,0.0001591147754828785,8.934579811942388e-05,2.3892180608669936e-08,0.019429718668106943,2.540738563950889e-05,-0.0009360545845993329
1965-11-01,5.0414740781695766e-05,0.00010664174341691604,0.0001325718675706502,0.00018289010938056787,8.99517051897351e-05,2.2431026099737065e-06,0.007529926369898021,2.85097063380712e-05,-0.0011241429092478938
1965-12-01,5.1610658997596485e-05,0.00011099977006240594,0.00012859951590422775,0.00017239644451101665,8.441499724361837e-05,-1.3803454588496072e-07,0.01562673569424078,2.999158428080947e-05,-0.0012845804121752735
