,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9
1965-01-01,-7.257965,0.013916016,-3.3036804,-11.33197,-3.1310425,-1.1336975,-1.1222229,-13.032928,-8.441498
1965-02-01,-7.7965393,0.02368164,-4.509369,-12.424408,-2.4306946,-0.8250427,-1.9716492,-13.937256,-9.092834
1965-03-01,-8.9661255,0.089538574,-4.9679565,-12.369537,-1.0431213,-0.0032653809,-1.9552002,-13.9652405,-9.930115
1965-04-01,-8.237244,0.16479492,-4.8143616,-12.13562,-0.381073,0.37783813,-2.2157593,-14.301605,-9.061523
1965-05-01,-6.901184,0.42855835,-3.7871704,-10.965729,-0.21609497,1.0527649,-1.249939,-13.319336,-8.823181
1965-06-01,-3.755188,1.1715698,-2.5147705,-8.356628,-0.053894043,1.4898987,-0.21905518,-10.881378,-8.075714
1965-07-01,-0.59988403,1.0776062,-1.8502808,-5.18985,-0.2406311,1.1968689,0.57366943,-7.4945374,-6.6538086
1965-08-01,-0.09933472,1.8805542,-0.8851929,-5.0435486,-1.6491089,0.79730225,0.99438477,-7.465515,-4.5680237
1965-09-01,-0.31015015,1.6233215,-0.44885254,-4.899109,-1.8484497,0.6184387,1.8598328,-6.8151245,-4.6840515
1965-10-01,-2.264801,1.5682373,-0.4630432,-6.777405,-1.3751526,0.9016113,1.2588806,-8.55072,-5.15329
1965-11-01,-4.9717407,1.2059326,-2.3731384,-10.2258,-1.5109253,0.5397949,-0.5244751,-11.293091,-6.0928955
1965-12-01,-5.767456,0.8802185,-3.9203186,-12.388184,-1.8531189,0.51794434,-1.5232849,-13.536804,-7.0213623
1966-01-01,-7.0301514,0.6582947,-5.087097,-13.213806,-1.5187378,0.24578857,-1.8838501,-15.1154785,-8.411926
1966-02-01,-8.543701,-0.20877075,-5.57193,-14.093475,-1.1149597,0.018676758,-2.667694,-15.674927,-9.563385
1966-03-01,-9.048096,0.17492676,-5.8196106,-14.803101,-0.92092896,0.23895264,-2.5245667,-16.272614,-10.129822
1966-04-01,-8.825562,0.31021118,-5.2904663,-14.015259,-1.3499146,0.08074951,-2.6030884,-15.53064,-9.244629
1966-05-01,-6.911377,0.82803345,-4.5149536,-12.329498,-2.3938904,0.2012024,-1.529541,-14.122253,-8.937622
1966-06-01,-3.9059143,1.3573914,-3.4177551,-10.656891,-1.7677002,0.88183594,-0.3330078,-12.48645,-7.4228516
1966-07-01,-1.0789795,1.3744202,-1.9715576,-7.4723816,-1.2927856,0.80859375,0.4621582,-9.684235,-6.2378845
1966-08-01,-0.47909546,1.6303711,-1.2778931,-5.075714,-3.395935,-0.107940674,1.1966553,-6.6092834,-4.7045593
1966-09-01,0.13726807,1.6209106,-0.6418457,-4.967163,-3.12854,-0.40182495,1.52005,-6.7125244,-4.3685913
1966-10-01,-1.9117737,1.4427795,-1.3530273,-6.899231,-3.448883,-0.67626953,1.1593628,-8.09845,-4.787781
1966-11-01,-4.405304,0.9326477,-2.322052,-9.10733,-4.1148376,-1.125885,0.61746216,-10.532959,-5.962555
1966-12-01,-5.634033,0.448761,-3.3243713,-11.859528,-3.8755493,-0.97384644,-0.5169678,-13.150513,-6.560913
1967-01-01,-6.5218506,-0.022155762,-4.1158752,-12.758606,-3.1833496,-1.1920776,-1.2176208,-14.373779,-8.075897
1967-02-01,-7.514374,0.08816528,-4.1443176,-13.588379,-2.2526855,-0.88442993,-1.39328,-14.841431,-8.772919
1967-03-01,-8.154663,-0.12243652,-4.7971497,-13.866577,-1.694519,-0.59973145,-1.8968506,-15.473724,-9.0937195
1967-04-01,-8.060028,0.24066162,-5.1156616,-14.443024,-2.0135498,0.10491943,-2.3240662,-16.191925,-9.454834
1967-05-01,-7.202881,0.8243408,-4.295105,-12.951355,-1.9337158,0.0134887695,-1.3712769,-14.795898,-8.938232
1967-06-01,-3.8100586,1.0639648,-1.9440002,-9.222992,-1.996582,0.6998596,0.3738098,-11.343994,-7.286804
1967-07-01,-1.2609863,1.6192627,-0.9785156,-5.8771057,-2.661316,0.28704834,1.1600037,-7.6785583,-5.7303467
1967-08-01,-0.17745972,1.5603943,-0.24707031,-3.7643738,-4.1725464,-0.48147583,2.0917664,-5.0479736,-4.3838806
1967-09-01,0.21646118,1.447998,0.13433838,-5.1533813,-4.168274,-0.9524536,1.8551636,-6.401428,-4.637024
1967-10-01,-0.37197876,1.3603821,-0.1355896,-7.1140747,-4.592926,-1.2198792,1.4795532,-8.779327,-4.871887
1967-11-01,-2.3703613,0.8875122,-1.748352,-9.236664,-4.111725,-0.67807007,0.2875061,-10.639984,-5.0287476
1967-12-01,-4.8965454,0.46780396,-3.1286316,-10.548859,-4.3280945,-1.0466919,-0.6650696,-12.623749,-6.8111877
1968-01-01,-6.895172,0.3741455,-3.9205627,-11.790802,-4.1000977,-1.1200867,-1.3777771,-14.226288,-7.9333496
1968-02-01,-8.866577,0.0018005371,-4.375,-12.757172,-2.4766846,-0.82418823,-1.7901611,-14.978455,-8.309631
