,vws_v500-250_cluster1,vws_v500-250_cluster2,vws_v500-250_cluster3,vws_v500-250_cluster4,vws_v500-250_cluster5,vws_v500-250_cluster6,vws_v500-250_cluster7,vws_v500-250_cluster8,vws_v500-250_cluster9
1965-01-01,1.5129536390304565,1.0648072957992554,-1.5041229724884033,0.9728232622146606,-1.9993653297424316,-2.9228851795196533,-1.3503257036209106,1.8970789909362793,0.16336363554000854
1965-02-01,2.24735426902771,3.071531295776367,-1.805094838142395,0.46727895736694336,1.5997865200042725,-1.4967644214630127,0.26197052001953125,-2.1090099811553955,3.1421751976013184
1965-03-01,1.467329502105713,-4.270267486572266,-1.5350298881530762,1.8639647960662842,-1.9478541612625122,-3.3725032806396484,-2.3076958656311035,3.2768394947052,0.20898771286010742
1965-04-01,-0.9308786392211914,-1.4364230632781982,1.232586145401001,0.9765026569366455,-0.20604431629180908,-1.0265419483184814,1.3172111511230469,-4.680149078369141,4.278362274169922
1965-05-01,-2.0008368492126465,1.3275139331817627,-2.089141845703125,-1.0052013397216797,-1.8750027418136597,-5.264430999755859,3.171609878540039,-8.842242240905762,1.0471463203430176
1965-06-01,-3.017812728881836,5.3667168617248535,-0.963992714881897,-0.14570283889770508,-2.9795470237731934,-6.207082748413086,-0.5357151031494141,-11.652538299560547,3.3850128650665283
1965-07-01,-4.755207538604736,-0.11847543716430664,-3.390899658203125,3.777968406677246,-4.880305290222168,-1.7167901992797852,-0.8403663635253906,-9.342636108398438,-0.7034939527511597
1965-08-01,-4.633051872253418,-7.101903915405273,1.754319667816162,2.302544593811035,-7.303533554077148,1.6991291046142578,2.336395263671875,-11.109465599060059,3.3511624336242676
1965-09-01,-4.557992935180664,-2.6395740509033203,-3.025907278060913,2.051612138748169,-3.0185484886169434,-0.29876410961151123,0.8315356969833374,-7.336647987365723,4.573447227478027
1965-10-01,-2.529193162918091,-1.064807415008545,1.1273565292358398,-1.0162397623062134,-1.4246487617492676,-0.4658071994781494,1.6093528270721436,-4.361515522003174,1.8242275714874268
