,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9
1965-01-01,1.7646577,-0.59766924,1.462238,-0.86228716,0.75963366,1.5147051,1.8291824,0.2978569,-0.7782089
1965-02-01,1.9357464,-0.7029301,1.4736443,-0.86554605,0.7205278,1.3683834,1.7242482,0.4415718,-0.76712877
1965-03-01,1.8956625,-0.7130321,1.117128,-0.90595514,1.0838877,1.7708495,1.6026936,0.39203796,-1.1181053
1965-04-01,1.8282049,-0.51782876,0.42071533,-0.75833017,-0.16066036,0.8323059,1.9217335,-0.035521317,-0.5090294
1965-05-01,1.0760663,-0.6589359,-0.2470192,-1.4713628,-0.030307006,0.7048855,0.86522025,-0.3874752,-1.060098
1965-06-01,0.3431553,-1.0604241,0.24376068,-1.7095833,-0.9427799,-0.3995327,0.56996953,-0.17956161,-1.657768
1965-07-01,-0.048882674,-0.7071667,-0.43570557,-1.9914722,-1.232816,-0.8414303,0.37378806,-0.49175757,-1.4081414
1965-08-01,-0.08114509,-0.7984139,-0.5957142,-2.8439827,-0.993618,-0.67066765,0.2489746,-0.13687095,-1.9833252
1965-09-01,0.09972076,-0.8678268,-0.67099345,-2.1723375,-0.53444827,-0.20856552,0.17337036,-0.89487535,-1.1953396
1965-10-01,0.12937546,-0.41321984,-0.56899184,-1.757488,-0.11373291,0.036173247,-0.026721954,-0.4386383,-0.7707138
1965-11-01,-0.010102844,-0.7117287,-0.6266739,-1.3397057,0.07690811,0.06028824,-0.16228943,-0.8453407,-0.25418893
1965-12-01,0.029655457,-0.77234304,-0.7345413,-0.6530701,0.23431015,0.18347244,-0.2391983,-0.9072586,-0.08570747
1966-01-01,0.20579986,-1.0221077,-0.47297972,-0.88523597,0.46214828,0.35448837,-0.0055801393,-0.849131,-0.72834206
1966-02-01,0.17691574,-0.8038353,-0.45394135,-0.8015377,0.33512345,0.28917083,0.053173065,-0.80547637,-0.77527887
1966-03-01,0.20120469,-0.87079394,-0.52713776,-0.75985223,0.15755081,0.154924,0.029212188,-0.8507721,-0.86751175
1966-04-01,-0.12965088,-0.7933315,-0.60558397,-1.0470533,-0.3265892,-0.23698196,-0.18183975,-0.9410347,-1.0135739
1966-05-01,0.053173065,-1.0408169,-0.56619644,-0.89803714,-0.89048845,-0.42801133,0.17986985,-0.8110558,-1.254823
1966-06-01,0.07549286,-0.6029583,-0.45558318,-1.4008853,-0.99191093,-0.34168738,0.37844926,0.41685182,-0.9062427
