,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1080.3941696085394,2012.5995900371288,1698.929443359375,1925.3706868489583,2910.407366071429,1451.7078508649554,2744.4461307010138,1803.3784048897878,2188.1762960682745
1965-02-01,1078.7203702059658,2006.6760374767946,1693.9096069335938,1922.098621186756,2899.2625209263397,1449.0211704799108,2741.017439558699,1801.5822274344307,2186.703889266304
1965-03-01,1080.4893126462232,2016.0347815787438,1698.2170613606772,1924.3591889880952,2909.9869210379466,1455.9694998604912,2745.9596376161317,1807.4471609933034,2189.555159859035
1965-04-01,1080.5127475350935,2015.2116530012377,1701.473592122396,1930.0983537946427,2911.555873325893,1455.5742536272323,2754.1520402238175,1814.3761771065847,2202.204297936481
1965-05-01,1080.13321983623,2011.3075785117574,1699.267069498698,1931.6582961309523,2900.197405133929,1456.2947300502233,2737.3066670185813,1816.5943690708705,2202.05078125
1965-06-01,1082.6270771536597,2021.3764455058788,1699.7423299153647,1934.944835844494,2906.045793805804,1458.4520612444198,2742.732527449324,1821.6928754534038,2208.3864958389945
1965-07-01,1082.778359479445,2025.228186881188,1709.004109700521,1937.912830171131,2919.442836216518,1464.3788364955358,2753.8651749894425,1824.873788016183,2212.6138438349185
1965-08-01,1082.140558416193,2026.6912781366027,1708.8360595703125,1936.707066127232,2915.892333984375,1466.830531529018,2740.0230613914696,1818.7448774065288,2205.679719344429
1965-09-01,1082.797290169619,2020.9018216274753,1705.8353678385417,1937.4461728050594,2911.3255092075897,1461.9400460379466,2744.1841744087837,1817.647770472935,2204.453178074049
1965-10-01,1082.0226659111797,2017.5790314627166,1705.7271321614585,1935.3042457217261,2911.324637276786,1459.2320905412948,2746.5003761085304,1813.6202130998881,2201.002834154212
1965-11-01,1081.490615599933,2015.0225044477104,1705.3357950846355,1932.6989164806546,2914.9356515066966,1459.049769810268,2746.956490181588,1810.6060573032923,2196.9790251358695
1965-12-01,1079.7506240599932,2006.1565134784962,1697.0179239908855,1926.9556826636904,2898.594447544643,1453.2305908203125,2738.7593037373313,1804.4886997767856,2188.991248089334
1966-01-01,1081.4580417571858,2007.3455508392635,1699.0715535481772,1928.36181640625,2905.2078683035716,1452.8738839285716,2751.308296822213,1806.6874912806918,2190.5237612516985
1966-02-01,1079.9784124853777,2005.5850189511139,1698.7473551432292,1924.7606840587796,2908.2036481584823,1451.3318743024554,2744.0061826963683,1803.4651620047432,2189.5304804262905
1966-03-01,1079.635930188837,2014.40538463026,1700.1457722981772,1926.4879789806546,2909.5084054129466,1454.6649169921875,2745.200822160051,1809.298161097935,2194.860309103261
1966-04-01,1079.858267881016,2011.0962518370977,1700.2373250325522,1929.0193684895833,2906.7381068638397,1454.100341796875,2753.1302787162163,1813.1027221679685,2197.982124660326
1966-05-01,1081.695426084141,2013.8625947555693,1699.1092936197917,1935.045921688988,2902.696707589286,1455.1216343470983,2749.7261665962837,1819.8028564453123,2207.235983143682
1966-06-01,1082.0413028492646,2022.2177637685643,1701.685282389323,1936.415259951637,2906.465715680804,1463.086635044643,2748.5551163956925,1820.8937508719307,2207.867431640625
1966-07-01,1081.1388637930313,2013.5841898398824,1702.9959106445312,1936.52099609375,2901.153041294643,1459.351806640625,2742.6759462098817,1821.7074802943637,2208.4521749745245
1966-08-01,1081.5415652677973,2021.2023442334469,1706.1380004882812,1936.545642671131,2916.379045758929,1463.2118443080358,2757.1470518369933,1822.0042637416293,2208.16650390625
1966-09-01,1082.1210402218414,2015.6712295985458,1704.2685953776042,1936.5340169270833,2909.3662806919647,1459.5838274274554,2745.9401723500846,1816.322762625558,2203.096870754076
1966-10-01,1081.3723640645887,2013.0302806892016,1700.659383138021,1932.7447800409225,2907.533656529018,1456.8788364955358,2756.8519386085304,1815.0252205984932,2200.660241168478
1966-11-01,1080.0429400275734,2008.1698276028774,1693.6646525065105,1929.3551781063986,2890.100795200893,1451.9368198939733,2742.399803367821,1807.8116280691963,2193.9104163128395
1966-12-01,1078.9208396870822,2006.3652416267016,1696.305643717448,1925.417945498512,2906.5928431919647,1450.2355085100448,2748.148490287162,1805.652618408203,2191.357421875
1967-01-01,1079.5706193077372,2001.3744392017327,1692.565409342448,1921.770484561012,2893.3933803013397,1449.059797014509,2739.6147856841217,1801.60893031529,2184.0669051460595
1967-02-01,1079.0625261112966,2004.670216777537,1697.937215169271,1921.6261509486606,2908.908342633929,1450.2230398995537,2752.1555307749154,1803.4857613699776,2185.1263958474865
1967-03-01,1079.6893604298964,2012.4615659808169,1702.2983805338542,1926.0494559151784,2920.484619140625,1452.6456124441966,2755.3470096072638,1807.741219656808,2192.836330247962
1967-04-01,1080.1736597071356,2014.8276753944926,1700.266316731771,1928.7266322544642,2912.191859654018,1453.8809640066966,2749.3668839738175,1812.6930236816404,2201.3204823369565
1967-05-01,1079.8645998704878,2015.7157067025062,1695.6533813476562,1930.348132905506,2896.096365792411,1457.2899518694198,2743.0073506123313,1816.2568228585378,2202.952642026155
1967-06-01,1080.3865973324698,2016.348961556312,1697.883504231771,1934.5009068080356,2889.488699776786,1460.5780029296875,2742.1912940772804,1820.6878662109373,2208.4799061650815
1967-07-01,1080.9156122054644,2020.5862517404084,1705.0028483072917,1936.0257975260415,2904.9473353794647,1462.8474644252233,2741.6317501583617,1822.2220284598213,2208.8462497877035
1967-08-01,1081.9295464989973,2028.4015315594058,1708.5636393229167,1936.9713774181546,2914.261648995536,1467.4485560825894,2743.3052681587837,1820.8132062639506,2206.138809867527
1967-09-01,1082.1855677640374,2018.7413583887685,1707.3185221354167,1936.9395228794642,2910.3526088169647,1462.2645786830358,2752.075855152027,1819.440460205078,2205.6165612262225
1967-10-01,1081.9624793720754,2017.7322236618193,1700.4615275065105,1934.432896205357,2899.4363839285716,1459.7582135881698,2745.228865339949,1812.312752859933,2198.2559867527175
1967-11-01,1080.4852327560995,2010.114552715037,1700.233154296875,1930.1602027529761,2902.130126953125,1454.3075125558037,2744.5185480891046,1808.9444841657364,2193.7417735224185
1967-12-01,1080.4203461835727,2006.3416735960705,1697.1200561523438,1926.932605561756,2902.222900390625,1450.184064592634,2743.3679529138512,1805.8006286621091,2191.3859491762905
1968-01-01,1078.9801449699198,2006.1018235612623,1698.8644409179688,1921.7521158854165,2905.6876046316966,1451.014840262277,2734.9376781566725,1799.44338117327,2182.4263862941575
1968-02-01,1080.4277226249164,2009.6815656907488,1702.610575358073,1923.2921200706844,2919.1116768973216,1452.6112583705358,2743.9717060810813,1803.3020019531248,2186.070981233016
1968-03-01,1078.8856547146556,2011.7568818649443,1702.3225911458335,1925.2710542224702,2917.9924665178573,1451.8886893136162,2745.9987331081084,1807.4357169015066,2193.518597146739
1968-04-01,1080.3013113093248,2006.4661611424815,1700.551249186198,1928.6522274925594,2908.6172921316966,1451.3316999162948,2731.4204035578546,1810.4459490094864,2198.0532438858695
1968-05-01,1080.233356659425,2009.540580522896,1696.7734781901042,1930.951683407738,2904.183523995536,1453.2545689174108,2743.6061549831084,1815.7679966517856,2200.3992495329485
1968-06-01,1081.3501694623162,2010.7420062074566,1698.6700439453125,1933.2584054129463,2897.9441615513397,1455.5705915178573,2736.2946381440033,1817.2947474888392,2203.9834727411685
1968-07-01,1081.7243443453376,2023.08403997138,1705.4132080078125,1937.7512904575892,2906.094447544643,1465.7442801339287,2745.2583931587837,1823.86234828404,2208.852087933084
1968-08-01,1082.4791566573363,2022.9286118309096,1712.398681640625,1938.5132998511904,2923.0430385044647,1465.9554617745537,2736.098005964949,1820.1570783342631,2206.7690641983695
1968-09-01,1082.232404902657,2016.1373327274134,1705.27587890625,1937.3356119791665,2909.4895717075897,1459.1658238002233,2744.6706411000846,1818.6720711844307,2204.9126666525135
1968-10-01,1081.70198654746,2015.5915213103342,1702.7970377604167,1934.7777739025296,2906.006731305804,1458.3302525111608,2741.4174672719596,1814.2439705984932,2201.027380901834
1968-11-01,1081.778100977607,2013.5395314433788,1698.1736246744792,1932.0274135044642,2901.4542061941966,1455.8064488002233,2739.6321064717063,1811.159188406808,2195.779153575068
1968-12-01,1079.8824534696691,2007.0386225634281,1698.4686279296875,1927.435767764137,2902.923758370536,1452.3629324776787,2746.052839949324,1806.846727643694,2191.639245074728
1969-01-01,1079.3558538916277,2002.6550897277227,1695.3728230794272,1924.9937802269344,2893.739188058036,1450.6124441964287,2732.301124366554,1802.1900721958705,2187.7532958984375
1969-02-01,1080.187563972677,2006.7776821627474,1695.3108723958335,1924.246593656994,2903.1626674107147,1449.4719587053573,2745.481913798564,1803.17143031529,2188.088723887568
1969-03-01,1080.6350136823194,2014.917777788521,1698.6474609375,1928.037109375,2908.9957101004466,1453.2835170200894,2751.5715727934967,1809.6866062709262,2195.694235096807
1969-04-01,1080.681948738302,2012.5451418432858,1702.129618326823,1930.277564639137,2913.4238978794647,1455.2803257533483,2749.3107976140204,1814.3172127859932,2203.3506973930025
1969-05-01,1080.162986714572,2016.0155645691523,1700.272420247396,1931.0606747581844,2912.2134835379466,1456.826607840402,2753.360892630912,1817.3773629324776,2203.395544964334
1969-06-01,1081.4463895909926,2018.24951171875,1697.7017211914062,1935.079345703125,2893.6826869419647,1458.4332275390625,2742.0751623205238,1820.9012712751114,2208.3640720533285
1969-07-01,1082.04313064004,2023.6256816599628,1706.797078450521,1937.5852748325892,2914.5298549107147,1464.41162109375,2752.601582295186,1825.439998081752,2211.4363960597825
1969-08-01,1082.0292590136196,2025.5606774056312,1705.9970092773438,1938.0006626674106,2912.9075404575897,1464.269496372768,2755.6474015519425,1822.733197893415,2209.338909646739
1969-09-01,1081.7765995780414,2018.1056258702042,1710.428670247396,1935.8975074404761,2931.099330357143,1458.8739013671875,2765.5393858213683,1818.8794817243302,2204.6515423318615
1969-10-01,1081.3287255598261,2012.1411616259281,1700.9054565429688,1932.8363909040177,2905.126604352679,1456.0661969866073,2759.404362858953,1812.1328081403458,2199.7838559358015
1969-11-01,1080.9369908297126,2011.8191860689974,1700.8318074544272,1930.8612351190475,2904.894496372768,1455.2382986886162,2749.9399546030404,1809.8204476492745,2194.8183806046195
1969-12-01,1080.6660208472592,2006.4208380066523,1698.2140096028647,1927.774658203125,2904.3254743303573,1451.3665771484375,2746.6511494404563,1805.206843784877,2190.1190716287365
1970-01-01,1080.8128316134691,2009.689723855198,1698.5828653971355,1927.660377139137,2907.40234375,1451.4337158203125,2749.045707084037,1805.2225385393413,2191.742474099864
1970-02-01,1080.2463143904579,2011.02403697401,1698.197021484375,1923.1800478980654,2914.482596261161,1450.3240094866073,2748.8718393686654,1804.4042314801895,2190.122256071671
1970-03-01,1079.4727019447694,2008.4237580252166,1694.248250325521,1925.4833403087796,2898.4727260044647,1450.2530343191966,2747.7880529455238,1807.839856828962,2192.759770932405
1970-04-01,1080.148233831885,2009.5883813234839,1702.1928914388022,1929.2828659784225,2912.3526436941966,1453.8530622209823,2743.1884765625,1813.772474016462,2199.3316650390625
1970-05-01,1079.6410218917113,2014.341932240099,1698.8086954752605,1930.0445265997023,2902.168143136161,1456.8043736049108,2749.5661555109796,1818.2467869349887,2202.7144722316575
1970-06-01,1080.7104753300466,2023.4736376469677,1699.4223022460938,1934.3931942894344,2895.48828125,1463.6854771205358,2722.6565799197638,1819.1467285156248,2205.679984714674
1970-07-01,1081.915283203125,2016.85627852336,1706.5206909179688,1937.3453776041665,2910.385393415179,1462.1629115513394,2746.0615828230575,1823.763929094587,2211.1382525900135
1970-08-01,1080.9272970107786,2021.4613508469988,1707.2760009765625,1934.9019949776784,2918.989955357143,1463.5450962611608,2748.3490815033783,1820.7039969308034,2206.592327615489
1970-09-01,1080.4739069811162,2013.6061262376238,1702.373046875,1933.401111421131,2908.00048828125,1458.6292375837054,2742.378028663429,1813.3673531668526,2199.6534264605975
1970-10-01,1080.3572874018214,2012.8819833887685,1699.6040852864585,1931.202857607887,2902.424490792411,1455.9619140625,2739.848533836571,1811.099897112165,2195.12010657269
1970-11-01,1079.6406302222592,2006.7564709351795,1700.9668986002605,1928.277820405506,2904.4681222098216,1453.1691196986608,2742.1363624366554,1806.9560459681918,2192.1191671620245
1970-12-01,1079.0975805272392,2006.5770517481435,1695.9707641601562,1924.680698939732,2902.327532087054,1451.3870675223216,2740.34143396326,1803.6383492606026,2185.831351902174
1971-01-01,1078.7969089446858,2008.8313640934405,1694.8818969726562,1922.194359188988,2903.777553013393,1448.2527378627233,2740.6586518158783,1800.5767822265623,2185.8541737432065
1971-02-01,1077.8149283506016,2009.7963843015161,1696.6795857747397,1919.0484328497023,2910.4155622209823,1447.1263776506698,2741.282035209037,1799.617004394531,2182.9701299252715
1971-03-01,1079.6295981993649,2016.2872616607365,1699.8789469401042,1924.1685849144344,2915.773577008929,1453.3632114955358,2749.77746911951,1805.8760506766182,2188.393103558084
1971-04-01,1079.2153751148896,2009.389322110922,1703.1941731770835,1928.1404622395833,2917.867082868304,1453.5554722377233,2753.710277660473,1812.2770036969864,2197.003306513247
1971-05-01,1079.559293532754,2011.8197903774753,1698.3333333333335,1929.0091378348213,2901.4140973772323,1455.3329031808037,2740.1370486697638,1814.999062674386,2200.7472826086955
1971-06-01,1081.2828675948363,2017.1013256110766,1698.162333170573,1934.3346586681546,2896.123744419643,1459.441615513393,2745.9464408255913,1823.169490269252,2208.7902566661005
1971-07-01,1080.7882217162432,2021.182945931312,1705.3985595703125,1933.4896414620534,2908.0791364397323,1462.7260044642858,2741.429179423564,1820.337459019252,2206.7855171535325
1971-08-01,1080.9646688043115,2016.8767041499073,1703.3263142903647,1934.250023251488,2914.8148018973216,1459.9486432756698,2741.7749353357262,1817.9334368024552,2203.423541525136
1971-09-01,1080.870994527072,2012.458060991646,1697.7627563476562,1934.5962960379463,2895.751604352679,1457.330758231027,2728.9009712837837,1814.6036420549663,2200.533924932065
1971-10-01,1081.3892711292613,2019.2222670753404,1703.4347534179688,1933.4859793526784,2908.314906529018,1460.075422014509,2732.2285420185813,1811.9498116629463,2196.4204207710595
1971-11-01,1080.9804008606284,2012.8025772547958,1700.889383951823,1930.3579566592261,2909.385463169643,1453.2359095982144,2739.7627546980575,1806.87506539481,2192.2937807829485
1971-12-01,1079.272363020137,2003.5080711440285,1696.7926025390625,1926.36962890625,2901.995849609375,1449.9624197823662,2740.4316670185813,1803.8210187639506,2187.5195047129755
1972-01-01,1079.870181160177,2007.6603351253093,1696.659138997396,1924.7757975260415,2901.3848005022323,1451.3912527901787,2747.6918813344596,1803.7562779017856,2187.962540336277
1972-02-01,1078.820213277072,2008.3220529084158,1694.976298014323,1921.8265787760415,2903.131103515625,1448.4572056361608,2749.217265361064,1801.8002101353236,2187.366784137228
1972-03-01,1080.1426525421957,2016.5709844910273,1700.9625244140625,1925.7967703683034,2913.8811383928573,1455.050048828125,2749.9320365287163,1807.3382786342074,2192.066358483356
1972-04-01,1080.569474327373,2009.6117680615719,1699.1013590494792,1930.7535807291665,2904.2422921316966,1453.174525669643,2750.61315588049,1814.8068019321986,2202.767280910326
1972-05-01,1081.0437860335894,2016.3296236850247,1702.5538126627605,1932.774193173363,2908.3635602678573,1457.6399448939733,2760.5932287267738,1820.1576232910154,2208.1456723420515
1972-06-01,1080.450308896641,2021.5953864673577,1699.7136433919272,1932.719494047619,2908.9140973772323,1455.6470598493304,2749.0433976456925,1820.025416782924,2207.750005307405
1972-07-01,1081.8146567931149,2019.4732363861385,1706.1333211263022,1936.9878859747023,2909.72900390625,1462.4154227120537,2739.9932036528717,1822.089168003627,2209.397025730299
1972-08-01,1082.0701558322191,2018.4637390741027,1703.2329305013022,1936.2069266183034,2902.7354213169647,1460.0898960658483,2729.4887233424834,1817.5854274204798,2206.3802967900815
1972-09-01,1082.15958702373,2018.7976799388923,1703.5521443684897,1936.7493838355654,2912.008928571429,1458.941127232143,2747.421017208615,1817.7799769810267,2205.742877462636
1972-10-01,1082.0027560473764,2012.6682999110458,1703.0096435546875,1934.5210774739583,2910.169677734375,1457.0123291015625,2755.8196196684967,1814.8970467703682,2202.592136548913
1972-11-01,1080.6861265457887,2015.8051443572092,1697.9669189453125,1930.452415829613,2906.4768763950897,1455.1906912667412,2756.11291833826,1810.4146684919083,2195.8448327105975
1972-12-01,1080.99397873496,2005.795680886448,1695.4521687825522,1928.7936546688986,2893.965018136161,1451.7476109095983,2741.587540910051,1807.3050362723213,2194.6774690047555
1973-01-01,1080.3391726896723,2005.9404127668627,1700.0501505533855,1924.6612839471725,2908.617640904018,1451.1900983537948,2743.3986354518584,1803.1720842633927,2189.1478165336275
1973-02-01,1080.7420699991644,2013.9607948831992,1700.6343587239585,1926.5833682105654,2914.214041573661,1452.659650530134,2747.3507442989867,1806.0747419084819,2191.3737421450405
1973-03-01,1079.9002091514872,2013.5260553643254,1702.3471069335938,1924.0209379650296,2922.20458984375,1452.8231375558037,2755.2914181271117,1808.2782200404574,2192.281839121943
1973-04-01,1079.1176535866477,2016.4584622524753,1696.5885416666667,1928.133079892113,2901.588309151786,1455.2424839564733,2738.169902079814,1812.3219081333705,2197.642583432405
1973-05-01,1079.8757298107453,2010.2649046642946,1696.0762532552085,1929.8848470052083,2894.7258649553573,1454.3775285993304,2733.7379249366554,1815.8254350934708,2202.2657311480975
1973-06-01,1080.2166127903577,2022.0184628326115,1700.0242106119792,1932.229992094494,2903.380301339286,1462.0946393694198,2738.1428486592063,1818.867928641183,2203.0061141304345
1973-07-01,1080.5881112654579,2022.7624874303835,1702.7725219726562,1934.2393856956844,2904.8801967075897,1462.2618756975448,2733.8558712521117,1820.0095040457588,2205.169677734375
1973-08-01,1080.9163955443682,2021.4523466506807,1705.8224487304688,1934.242931547619,2913.986467633929,1463.5811941964287,2739.447681323902,1818.689509800502,2203.3341117527175
1973-09-01,1081.2921044660761,2009.772816270885,1696.7977905273438,1935.0497000558034,2887.3746163504466,1456.0267857142858,2734.7224055109796,1815.7802036830356,2203.2055398692255
1973-10-01,1079.7656706947694,2011.4299509784962,1701.678466796875,1931.4830961681546,2909.8931012834823,1456.2673514229912,2748.9437618771117,1811.4530290876114,2196.9373620074725
1973-11-01,1079.653685870655,2007.3650095722462,1700.7457478841147,1927.4507649739583,2905.2872140066966,1453.9461844308037,2746.8382139463683,1806.799861363002,2188.54224163553
1973-12-01,1079.3835971444685,2011.5233166383045,1701.8836466471355,1925.2334449404761,2916.231863839286,1453.7688337053573,2745.1521589949325,1804.7700064522878,2187.392923106318
1974-01-01,1078.4794934930649,2009.8869701423266,1698.4421793619792,1918.3089773995534,2910.517229352679,1453.2741001674108,2737.4168602195946,1798.0204990931918,2177.2519318953805
1974-02-01,1078.4827574051637,2010.3064206567142,1701.9415283203125,1921.2498256138392,2921.5110560825897,1452.607857840402,2749.1567250844596,1802.987125941685,2184.677389393682
1974-03-01,1079.6288148604613,2016.4336856048885,1702.5110880533855,1923.666003999256,2920.7903180803573,1455.6145368303573,2754.6122782939187,1807.0858546665736,2189.451798148777
1974-04-01,1079.2397238991477,2015.132972037438,1699.3274943033855,1927.7714029947915,2911.375906808036,1455.1041085379466,2754.933455183699,1812.433406284877,2197.5052543308425
1974-05-01,1079.9977674841243,2015.3186760326423,1693.582763671875,1929.928443545387,2895.5667550223216,1454.3361118861608,2738.23522619299,1814.2953055245534,2202.3172129755435
1974-06-01,1080.6071398729946,2015.4454599512685,1695.6497192382812,1932.7418736049106,2900.8403669084823,1455.4464285714287,2748.917863175676,1819.2416599818637,2207.3145327360735
1974-07-01,1080.764558353526,2020.44623346612,1700.5008951822917,1934.181431361607,2899.046805245536,1462.265363420759,2725.5280365815033,1818.7901088169642,2206.1041790506115
1974-08-01,1080.9709681546624,2013.880965733292,1700.788777669271,1934.3658156622023,2898.4502301897323,1459.5327322823662,2739.0766865498313,1817.792510986328,2203.744241465693
1974-09-01,1080.6200649649063,2016.51448164836,1702.028299967448,1932.8733607700892,2909.185267857143,1459.1292027064733,2750.6806244721283,1816.3069588797432,2200.740382982337
1974-10-01,1080.336953229445,2014.6915246944616,1701.8356323242188,1931.5237862723213,2902.642822265625,1458.1640625,2733.434398754223,1811.2179347446986,2196.092423148777
1974-11-01,1079.8966514872993,2005.8897112855816,1699.5049031575522,1929.337913876488,2898.3164760044647,1453.534633091518,2741.0858979096283,1807.3571341378347,2191.3525125254755
1974-12-01,1079.6851173441678,2004.4142317063738,1695.83251953125,1926.3025483630952,2899.107317243304,1449.7080775669644,2739.3030115076012,1804.8570905412944,2188.593060037364
1975-01-01,1080.1224489263034,2005.0817508508662,1697.8977457682292,1926.2277367001486,2902.608293805804,1451.2263706752233,2739.9696143897804,1803.4681047712052,2188.284036387568
1975-02-01,1079.8527845086899,2009.135391688583,1697.2983805338542,1921.7246791294642,2910.531180245536,1450.1431710379466,2749.5270600190033,1802.3010253906248,2185.936571204144
1975-03-01,1079.3559518089905,2011.0677284769492,1695.1910400390625,1923.150169735863,2909.661516462054,1450.1875523158483,2746.5546479096283,1806.9909232003347,2190.1887313179345
1975-04-01,1078.8442683092412,2015.0316899365719,1701.34765625,1926.7942592075892,2914.312395368304,1455.9143938337054,2755.321110905828,1812.618473597935,2196.5972900390625
1975-05-01,1079.4610171394552,2007.688072884437,1696.1672973632812,1930.780261811756,2893.2803780691966,1451.985560825893,2739.6509118982262,1816.288866315569,2202.9920495074725
1975-06-01,1080.1645207532586,2019.953963780167,1698.6119588216147,1932.1497163318452,2897.8819056919647,1461.2646484375,2744.0987251900337,1820.0368608747208,2204.331638502038
1975-07-01,1080.5068072150734,2013.591743695854,1705.2238972981772,1933.9449637276784,2908.9488002232147,1458.9345877511162,2730.1076528188346,1817.4204145159038,2204.5708697775135
1975-08-01,1080.2629277030414,2018.1699242922339,1702.752888997396,1934.337390718006,2911.062709263393,1462.3360770089287,2747.0774057749154,1819.2711966378347,2203.403506071671
1975-09-01,1080.3438727230948,2020.4502823329208,1705.25390625,1933.6550757998511,2912.6273018973216,1461.853463309152,2745.3679265202704,1815.8820016043526,2199.7233515200405
1975-10-01,1080.0066779641543,2016.4826345915842,1701.2738037109375,1929.8727562313986,2913.394426618304,1457.223336356027,2747.1351417335304,1811.075483049665,2195.1357634171195
1975-11-01,1080.1668707699698,2010.6438060798266,1702.3388671875,1929.3690127418154,2907.251150948661,1455.303955078125,2740.7894650021117,1808.5148402622767,2192.119565217391
1975-12-01,1079.153262867647,2008.609703743812,1700.4437255859375,1924.4899204799106,2907.9820033482147,1453.160836356027,2743.8837824641046,1803.7404741559708,2185.3303328804345
1976-01-01,1079.5372947652072,2009.9932680035581,1699.4291178385417,1922.7393159412202,2911.35498046875,1453.2387869698662,2748.039451805321,1802.6232038225444,2183.4922458814535
1976-02-01,1079.5691505472928,2011.8183400371288,1700.5007934570312,1923.7338402157736,2913.575090680804,1453.439679827009,2748.2291556693413,1803.0240740094864,2184.74413001019
1976-03-01,1078.9772074490306,2011.02458085164,1699.068603515625,1923.4988257998511,2911.8443080357147,1452.6345389229912,2748.521629539696,1806.0997009277341,2188.92065960428
1976-04-01,1080.5285448696523,2016.218612217667,1698.2053629557292,1930.6630161830356,2912.84423828125,1454.4692557198662,2753.097286739865,1813.511984688895,2200.591642960258
