,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9
1965-01-01,4.5587089166824277e-05,1.0705835478856357e-05,2.5251168267459434e-05,-4.3785948119793e-06,4.1545722452847114e-07,1.1869032537755887e-05,-1.2549565729043889e-05,5.501815817402784e-06,1.3967155609861948e-05
1965-02-01,5.701992729602632e-05,8.812853728627353e-06,3.172913238813635e-05,-6.744349692863497e-06,-5.581746228826673e-07,1.0981572172243301e-05,-1.2019194639192467e-05,9.23457772059496e-06,1.2361077858449155e-05
1965-03-01,3.760383851141131e-05,6.360513376277217e-06,-6.17336795016854e-06,-5.05955485454196e-06,1.920681720405373e-06,1.2802757964891496e-05,-1.3559720620654188e-05,5.35123627890053e-06,1.3080662663628045e-05
1965-04-01,5.35088824667932e-05,-4.212906990480657e-06,2.316982943284529e-05,-3.675101004663509e-06,5.228180879650007e-06,9.045386458897804e-06,2.7848916003870833e-06,3.7466692404894612e-06,7.730177246632467e-06
1965-05-01,3.213665247760498e-05,-1.052239805167209e-05,2.293568854838668e-05,-5.949412049879108e-06,6.329580753840924e-06,-3.512922473549094e-06,9.417467257752252e-06,9.378016668136319e-06,5.341016625353341e-06
1965-06-01,2.2917466734585243e-05,-1.1700932992596899e-06,1.00146962722647e-05,-2.1953789627966187e-06,4.8140063022509015e-06,-2.956872080517314e-06,1.5177412009149119e-05,-5.755343282057871e-07,2.4493564799127475e-06
1965-07-01,2.2634218601944245e-05,-2.2521680425552853e-05,3.511762827201892e-05,-6.688078153246985e-06,8.42808580860646e-06,4.683811230929028e-06,8.846437281806816e-06,3.799195203396795e-06,1.0990501069436717e-05
1965-08-01,-1.0928977189905709e-05,-3.9331440564295705e-06,3.899516798355762e-05,-8.31701899270146e-07,7.215575944265643e-07,-2.7702854613461824e-06,2.1596752347130726e-05,9.577274266671021e-06,1.4295290722741832e-05
1965-09-01,2.3167250709285814e-05,2.3642404821567645e-06,2.5534066594445903e-05,2.680561227531474e-07,3.172672007876397e-06,-5.465102909900971e-07,9.919453167058833e-06,5.573596100412244e-06,9.642597137297893e-06
1965-10-01,3.0472661959580502e-05,1.0063198679195957e-06,3.391243410533207e-05,-1.4155512048725513e-07,5.0352509143830125e-06,-2.1318409133235553e-06,5.053901405204431e-06,8.663017408337531e-06,7.569779924334969e-06
1965-11-01,5.605816113529727e-05,1.6070078003178766e-06,4.211220527849946e-05,-2.355742343283826e-06,4.54378969725368e-06,-3.944007076484013e-06,8.763186460633792e-06,6.757797331543813e-06,1.1583329809539909e-05
1965-12-01,2.022914731451937e-05,-3.4063504861676683e-06,2.6190366497758077e-05,-9.14836260618e-06,2.2795795529433005e-06,3.420441276245713e-06,2.3859137936746205e-06,9.03039510249496e-06,1.313541847488269e-05
1966-01-01,5.903136228041079e-05,-1.4348280715374599e-06,8.559808151176185e-06,-6.062982444718451e-06,7.31009392231184e-06,1.3351932791140695e-05,-1.3110342270458025e-05,1.0751725926109979e-05,1.3495155355993248e-05
1966-02-01,5.6690333412216904e-05,6.609349325702682e-06,1.2825395856452815e-05,-6.8349174508705e-06,-1.6417129521095928e-06,8.039221402863664e-06,-1.0508177287878515e-05,9.431906344320321e-06,1.3230430002210575e-05
1966-03-01,5.266060725261923e-05,3.65671552356049e-06,2.5780764190130867e-05,-1.1600744101363516e-05,2.79850651418738e-06,7.428352180990518e-06,-6.532136318187962e-06,7.874936547819363e-06,1.5050100469230783e-05
1966-04-01,3.846769057138142e-05,-3.472644376676843e-07,1.5856683432957652e-05,-6.899201501007403e-06,8.379248807671495e-06,6.271473702262093e-06,6.43121818968927e-06,7.094000508470006e-06,7.76524038248977e-06
1966-05-01,1.2911944990124679e-05,6.993643705079581e-06,-1.0042965215006916e-05,-9.948490570064732e-07,7.343471124626175e-06,9.09920865004616e-06,1.2761272240017893e-05,2.128876060449456e-06,4.163474005868328e-06
1966-06-01,-6.9730127996500905e-06,-1.770812118458239e-05,2.6367291638962342e-05,-1.0595397098410158e-06,2.371686944823122e-06,-2.431748770602228e-07,2.0626920872257228e-05,8.215203897000106e-06,4.360162281870523e-06
