,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9
1965-01-01,1.9872064754108797e-06,-8.613810410572435e-05,-6.102510300918547e-05,-0.00012810439026604095,-7.686276975701648e-05,-8.678411918312863e-05,-8.781839584882714e-05,-2.008835685450726e-05,-5.696265866895879e-05
1965-02-01,2.1691411654819057e-06,-8.159764440600102e-05,-6.101333916564633e-05,-0.00013286015249803544,-7.25381334742644e-05,-8.95633283904811e-05,-8.399254415723445e-05,-1.7065648686790762e-05,-5.847111626482931e-05
1965-03-01,2.312352201015638e-06,-8.911895159090979e-05,-6.477672788354665e-05,-0.00012680747969416045,-7.16773876885065e-05,-8.658785696348382e-05,-8.647690073734051e-05,-1.818084582636301e-05,-6.096927588967245e-05
1965-04-01,-4.348293073399621e-06,-8.925532764645622e-05,-4.5217984734335914e-05,-0.00013625692753564743,-7.400563900415419e-05,-9.801841332335714e-05,-9.322832882294039e-05,-1.986845493067651e-05,-5.229343413601681e-05
1965-05-01,-1.0509833680179689e-05,-8.461260864244061e-05,-4.227129246483573e-05,-0.0001472566971584918,-7.210825115731551e-05,-0.00010038565062446357,-8.88495330735551e-05,-2.493635646614065e-05,-4.929314753907319e-05
1965-06-01,-1.242961482066347e-05,-0.0001009516863097601,-3.4842789067750284e-05,-0.00014907649500177256,-6.75798990855445e-05,-0.00010319496972060957,-0.00010397713930088732,-2.093493347072379e-05,-4.2616440825642916e-05
1965-07-01,-1.128559211705228e-05,-9.422414330080808e-05,-3.852989470158656e-05,-0.0001361709788426875,-6.90014558406829e-05,-9.611006438111265e-05,-9.922136278443137e-05,-2.618498153121133e-05,-4.343659788396003e-05
1965-08-01,-9.012915526624736e-06,-9.791465880184927e-05,-2.8307606263642186e-05,-0.000138651907152038,-8.282264995311076e-05,-9.489977620197115e-05,-9.44099251922269e-05,-2.351354042831291e-05,-4.172808429656369e-05
1965-09-01,-9.68496362518811e-06,-9.230993515195544e-05,-3.537949286792668e-05,-0.00014098170342751674,-7.022294580978765e-05,-9.656702146727453e-05,-9.346002020480993e-05,-2.145139508987389e-05,-4.546060255153053e-05
1965-10-01,-6.171928570361764e-06,-8.758271874017629e-05,-4.06922889192958e-05,-0.0001433961433432405,-7.517081747099644e-05,-9.718078891401765e-05,-8.882584791679524e-05,-2.1741493583249394e-05,-4.9801216543225266e-05
1965-11-01,-3.925759367383904e-06,-8.904011445017257e-05,-4.260836060987866e-05,-0.0001384595331425468,-7.644532822517e-05,-9.701688224909665e-05,-9.275332367427549e-05,-2.1060014255959282e-05,-4.940614720302013e-05
1965-12-01,-1.4689798186430063e-06,-8.934840105426059e-05,-4.420510871066905e-05,-0.00013788786230771433,-7.839830549059887e-05,-8.855839288667027e-05,-8.589911311374683e-05,-2.465815466873917e-05,-5.31192401669816e-05
1966-01-01,2.8905710596189745e-07,-7.99832003608839e-05,-6.340163775442715e-05,-0.0001303474987036593,-6.694965232975046e-05,-8.685686079394301e-05,-8.185249355033432e-05,-2.3533311832579784e-05,-5.7914035601748364e-05
1966-02-01,2.934312892264928e-06,-8.448508678531438e-05,-5.946216145369771e-05,-0.0001335235465953629,-7.763811674632244e-05,-9.111271212509844e-05,-8.314999783914046e-05,-2.2172914921409556e-05,-5.559673910384946e-05
1966-03-01,2.0173362268489808e-06,-8.475340912221273e-05,-5.945947060385591e-05,-0.00013372403964962042,-7.344196726052994e-05,-8.853030409721404e-05,-8.457666952285523e-05,-2.504082456451013e-05,-5.372173493217108e-05
1966-04-01,-2.4856010797126386e-06,-8.790182298124657e-05,-4.521984763038024e-05,-0.00013287958969909047,-7.038330350593297e-05,-9.411390990099328e-05,-9.407171762033708e-05,-2.4334339185669604e-05,-5.084322967579485e-05
1966-05-01,-8.628549368446131e-06,-9.145199274986653e-05,-3.663410003857029e-05,-0.00013867218744024516,-8.045429267715944e-05,-9.71092060668233e-05,-9.391214438150392e-05,-1.6037298185741143e-05,-5.5632810674271444e-05
1966-06-01,-7.684819861588697e-06,-9.543532274512793e-05,-3.184969531942223e-05,-0.00014776334634035944,-7.227059871762651e-05,-0.00010530256312685431,-9.545830452177477e-05,-2.2306850648116477e-05,-4.314260877436027e-05
1966-07-01,-1.1033882335787752e-05,-9.291068315232062e-05,-3.291182518547305e-05,-0.00013850482886597988,-6.792199587146045e-05,-9.83219914264793e-05,-9.255508255017431e-05,-2.8491338828947242e-05,-4.0869008444133215e-05
1966-08-01,-8.361498712693868e-06,-9.368037246852455e-05,-3.875271306304936e-05,-0.00013651739526909613,-7.070318657276926e-05,-9.767949742115574e-05,-9.457354807589007e-05,-2.4763176043052226e-05,-4.779083408518798e-05
1966-09-01,-8.7721947424888e-06,-9.095963511807733e-05,-2.9599741851441275e-05,-0.0001525472653734069,-7.178093228228107e-05,-0.00010673009702809338,-9.459355695932907e-05,-2.2150758619924698e-05,-4.254749607450019e-05
1966-10-01,-9.610629417857784e-06,-8.504028515102725e-05,-3.514731455150719e-05,-0.00014822801440170715,-7.649633158562762e-05,-0.00010478402988088351,-9.25537326685643e-05,-1.7697477182486586e-05,-5.220563252805732e-05
1966-11-01,-7.559796117620644e-06,-8.40758034695789e-05,-4.350479308602095e-05,-0.0001468234543045539,-7.010104595930456e-05,-9.833264486565265e-05,-8.623117441617834e-05,-2.1595163464856647e-05,-5.360812893842295e-05
