,vws_v500-250_cluster1,vws_v500-250_cluster2,vws_v500-250_cluster3,vws_v500-250_cluster4,vws_v500-250_cluster5,vws_v500-250_cluster6,vws_v500-250_cluster7,vws_v500-250_cluster8,vws_v500-250_cluster9
1965-01-01,3.324450755129971,0.8224913418746047,-2.4774446602440183,1.0540927654190917,-0.04869772039724875,-1.783743793296675,0.3310551649016191,1.9174143185693224,-0.2200121970374534
1965-02-01,3.8618888801531863,5.537532954298092,-1.8387089046033347,0.4869275670543985,3.8929621346886156,-3.177780533294473,1.4457612837176332,-3.0378766874438936,1.2818050391339768
1965-03-01,3.8186028520215025,-4.292012178787458,-0.6480284546612479,0.6686767706111133,-2.4203720634764694,-5.018343963214967,-0.3651553759233413,-0.20117991785232112,1.191370797920993
1965-04-01,-0.9762915248524918,-0.06194262279683242,-0.9982815706152477,0.5996541411706954,4.110445173342127,-3.7588411258474754,0.3258097604886824,-8.20157680449352,3.659515052189568
1965-05-01,-7.969559776837125,2.264477114363349,-2.1225157587537713,-0.036399846516817276,0.12676476179454527,-9.28543518539848,0.2811006793261068,-13.046660650245624,0.547645315068706
1965-06-01,-8.359060029776463,7.860492297297175,-1.800798451418602,-0.18085645158929708,0.8369985297701396,-14.387325476607758,-1.0836116680213508,-18.335204510314387,2.2064019780473076
1965-07-01,-10.01795777793602,0.31954931027604366,-4.383965949109345,1.2840232522938637,-3.5946277437820413,-5.05309246335582,-0.8725436986945124,-16.516531062866903,0.1960056193864305
1965-08-01,-7.629320104962997,-6.856086074381152,-0.1833457340625971,1.557366944745689,-7.933328426396734,1.5546300284252677,1.066966492529368,-14.66368986939306,3.24834889988818
1965-09-01,-4.621667297220555,-1.9616971553449556,-2.6452057164426073,1.5590741218999764,-4.106803421008718,-1.1698204248527118,0.4577223945702407,-13.429965610664151,3.567451781722191
1965-10-01,-3.9336023332127388,-0.4831003174129967,-0.5072357942707677,0.1735759243565327,0.9079276270030737,-0.561173846411242,1.647502095470916,-8.226022220063983,1.8168388536312958
1965-11-01,-3.710076419552791,-0.002167497392223691,1.5458990272531272,0.3008448859235844,-0.08000575186032685,8.263366469106938,1.0313199729343723,-11.665861502481178,0.9290102257960261
1965-12-01,-0.5766569854970961,0.24392095965545169,-0.4466285418712506,0.5626527999923078,-2.642924404093981,1.3440058328089917,1.9189611580134802,-2.682693985826676,-0.38440411606087976
