,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8,zgv500_cluster9
1965-01-01,-0.07917986,-0.03797102,0.20207055,-0.019132663,-0.3096551,-0.46551284,0.024725294,0.28036737,0.27889556
1965-02-01,-0.4362251,0.13422313,0.515405,0.11906415,-0.4076733,0.25475898,-0.15571061,0.12892488,0.4643355
1965-03-01,0.1031693,0.23665658,0.23209414,-0.105376914,-0.18367377,-0.2491664,-0.050922345,0.0696135,-0.449618
1965-04-01,-0.12347946,-0.3077418,0.69716537,-0.17057523,-0.21664086,0.40281647,-0.05783956,0.23489037,0.64374113
1965-05-01,-0.13643074,-0.32569712,0.39457476,-0.0341445,-0.5392472,0.35145265,0.056515,0.21973152,-0.13716659
1965-06-01,-0.6101854,0.16586562,0.31304008,-0.2659443,-0.20059879,0.05842824,-0.082564875,0.1217133,-0.06887765
1965-07-01,-0.31907424,-0.092131235,0.45594653,-0.25328726,0.44270077,-0.19971576,0.06446242,0.15718237,-0.054748915
1965-08-01,-0.4222436,-0.0014717102,0.21148977,0.36852488,-0.16704305,0.37720817,0.02752161,0.12833615,-0.25137392
1965-09-01,-0.17160544,0.009860682,0.06166611,0.0991956,-0.26726884,0.073440075,0.056073476,0.27992582,0.18323223
1965-10-01,-0.7388159,0.33732393,0.55234575,0.11656217,-0.1717526,0.005592632,0.041208863,0.0019132614,-0.26064593
1965-11-01,-1.0078508,0.056073476,0.6755308,0.060047198,-0.15983145,-0.119358495,-0.01560049,0.51908433,0.710264
1965-12-01,-0.3733816,-0.27565783,0.40664306,0.251374,-0.593849,0.45712394,0.0017660618,0.28993374,0.009860659
1966-01-01,-0.40579057,0.39653188,0.17215359,-0.13728885,0.36817718,-0.0069439886,0.085498095,-0.044846725,0.28788707
1966-02-01,-0.17577024,-0.31450576,0.30105174,0.14813896,-0.20311227,0.1497302,0.015334654,0.13077883,0.23841104
1966-03-01,-0.26908034,-0.6190295,0.260111,0.11732483,0.24969502,0.12484751,-0.058011435,-0.11197219,0.21468563
1966-04-01,-0.19920631,0.10039878,0.478124,-0.0060759545,-0.5711448,0.19689159,0.09229746,0.04050672,-0.48434463
1966-05-01,0.1085002,0.09822881,0.08361745,0.029367352,-0.25345632,0.0070887087,0.05728812,-0.1575422,0.03978338
1966-06-01,0.21555364,-0.0039060116,0.3309977,0.32578975,-0.16926023,0.13671017,0.032839395,-0.34112445,-0.32622376
1966-07-01,-0.005352664,0.20947762,0.21714497,0.25808567,0.033273388,0.010416007,0.016058063,-0.03341806,-0.058590077
1966-08-01,-0.1542149,-0.11312952,-0.10430479,0.19747028,-0.28065372,0.09793945,-0.023436021,0.10271349,-0.117035486
1966-09-01,-0.1546489,0.02227869,0.07710743,-0.14162886,-0.012152004,-0.067559436,0.015334701,0.14162883,-0.15884423
1966-10-01,0.10314751,0.31551847,0.21468563,-0.10980215,0.06611276,-0.062930085,-0.04571476,0.060036756,-0.1825696
1966-11-01,-0.08723412,0.072188735,0.22032762,-0.05772209,-0.3422818,-0.058734752,-0.009548044,-0.18141225,-0.28181106
1966-12-01,0.018083334,-0.3994252,-0.14712623,-0.228863,-0.082315445,-0.11211681,0.014177322,0.34575382,0.3024984
1967-01-01,0.033139087,-0.26811022,0.34870985,-0.0013322353,0.008492899,-0.24496284,0.080433086,0.08193183,-0.4389681
1967-02-01,0.17152396,-0.39450508,-0.3965034,-0.081099175,-0.5313912,-0.21298945,-0.09292269,0.30224854,-0.12173204
1967-03-01,-0.13538733,-0.16069964,0.06328068,-0.02298088,-0.31640342,-0.3342219,-0.09275615,0.1980019,-0.03896756
1967-04-01,-0.233639,-0.52922636,0.35970074,0.3400504,0.4000005,0.36919278,-0.05895094,-0.15487118,0.4049963
1967-05-01,-0.21265641,-0.06894263,0.1991676,0.31407204,-0.2236472,0.0023313523,-0.030807685,-0.30091625,0.05778525
1967-06-01,0.14054975,-0.24296448,0.1410493,0.42464668,0.263614,0.19683619,-0.05928401,-0.50191563,0.4221487
1967-07-01,-0.21665306,0.08542895,0.090757824,0.22647825,-0.17518756,0.1965032,0.011157369,0.0014987469,0.14487945
1967-08-01,-0.25262314,-0.18934241,0.43430534,0.32206535,0.007160711,0.101915166,-0.010324741,0.20566225,0.19017506
1967-09-01,-0.12506261,-0.06977527,0.34021688,-0.17718586,-0.40716124,-0.049292326,-0.023480464,-0.07377195,-0.2536223
1967-10-01,-0.3035807,-0.020649482,0.56985915,-0.11490442,-0.5588683,0.11090771,0.028143238,0.07510419,0.2124898
1967-11-01,-0.14704432,-0.16502935,0.53971756,-0.19633666,-0.3517074,-0.07960044,0.036136605,0.09492101,0.13455467
1967-12-01,-0.13721916,0.08059959,0.5060789,-0.47010884,-0.46494645,0.050791074,-0.01465447,0.29592043,0.2656123
1968-01-01,-0.41591662,-0.17185935,0.28581882,-0.09187536,-0.37132376,0.041053712,0.09725483,0.017129302,-0.10985408
1968-02-01,-0.30761975,-0.17539845,-0.08253212,0.17143469,-0.10461621,0.08154118,0.21432869,0.5625774,0.14651933
1968-03-01,-0.62585676,-0.21687686,0.55521613,-0.2783158,-0.23089175,0.107022785,0.119197346,0.31554738,0.045725346
1968-04-01,-0.18502483,0.4292237,-0.20158787,-0.42101288,-0.2945958,0.14651927,0.06653533,0.14099829,-0.04600849
1968-05-01,-0.07998395,0.19748251,0.1987566,-0.10461621,-0.07587858,-0.20880768,0.048556637,-0.083098315,-0.52916825
1968-06-01,-0.5530926,-0.42271176,0.6422783,-0.21942501,-0.32956225,0.5907488,-0.028737605,0.5737611,-0.3219177
1968-07-01,-0.24136755,-0.21475339,-0.01061734,0.19592533,-0.096971706,0.10631494,-0.09116757,-0.012316132,-0.1125438
1968-08-01,-0.052378844,0.060872745,-0.051246356,0.18700679,-0.19804879,0.050255418,0.09569762,0.34570056,-0.45413893
1968-09-01,-0.20654269,-0.012882424,0.14057359,-0.30521315,-0.27647552,0.23046705,0.120613,0.10872154,-0.12174549
1968-10-01,-0.35108006,-0.26515046,0.390435,0.109287836,-0.30323124,0.10744748,0.16704616,0.012032986,0.010617351
1968-11-01,0.08522185,-0.031852055,0.077577375,-0.31583044,-0.42072982,-0.048131943,0.05223731,-0.13958262,0.014156437
1968-12-01,-0.052520465,0.19592533,0.24618073,0.018828083,-0.13038093,0.09102599,-0.018828083,-0.09767952,-0.047282554
1969-01-01,-0.28556806,0.012718821,0.306009,-0.013475895,-0.22560783,0.074193165,-0.0031796931,0.05117817,0.324633
1969-02-01,0.016655613,-0.032099914,-0.32614714,0.07949269,-0.3659692,0.080098346,-0.09872234,0.011356103,-0.075404525
1969-03-01,-0.025589084,-0.33750325,0.12779394,0.07192196,0.012264585,0.19865604,-0.084640786,-0.10886712,0.37687105
1969-04-01,-0.21440315,-0.1851801,0.5139013,0.23817523,-0.35643008,0.15701702,-0.0691965,-0.10916996,0.3285698
1969-05-01,0.1869971,-0.65471697,0.22439651,0.023923516,-0.117194936,0.21410032,-0.019683909,0.0489069,0.38292763
1969-06-01,0.13233642,-0.25770774,0.18184899,0.28829348,-0.08418654,0.112349704,-0.14808354,-0.07040782,0.17670088
1969-07-01,-0.04572723,-0.2710322,0.18048625,0.27875435,-0.08418653,0.18699713,-0.104930356,-0.12491713,0.27284917
1969-08-01,0.06571396,0.17079571,0.09493697,0.49315748,0.31463963,-0.038610745,-0.05193522,-0.24862285,-0.13506186
1969-09-01,-0.3426513,0.21198054,0.41851005,-0.3026779,-0.07040779,-0.05678053,-0.07479884,0.06404839,0.08797188
1969-10-01,0.13082226,-0.06011162,0.12310009,-0.086306356,-0.11007844,0.035128213,0.02362069,-0.1850287,0.05435791
1969-11-01,-0.045878626,-0.19320507,0.5702275,-0.11946616,-0.01695844,0.21667436,-0.05208664,-0.008479238,0.10417338
1969-12-01,-0.104476094,-0.066471,0.26997226,-0.17124997,-0.25059122,-0.026648974,0.107807234,0.23832664,-0.03906498
1970-01-01,-0.13987021,0.07464981,0.536693,0.028026437,-0.4575904,0.65849006,0.159122,-0.06404171,0.5727083
1970-02-01,-0.32924503,-0.102545306,0.5199295,-0.04099188,-0.37285623,0.35596186,-0.06875642,-0.0770072,0.08198385
1970-03-01,-0.16763473,0.018727947,0.5215012,-0.092853926,-0.6668718,0.04754015,-0.11498694,-0.19173221,0.44724417
1970-04-01,-0.3433892,-0.044658948,0.04557569,-0.26245308,-0.30829072,0.07687626,0.1313575,0.20456672,-0.09783058
1970-05-01,-0.12572603,0.20653124,0.48234263,0.10974836,-0.053040646,0.03365793,-0.051338125,0.29676586,-0.07320919
1970-06-01,-0.5496585,-0.09233002,0.22028248,0.31929165,-0.10712905,0.21124592,0.0005238533,-0.088139154,-0.021216273
1970-07-01,-0.03784878,-0.299778,0.17077784,0.2580003,-0.10974834,0.26703686,-0.1529667,-0.10608139,0.060636617
1970-08-01,0.04780208,-0.31496993,0.24018908,0.3642126,0.15349054,0.32151812,-0.11708236,-0.21150789,0.2194967
1970-09-01,-0.013751268,0.11642752,0.03378887,0.3494136,0.020561432,0.37455884,-0.0170254,-0.23128347,-0.021347236
1970-10-01,-0.31850588,0.02252593,0.16606314,-0.056969594,-0.29440847,0.04413507,-0.1029382,0.13790576,-0.16069357
1970-11-01,-0.3266257,-0.15283568,-0.040991914,0.07910266,0.004452753,0.0832935,-0.1173443,0.20168552,-0.06037469
1970-12-01,-0.35687858,-0.016108632,0.45431623,0.12323773,0.046492435,0.026192928,-0.038241673,-0.05775542,0.5488727
1971-01-01,-0.379186,-0.08680681,0.5240079,-0.10998408,-0.2939627,0.17073448,0.053264547,0.07399454,0.21723299
1971-02-01,-0.210179,0.24544878,0.49608,-0.5294784,-0.575545,0.21420984,0.09616409,-0.023321236,-0.29021975
1971-03-01,-0.72295827,0.12898657,0.5872056,-0.23954651,0.08248806,0.012092495,0.044195186,0.20211737,0.40423474
1971-04-01,-0.1767807,-0.1950634,-0.22932549,-0.034549974,-0.106529094,0.22802982,-0.120637,0.0035989762,0.25739732
1971-05-01,0.22601445,-0.13532071,-0.0395885,0.07687368,-0.4986713,0.32592148,0.034549974,-0.14079113,0.00892539
1971-06-01,0.104369685,0.0043187616,0.092277214,-0.053264547,0.045922637,-0.12322827,-0.09328494,-0.12567556,0.23335628
1971-07-01,-0.11818971,-0.42395696,0.21536152,0.38998288,-0.18225113,0.20643607,-0.064349316,0.14050332,0.2954023
1971-08-01,0.22716606,0.018138742,-0.17418948,0.42899552,-0.036709357,0.13157788,0.00028791427,-0.14597368,-0.052112866
1971-09-01,-0.40509844,-0.039156653,0.09558828,0.02763996,-0.08220017,0.029511452,0.015403533,-0.09530036,0.014107918
1971-10-01,-0.11286326,-0.034406006,0.14410219,0.17807634,-0.13330527,0.20888337,-0.029943312,-0.044483088,-0.028791618
1971-11-01,-0.47995672,0.2214078,0.6875445,-0.044483088,-0.1767807,-0.05916686,0.068955995,0.20557234,-0.40380287
1971-12-01,-0.044771004,-0.22702213,0.09587622,-0.1950634,-0.23306838,-0.057007454,0.0731308,0.068955995,0.25667757
1972-01-01,0.31066057,-0.20175841,-0.5112352,0.04905858,0.12218614,0.026304912,0.04892707,-0.2665999,0.7187807
1972-02-01,-0.11245332,0.025121164,0.5542438,0.3687943,0.32170862,-0.356168,-0.09430297,-0.10745545,0.20899224
1972-03-01,0.15467267,-0.48664021,0.59014994,0.1461236,-0.54385334,0.21175428,-0.18860595,-0.22319679,0.2120173
1972-04-01,-0.10074768,-0.09614432,0.24239942,-0.047217272,0.0733906,0.13454945,0.010258901,-0.08062444,0.06313171
1972-05-01,-0.21635762,-0.10219445,-0.0055240155,0.20070621,-0.12363291,0.14941172,0.05392499,-0.022490691,0.3284164
1972-06-01,-0.19939096,-0.27896318,0.18860595,-0.16269569,-0.7210165,0.4888761,0.12981455,-0.07523193,0.14941171
1972-07-01,-0.0974596,-0.2833035,0.1909734,-0.19215712,-0.4014124,0.3431471,0.03551159,0.09469757,-0.33078384
