,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9
1965-01-01,-0.046654306,0.032084037,0.014128757,0.022076178,0.037382316,-0.02060442,0.07402875,-0.043563653,-0.020457244
1965-02-01,-0.0535715,0.07859115,0.060635902,0.05504322,0.059458494,-0.11656217,0.062990665,-0.03767667,-0.10331647
1965-03-01,-0.051363897,0.015453339,0.087274455,-0.0019132614,0.011332417,-0.15556343,0.011921132,-0.04415234,-0.010155034
1965-04-01,-0.11494325,0.15880123,0.09448602,0.050333668,0.03826537,-0.054160215,0.18823616,-0.03649926,-0.08550837
1965-05-01,-0.08845186,0.022812057,0.042386245,0.023842264,-0.056956507,-0.08550837,0.110086486,-0.048861932,-0.031789683
1965-06-01,-0.084772505,0.123626545,0.1947118,-0.04297495,0.10817325,-0.12553982,0.3433581,-0.042091895,-0.04297495
1965-07-01,-0.110086516,0.03797102,0.15041232,-0.002943468,0.19324012,0.01898551,0.21178408,-0.21090102,-0.05151107
1965-08-01,-0.19397596,-0.05033369,0.063137814,-0.027668785,0.12112458,-0.09845972,0.40414113,-0.011626768,-0.035616208
1965-09-01,-0.09816538,0.16145042,-0.017513752,-0.061813284,0.036940765,-0.12171328,0.30303225,-0.11965285,-0.033850145
1965-10-01,-0.03900125,0.048567582,0.0076530934,-0.015158963,0.15791817,0.062401988,0.16925068,-0.096252106,-0.021193122
1965-11-01,-0.053277172,0.067994595,0.14025728,-0.01633637,0.10979219,0.15732951,0.12818894,-0.07579485,-0.023989439
1965-12-01,-0.12657006,0.049450587,0.22429392,0.07505898,0.00014717579,0.055484794,0.050775193,-0.01824963,0.0023547888
1966-01-01,-0.026474047,0.013454008,0.07204411,0.0069439886,0.012296677,-0.02227869,0.0711761,-0.06958475,-0.02184472
1966-02-01,-0.053526737,0.047450732,0.19920631,-0.006076002,0.00593133,-0.014177347,0.099096775,-0.00274868,-0.022712708
1966-03-01,-0.10705347,0.021410704,0.08651078,0.04455738,0.0746481,-0.12470283,0.08289413,-0.115733504,-0.004629326
1966-04-01,0.029367376,-0.02068739,0.026763368,0.027776051,0.07204409,-0.05396075,-0.06857209,-0.017504668,0.003038025
1966-05-01,-0.01085,-0.08564279,-0.21266027,-0.078120135,0.08549814,-0.1769276,0.18300357,-0.12759617,-0.009547996
1966-06-01,-0.18141225,0.024304032,0.08622146,0.005063343,-0.006799364,-0.05598607,0.23681965,-0.16332889,0.064232066
1966-07-01,-0.062930085,-0.01142869,0.12774086,-0.1378675,0.12904283,0.05772209,0.20730762,0.026184702,-0.09793949
1966-08-01,-0.14394352,-0.05005474,0.06278543,-0.024593353,0.06611276,-0.012586022,0.062206745,0.08868079,-0.19602361
1966-09-01,0.041519403,-0.05453942,0.16405225,-0.13020015,0.028499365,-0.02227869,0.09027209,0.0021699904,-0.056854058
1966-10-01,-0.021266032,-0.0059313537,0.16853693,-0.09982014,0.066980794,0.0740694,0.0026040077,-0.070452765,-0.06047075
1966-11-01,-0.031392716,0.06047075,0.056130745,-0.007088685,0.10473881,-0.012586022,0.16419688,-0.12296686,-0.0746481
1966-12-01,0.016781354,0.048174046,0.11009149,0.0541054,-0.014032674,0.13106818,0.036456037,-0.116022825,-0.067270085
1967-01-01,-0.0073272465,0.06877611,0.084929325,0.031806875,0.04479606,0.09708588,0.06677778,0.023480464,-0.04079938
1967-02-01,0.00033307076,0.033305623,0.15253973,0.00066610577,0.044629533,0.09225657,0.050458014,0.00049958227,0.05428817
1967-03-01,-0.044463016,0.077768624,0.08742724,0.02497921,-0.050458003,0.042298127,0.055287324,-0.015986705,-0.093921855
1967-04-01,-0.086261556,0.18401353,0.15487114,0.093588784,-0.0048293113,-0.13888445,0.15553725,-0.08809338,-0.06611166
1967-05-01,-0.18684454,0.13422164,0.074271545,-0.06577861,0.021315599,-0.09891768,0.26044995,-0.02148211,-0.014821005
1967-06-01,-0.15270627,0.09625325,0.07976697,-0.15437156,0.177852,-0.16386366,0.2910911,0.09209003,0.0048293234
