,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9
1965-01-01,1.5966187,-8.08374,-2.5168152,-12.294983,-0.75598145,-10.382965,0.69750977,1.087677,-5.3544006
1965-02-01,1.5081177,-7.8688965,-2.4511719,-12.664917,-0.6080017,-10.23996,0.9837036,0.7861023,-4.1042175
1965-03-01,1.6707458,-8.231659,-2.2715454,-13.159393,-0.91537476,-10.0903015,0.41085815,0.6274109,-4.4360657
1965-04-01,1.0614319,-9.301025,-3.4806213,-14.650391,-1.9582825,-11.37619,0.3164673,0.8239136,-5.9505005
1965-05-01,0.15911865,-10.467773,-4.5910034,-15.062714,-3.0731506,-12.63974,-0.67214966,0.8935852,-6.864258
1965-06-01,-0.559845,-11.112396,-5.32843,-14.729858,-3.6284485,-13.018921,-1.4849243,1.1022034,-7.680023
1965-07-01,-0.6058655,-11.198853,-5.610962,-14.754456,-3.7054443,-13.524994,-1.8158569,1.6224976,-8.091309
1965-08-01,-0.96850586,-10.833496,-6.4311523,-14.038818,-4.561035,-13.33429,-2.5083313,1.3227234,-8.381592
1965-09-01,-0.9762573,-10.991913,-7.1853333,-14.801483,-4.442047,-12.893951,-2.4646606,1.191742,-8.09845
1965-10-01,-0.5548401,-11.664246,-6.309387,-15.539185,-4.3749084,-13.752899,-2.3601074,0.61621094,-8.348633
1965-11-01,0.54977417,-10.743225,-5.8294373,-15.113647,-3.8066406,-13.40271,-1.6750793,0.57522583,-8.244415
1965-12-01,1.6251526,-8.467346,-4.436249,-13.376648,-2.1255493,-11.686157,-0.2290039,1.0179138,-6.2769165
1966-01-01,1.6608276,-7.128998,-3.2060852,-12.520386,-0.92367554,-10.036255,-0.054748535,1.0244141,-5.055847
1966-02-01,1.6182861,-6.165985,-2.9480896,-11.584106,-0.1260376,-8.786285,0.78115845,1.5507202,-4.4014587
1966-03-01,1.7432556,-6.960846,-3.191742,-12.6154785,-1.114563,-9.641663,0.23794556,1.4200134,-4.5266113
1966-04-01,1.6834106,-8.039368,-3.8527222,-13.878601,-1.5148315,-10.932007,-0.1567688,1.0933838,-6.145752
1966-05-01,0.7080078,-10.169098,-4.4736023,-13.86557,-2.590088,-12.559967,-0.8427124,1.3580322,-7.167053
1966-06-01,-0.36828613,-10.888367,-4.815155,-14.651398,-3.5498962,-13.164734,-1.6920776,1.1123047,-7.7995605
1966-07-01,-0.50457764,-11.157776,-5.9186707,-14.395325,-4.454712,-13.332794,-2.4607239,1.8363647,-7.877838
1966-08-01,-0.5083313,-10.94519,-6.4448853,-14.153015,-4.596161,-13.348145,-2.8659058,1.1987,-7.989044
