,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9
1965-01-01,28.115295,18.434937,24.001862,14.223694,25.762695,16.135712,27.216187,27.606354,21.164276
1965-02-01,28.330872,18.953857,24.371582,14.157837,26.214752,16.582794,27.806458,27.608856,22.718536
1965-03-01,28.683624,18.78122,24.741333,13.853485,26.097504,16.922577,27.423737,27.64029,22.576813
1965-04-01,28.596313,18.233856,24.05426,12.884491,25.5766,16.158691,27.851349,28.358795,21.584381
1965-05-01,27.604858,16.977966,22.854736,12.383026,24.37259,14.806,26.77359,28.339325,20.581482
1965-06-01,26.434296,15.881744,21.66571,12.264282,23.365692,13.97522,25.509216,28.096344,19.314117
1965-07-01,25.945831,15.352844,20.940735,11.797241,22.846252,13.026703,24.73584,28.174194,18.460388
1965-08-01,25.475311,15.610321,20.012665,12.404999,21.882782,13.109528,23.935486,27.76654,18.062225
1965-09-01,25.619995,15.60434,19.41092,11.794769,22.154205,13.702301,24.131592,27.787994,18.497803
1965-10-01,26.329529,15.220123,20.574982,11.345184,22.50946,13.13147,24.524261,27.50058,18.535736
1965-11-01,27.6333,16.340302,21.25409,11.969879,23.276886,13.680817,25.408447,27.658752,18.839111
1965-12-01,28.635223,18.542725,22.573822,13.633423,24.884521,15.323914,26.781067,28.027985,20.733154
1966-01-01,28.703033,19.913208,23.83612,14.52182,26.11853,17.00595,26.987457,28.06662,21.986359
1966-02-01,28.834656,21.050385,24.26828,15.632263,27.090332,18.430084,27.997528,28.76709,22.81491
1966-03-01,29.118073,20.41397,24.183075,14.759338,26.260254,17.733154,27.612762,28.79483,22.848206
1966-04-01,29.371246,19.648468,23.835114,13.809235,26.173004,16.755829,27.531067,28.78122,21.542084
1966-05-01,28.231537,17.354431,23.049927,13.657959,24.933441,14.963562,26.680817,28.881561,20.356476
1966-06-01,26.85785,16.337769,22.41098,12.574738,23.676239,14.061401,25.534058,28.33844,19.426575
1966-07-01,26.345978,15.69278,20.931885,12.455231,22.395844,13.517761,24.389832,28.68692,18.972717
1966-08-01,25.977356,15.540497,20.040802,12.332672,21.889526,13.137543,23.619781,27.684387,18.496643
1966-09-01,25.77362,14.906586,19.91623,12.0755005,21.802307,12.969086,23.920319,27.444824,17.723083
1966-10-01,26.487183,15.170837,20.59552,11.880829,22.322235,13.034149,24.312164,27.735321,17.865295
1966-11-01,27.601166,16.579346,21.891052,12.121368,23.48108,13.236877,25.74939,28.286499,18.98581
1966-12-01,28.301636,17.542542,23.667694,14.127472,25.551208,14.924255,27.45694,28.144287,19.997925
1967-01-01,28.487366,19.268677,24.183777,15.177948,26.54715,16.910278,27.464172,28.220917,21.684662
1967-02-01,28.390198,19.895203,24.605957,15.87558,26.892242,18.0672,28.164825,28.348145,22.740906
1967-03-01,28.88501,20.230774,24.343048,15.365753,26.475037,17.983551,28.0336,28.62259,22.230042
1967-04-01,29.033752,19.704895,23.190125,14.510345,25.728302,17.243835,27.826782,28.987183,21.522888
1967-05-01,28.530945,18.610077,22.239075,13.1440735,24.344543,15.870575,26.105927,29.205536,20.937927
