,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10,mgv850_cluster11,mgv850_cluster12
1965-01-01,0.049744986,0.66184366,0.20707448,-0.83300763,0.30523986,-0.0038265227,-0.069024846,-0.25196272,-0.2772767,0.22620718,0.1024334,1.5039761
1965-02-01,0.18779464,0.8824581,0.19588922,-0.5700067,-0.06343222,0.079032704,-0.12553987,-0.4162094,-0.15777102,-0.073587224,0.3730873,1.7691845
1965-03-01,0.00058870314,0.9975486,0.16409953,-0.4147377,-0.14408381,0.0036793232,-0.011626815,-0.12936637,-0.34159192,0.12789464,0.7530917,1.2899843
1965-04-01,-0.02045722,0.630054,0.103316486,-0.38250646,-0.09610492,-0.09860687,-0.05151105,-0.28007302,-0.31760255,0.27403885,0.056515027,0.690101
1965-05-01,-0.22650151,0.5137861,0.24504551,-0.541602,-0.24195485,-0.05548477,-0.044741035,-0.120535895,-0.14732166,0.07034941,0.70349395,0.14320076
1965-06-01,-0.17028089,0.732193,0.19441748,-0.04179754,0.22694302,-0.10464106,-0.02928772,0.13613638,-0.13039657,-0.011185264,0.66773057,0.035910558
1965-07-01,-0.13098526,0.64123917,0.23489046,-0.5833996,0.17293003,-0.23503764,-0.20162901,0.059016943,-0.24283786,0.10419953,0.8259432,0.08388945
1965-08-01,-0.26697448,0.4172396,0.12951353,-0.43696102,0.12568699,-0.50628024,-0.114354566,-0.11288283,-0.17322436,0.091836885,0.48008314,0.25873274
1965-09-01,-0.21958432,0.34159195,0.2197315,0.09978428,-0.21884844,-0.53762835,-0.0057397843,-0.07108526,-0.29361308,-0.058722615,0.7333704,0.1608617
1965-10-01,0.013981581,0.1741074,0.20663297,-0.007358694,0.10670147,-0.07093809,-0.044005156,-0.003532219,-0.12009438,-0.07064376,0.5772183,0.6566925
1965-11-01,0.095957756,0.31524768,0.21487474,-0.6971654,0.24018876,-0.053129982,-0.16954498,-0.091100976,0.0038265348,-0.008094597,0.37367597,0.9513357
1965-12-01,0.13495898,0.5311526,0.20442533,-0.88289964,0.07152681,-0.11612065,-0.12392087,-0.44181776,0.08359511,0.12936637,-0.048861884,1.2440659
1966-01-01,-0.24202767,0.78279245,0.1161675,-0.74532366,-0.13656554,-0.20094228,-0.037179373,-0.18097825,-0.12340081,0.01736002,0.33533782,1.2034836
1966-02-01,-0.08390679,0.8743666,0.15059821,-0.64637154,-0.18300357,-0.12542614,-0.06307478,0.17866354,-0.15305753,0.13772282,0.34951514,1.6275021
1966-03-01,-0.059458114,0.8519432,0.18300357,-0.7072762,-0.055407427,-0.042532064,0.0039059639,-0.3000391,-0.31725445,0.084485486,0.4465866,0.6773303
1966-04-01,0.052369405,0.67284554,0.11414216,-0.2771817,-0.101266816,-0.13294888,-0.15595083,0.04311073,-0.30322176,-0.17837425,0.20152096,0.56709415
1966-05-01,-0.20021892,0.36687517,0.08897011,-0.1592782,0.41244525,-0.1825696,-0.04716139,-0.027631378,-0.12658349,0.00549736,0.2899124,0.014322018
1966-06-01,-0.11009149,0.479426,0.115299486,-0.055552054,0.14162886,-0.1082108,-0.13916953,0.05396073,-0.23450501,0.080868766,0.6776196,0.067559436
1966-07-01,-0.13613153,0.4021739,0.2347943,-0.28557238,0.21974894,-0.3187011,-0.16694558,0.03761337,-0.28716373,0.16014619,0.9080739,-0.24217232
1966-08-01,-0.3213051,0.47436267,0.19732563,-0.37772518,0.11848216,-0.5234047,-0.0881021,0.14915153,-0.30191973,0.0679934,0.81823575,0.10430481
1966-09-01,-0.017504692,0.3790272,0.13685486,0.0820261,0.3418478,-0.2725524,-0.03327336,0.025316691,-0.2650297,0.0571434,0.754293,0.3728065
1966-10-01,-0.030380059,-0.12557085,-0.023580695,-0.10806613,0.08332813,-0.066112734,-0.033418037,-0.09186344,-0.1516109,-0.044846725,0.11877151,0.6566429
1966-11-01,0.094467446,0.20282292,0.25475836,-0.772087,0.24781437,0.061049413,-0.14220753,-0.49707532,0.0065099956,0.06394277,0.18936892,0.5691195
1966-12-01,0.35935247,0.37193856,0.20426962,-0.78438365,0.19732556,0.12643886,-0.44253582,-0.46539336,-0.028210068,-0.41736388,0.086510755,1.4861625
1967-01-01,-0.030474614,0.8452967,0.08376362,-0.8144889,0.165862,-0.13122416,-0.23930088,-0.2577855,-0.15903433,0.028476333,0.23630337,1.6434658
1967-02-01,0.15387197,0.91790295,0.21332249,-0.6359708,0.19017506,-0.042631198,-0.19500446,-0.08209838,-0.2714408,0.12406345,-0.03896756,1.5608679
1967-03-01,0.06810999,0.6329733,0.1545381,-0.6048301,0.06477943,-0.15204017,-0.20516261,-0.39766914,-0.047293983,0.056619547,0.15620336,1.2051638
1967-04-01,-0.24379711,0.5623654,0.18551232,-0.35986722,-0.06894262,-0.31557074,-0.2056622,-0.20033331,-0.16919255,0.0699418,0.26294786,0.24529591
1967-05-01,-0.13105762,0.6767702,0.14737736,-0.4141554,0.29875144,-0.10074949,-0.10824325,0.12373038,-0.17851813,0.122231625,0.8034981,0.44279823
1967-06-01,-0.23963395,0.5084103,0.15287283,-0.10940896,0.27593702,-0.12639484,-0.26261482,-0.12406343,-0.23330589,0.07860126,0.51790243,0.20199859
1967-07-01,-0.17918424,0.5438808,0.25911775,-0.5651964,0.25062475,-0.31940088,-0.2777689,0.109075926,-0.22481294,0.17618674,0.7548719,0.379018
1967-08-01,-0.33089137,0.5490431,0.06877611,-0.32606202,0.08209835,-0.5287267,-0.13172373,-0.03680272,-0.41348925,0.07593682,0.8429653,0.6329733
1967-09-01,-0.20083289,0.3661953,-0.13255638,0.17668632,0.14271459,-0.4486267,-0.001998353,0.0029974938,-0.16919254,-0.09458796,0.74105006,0.16452977
1967-10-01,-0.10957549,0.2158204,0.18234827,-0.40949258,-0.11756883,-0.2098254,0.061448872,-0.09808502,-0.11956719,0.061615396,0.45145768,0.49059182
1967-11-01,-0.08076613,0.25995034,0.1683599,-0.71623737,0.15170713,-0.21115763,-0.32373065,-0.3958373,-0.098751165,0.048459686,0.25395536,1.1840148
1967-12-01,0.10857632,0.5718575,0.20133248,-0.56869346,-0.15553728,-0.17868465,-0.11057468,-0.7415496,0.12822662,-0.03530396,-0.08409667,1.2812672
1968-01-01,0.10900469,0.6895608,0.24278316,-0.85151064,0.22126539,0.078709885,-0.10744743,-0.36382085,-0.16025105,0.08918567,0.00014162064,1.5294632
1968-02-01,0.019677449,0.5648425,0.18601578,-0.51472867,-0.02236719,-0.13137189,-0.17638941,-0.087769985,-0.084797144,0.0035391091,0.18007009,1.3583117
1968-03-01,-0.057050515,0.8091828,0.21914192,-0.5832459,0.30351433,-0.0039638043,-0.14623621,-0.20725048,-0.30974323,0.13703446,0.39977828,0.7641653
1968-04-01,-0.026330996,0.48004532,0.13094719,-0.2294761,0.52916825,-0.08125806,-0.21815093,0.17200093,-0.12585087,0.05478549,0.26996356,-0.0007078171
1968-05-01,-0.16294071,0.43955788,0.14482051,0.11169442,0.0116082905,-0.11070347,-0.11452571,-0.078426756,-0.18941334,0.09598075,0.051246367,-0.3915675
1968-06-01,-0.164498,0.60632086,0.14029044,0.23414774,0.16973588,-0.16520584,-0.30124933,-0.12075454,0.052803576,0.06752628,0.40501612,-0.22466293
1968-07-01,-0.11848955,0.62217605,0.18488328,-0.41874784,0.23598807,-0.3117251,-0.24745484,-0.014581156,-0.42257014,0.044168137,0.7273585,0.06894193
1968-08-01,-0.085646555,0.42993155,0.16874494,-0.3983626,-0.24929515,-0.34824878,-0.09852892,-0.038788676,-0.495759,-0.003255987,0.9920842,0.44238916
