,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9,zgv600_cluster10,zgv600_cluster11,zgv600_cluster12
1965-01-01,0.19618045538663864,0.023412363331639364,1.2056379445961543,0.07846732897793544,-1.410907506942749,-0.9764208837791725,0.887970780504161,0.20057654215229884,-0.8535834960639477,0.030167101684844853,-0.012168235767746597,0.48476082663382253
1965-02-01,-0.0834041740745306,-0.09361118747946921,-0.9347823049340929,0.504518168814042,0.5335469047228496,1.2390037377675374,-1.389406467306203,-0.4258721239036984,-1.5218685381114483,-1.1926849683125813,0.05753199533278765,-0.022981488596527808
1965-03-01,0.03821555757895112,-0.05259323404746109,-0.32746459224394386,0.32764774035005007,-1.0460511843363445,0.20340131940665068,-0.9027779102325441,-0.4975483649306827,-0.6820620503276587,0.25680329311977734,-0.0214416153452412,0.5426081438218394
1965-04-01,-0.9195481985807419,0.027411028198646693,2.628308321748461,-0.32133479766985945,-2.4854159355163574,-1.1114452724103574,0.4963505370863553,-0.29713080988989937,-1.8045563250780106,1.5538159644964968,-0.0001311017501302161,1.6607688319298528
1965-05-01,-0.784451961517334,-0.09295503410060754,0.5946114659309386,0.576931019039715,-0.9062777956326803,0.10312442426328305,-0.7053698959021734,-0.6223933978213204,-0.5821816623210907,0.7839318477746212,0.07387890834279977,0.8331108477807814
1965-06-01,-0.20534591749310493,-0.0768756682283423,1.7187650714601788,0.3796839100473067,-0.37187834580739343,-0.5446836352348328,-1.5350762112387297,0.3586275296078788,2.4834876880049706,-0.11696611164194164,0.039990590254910384,-0.04705610354581187
1965-07-01,0.011484638089314103,-0.0221864511638231,6.615576573780604,0.7782122668098,-0.21649233996868134,-0.34752275656770776,-1.9387426047489562,1.1342572669188182,2.250322140753269,-0.45197845408410736,-0.015490006769328138,-0.6906264251278292
1965-08-01,0.08213622495532036,-0.007844568763890962,2.0892466817583353,0.38599761969902935,-0.14243276168902716,-0.04420773022704654,-1.5169962726790331,0.3078305886851417,1.5530100092291832,-0.20330765030600806,-0.016039152381591922,-0.33476184452733687
1965-09-01,-0.021962637547403574,-0.06416204144780556,3.738998941012791,0.5312727654681486,-1.3289199272791545,-0.8610694496719925,0.09075707017347731,-0.9398666520913442,1.4835764653980732,0.2928307562163382,0.042006625960617605,1.0529143194998465
1965-10-01,0.5121220275759697,-0.056068172280708053,5.889907479286193,0.9968400001525878,-1.509115199247996,-2.0900485692200834,-0.2096880998077064,0.7672069801224602,7.430189847946167,-0.06568990647792816,0.025966250252255185,-0.08191041528217254
1965-11-01,-0.38960129022598267,-0.04960789627740892,1.8141105771064756,0.8232204353108125,-0.991398294766744,-1.5040827018243295,-0.34048200167458637,0.536099738544888,1.6427094116806984,0.4755006595091386,0.023955326348413027,0.6088673587768308
1965-12-01,-0.8141452074050903,-0.05068182945251465,-1.1765415115015847,-0.18729782279799964,-0.8213946223258972,-0.7652915186352199,-0.37861579451067695,0.2230067840880818,-2.918775752186775,1.1427141500241829,0.010474622412279703,0.5066465466253219
1966-01-01,0.06017392501235008,-0.10489719093180774,-3.952157071658543,0.43324394261135774,0.8707687258720398,0.8576529445471587,-1.5604042801363716,0.15299426805641916,-1.0274173691868782,-0.37683623306679004,0.0030022945181836726,-0.2671122070281736
1966-02-01,0.1113407127559185,-0.054445873234379154,-1.1714402054037365,0.18278357079800436,0.14249370743831,0.4873554463739748,-0.8076159604664507,-0.6639828698502647,1.1526531539857388,-0.5410025065595453,-0.016480734710089505,0.2914423423428689
1966-03-01,0.1366889663040638,-0.09402151355582676,-3.0905199902398244,0.23974579046754274,-0.6383008758227031,0.5265494739567792,-0.6415689813679663,0.31171076827579075,-0.8185545913875103,-0.2708910541100935,0.04483693092248065,0.18634774511860264
1966-04-01,-0.31711339950561523,-0.04074222125699011,-0.5520471504756382,-0.23179992156870224,-0.9069423874219259,0.42639821767807,-0.19430387122877715,-0.12301342147919868,-2.0195726305246353,-0.3252837016726985,0.045948781430981564,1.093135629930804
1966-05-01,0.2056196890771389,-0.13639859938889407,0.8588345987456185,0.41481352904263663,0.17860754082600278,-0.1016808259818289,-0.8021564319215972,1.0060971809758081,-1.2201120145618916,-0.4832265051928433,0.10998827694024581,-0.9117970543522989
1966-06-01,-0.21351082250475883,-0.08412730158045051,3.965582592146737,0.8120286990614498,-0.490935742855072,-0.8069304404435333,-0.5794195265605532,0.8025195863511827,1.1325553059577942,-0.4343206683794657,0.05120701241961733,0.0669890173500584
1966-07-01,-0.32834243029356003,-0.06599547655394908,4.74995630128043,0.6011362461482777,-0.9317038456598918,0.7266369130876329,-1.3152593168719062,0.8499518864684635,1.7313316464424133,0.29204117529319995,0.021654691172999587,-0.7692821564212923
1966-08-01,0.2254711277782917,-0.05082990974187851,3.415243327617645,0.34638993880328006,0.17160989344120026,0.08004187709755367,-1.0429591968141754,0.31103073722786373,0.13569652801379561,-0.1411175298871416,0.01427180837335545,-0.5748268577360338
1966-09-01,0.8885671943426132,-0.054911115949743246,1.2486466339656284,0.6858636351192698,-0.48470253745714825,-0.6572774714893764,-1.0734867433021809,0.354713574051857,2.2346513345837593,-0.40479632038058655,0.02723069186424064,0.07025036480157607
1966-10-01,0.1490090973675251,-0.09239270362291443,1.8207239253180365,-0.0597262371550588,0.4454057415326437,0.10183384573018109,0.93274239836068,0.4878999872340097,-1.7481600865721703,-0.016548061235384506,0.10190832888195088,-1.201535040332425
1966-11-01,0.007942771771922708,-0.02492520058255517,1.39118954539299,-0.03269585671232027,-0.757659375667572,-0.45195475772575094,1.0542827433553237,-0.015338807780709533,-0.873472448438406,0.7842584992900039,0.025081569857602556,-0.2666798570463734
1966-12-01,0.21964691579341888,-0.052850383721040874,-0.80959110387734,-0.36748702473500194,-1.2563507755597434,0.05502427617708842,-0.38546513894508627,-0.1713743226395713,-0.7793184835463762,-0.4013875668699091,0.038274900589187075,0.9451512367494644
1967-01-01,0.4323684424161911,-0.14762064714110298,-1.7314657568931577,-0.2041463685386321,1.1662129561106365,1.2740077795805753,-1.2640028164304538,-0.08361449258195029,-2.995336800813675,-0.7846064639813972,0.06418669124552777,-1.0357002096791421
1967-02-01,0.5525972694158554,-0.017322815975613807,4.095378518104553,0.015917520367485633,-1.4872746666272483,-0.6704945807103757,1.6087992437954608,0.6190545856952667,0.3122985828667879,-0.05372805577335935,-0.0025702506206181372,-0.6416000185474273
1967-03-01,-0.60637466609478,-0.023702621522746728,2.296730237347739,-0.21479673245373893,-1.473537584145864,-0.5283526800296925,-0.04256187199518598,-0.29003717419173985,-0.849581602960825,1.1247625856688528,0.01975805030964868,0.9227579639803979
1967-04-01,-1.180884838104248,-0.01159450143910526,4.374458534376961,0.4274636507034301,-2.5115029017130537,-0.8446453898041336,0.7678991761700861,-1.0837709738148584,2.475830912590027,1.400178941813382,0.018025758598959604,2.021243110779793
1967-05-01,-0.2641909569501877,-0.13554162356290925,5.260281477655683,1.3389940647517933,-0.16432542353868484,-1.825949991190875,-0.8982319256355024,0.4597760323021147,2.8637465089559555,0.7949188803181504,0.07497401802300366,-0.6572249435609386
1967-06-01,-0.27357421815395355,-0.05608886438474226,4.383460112980433,0.07843687472974552,-0.4655192792415619,0.24833190772268507,0.3742627028761239,0.4122035784853829,-0.5651031620800495,0.022249557360103634,0.07005243940384627,-0.4791222753063325
1967-07-01,0.5023007839918137,-0.018394529672988345,1.613754459789821,0.40034340584979333,0.5236190060774486,-0.29682362521136246,-2.5106035429855873,0.44765878054830766,1.8422078341245651,-0.22675246000289917,0.004487626222023277,-0.9018011631504183
1967-08-01,0.3753901645541191,-0.023880653773968138,3.3660518271582465,0.4388649235753452,0.14592908322811127,-0.20935574063548335,-1.760093302562319,0.5928660018576516,1.3253666460514069,-0.6487007393981471,0.01006439799955318,-0.6150851807286662
1967-09-01,0.35784587264060974,-0.045041730522774576,2.493071556091308,0.4065416753292083,-0.588079442580541,0.048053933790436494,-0.9621380731977266,0.3716177824470732,1.399780623614788,-0.03705606936956897,0.04061595597772098,-0.3883963631045434
1967-10-01,0.4406841844320297,-0.09145976117487703,4.334488085338047,0.418270072516273,-1.2440294027328491,0.18006352086861926,-0.08287799127143006,0.29074858046240276,1.4259649440646172,0.07223108726920503,0.04049300716368392,-0.6090207926688656
1967-11-01,0.01687242416664958,-0.05537174181656891,7.2798149926321845,0.5050078910939834,-1.3985911011695862,-1.8962089662198667,-0.2162749654260175,0.7541017399893867,3.2265931367874146,0.6842151735768174,0.0612475047107607,-0.47048301466049686
1967-12-01,-0.30219484120607376,0.0712615241600054,-0.26995656745774405,-0.9512951268869287,-2.1493436892827353,2.417200803756714,1.2797454307819236,-1.2282232443491619,-5.625275894999504,-0.7811406345078439,-0.005064089477517719,1.888836391510502
1968-01-01,-0.3285852074623108,-0.06072211466478498,-2.8242660420281545,-0.05968847476384218,-0.7007728020350139,0.8075794136082683,-1.045794939172679,-0.4167390366395315,-1.6615021973848343,-0.014547234626882004,-0.000419142944778938,0.7718687095949727
1968-02-01,0.5212296545505524,-0.07757169895627525,1.798035417284284,0.48653680612059197,-1.4143529534339905,-1.2025365123042353,0.3366310020972943,1.2269635167386796,2.236546017229557,0.19799635717363068,0.02276003395023135,0.05720968568517316
1968-03-01,-0.28914207592606544,-0.04313387855719984,6.393352150917052,-0.010328226284507443,-2.01083242893219,-1.2344265425646745,0.6226493880666536,-0.21117948409583834,2.5517044588923454,0.35519335757602344,0.0023279192666299476,1.128396584141639
1968-04-01,-0.9284044802188873,0.02716135840569989,4.352859939847673,0.30040767262963686,-0.7932134966055553,-0.6641644570562574,0.6321575107245611,-0.8071091439988878,0.3924892283976078,1.5729179888060598,-0.02824440639156962,0.15414136071358958
1968-05-01,0.1265251636505127,-0.044708700034390675,3.51419448852539,0.17581719028599122,-1.210530698299408,-0.14935690495702955,0.5981888236670659,0.06774191537664996,-1.0925536043941975,0.002194756366820498,0.07468076935241316,0.37976291871839957
1968-06-01,-0.02103279111906886,0.00501887799565042,1.3701226030077251,0.4202317665604984,0.11198588957389197,-0.3034367329544491,-0.578233959345982,0.876093821393119,-0.33648302778601646,-0.6572086702693593,0.028988331816602483,-0.02985767599555754
1968-07-01,0.019766937475651503,-0.029954656270348004,1.7765168632779802,0.6476329968256108,0.04290902055799961,-0.2818344367874993,-2.2572967512854216,-0.13049314212467936,2.662993408739567,-0.3756293970527071,0.01762061497790324,0.14406780321751872
1968-08-01,-0.4875071346759796,-0.06188330857941274,3.367888075964791,0.64277403494891,-1.1651705702145896,-0.18741002789250125,-1.2840487833680778,-0.006633031363081601,2.858082577586174,-0.2266776832667264,0.02782350064430174,0.8212572143923852
1968-09-01,-0.022113416343927383,-0.0546582911707712,0.6999607597078595,0.15743394546649034,-0.6691840787728628,0.02904710601325388,-0.6564615615482988,0.037409854121506214,0.0865061127115041,-0.2419645587603251,0.04770756215182454,0.657528446566674
1968-10-01,0.22334907203912735,-0.05655202889040615,-1.9606928740228924,0.27257605072330027,0.8224016427993774,0.10776510807099166,-1.0168201964477013,0.5162552413013246,0.661417143419385,-0.6579306541067181,0.06797284083074878,-0.3744426513871839
1968-11-01,0.39763279259204865,-0.0865473003869646,0.7836446166038512,0.7621715174001805,-0.717795342206955,-0.842980819719809,-0.5935934083215122,0.14060937489072484,3.5255398601293564,-0.5052039569074457,0.072769674281366,-0.4515468112884029
1968-12-01,-0.19786754623055458,-0.02969374744158782,0.05003202906144516,0.23065246641635892,-0.5638809502124786,-1.0541315431948062,0.07945444306422925,-0.09547426468796201,-1.5224484726786613,0.6304787415446657,0.026903641471175646,-0.12993349904014218
1969-01-01,0.01113286823965609,-0.10049830326873264,-3.000772425106593,0.6655927090083851,1.3449515899022422,0.2568760127932937,-1.5121159882381046,0.08500166133873993,-0.8121691644191742,0.1766907897862521,0.04389619934636953,-0.827536275309901
1969-02-01,-0.77472984790802,-0.047583723168694574,0.619614975793021,0.5692707703394048,0.10627659658590953,-0.5152700123963533,-0.6275969332662122,0.42745785580741036,0.8915175683796406,0.9291874639915697,0.018848976177289496,-0.40440424796073665
1969-03-01,-0.023097884841263294,-0.07574262746264425,-0.2998626391802515,0.38524638204013595,-0.06790595129132271,-0.14500297881938792,-0.6806367944026815,0.16905697476532724,-0.5064875353127718,-0.17373313506444293,-0.0028973559995881366,0.39507025672543433
1969-04-01,-0.30037304386496544,-0.05061647572209326,4.8231657062258035,0.03419522031703416,-1.049154798189799,-0.14587716647872218,0.6017136676558134,0.24482825150092444,-1.0573565028607845,0.25212245457100146,0.04988881844750658,-0.38763988883264605
1969-05-01,-0.03297906136140227,-0.13103953070854873,4.330648268972124,0.6543984307962305,-0.31246763964494073,-1.2588149971432154,-0.0580516033645334,0.22490527480840683,3.0031494796276093,0.5076797171072526,0.0698855919478762,-0.3832487810042597
1969-06-01,0.09795254096388817,-0.07747200976931647,4.163260545049394,0.09067697340951246,-0.4399925470352173,-0.12343717669999157,0.863238655287644,0.12461392001973258,0.769566185772419,0.17673182442332758,0.054108344250273235,-0.6491559167062083
1969-07-01,-0.009999301983043551,-0.06746133433633976,1.1809957878930226,0.5024606252417845,0.31053441266218823,-0.622429781489902,-1.3916384557197834,0.11851230843199624,-0.4851340316236019,0.5748487783200813,0.010750894170400878,-0.4515199411299921
1969-08-01,0.4590819403529167,-0.016824751072092338,4.905556355203901,0.28836223132470074,0.04270294370750587,0.10813152486527407,-1.9551550519877468,0.295519373483128,-0.8625383488833904,-0.25929865060430585,-0.004636035549889551,-0.37378188102476056
1969-09-01,0.17607757821679115,-0.06966292858123779,5.6649237871170035,0.6175481221255134,-0.6728090842564901,-0.7110400332344903,-0.11771230091308726,0.18468453652328914,0.3759041428565979,-0.06334519747531775,0.0373140243837797,-0.07716607182256636
1969-10-01,-0.40792059153318405,-0.0544931132639392,0.6447866559028624,0.49136127619182357,-0.6217275559902191,-0.8122670981619092,-0.41108326665286365,-0.48345737159252167,2.443936839699745,0.22132613442160864,0.0623004088040002,0.20065402552004782
1969-11-01,-0.07087335921823978,-0.08439170301295398,2.2423092808042253,-0.06849175209508222,-0.34169738491376245,1.0870758030149672,-0.025555194387662003,1.202976041369968,0.1733015407808125,-1.021303552569765,0.11290581856232022,-0.5009531013427242
1969-12-01,-0.10602641850709915,-0.03490687421198641,-0.28500157807554516,0.1388862181235762,-1.645653247833252,-0.3868192434310913,-0.049912846037026115,0.6376213911506865,-2.4891575798392296,0.29943203835776355,0.02881357970944398,0.1757352703040646
1970-01-01,0.48074517399072647,-0.028838032040368305,-1.2901726577963146,0.2279494176892673,0.35825493435064953,-0.0545295990175671,-0.3297696853506154,0.42924065556791097,-0.07963176467455924,-0.10987228967926718,0.004353121484275989,-0.5186756291697102
1970-02-01,0.32444965094327927,-0.15621869249290293,-0.22630151361227033,1.1025449808906105,-0.8362290263175964,-0.7490937908490498,-1.3108627549533187,0.8215197258525425,0.6203108001500368,0.038577494860598534,0.06113480939224818,-0.3203009645785055
1970-03-01,0.011411805171519518,-0.10962003235066875,2.738139884812491,0.47295720261685986,-0.024238782934844494,0.20153079595830703,-0.5110870147573537,-0.2661933915482627,-0.998139102011919,-0.6343078432661114,0.057264992471084845,0.04138592330198134
1970-04-01,-0.9337098896503448,0.0075194042887580526,0.017224717885255814,0.150231271982193,-1.5470673640569053,-0.09736267642842399,0.08749632999814791,-0.8238716257943047,-1.947023719549179,0.7268010666876128,-0.032469014104406904,1.6001864787070983
