,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,2000.8127249923407,1497.3069480613424,1667.6113441342213,1207.7059064592634,2549.615478515625,3507.280231344289,1176.4419200808502,2831.157769097222,1698.2504272460938,1853.356711647727,3286.3230059223793,3494.482000942888
1965-02-01,1992.037544998468,1497.1874095775463,1666.550132876537,1207.154046921503,2531.2355041503906,3499.3309284078664,1174.5533078215842,2825.0968085394966,1697.2099812825522,1852.2828258167613,3282.7343356224796,3495.5789500269398
1965-03-01,2001.150333180147,1498.4096046730324,1668.313548603996,1208.113970075335,2544.2138671875,3501.24196019666,1175.3858699355014,2825.766160753038,1699.4499715169272,1849.2444957386363,3290.0670205393144,3486.0174771012935
1965-04-01,2001.4869839537378,1497.8539134837963,1666.216440669826,1207.0063999720983,2564.8947143554688,3490.5088227370693,1175.5628009175146,2817.3934936523438,1696.9182332356772,1848.2848011363635,3284.5523957283267,3498.0710785964443
1965-05-01,2001.7193962545955,1498.8553873697915,1666.3214011270493,1206.5718151274182,2552.3077392578125,3483.8221056707976,1174.3430913880813,2814.7991604275176,1698.7618001302085,1850.4350142045453,3280.5002520161293,3504.661612675108
1965-06-01,2007.1181353400734,1502.7397099247685,1668.5086609887296,1208.2933698381696,2558.495330810547,3487.6544820851295,1175.6557730741279,2816.2034776475693,1701.4869181315105,1850.315274325284,3282.869203629032,3518.4408253636857
1965-07-01,2009.1935700061274,1502.546341507523,1667.564317046619,1207.8831263950892,2563.26171875,3480.243761786099,1175.5194375681324,2820.098198784722,1701.6844685872397,1849.056174538352,3281.9310342111894,3525.1306994207976
1965-08-01,2001.3296089920343,1501.4597800925924,1664.8800709208504,1206.6111246744792,2555.618133544922,3481.7576441271553,1175.7814629133359,2818.3812459309897,1697.827860514323,1848.6349209872158,3278.8400957661293,3515.1760759024787
1965-09-01,1998.7710391773896,1500.7219780815972,1663.350389824539,1205.5725824265253,2552.663116455078,3490.9566945043107,1175.7329896438953,2816.056654188368,1695.6234741210938,1851.3172496448863,3279.6292212701615,3512.96281485722
1965-10-01,1999.4424258961396,1499.1956922743054,1663.622546586834,1205.8207194010417,2544.1952514648438,3493.8924855199357,1175.9406511173693,2825.638834635417,1694.6897379557292,1850.1461514559658,3272.0244376890123,3510.1831896551726
1965-11-01,1997.2603592218136,1498.1553367332174,1664.2453052958504,1206.0034615652903,2552.3692321777344,3506.408060008082,1175.995937613554,2827.28271484375,1694.7885131835938,1852.995938387784,3286.930207283266,3509.7845669450435
1965-12-01,2001.3720942478553,1498.2822446469906,1666.4527767994366,1206.9035121372767,2557.605438232422,3515.5536520070045,1175.6769224654797,2830.2831013997397,1697.4004109700522,1854.6956010298295,3299.3372763356856,3501.5951222386857
1966-01-01,1992.1757716758577,1498.1921838831017,1666.486095991291,1207.320513044085,2524.5774841308594,3511.028421336207,1174.8363406159158,2834.7949557834204,1696.3584391276042,1854.573752663352,3285.9879032258063,3477.8516045932115
1966-02-01,1998.7500957414215,1498.4123173466435,1668.351670562244,1208.077857607887,2529.0513610839844,3506.9356984105607,1175.1790601153707,2830.9117635091147,1700.401611328125,1856.9008567116475,3281.3492313508063,3499.138351966595
1966-03-01,1998.4853707107843,1497.231400101273,1665.9066622374487,1206.990487234933,2552.2683715820312,3497.049686826509,1174.4390443313953,2827.6077270507812,1697.2519938151042,1853.1551846590908,3290.584244266633,3509.1148639547414
1966-04-01,1998.3138738893995,1497.8410734953702,1666.1878241867316,1206.6906156994048,2540.5873107910156,3484.7403690732763,1174.7992227243824,2817.4407958984375,1698.1038411458335,1850.2091841264203,3279.0340300529233,3499.6158994477373
1966-05-01,2007.3461196001838,1499.1574887876156,1666.2644683337603,1206.80905296689,2561.8624877929688,3483.450843547953,1175.672309343205,2818.0633544921875,1700.1202392578125,1849.068048650568,3281.1204479586695,3526.1289399245693
1966-06-01,2006.747137331495,1500.2672435619213,1666.5050068839653,1206.7217872256324,2559.241485595703,3481.6703007139013,1176.2835835301598,2819.5602416992188,1700.2738444010417,1851.1241566051135,3281.4482658140123,3525.883746969289
1966-07-01,2006.2278597962622,1501.5020978009259,1666.2285476434427,1207.0276896158855,2563.66455078125,3477.592520878233,1175.6840905477834,2816.619533962674,1699.8087565104167,1846.7533735795453,3277.8538857736894,3516.2864948141164
1966-08-01,2003.1655704273896,1501.7348451967591,1664.778112192623,1206.717500232515,2552.975311279297,3478.8717335668107,1176.352567450945,2818.979729546441,1698.2683308919272,1849.1101074218748,3276.1254095262098,3515.5469170932115
1966-09-01,1999.523806104473,1501.2648744936341,1664.0785092213116,1206.1661493210565,2549.857177734375,3487.5389362203664,1176.376768600109,2818.217298719618,1695.5235799153647,1845.1526988636363,3278.1462638608873,3505.820228313578
1966-10-01,1994.9085908777572,1498.788700810185,1662.3949394851434,1205.0923665364585,2537.3004150390625,3491.7983482623927,1176.064637649891,2822.4446614583335,1693.0694580078125,1849.7306685014203,3274.1236532888106,3505.2025104391164
1966-11-01,1992.9256663602941,1496.579861111111,1662.422155161373,1205.2209763299852,2554.817657470703,3501.077796672953,1176.169249068859,2831.9093492296006,1691.405029296875,1855.6154563210225,3287.2056530367945,3512.9533438846984
1966-12-01,1995.2344707414215,1495.7233796296296,1664.2122862768956,1205.7403564453125,2558.3290100097656,3509.031729862608,1176.0258874227834,2831.1691284179688,1694.9948120117188,1854.6964888139203,3297.383560672883,3502.5234880118537
1967-01-01,1999.3919222962622,1497.3267053674767,1667.7651327164447,1207.6946440197173,2545.7464599609375,3516.9330465382545,1176.1750687000363,2833.1680297851562,1700.0843302408855,1854.9235395951703,3299.940933719758,3506.8807667699357
1967-02-01,2004.8567229626226,1497.2093822337963,1668.2599177126026,1208.068339029948,2554.185028076172,3500.1913136449357,1175.9965053824492,2831.5860324435766,1700.054423014323,1853.1844815340908,3287.920945690524,3504.8123063712287
1967-03-01,2001.2567258348652,1497.09070276331,1666.880323066086,1207.3922293526787,2560.9671020507812,3497.092832367996,1175.6865745367006,2825.389946831597,1698.4126790364585,1855.195978338068,3295.4341765372983,3506.408060008082
1967-04-01,1995.0793696384803,1498.1245478877313,1666.4073506339653,1207.1736653645835,2549.847869873047,3485.266323747306,1175.28076171875,2817.2461615668403,1696.2847900390625,1851.6012295809658,3271.122298702117,3490.3038287984914
1967-05-01,2006.5787521063112,1499.452175564236,1667.7244092597336,1207.5578235444568,2555.9112548828125,3483.592276737608,1175.2864394077035,2816.8811374240454,1700.3788248697917,1847.3055752840908,3278.8932554183466,3512.607548154634
1967-06-01,2006.8458706724878,1500.8158365885415,1666.351718589908,1206.8769909086682,2561.9512939453125,3482.219827586207,1175.6603152252908,2813.749016655816,1699.1893513997397,1848.356045809659,3282.6488864037296,3528.312525255927
1967-07-01,2008.5181142769607,1502.3825864438656,1667.3508941150103,1207.8728812081474,2560.2584838867188,3480.1911452720906,1176.2725830078125,2821.664767795139,1701.869099934896,1850.7601651278408,3281.3671481224796,3530.8854727909484
1967-08-01,2004.665479473039,1502.5090874565972,1665.754674692623,1207.3067074730284,2556.8936157226562,3479.260464372306,1176.2444784474928,2821.243455674913,1699.428202311198,1851.149680397727,3277.575486706149,3529.8847066945045
1967-09-01,1998.2710296032476,1501.4198585792824,1663.1720871221823,1205.7750883556548,2551.6311645507812,3488.4555158943967,1176.5074264171512,2819.026523166233,1694.5114135742188,1849.371670809659,3281.670158140121,3509.171689789871
1967-10-01,1999.7845818014705,1500.0894278067128,1663.773633612961,1206.0319446382068,2555.0772094726562,3495.3348094019398,1175.9472514307777,2823.8844129774307,1695.076904296875,1851.643732244318,3284.6348916330644,3516.717739762931
1967-11-01,1997.7126177619484,1497.0578794126156,1663.2463298860143,1205.3614298502605,2554.1412353515625,3497.2119561557115,1175.715814634811,2828.531222873264,1693.8860066731772,1851.8593528053975,3276.214796496976,3506.961585735453
1967-12-01,1992.4110562193628,1498.8039369936341,1666.923547963627,1207.4668520972843,2548.8954162597656,3510.2501178609914,1176.7829362736193,2828.127882215712,1696.948954264323,1853.679532137784,3295.829133064516,3491.0417227909484
1968-01-01,1999.154722924326,1498.477783203125,1667.8138607838116,1208.1388201032366,2557.96142578125,3515.8226276266164,1176.2211999227834,2838.5503133138022,1698.7851969401042,1860.7390802556818,3303.9176694808466,3511.490394329203
1968-02-01,1991.3368374693628,1497.5776276765046,1665.678430776127,1207.4338640485491,2535.3843688964844,3498.4164533943967,1176.1209177416424,2832.6907687717016,1693.1678263346355,1848.7357954545453,3274.3868920110885,3474.1610823006467
1968-03-01,2000.320015701593,1498.6417191116898,1667.6638743916496,1208.3274478004093,2557.686004638672,3492.3245134024787,1176.243413880814,2828.4893459743926,1697.7084350585938,1852.9492187499998,3279.552238218246,3506.0995167699357
1968-04-01,1997.0960430070465,1498.1739185474537,1665.5747710681353,1206.8004789806548,2544.147491455078,3483.9328108162717,1175.7134725881178,2818.182373046875,1695.1873779296875,1850.1341663707385,3276.5796292212704,3503.3996582031255
1968-05-01,2002.9913210401348,1499.7198712384259,1666.3541199731046,1206.8791707356772,2555.096435546875,3480.6971056707976,1175.557123228561,2812.6495361328125,1698.6380004882812,1845.762717507102,3277.6252992691534,3504.749377020474
1968-06-01,2004.4133205039827,1501.5143048321759,1667.0169017353996,1207.550048828125,2555.556182861328,3482.3301117995693,1176.8649079078853,2813.2029215494795,1699.7889200846355,1845.8610395951703,3279.0842363911293,3513.69313207166
1968-07-01,2006.127810010723,1502.7149341724537,1668.0359887295083,1208.5093906947545,2557.862548828125,3479.901964911099,1176.7001129860103,2823.903062608507,1701.0345458984375,1853.6829723011363,3279.9964166456652,3521.4810075431037
1968-08-01,2001.241885914522,1501.7750379774304,1666.2799772669057,1207.516116187686,2553.8412475585938,3479.649405643858,1176.6014631404432,2822.1204969618057,1697.9757690429688,1851.4071377840908,3276.066146358367,3510.1078428071123
1968-09-01,1997.6645076976104,1500.5174877025463,1663.7358118276127,1205.8151245117188,2550.5335998535156,3487.4949488146553,1175.8568342341932,2818.6521742078994,1695.0834147135417,1849.2467151988635,3284.2129615045365,3504.325708849677
1968-10-01,1996.5893315333947,1498.670337818287,1663.1971015304816,1205.3265526181176,2539.4601440429688,3495.4122609105607,1175.590337708939,2820.8448621961807,1694.780985514323,1849.3835449218748,3285.0170504662296,3506.3005118534484
1968-11-01,1996.9103046492035,1497.4016655815972,1663.78674116291,1205.7644798642114,2537.234649658203,3494.067593278556,1175.8552728697312,2825.215318467882,1694.7166951497397,1848.8734019886363,3268.9896122101813,3496.641172211746
1968-12-01,1997.2942277496936,1497.5911006221063,1666.042040215164,1206.8806966145835,2546.2216186523438,3502.1501212284484,1175.8177291515262,2829.426913791233,1696.251424153646,1853.0277876420453,3281.130095451109,3494.0949538658406
1969-01-01,1990.319704541973,1495.6495044849537,1663.5310939100923,1205.3811209542412,2527.479705810547,3501.305731411638,1174.244228629179,2825.444878472222,1693.8123575846355,1854.924982244318,3279.161613218246,3497.8155728044185
1969-02-01,1983.6683086320465,1495.6067346643517,1662.4504714715677,1205.2514939081102,2523.8999938964844,3487.5134698275865,1173.7931362418242,2822.5268893771704,1688.8829549153647,1847.9020552201703,3263.0873157132055,3477.2846090382545
1969-03-01,1989.4789751838234,1497.1649395978009,1664.3094422387296,1206.111580984933,2526.873321533203,3484.848548626078,1174.1482047147529,2824.37252468533,1693.1292724609375,1847.2318892045453,3270.157746345766,3475.977404364224
1969-04-01,2005.4566626455269,1496.8934913917824,1664.825339395492,1205.5063883463542,2562.1136474609375,3491.0840264682115,1174.2180402888807,2815.3035481770835,1698.067118326823,1848.3720259232953,3283.612060546875,3519.8038035425648
1969-05-01,2005.309819240196,1498.3255117910878,1664.4634309362193,1205.3932553245909,2553.0096435546875,3484.1159162850217,1173.7562312636264,2814.8851182725693,1697.6480102539062,1848.307217684659,3278.8873487903224,3517.596014614763
1969-06-01,2004.7707950367646,1500.5584942853009,1664.940905961834,1205.9672037760417,2554.9832153320312,3480.4321289062505,1174.5785735374272,2808.548312717014,1697.2639973958335,1842.5380637428975,3274.6881300403224,3514.6257071659484
1969-07-01,2004.9452837775734,1502.7766474971063,1666.2163406121927,1207.340785435268,2559.8965454101562,3483.014126481681,1175.5980735601381,2816.492886013455,1698.9971923828125,1846.9186123934658,3281.858382686492,3515.5542834051726
1969-08-01,2000.4004384957107,1500.6569191261574,1662.88091940958,1205.1707676478795,2553.047332763672,3476.4309587149787,1175.2634447674418,2812.2851901584204,1695.7723999023438,1846.6826837713068,3273.3264553931454,3513.6057886584053
1969-09-01,2000.2677169500612,1499.5851869936341,1661.8126040599386,1204.4671921502977,2555.939178466797,3484.6025138065734,1174.6578482694404,2818.1089613172744,1694.225056966146,1848.685968572443,3280.5673906880043,3513.6384108970906
1969-10-01,1993.5494217218136,1498.1106680410878,1660.6886566662397,1203.855968656994,2544.8377990722656,3489.7513554014013,1175.0120650890262,2817.986043294271,1691.10107421875,1850.1722301136363,3278.338426159274,3505.1953545932115
