,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,21.651764,26.881866,19.430878,23.652588,15.822388,24.919952,20.693756,6.0013123,26.709229,24.240356,23.831207,16.182617
1965-02-01,20.51062,26.897339,18.550201,23.187042,15.286987,24.73584,20.25766,4.063324,26.986145,25.697845,23.288849,15.921661
1965-03-01,20.015656,26.984161,17.825195,23.053833,15.600342,24.935425,20.093506,3.319397,27.951141,26.371918,23.540833,16.367249
1965-04-01,20.821991,27.340424,18.18695,23.266388,15.925659,25.366028,19.999695,3.9500732,28.057434,26.58548,24.575684,17.215485
1965-05-01,22.716034,27.906738,19.325592,23.72992,17.4505,25.90689,21.046509,8.174286,27.50708,26.238708,25.701324,18.780731
1965-06-01,25.234802,28.190155,21.898224,24.517303,19.45282,26.58847,22.433136,12.604065,26.713715,25.424408,27.411774,20.537567
1965-07-01,27.352905,28.13028,24.591125,25.271729,20.711212,27.157806,23.687012,19.358032,26.010193,25.730774,28.682129,21.822906
1965-08-01,27.42276,28.093842,27.020569,25.518707,22.034943,27.61435,24.110138,22.938568,25.638458,24.629059,29.365204,22.439606
1965-09-01,27.264587,28.550903,25.424896,26.128937,21.002106,28.206116,24.30774,19.869965,26.136414,23.842682,28.506989,22.153198
1965-10-01,25.461823,28.825836,23.858154,26.325043,19.70581,27.700653,24.319214,15.111847,26.698761,24.090668,27.575928,21.288513
1965-11-01,23.81076,27.891785,22.176147,25.493744,18.053223,27.13733,23.085266,12.171478,26.219238,24.516785,26.30606,19.831543
1965-12-01,22.170685,27.891266,20.635376,24.651001,16.956512,26.429321,21.76352,8.515076,26.489685,24.360107,25.184418,17.857147
1966-01-01,20.753876,27.724731,19.249054,24.01361,16.369537,25.924896,20.824463,5.7450867,27.306671,25.796295,23.686829,17.493103
1966-02-01,19.867828,26.9234,18.056396,23.847198,15.850128,25.434204,20.887512,4.1520386,27.54065,26.744873,22.858276,17.098236
1966-03-01,19.34842,26.925415,17.52893,23.307098,15.77298,25.362091,20.540558,3.7496033,27.792786,25.640472,22.91275,16.920746
1966-04-01,19.733185,27.862396,17.725586,24.07312,16.314575,25.625854,21.097809,4.7057495,28.027283,24.514374,23.433685,17.642395
1966-05-01,21.98233,28.19925,19.204193,24.099365,17.18045,25.903198,21.643433,7.2862244,28.146301,22.650513,25.056488,18.391754
1966-06-01,24.273834,28.423676,22.364075,24.878479,18.871857,26.54065,22.150269,14.066956,27.897186,22.123535,26.42566,20.533997
1966-07-01,26.946594,28.255249,24.750397,25.243103,19.644928,27.229492,22.861328,21.089233,26.471039,22.747345,27.947601,21.985352
1966-08-01,27.748932,28.300629,26.155853,25.795807,21.56781,27.786743,23.9516,22.028229,25.960693,22.676239,29.074707,22.57489
1966-09-01,26.973816,28.839203,25.328308,26.510376,22.06958,28.279938,24.751404,19.89505,26.279907,22.336334,28.85382,23.133118
1966-10-01,25.73227,29.211884,24.22342,26.5018,20.47348,27.977356,24.340912,15.638824,26.632935,22.20877,28.295074,21.447266
1966-11-01,24.01715,28.334412,22.333313,25.874481,17.907654,27.508392,23.257172,13.931274,26.759003,22.727173,26.013153,19.408417
1966-12-01,21.723114,27.62738,20.864807,24.937988,16.616638,26.509369,21.492676,11.688202,26.932465,22.78769,24.056488,17.648926
1967-01-01,20.745117,27.42212,19.271667,23.746063,15.786438,25.499939,20.575317,8.37323,27.552826,24.114655,23.802643,16.601776
1967-02-01,20.526245,26.973358,18.431305,23.056427,15.309143,24.949036,20.29837,6.9178467,27.576874,25.608124,23.509674,16.404968
1967-03-01,19.788544,26.938812,18.380219,22.780457,15.455383,25.152863,19.881195,5.971283,27.77768,25.571564,23.423004,16.376404
1967-04-01,20.098541,27.35199,18.047668,23.64038,15.614655,25.453857,20.469147,6.21167,27.942963,25.162872,23.69397,16.937347
1967-05-01,21.113708,27.63144,19.694885,23.721497,16.63733,26.127472,20.778168,7.460724,27.885376,23.420502,24.969574,18.184387
1967-06-01,23.687439,28.16333,21.866455,24.290955,18.15033,26.685883,21.807861,13.759094,26.649323,22.721863,27.007935,20.103546
1967-07-01,26.385895,27.713074,25.16037,24.862885,20.8638,27.069519,22.924194,19.50055,25.830475,21.81186,28.241455,21.920532
1967-08-01,27.524261,28.009583,27.401062,25.535004,22.394318,27.454163,23.88678,21.251953,25.569061,21.837921,28.715729,22.891632
1967-09-01,26.751007,28.50589,26.12497,25.966217,21.850922,27.921936,24.703125,18.552002,25.420319,20.85379,28.088196,22.427887
1967-10-01,25.624634,28.910553,24.44168,26.281738,21.217377,28.01709,24.562897,17.2854,25.720306,21.512878,27.136139,21.567963
1967-11-01,23.489624,28.195374,23.26477,25.414307,18.32611,27.39154,23.18161,13.119537,26.049835,22.603668,25.7854,19.867157
1967-12-01,21.660126,28.02359,20.68451,24.600952,16.823639,26.276703,21.739258,9.934814,26.205109,22.374298,25.05371,17.695587
1968-01-01,21.223785,27.49347,18.980713,24.029205,16.147583,25.39978,20.790985,6.6213684,26.829193,23.053833,23.952545,16.672852
1968-02-01,19.980804,26.849976,18.29419,23.433685,15.106415,25.069366,20.151459,5.3165894,27.299072,25.228638,22.84314,16.04422
1968-03-01,19.536652,27.070557,18.173004,23.247223,14.61676,25.051086,19.974884,4.58902,27.632446,24.586151,22.39502,16.075378
1968-04-01,20.769714,27.158112,18.415375,23.50888,15.438812,25.653503,20.292908,6.852844,28.069672,23.57071,23.367432,17.100708
1968-05-01,22.057678,27.90448,18.463837,23.716125,16.44931,26.591797,21.034332,10.379913,27.77243,22.28125,24.9581,18.347626
1968-06-01,24.845306,28.206696,21.353363,24.575745,18.178467,27.222412,21.959747,15.366089,27.18631,21.511139,26.983032,19.917511
1968-07-01,27.420258,27.651733,24.461487,25.412628,20.802368,27.65866,23.253174,20.708405,26.549255,21.959259,28.760162,22.353973
1968-08-01,28.489594,27.813965,25.476929,26.165436,22.010193,28.205688,24.574768,22.125458,26.350922,23.306091,29.659363,23.011292
1968-09-01,27.433105,28.406525,24.937805,26.38504,21.90683,28.378326,25.002594,20.88794,26.271759,22.758057,28.85019,22.622528
1968-10-01,25.254364,28.685974,23.052338,26.824738,21.37561,28.23587,25.011505,18.769012,26.853943,23.046417,27.719513,22.122467
1968-11-01,23.3956,28.420868,21.413208,26.261871,19.41153,27.870361,23.584045,14.098907,26.727814,23.14978,25.473969,20.70987
1968-12-01,21.638763,27.633942,19.93283,24.906647,17.192688,26.694672,22.025543,10.395752,27.22586,23.618195,24.079163,18.48462
1969-01-01,20.187317,27.369934,18.542938,24.026276,15.908936,25.965515,21.419983,8.133606,27.405304,24.520569,23.390472,17.421051
1969-02-01,19.460754,27.106903,18.014282,23.833496,15.463348,25.745026,20.883636,8.532013,27.77295,25.663483,22.248566,17.345154
1969-03-01,19.058258,27.976013,16.970337,24.035522,15.25827,26.03833,20.658539,8.226929,28.390808,27.605804,22.220367,17.356934
1969-04-01,20.61444,28.47284,17.50409,23.760162,15.343384,26.274689,20.53189,9.42215,28.62564,27.352997,23.593018,17.389252
1969-05-01,22.220367,28.93637,18.944427,24.029358,16.173004,26.646423,20.94516,13.274414,28.168793,26.36441,25.906036,18.489105
1969-06-01,25.284576,29.029694,21.295898,24.58722,17.68869,27.472992,22.091156,16.99237,27.383759,24.71695,28.113403,20.247314
1969-07-01,27.693481,28.62976,24.74002,25.197906,19.921722,27.941132,23.119232,19.69046,26.765411,23.499176,29.511688,22.351654
1969-08-01,27.793976,28.734344,26.45108,25.821411,21.745056,28.062653,23.76889,22.149628,26.223938,23.526367,29.420929,23.24228
1969-09-01,27.20996,29.075348,25.358398,26.191132,20.769287,28.416962,24.194977,21.575348,26.009613,22.916687,28.826141,22.29779
1969-10-01,25.622467,29.263,23.84732,26.134186,19.552032,27.944733,24.51596,18.81314,26.462372,23.311005,27.990875,21.301025
1969-11-01,22.590057,28.713837,21.745056,25.768616,18.305023,27.4776,23.63507,15.952515,26.660278,24.266754,25.423004,20.230408
1969-12-01,20.89801,28.045227,20.238586,25.121521,16.513977,26.627472,21.808136,12.499664,26.807953,24.866669,24.144226,17.798431
1970-01-01,19.718811,27.805054,18.236267,24.315674,15.427734,26.125183,21.109375,8.488251,27.240448,25.039398,23.185974,16.946411
1970-02-01,19.24356,27.558136,17.98108,23.361084,14.78772,25.585388,20.420807,7.4479065,27.529724,26.074066,22.567108,16.193268
1970-03-01,19.286438,27.7818,17.49759,23.136383,14.636353,25.290436,20.187836,6.19162,27.950714,25.6138,22.832642,15.995422
1970-04-01,20.325775,28.195587,17.63034,23.827545,15.659668,25.979004,20.49054,6.5289307,28.285461,25.11737,23.976807,17.077637
1970-05-01,22.571259,28.179047,18.724945,23.952545,16.407654,26.507965,21.023651,10.697571,27.78128,23.128113,25.032166,17.771881
1970-06-01,24.79248,28.317993,21.383148,24.608582,17.959381,27.078766,21.947754,16.877197,27.187775,21.803131,26.850952,19.901672
1970-07-01,26.861298,28.168182,24.452576,25.174713,19.918182,27.358734,22.96695,21.781433,26.471802,21.438446,28.633087,22.10376
1970-08-01,27.39386,28.470886,26.419128,25.603973,21.524689,27.894928,23.605927,22.863617,26.334412,21.3909,29.002441,22.86258
1970-09-01,27.938324,28.383606,25.905151,26.021362,21.984436,27.792664,24.625092,21.013824,26.070953,22.137848,29.427582,22.692139
1970-10-01,26.032745,28.936829,23.751587,26.165497,20.554077,27.687805,24.34201,18.619568,26.465088,22.627563,27.91455,21.176025
1970-11-01,23.576996,28.264282,22.136322,25.393219,18.8143,27.154175,23.154968,14.588318,26.952728,22.539734,26.18924,19.749786
1970-12-01,21.901276,27.295715,20.420807,24.354431,16.85138,26.384521,21.868744,11.877411,26.713562,22.904938,24.615814,17.956818
1971-01-01,20.28415,27.052795,18.89267,23.976807,15.712921,25.708252,21.08612,8.258911,26.913452,24.212006,23.896759,16.526733
1971-02-01,19.433746,26.930725,18.067444,23.009796,15.148621,24.999176,20.12503,6.2981873,27.306763,24.861298,23.285522,16.166016
1971-03-01,19.459442,27.067108,17.506622,22.707855,14.393066,25.111847,19.58841,5.286682,27.626465,25.243774,23.213379,16.139343
1971-04-01,19.831024,27.543945,18.034851,22.972717,14.905975,25.528381,20.019287,6.221588,27.885895,25.512573,23.330963,16.397278
1971-05-01,21.850067,28.297516,18.998413,23.36261,15.96344,25.884155,20.58902,8.635925,28.303925,24.14383,25.6633,17.380127
1971-06-01,24.60733,28.206604,21.431519,24.219421,17.619781,26.637238,21.868835,14.463745,27.026093,23.540497,27.722351,19.415466
1971-07-01,26.78299,27.546417,24.319244,25.29367,19.642273,27.15805,23.230164,20.306366,25.970154,23.266235,29.04068,21.993835
1971-08-01,27.53656,27.68576,26.09317,25.458221,20.582611,27.690704,23.605713,21.835236,25.651917,22.446472,29.240814,22.69748
1971-09-01,27.118011,28.4003,25.097504,26.143585,20.858337,27.793976,24.497131,21.633636,25.798676,22.023499,28.711609,22.381744
1971-10-01,25.801636,28.431427,23.449066,26.567047,21.282776,27.93631,24.89441,19.48413,26.259216,22.948029,27.979279,21.869812
1971-11-01,23.8414,27.989655,21.626709,25.588684,19.068085,27.265259,23.143188,16.369598,26.14804,23.083405,26.366943,19.303284
1971-12-01,22.452911,27.705048,19.875,24.448212,16.86325,26.087738,21.719604,11.903137,26.2948,23.062653,25.294647,16.995178
1972-01-01,21.320435,27.046906,19.243896,23.684387,15.813477,25.1521,20.808716,10.026276,26.773346,24.950287,24.806335,16.16977
1972-02-01,20.89624,26.953156,18.583923,22.677673,14.622192,24.704956,19.757538,7.9205933,27.44049,26.404144,24.409882,15.409851
1972-03-01,20.616455,27.036377,18.362518,22.201355,14.335236,24.47586,19.259705,7.6331787,27.42804,26.965118,24.371124,15.571503
1972-04-01,21.22049,27.572968,17.985168,23.067444,15.367279,25.289825,20.17456,8.135803,27.677704,26.641357,24.495941,16.583923
