,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8,r100_cluster9,r100_cluster10,r100_cluster11,r100_cluster12
1965-01-01,74.562965,17.652966,46.058006,35.510742,31.84975,53.59457,69.99451,90.50261,19.751278,9.629906,56.805107,40.346203
1965-02-01,60.9657,11.1942215,57.471783,44.469116,36.44278,72.64484,76.245224,88.417404,19.64317,5.0663567,56.462757,37.371544
1965-03-01,66.85113,18.735699,51.663338,43.242233,33.102844,72.49414,66.41869,84.353455,25.315659,8.414486,49.769775,36.940742
1965-04-01,82.990616,13.742992,41.863014,39.789272,22.788181,67.231155,67.00019,83.66385,21.32706,6.8927574,62.099213,49.506054
1965-05-01,74.99213,11.980473,40.980118,49.969616,19.115723,74.71039,72.84631,76.32712,21.587505,6.542221,65.32285,48.81972
1965-06-01,58.973854,14.838833,32.98163,60.693783,20.581757,88.120926,50.008926,66.146774,33.957893,6.3472977,62.985386,51.889385
1965-07-01,72.482666,21.482674,30.64744,26.347616,17.828232,47.144016,49.230865,69.355675,47.678013,11.649593,70.33849,58.65116
1965-08-01,61.539005,20.434334,38.724556,32.14132,24.57527,53.168682,54.611786,60.55455,44.233242,10.529182,53.36361,51.09658
1965-09-01,71.21156,21.259903,43.024376,77.57202,32.554104,83.4247,55.925484,75.43931,32.167526,10.835491,71.51787,60.185997
1965-10-01,71.98307,27.109299,56.731396,64.17296,49.60106,84.03568,75.35905,83.59833,20.34916,11.800289,52.1744,41.609123
1965-11-01,76.34842,21.96753,60.14177,60.23186,35.05701,89.07753,84.50252,83.26253,22.064175,11.344917,48.04002,45.0326
1965-12-01,62.264652,19.389275,55.386574,49.304577,34.680264,70.52031,69.20006,86.877655,19.274612,13.487461,38.008736,30.226465
1966-01-01,71.432465,17.04308,46.98416,34.61801,31.595833,56.377377,66.48633,95.29307,19.288784,9.710068,40.549103,32.254112
1966-02-01,72.01195,18.996578,45.782513,33.50337,30.591177,54.27285,64.48194,79.113495,24.70441,7.8090973,47.42575,36.71105
