,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,-3.7729187,1.4571838,-5.993805,-1.7720947,-9.602295,-0.5047302,-4.7309265,-19.42337,1.2845459,-1.1843262,-1.5934753,-9.242065
1965-02-01,-5.1719055,1.2148132,-7.132324,-2.4954834,-10.395538,-0.9466858,-5.4248657,-21.619202,1.3036194,0.015319824,-2.3936768,-9.760864
1965-03-01,-5.7635803,1.2049255,-7.9540405,-2.7254028,-10.178894,-0.84381104,-5.68573,-22.459839,2.1719055,0.5926819,-2.2384033,-9.411987
1965-04-01,-5.322693,1.1957397,-7.957733,-2.878296,-10.219025,-0.778656,-6.144989,-22.19461,1.9127502,0.4407959,-1.5690002,-8.929199
1965-05-01,-3.3268738,1.8638306,-6.7173157,-2.3129883,-8.592407,-0.13601685,-4.996399,-17.868622,1.4641724,0.19580078,-0.34158325,-7.2621765
1965-06-01,-0.5057678,2.449585,-3.8423462,-1.2232666,-6.2877502,0.8479004,-3.307434,-13.136505,0.97314453,-0.3161621,1.6712036,-5.203003
1965-07-01,1.8822021,2.6595764,-0.87957764,-0.19897461,-4.759491,1.6871033,-1.7836914,-6.112671,0.53948975,0.2600708,3.2114258,-3.6477966
1965-08-01,2.032898,2.7039795,1.6307068,0.12884521,-3.3549194,2.2244873,-1.2797241,-2.451294,0.24859619,-0.7608032,3.9753418,-2.9502563
1965-09-01,1.7941284,3.0804443,-0.045562744,0.6584778,-4.4683533,2.7356567,-1.1627197,-5.6004944,0.6659546,-1.6277771,3.0365295,-3.3172607
1965-10-01,-0.2024231,3.1615906,-1.8060913,0.6607971,-5.958435,2.0364075,-1.3450317,-10.552399,1.0345154,-1.5735779,1.9116821,-4.3757324
1965-11-01,-1.9787292,2.102295,-3.6133423,-0.29574585,-7.736267,1.3478394,-2.7042236,-13.618011,0.42974854,-1.2727051,0.51657104,-5.957947
1965-12-01,-3.6058044,2.1147766,-5.1411133,-1.1254883,-8.819977,0.65283203,-4.01297,-17.261414,0.7131958,-1.4163818,-0.59207153,-7.919342
1966-01-01,-5.089386,1.8814697,-6.594208,-1.8296509,-9.473724,0.08163452,-5.018799,-20.098175,1.4634094,-0.046966553,-2.156433,-8.350159
1966-02-01,-6.1250916,0.93048096,-7.9365234,-2.1457214,-10.142792,-0.5587158,-5.1054077,-21.840881,1.5477295,0.7519531,-3.1346436,-8.894684
1966-03-01,-6.71579,0.86120605,-8.535278,-2.7571106,-10.291229,-0.7021179,-5.523651,-22.314606,1.7285767,-0.42373657,-3.1514587,-9.143463
1966-04-01,-6.5436707,1.5855408,-8.55127,-2.2037354,-9.96228,-0.651001,-5.1790466,-21.571106,1.7504272,-1.7624817,-2.8431702,-8.63446
1966-05-01,-4.1357727,2.0811462,-6.91391,-2.0187378,-8.937653,-0.21490479,-4.4746704,-18.831879,2.0281982,-3.4675903,-1.061615,-7.726349
1966-06-01,-1.6351929,2.5146484,-3.5449524,-1.0305481,-7.0371704,0.6316223,-3.7587585,-11.842072,1.9881592,-3.785492,0.5166321,-5.3750305
1966-07-01,1.2834167,2.5920715,-0.91278076,-0.42007446,-6.0182495,1.5663147,-2.8018494,-4.573944,0.8078613,-2.9158325,2.2844238,-3.677826
1966-08-01,2.3406677,2.8923645,0.7475891,0.38754272,-3.840454,2.378479,-1.456665,-3.3800354,0.5524292,-2.7320251,3.6664429,-2.833374
1966-09-01,1.600708,3.466095,-0.044799805,1.1372681,-3.3035278,2.9068298,-0.6217041,-5.478058,0.9067993,-3.0367737,3.480713,-2.2399902
1966-10-01,0.17648315,3.6560974,-1.332367,0.9460144,-5.082306,2.4215698,-1.2148743,-9.916962,1.0771484,-3.3470154,2.7392883,-4.1085205
1966-11-01,-1.6431885,2.6740723,-3.3270264,0.21414185,-7.7526855,1.848053,-2.4031677,-11.729065,1.0986633,-2.9331665,0.35281372,-6.2519226
1966-12-01,-3.9546204,1.949646,-4.8129272,-0.7397461,-9.061096,0.8316345,-4.1850586,-13.989532,1.2547302,-2.8900452,-1.6212463,-8.028809
1967-01-01,-4.8953247,1.7816772,-6.3687744,-1.8943787,-9.854004,-0.14050293,-5.0651245,-17.267212,1.912384,-1.5257874,-1.8377991,-9.038666
1967-02-01,-5.246399,1.2007141,-7.341339,-2.716217,-10.463501,-0.8236084,-5.4742737,-18.854797,1.8042297,-0.16452026,-2.26297,-9.367676
1967-03-01,-6.1411743,1.0090942,-7.5494995,-3.1492615,-10.474335,-0.77685547,-6.048523,-19.958435,1.8479614,-0.3581543,-2.5067139,-9.553314
1967-04-01,-6.01886,1.2345886,-8.069733,-2.4770203,-10.502747,-0.6635437,-5.6482544,-19.905731,1.8255615,-0.9545288,-2.4234314,-9.180054
1967-05-01,-4.972046,1.5456848,-6.390869,-2.3642578,-9.448425,0.04171753,-5.3075867,-18.62503,1.7996216,-2.6652527,-1.1161804,-7.901367
