,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11,vo500_cluster12
1965-01-01,-2.0514562e-06,-9.786636e-06,1.3808312e-07,-7.381728e-06,-2.9757284e-06,-2.7783099e-06,-1.9415224e-05,-1.3035045e-05,-1.2335113e-05,7.4963755e-06,-4.914007e-06,-1.3784374e-06
1965-02-01,4.804315e-06,-1.4802834e-05,-1.4861216e-06,-7.668881e-06,5.522197e-06,1.0803051e-06,-1.4668229e-05,2.0256724e-05,-2.0061321e-05,-1.6207268e-06,-1.51886925e-05,9.694886e-06
1965-03-01,-3.0161755e-07,-1.7055187e-05,-5.0800736e-07,-4.3217588e-06,1.1821612e-05,-1.0325042e-05,-2.4691653e-05,-6.7625588e-06,-6.142926e-05,7.3169067e-06,-1.7988437e-05,-8.306e-06
1965-04-01,-3.105888e-07,-1.7737177e-05,-3.3705655e-06,-1.1662101e-05,-6.538219e-06,-1.1720476e-06,-1.4318262e-05,-1.7396182e-05,-6.826709e-05,-9.275143e-06,1.3808312e-07,-1.6925114e-06
1965-05-01,6.482369e-06,-8.467527e-06,-1.3079916e-05,-5.748545e-06,9.2775736e-07,-5.6184945e-07,-1.4502293e-06,-1.2021039e-05,-8.136844e-05,-1.4928461e-05,2.7134884e-06,-5.613947e-06
1965-06-01,-1.0105286e-06,3.3775286e-06,-8.602125e-06,8.869327e-06,-1.2169185e-06,-1.1760807e-05,-2.6885755e-06,-5.2639734e-06,-6.614933e-05,-1.3160679e-05,-1.2438395e-06,1.07537635e-05
1965-07-01,2.5160698e-06,4.2748798e-06,-6.475406e-06,-6.2331164e-06,-1.649883e-05,-1.3277335e-05,-4.061527e-06,3.1352392e-06,-5.5183693e-05,-8.490024e-07,-6.412585e-06,-2.2219538e-06
1965-08-01,4.9748123e-06,6.643888e-06,-4.2589454e-06,-7.776565e-06,-5.281923e-06,-1.6166807e-05,-1.8989085e-06,5.867623e-07,-6.3161155e-05,-1.1850541e-05,-4.276888e-06,1.0713338e-06
1965-09-01,-7.413182e-07,5.3875992e-06,-2.4373148e-06,-1.1060874e-05,-1.2887031e-06,-1.02712e-05,6.585469e-07,-4.9229857e-06,-7.006179e-05,-1.8796054e-05,-8.108582e-06,2.336601e-06
1965-10-01,1.5469268e-06,-3.989735e-06,-1.1271841e-06,1.1431184e-06,-2.0186948e-05,-3.1372547e-06,-1.688469e-05,-1.4174686e-05,-6.533275e-05,3.1621603e-06,-2.1950327e-06,3.126724e-05
1965-11-01,-1.8001956e-06,-5.9190425e-06,-3.7833452e-06,-9.984047e-06,-9.804578e-06,5.728587e-06,-1.8769133e-05,-1.0980111e-05,-4.3975764e-05,7.1284594e-06,-6.636925e-06,6.957962e-06
1965-12-01,2.5699119e-06,-6.8881855e-06,-1.7912243e-06,-8.126532e-06,-8.449577e-06,7.882234e-06,-1.6202706e-05,-2.1003536e-05,-4.3724496e-05,2.5160698e-06,-1.448876e-05,-5.3985787e-06
1966-01-01,-2.4056935e-06,-7.138984e-06,-1.5991609e-06,-4.8008515e-06,4.5598244e-06,-1.5904945e-05,-1.5831622e-05,4.918282e-06,-8.704282e-05,1.4572244e-05,-2.1314423e-05,-1.3534223e-05
1966-02-01,-4.015783e-07,7.8785524e-07,4.2939428e-07,-1.2874334e-05,3.321511e-06,-2.0760439e-05,-2.1404034e-05,-2.2234963e-07,-5.322545e-05,2.0098742e-06,-1.19863325e-05,-6.51168e-06
1966-03-01,-7.9262463e-07,-1.2181856e-05,-1.2532168e-05,1.2722918e-05,-2.3242246e-06,3.1830132e-06,-8.181774e-06,5.789989e-06,-7.033373e-05,2.8408467e-06,-1.0259209e-05,7.5089665e-06
1966-04-01,3.316345e-07,-1.392527e-05,-1.1725635e-05,-9.819283e-06,8.16071e-06,-2.1925429e-05,-1.0967982e-05,-1.9880586e-05,-4.6569505e-05,1.3499848e-06,-1.0104421e-05,-2.3619963e-05
1966-05-01,4.6331443e-06,-9.477117e-06,-8.418032e-06,9.659721e-06,-2.797036e-05,1.9609943e-06,1.1789016e-06,-6.3324514e-06,-2.7424525e-05,-1.3126886e-05,6.0262464e-06,1.1818625e-05
1966-06-01,3.03637e-06,1.6999991e-05,-2.9026487e-06,1.0115942e-05,-1.2646222e-05,-1.3583107e-05,7.2075345e-06,2.417215e-06,-6.0940467e-05,-1.2230736e-05,-4.3609252e-06,5.6270546e-06
1966-07-01,2.5801492e-06,7.354178e-06,-5.4363045e-06,-1.2651399e-06,-5.2733667e-06,-2.0239044e-05,-7.415976e-06,4.6983187e-06,-5.9058555e-05,-7.1308386e-06,-4.7764115e-06,7.4274976e-06
1966-08-01,-1.9790969e-07,5.741109e-06,-4.2876054e-06,-4.409805e-06,-1.7021055e-05,-1.9929466e-05,-6.6827633e-06,-2.9515286e-06,-6.72298e-05,-8.637995e-06,-4.222431e-06,-1.0777621e-06
1966-09-01,1.7980565e-06,2.392775e-06,-3.016703e-06,-7.1063987e-06,-8.825373e-06,-6.1043393e-06,-1.1489377e-05,1.3092504e-06,-6.0818267e-05,9.589385e-07,-1.3303143e-06,1.6758568e-06
1966-10-01,7.8785524e-07,-2.33237e-06,-6.8049667e-06,-1.1872278e-05,-1.0242915e-05,2.3764806e-06,-4.540154e-06,3.4437107e-06,-5.3567608e-05,-1.3710487e-06,-1.460663e-06,-6.845701e-06
1966-11-01,-4.015783e-07,-4.018759e-06,-4.988229e-06,-1.0234769e-05,-7.489296e-06,-4.8823204e-06,-5.8192018e-06,4.619833e-07,-5.3355798e-05,6.4417363e-06,-6.967901e-06,1.1101707e-05
1966-12-01,-1.0370313e-06,-6.845701e-06,-5.916965e-06,-3.701036e-06,-4.711237e-06,-1.8680039e-06,-1.0096275e-05,-9.004601e-06,-4.279754e-05,7.3134433e-06,-6.0065795e-06,7.1016257e-06
1967-01-01,3.917001e-06,-1.755375e-05,-8.779374e-06,-1.6126109e-05,6.603852e-06,-2.5314403e-06,-1.6759725e-05,-6.0684615e-06,-2.6480513e-05,-2.1865635e-06,-1.566092e-05,-1.0984997e-05
1967-02-01,-2.7800743e-06,-1.3046254e-05,-6.5817694e-06,-1.4104953e-05,-1.0976979e-05,-5.1220486e-06,-1.8740779e-05,-2.0473191e-05,-4.699683e-05,7.470062e-06,-1.1097283e-05,2.5054032e-06
1967-03-01,-4.4242697e-06,-6.8143636e-06,-3.0126685e-06,-1.6198293e-05,-6.172726e-06,5.288497e-06,-1.3367073e-05,-1.2829703e-05,-4.2176536e-05,-5.4589073e-06,-2.7319547e-06,-2.5795634e-06
1967-04-01,-1.1439042e-06,-1.402475e-05,-1.1514348e-05,-2.6801332e-05,7.830982e-06,2.336972e-06,2.1284395e-06,1.4226425e-06,-6.7745736e-05,-1.6254435e-05,-1.2962919e-06,1.7319177e-05
1967-05-01,1.093802e-06,-5.490987e-06,-1.3375091e-05,-7.816918e-06,-1.1787044e-05,4.342084e-06,-1.2561904e-06,5.7456637e-06,-4.96917e-05,1.1659868e-06,-7.3998563e-06,2.2123428e-05
1967-06-01,3.6443053e-06,4.133555e-06,-8.8355155e-06,2.3449938e-06,-1.1361961e-05,-8.16982e-06,-1.6331505e-06,2.9175862e-07,-5.598775e-05,-9.044048e-06,-2.2026034e-06,2.3129105e-06
1967-07-01,2.5936279e-06,7.237468e-06,3.8800135e-07,-2.7720562e-06,-2.0673702e-05,-1.5332083e-05,-8.755313e-06,4.0132472e-06,-5.7992867e-05,8.296167e-06,-3.5981611e-06,-6.1165847e-06
1967-08-01,2.4412366e-06,7.3096526e-06,-7.4559975e-06,-6.3170955e-06,-9.7017255e-06,-1.3118439e-05,-9.4530915e-06,5.721602e-06,-6.5259395e-05,8.1308826e-07,-4.2718784e-06,3.3555698e-06
1967-09-01,3.8287762e-06,2.288849e-06,-2.65977e-06,-6.4454216e-06,-1.015087e-05,-1.032732e-05,-4.664882e-06,-5.3121767e-08,-7.834877e-05,5.6253593e-06,-1.7534585e-06,9.274663e-06
1967-10-01,-2.2346867e-06,-4.1756357e-06,-1.9749132e-07,-1.0223055e-05,9.018007e-06,1.839704e-06,-1.4794714e-05,-1.6069964e-05,-7.009573e-05,-1.978031e-06,-3.0206902e-06,7.5101634e-06
1967-11-01,-1.4968027e-06,-1.0006504e-05,2.7571514e-07,-3.798672e-06,-1.6896069e-05,-3.6783676e-06,-2.221363e-05,6.4434425e-06,-5.5843382e-05,9.5553805e-06,-5.1942334e-06,2.6109592e-05
1967-12-01,-5.3145377e-06,-4.777168e-06,-4.9375776e-06,-1.6727645e-05,1.793675e-05,-4.584679e-06,-1.6174232e-05,-4.5414345e-07,-5.9909755e-05,-1.1185508e-05,-1.05679355e-05,-1.1586533e-05
1968-01-01,-6.1377796e-07,-1.6219332e-05,-7.5557837e-06,7.07616e-07,6.449198e-06,-1.2558667e-06,-1.5921549e-05,-9.835661e-06,-8.2456834e-05,-9.580908e-07,-4.5965935e-06,6.449198e-06
1968-02-01,-3.5264457e-06,-1.1203592e-05,-4.0940868e-06,1.1697572e-05,8.049763e-06,-2.0840744e-06,-1.6079743e-05,-1.9165673e-06,-5.7666613e-05,1.6359696e-05,-2.2621607e-05,-1.2465607e-06
1968-03-01,2.4105466e-06,-5.992435e-06,-8.365372e-06,-9.612326e-06,-9.305244e-06,8.006755e-07,-2.4454814e-05,-4.968817e-06,-6.0811923e-05,-5.992435e-06,-1.2478464e-05,4.3895066e-05
1968-04-01,-1.1348966e-06,-1.0943033e-05,-3.8335274e-06,-2.3840643e-05,-7.527866e-06,-3.3461401e-07,-1.1371092e-05,-2.4469919e-06,-5.3088246e-05,-2.1957385e-06,-2.6947237e-07,-2.6237976e-06
1968-05-01,-2.3632383e-06,-8.504961e-06,-6.5600834e-06,-9.547191e-06,2.9316652e-06,-9.751915e-06,-5.0432645e-06,-1.0831369e-05,-5.6242854e-05,-6.150636e-06,-3.8056169e-06,-2.437686e-06
1968-06-01,-1.4885081e-06,8.803523e-06,-5.5085475e-06,-1.0933727e-05,-6.029659e-06,-1.0384698e-05,-9.844967e-06,-4.2988104e-06,-5.548911e-05,-1.02637205e-05,-4.9036753e-06,1.072048e-05
1968-07-01,-3.6288038e-06,1.07390915e-05,-1.7583734e-06,-2.8471331e-06,-1.2794859e-05,-1.2543605e-05,-4.5593697e-06,4.2716783e-06,-6.235667e-05,-1.1985263e-05,-5.117705e-06,4.749745e-07
1968-08-01,5.6221324e-08,1.9765557e-05,-2.1305968e-06,-1.6746199e-06,-6.5321656e-06,-1.3725417e-05,-1.6560152e-06,-7.993149e-06,-7.155994e-05,-1.9522828e-05,-4.075475e-06,2.0724037e-05
1968-09-01,2.4012406e-06,8.086987e-06,-4.369722e-07,-3.768393e-06,1.0953121e-05,-4.373258e-06,6.849339e-06,-8.998155e-06,-6.1463325e-05,-7.797731e-06,-8.076902e-06,-2.6051857e-06
1968-10-01,-3.7404752e-06,-3.0890806e-06,-1.2093442e-06,-7.3045303e-06,-1.4553618e-05,-1.2189987e-05,-1.3303143e-06,-2.3911562e-06,-4.5922912e-05,-4.968817e-06,-3.7404752e-06,-3.0611627e-06
1968-11-01,-3.2565804e-06,-8.030373e-06,3.1922245e-06,-1.5214318e-05,-1.6759055e-05,-4.46631e-06,-1.8787687e-05,-1.4423342e-05,-8.089348e-05,1.8522114e-06,-1.3489262e-06,1.0329644e-05
1968-12-01,8.006755e-07,-1.5726131e-05,-3.8614453e-06,-2.4305926e-05,-5.2107644e-06,2.4477704e-06,-1.4963065e-05,-1.5536498e-06,-5.904385e-05,1.0711174e-05,-6.7089713e-06,-3.5078338e-06
1969-01-01,-2.9994699e-06,-2.4036563e-06,-5.843154e-06,-1.1079144e-05,-5.7258003e-06,1.5775004e-06,-7.6215874e-06,7.219729e-06,7.346116e-06,9.36829e-06,-1.3191595e-05,-6.321614e-06
1969-02-01,2.3899847e-06,-1.34353395e-05,-5.2473333e-06,2.0531297e-07,1.4062622e-05,-6.9986854e-06,-2.3582317e-05,1.6084796e-05,-7.016455e-05,5.116308e-06,-1.3074234e-05,9.485648e-06
1969-03-01,-3.071691e-06,7.108538e-07,-8.361843e-06,1.7670827e-06,1.02168815e-05,-1.7425518e-05,-2.7753049e-05,1.5191068e-05,-5.211845e-05,1.15439325e-05,-2.3374683e-05,5.1794996e-06
1969-04-01,3.6809215e-06,-1.7732455e-05,-4.678601e-06,-5.07581e-06,-7.0979877e-06,9.973137e-06,-3.5591802e-06,-1.6865808e-05,-4.849839e-05,-4.344576e-06,-3.3334945e-06,5.2697724e-06
1969-05-01,-8.357165e-08,-8.822251e-06,-8.136158e-06,6.055172e-06,-6.1771716e-06,1.3309182e-07,-8.560455e-06,-5.7528814e-06,-5.836552e-05,-6.342525e-07,-1.1720098e-05,9.530784e-06
1969-06-01,9.907089e-07,5.2065807e-06,-7.1431277e-06,-1.4015968e-06,-1.3345059e-05,-1.7290105e-05,-1.2090226e-05,-3.1439122e-06,-5.627112e-05,-1.6730395e-05,-3.8029248e-06,4.3218824e-06
1969-07-01,3.8163344e-06,9.133571e-06,-2.493929e-06,5.2697724e-06,-1.7416489e-05,-1.6206795e-05,-6.8903537e-06,4.9989467e-06,-5.999951e-05,-1.804842e-05,-7.5132557e-06,-7.892413e-06
1969-08-01,5.0621384e-06,5.964899e-06,-9.411888e-07,5.278802e-06,-1.190968e-05,-1.4654055e-05,-3.6043202e-06,1.9386061e-06,-6.718545e-05,-5.256363e-06,-3.6855708e-06,-1.9251893e-06
1969-09-01,4.2135507e-06,9.32315e-06,-6.619528e-06,3.1482996e-06,-9.436124e-06,-7.901443e-06,-1.3245757e-05,-3.8029248e-06,-7.2701296e-05,-6.1681494e-06,-1.6481499e-07,8.628031e-06
