,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,46.945151415738195,47.42176258458501,62.421177279564645,50.61957317849864,84.19386713128341,37.69652238532678,76.01390414767795,185.19328832626343,46.12224184233567,301.914644241333,52.80695828524503,41.386654263450986
1965-02-01,45.461130142211914,47.2403416591408,59.36644154210244,49.76745273755944,81.62668127762643,37.1463405552195,75.02671700936776,137.5652313232422,47.23592297784214,319.39001083374023,51.635798540982336,40.06649198986235
1965-03-01,44.75015726956454,47.54933044973728,57.69153102751701,49.26300878110139,81.64541344893605,37.162669736947585,74.26459700972946,114.4876480102539,48.54305201563342,333.56518745422363,51.837218891490586,39.81232870192755
1965-04-01,46.31231047890403,48.375411582204094,59.80897103586505,49.8197721398395,84.71093428762336,37.85885483471315,74.40061922426577,141.4108157157898,49.05840775062298,332.16662406921387,54.46602647954767,40.77383677164714
1965-05-01,50.29866045171564,49.1509834222034,64.64417365289503,51.15959747977878,91.71719802053352,38.53354952228603,78.0111100938585,244.05062198638916,48.58888099933493,330.21278381347656,56.85673626986417,43.93541699364072
1965-06-01,56.01333271373402,49.30431568517095,72.21865500173261,52.89744501528532,99.49819665206105,39.66268567896601,82.01396376998336,380.3959608078003,46.715216801084324,322.69248962402344,61.40599684281783,48.398685455322266
1965-07-01,60.634079846468836,48.77095180275166,80.28753342167023,54.7683632892111,107.07685570967824,40.34537984364068,86.58402760823567,520.626974105835,44.989467489308325,319.1944122314453,63.87707536870783,53.13489096505302
1965-08-01,62.49924139543013,48.77300600035001,85.61211247597971,56.33156403251316,113.18593276174445,41.09059803521455,89.33320928502965,578.9309501647949,44.51791500223094,302.54931449890137,65.14531915838069,56.765351976667134
1965-09-01,61.32001443342729,49.401251193696424,82.18740032565209,57.55272740903108,110.77767422324733,41.896660648175136,90.32402744999638,522.1500396728516,44.84237144733298,296.2881088256836,64.71765691583806,55.52370434715635
1965-10-01,57.669513875787906,49.70712239763378,77.18660908360636,57.50085581903872,103.64106830797697,41.66633833700151,90.25180957935474,401.09715461730957,45.81389591611665,307.07812309265137,62.72025975314054,52.0489011492048
