,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11,mgu200_cluster12
1965-01-01,1.8594894,-0.1701109,-0.20009156,0.4516739,-2.316052,0.23626518,2.0064628,1.5006924,1.6294159,0.28612518,-1.1301628,1.1575371
1965-02-01,2.4431462,-2.7103703,-1.0020905,-2.2984543,-1.1327705,1.2383564,1.962143,1.8705696,1.8089775,-1.183934,0.5100071,0.43961638
1965-03-01,0.8714119,0.0410614,-2.6142356,0.90204465,0.3236019,2.2951958,1.8774132,3.2422123,2.162561,-1.5111198,-0.97211,1.0187109
1965-04-01,2.8022695,-1.1477607,-0.077885434,0.3939928,-2.8495226,-1.2680118,1.6962221,1.877739,0.56768835,0.26038057,1.8171246,0.38943022
1965-05-01,1.1291854,-1.0294651,0.07039108,0.8551176,-1.2686634,-1.1060474,1.4162884,-0.122206114,-0.6120087,0.16913338,0.6810959,-0.103630826
1965-06-01,0.942128,-2.346685,1.7662868,0.18021336,1.5974795,-1.1014853,0.22974777,-0.21638641,0.46079904,2.288352,0.17825794,-0.8554436
1965-07-01,1.051625,1.0359827,2.82997,-2.073269,1.4045566,-1.811259,-0.5282566,-1.2914753,1.4492028,1.841892,1.0200145,-1.4384483
1965-08-01,0.926812,-0.4405941,1.3983648,-1.1819785,1.9937537,-1.8477576,-1.2758328,-1.3830483,2.775547,2.3147485,1.5049286,-0.96624374
1965-09-01,0.8182926,-1.0904051,2.3069272,0.6670828,0.4764412,0.46308023,0.3395706,0.0703907,1.2725738,0.5289084,1.3413353,-0.896505
1965-10-01,1.1946876,-1.0985521,-0.43375054,1.8666592,-1.434212,0.29068756,1.5671723,3.0349503,1.5085132,2.3766663,-1.38924,-1.1976207
1965-11-01,0.95744497,-0.30567855,-0.35912323,1.4182438,-1.2839798,-0.030633163,1.1513455,1.5590252,0.39464492,0.9717838,0.25386277,-0.7971104
1965-12-01,0.248975,0.027048301,-1.017408,2.0716395,-1.720989,0.66740876,2.0380735,2.5207067,0.82285535,1.0330498,-0.9515789,-0.3073078
1966-01-01,0.5330452,1.3142326,-2.54608,0.690596,0.2576607,2.102969,1.8840396,2.6868904,2.4042847,-1.172438,0.7417997,0.52057266
1966-02-01,-0.37483865,1.6578896,-1.4921341,0.6712311,2.2050488,2.6484878,2.4643502,3.0630412,1.34804,-1.0335968,1.7304283,1.0680603
1966-03-01,2.1226628,-2.9324062,-1.6539509,-0.9715605,-1.2548233,0.2501114,1.8049362,2.405597,-1.4488075,-1.128783,1.3027443,0.58260804
