,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11,abs_vo500_cluster12
1965-01-01,5.9885955e-05,1.837674e-05,9.178363e-05,3.7976515e-05,7.467252e-05,-7.4901022e-06,5.746701e-05,4.986571e-05,2.1884975e-05,2.8812537e-05,8.401863e-05,9.77496e-06
1965-02-01,8.030072e-05,1.8008825e-05,9.173876e-05,3.3166707e-05,8.991854e-05,-2.0124824e-05,4.23197e-05,5.0395152e-05,1.9695435e-05,3.5551653e-05,7.563736e-05,9.245525e-06
1965-03-01,5.4394157e-05,1.9642008e-05,0.00010826799,2.7136495e-05,8.1609054e-05,-1.9254394e-05,4.6797486e-05,4.367398e-05,3.13341e-05,2.7843394e-05,5.7564685e-05,1.112099e-05
1965-04-01,7.650492e-05,1.1476106e-05,9.561532e-05,4.5666824e-05,8.8276385e-05,-1.7199452e-05,5.087147e-05,5.650612e-05,1.6258578e-05,2.9844494e-05,8.412632e-05,-5.2197997e-06
1965-05-01,6.494702e-05,6.5047716e-06,7.390837e-05,5.4523694e-05,8.158214e-05,-1.8733923e-05,4.071344e-05,5.584208e-05,2.206445e-05,3.0463663e-05,7.625653e-05,5.279225e-06
1965-06-01,6.8267225e-05,1.0381329e-05,8.2837025e-05,4.9211365e-05,6.743986e-05,-4.5288384e-06,2.9819577e-05,6.223123e-05,3.3191616e-05,3.5228608e-05,5.859664e-05,4.534422e-06
1965-07-01,6.775573e-05,1.21491175e-05,8.850829e-05,4.9462626e-05,6.211856e-05,2.9461094e-06,3.257445e-05,6.3254214e-05,3.216864e-05,3.0741845e-05,5.34907e-05,5.772768e-06
1965-08-01,6.724424e-05,1.1835044e-05,7.452754e-05,4.9040867e-05,6.776291e-05,-8.880996e-06,3.9493036e-05,6.579372e-05,3.636825e-05,3.223145e-05,5.5482822e-05,6.0509497e-06
1965-09-01,6.326e-05,1.1368422e-05,7.1772665e-05,5.285462e-05,8.005664e-05,-5.7851344e-06,4.604371e-05,5.7098376e-05,2.7969028e-05,3.7409176e-05,7.689365e-05,5.5484284e-06
1965-10-01,6.686735e-05,1.3001605e-05,9.001584e-05,4.690517e-05,6.0287966e-05,-3.1000738e-05,5.6497865e-05,6.0212187e-05,2.6021771e-05,4.370859e-05,7.3223484e-05,2.6679277e-06
1965-11-01,6.456116e-05,1.8278035e-05,9.77241e-05,4.053397e-05,6.946788e-05,-1.8016048e-05,4.774868e-05,6.739998e-05,2.1104279e-05,3.457354e-05,6.918539e-05,1.0115955e-05
1965-12-01,6.129479e-05,1.7649887e-05,9.644986e-05,4.667186e-05,7.107414e-05,-1.7011012e-05,5.0297163e-05,4.6312198e-05,1.6832884e-05,3.0571347e-05,6.821626e-05,8.877609e-06
1966-01-01,6.2311476e-05,1.3930603e-05,0.00010813741,3.9882387e-05,8.490376e-05,-1.7828706e-05,4.222052e-05,4.1991167e-05,1.9479172e-05,3.1666787e-05,6.4105676e-05,7.760404e-06
1966-02-01,5.853951e-05,1.6928625e-05,9.415749e-05,3.7242822e-05,8.157987e-05,-2.487569e-05,3.7169502e-05,5.1726598e-05,3.3776807e-05,3.3393906e-05,6.070846e-05,9.788955e-06
1966-03-01,7.408361e-05,1.6537579e-05,9.5705385e-05,3.7169502e-05,8.0398575e-05,-2.1299244e-05,4.3915054e-05,6.212192e-05,2.0147207e-05,2.4171728e-05,8.80084e-05,7.206419e-06
1966-04-01,6.571684e-05,1.3629171e-05,9.444263e-05,3.8823302e-05,7.770199e-05,-1.5694239e-05,4.4607532e-05,5.536822e-05,2.2053558e-05,3.2766602e-05,6.2020095e-05,7.133099e-06
1966-05-01,6.4454085e-05,1.2928544e-05,7.402674e-05,4.8705373e-05,5.8801408e-05,-2.278196e-05,2.7597005e-05,6.551099e-05,2.4196168e-05,3.6579306e-05,7.872104e-05,3.2878065e-06
1966-06-01,7.137073e-05,1.7360406e-05,8.0837475e-05,3.760943e-05,7.3742645e-05,-1.3388699e-05,3.118975e-05,6.7189234e-05,2.8033312e-05,3.218818e-05,5.530713e-05,3.581093e-06
1966-07-01,7.4662035e-05,9.278778e-06,8.4250976e-05,4.9593375e-05,7.99668e-05,-6.1787746e-06,3.008993e-05,5.561262e-05,3.6277874e-05,3.143053e-05,6.720961e-05,6.1636288e-06
1966-08-01,6.945622e-05,1.166579e-05,8.810442e-05,4.8648344e-05,6.398277e-05,-8.288798e-06,3.4888395e-05,5.4504657e-05,3.7499896e-05,3.1609758e-05,5.6032193e-05,4.811261e-06
1966-09-01,6.941549e-05,1.4012068e-05,8.9611574e-05,4.2660446e-05,7.147783e-05,-1.9009987e-05,4.2872263e-05,6.454966e-05,2.721863e-05,4.1011168e-05,6.1018036e-05,4.265426e-06
1966-10-01,6.129313e-05,1.33114445e-05,8.2222425e-05,4.8762402e-05,5.9029517e-05,-3.129537e-05,4.157692e-05,5.047199e-05,2.9581202e-05,4.29664e-05,7.198363e-05,5.0149297e-06
1966-11-01,7.772523e-05,1.8215818e-05,8.8397705e-05,4.8949776e-05,8.2256054e-05,-2.6146588e-05,4.604137e-05,7.214249e-05,1.8249004e-05,3.241629e-05,7.432177e-05,8.22477e-06
1966-12-01,8.5554304e-05,2.5238362e-05,8.502493e-05,4.0143084e-05,8.187315e-05,-4.419066e-06,4.8933485e-05,6.391421e-05,1.6611491e-05,2.8351038e-05,8.077403e-05,9.414203e-06
1967-01-01,6.120614e-05,1.4173711e-05,9.035e-05,3.6112804e-05,7.7214136e-05,-1.1296475e-05,4.229657e-05,4.2758373e-05,1.8628947e-05,3.6466434e-05,6.144231e-05,9.011308e-06
1967-02-01,5.4493023e-05,1.9362942e-05,9.875543e-05,3.692287e-05,6.3996435e-05,-2.510769e-05,5.4455577e-05,4.4338405e-05,1.833219e-05,2.8004859e-05,9.150297e-05,1.1642018e-05
1967-03-01,6.901806e-05,1.0219628e-05,8.898652e-05,4.7541947e-05,7.247405e-05,-2.591776e-05,5.609175e-05,5.7836824e-05,3.0699728e-05,3.5704492e-05,8.267244e-05,1.6084318e-06
1967-04-01,7.649312e-05,1.8143834e-05,8.1214705e-05,4.4245542e-05,8.908441e-05,-1.3269504e-05,5.060576e-05,5.8053374e-05,1.8388339e-05,4.042854e-05,8.154156e-05,5.0963126e-07
1967-05-01,5.901656e-05,1.0123382e-05,9.115205e-05,5.0517534e-05,6.670735e-05,-1.547513e-05,3.81901e-05,5.7058838e-05,3.0410993e-05,3.3274293e-05,5.784915e-05,4.223098e-06
1967-06-01,6.702097e-05,1.5280533e-05,8.111846e-05,4.221637e-05,7.3051524e-05,-1.5860109e-05,2.9415725e-05,5.8606787e-05,2.8542228e-05,2.8710656e-05,7.103477e-05,2.1056999e-06
1967-07-01,6.571364e-05,1.1968084e-05,8.961212e-05,4.6587513e-05,6.8102905e-05,-7.094809e-07,3.92889e-05,6.0660022e-05,3.2343924e-05,3.3587094e-05,4.5289118e-05,2.2019462e-06
1967-08-01,7.070236e-05,1.3548113e-05,8.844113e-05,4.351568e-05,8.1721635e-05,1.7276898e-07,3.9818253e-05,6.3258645e-05,4.0781437e-05,3.0595464e-05,4.9435694e-05,4.5118336e-06
