,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,0.0007813247905757,5.020887959274166e-05,0.0026539530760298,-0.0005370509825297,0.0091457681264728,-0.0024682340153958,0.0031993113225325,0.0058791334595298,5.111494096349456e-05,0.0121276701975148,,,,,,,,,,,1584.8352432250977,5378.504702919408,6842.233072916667,5095.971374511719,1605.7839529854912,3386.060994466146,2310.8458085493608,10201.222534179688,2424.9312627883187,4855.721028645834,63.32439316643609,88.18126825185922,164.52505493164062,207.9419528736788,138.78361095081675,64.56641685671923,68.71897909376356,139.32928297254773,120.72595295153164,68.88294554593271,61.23568216959635,157.63403177261353,94.5635039230873,406.8800735473633,273.66976737976074,159.70809936523438,112.84658908843994,364.69369615827287,138.8442290456671,236.41498883565268,0.000193058482322,4.984580701411209e-06,-0.0004708942469733,-0.0043172967707505,0.0024115339329,-0.0108333879325073,-0.0061752311012241,0.0026562225684756,-9.44849018209778e-06,0.005393436003942,87.20825997038435,19.50598431104449,69.66168374596333,79.9158804003726,127.02150980543594,116.94659007877632,17.179059160129036,142.13159129013044,58.7498127775794,35.69858554650816,-0.8582552465108725,-0.0064386128172002,0.0383051616304061,0.400691262135903,-0.6913430633999053,3.369912174012926,0.0081181598220082,15.192031860351562,-5.676057934761047,52.99892425537109,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,0.0007171623180441,5.091132662895242e-05,0.0035479153060199,0.0027150492314831,0.0040703431295696,-0.0020967294403817,0.0107720683445222,0.0070893496740609,5.0733945126856325e-05,0.0170559302205219,,,,,,,,,,,1579.8015594482422,5354.303620990954,6811.956787109375,5065.045471191406,1603.2811240544395,3385.3452555338545,2305.64755526456,10137.385864257812,2415.3297061011904,4842.899576822917,55.53547011481391,67.76846372164212,203.8183441162109,231.23476365033315,135.32046404751864,119.72758595536396,49.46504698859321,102.95636494954428,85.18514131244861,86.63265161346972,62.12577395968967,160.09328365325928,95.07827758789062,387.50804901123047,232.58848190307617,161.00379943847656,115.2963717778524,372.7551868983677,142.156309830515,238.5519822438558,0.0001288960377748,5.687016019899666e-06,0.0004230681042827,-0.0010651963748387,-0.0026638910640031,-0.0104618833574932,0.0013975259207654,0.0038664387830067,-9.82949092608153e-06,0.0103216952993534,77.795360546397,25.97719515416713,73.06699236704827,120.08506267634291,178.84149503191168,119.22520275182735,28.86977463338188,160.57925500125387,32.35101799885036,26.239423094277768,-1.3273713680414052,-0.0499578917192088,0.0257371541331796,0.0559969533545275,-0.4867223756653922,3.552923268742032,0.0312613117513735,30.163496732711792,-22.7829247713089,58.23630690574646,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,0.0006076145487336,5.044886612475303e-05,0.0045162586805721,0.0039656853914493,0.0025753543013706,0.0093875860329717,0.0137674302095547,0.0080494770372752,5.395678605879289e-05,0.0171160529134795,,,,,,,,,,,1579.745864868164,5368.508429276316,6772.9736328125,5079.020080566406,1605.629185267857,3381.1669921875,2304.640059037642,10165.829467773438,2412.378220331101,4840.826997302827,72.11082776387533,65.93074064988356,173.08352661132812,248.13573500689336,128.94643436778676,105.75146558808116,56.08103540208605,113.90225728352864,85.36221353631271,94.47344060529744,63.14580705430773,164.06314373016355,96.77460111420731,411.3542175292969,259.2890739440918,166.79271697998047,117.8521474202474,391.7083195277622,144.72274780273438,237.17376391092935,1.9348214244438656e-05,5.224556463090586e-06,0.0013914110847205,0.000185440160294,-0.0041588795284042,0.001022432843456,0.0043928881495958,0.004826566146221,-6.60664623184674e-06,0.0103818172647152,61.3528893787892,12.76533726717747,66.79802790642061,92.75154952524636,129.09500118536215,104.57934768361972,16.83579692367112,134.24289241898023,36.82534950038104,22.91421189115685,-0.7114305519140683,-0.027806572271166,0.0194001460776609,0.0476501998491585,-0.3235675039745512,1.937563717365265,0.0229577492737309,11.756474524736404,-15.069994330406187,23.99105131626129,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,0.0006977938867818,4.744223166366474e-05,0.0049962424479114,0.0022707652533426,0.0086943997303023,0.0101611047284677,0.0144368561450392,0.0087523701949976,5.3463491836056894e-05,0.0177083027665503,,,,,,,,,,,1575.615406036377,5329.459742495888,6715.724690755209,5068.375244140625,1603.1543550037202,3371.820068359375,2298.9633733575997,10124.59228515625,2406.1687651134675,4816.544015066965,117.72988637288412,79.46701783400316,149.24163818359375,266.3621117086971,137.77584596113726,130.03240445765053,112.34238942464194,112.43892245822482,120.06281802528784,97.7889746950384,65.45350392659505,175.81346035003662,100.57906446785763,447.50755310058594,300.1880407333374,176.1931610107422,122.8684425354004,407.5223650251116,152.8301239013672,240.7017707824707,0.0001095275225592,2.217928471680895e-06,0.0018713949733258,-0.0015094803529791,0.0019601657186285,0.0017959500837605,0.0050623129936866,0.0055294593039434,-7.099938655222713e-06,0.0109740707557648,71.49235601793063,8.2398297322591,37.90806180148873,69.3254292533302,114.8433010005206,98.2943173144378,8.839483869228399,104.17241850928814,32.2216609472632,11.66072768929982,-0.5973390661753141,-0.0619355520164525,0.0077074081363046,0.0631052379806836,-0.3571623847598121,1.190843102004793,0.0082084638946458,19.0530925989151,-4.739683866500855,-4.885494709014893,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,0.0005221887617013,4.253968399369338e-05,0.0045476660792094,0.0065804357291199,-0.0040318525861948,0.017081486294046,0.0123208985314704,0.0077889089880045,6.58100708546921e-05,0.0128913176013156,,,,,,,,,,,1570.825481414795,5327.0218698601975,6717.21435546875,5066.021423339844,1602.2471594432045,3359.5151774088545,2290.1356090198865,10139.804077148438,2394.7020031156994,4813.458251953125,114.05838860405817,53.92213968130258,177.79013061523438,306.17689244887407,143.5349551114169,159.65263552782014,66.80645412868924,86.09602186414931,146.1884749563117,107.42691441586145,64.97297075059679,183.3787679672241,102.33457499536976,526.5298843383789,437.576961517334,188.5972213745117,123.51386547088624,418.4707641601562,152.1717573467054,239.46609497070312,-6.607749757956929e-05,-2.6846257801600206e-06,0.0014228183620919,0.0028001904865959,-0.0107660867797676,0.0087163316493388,0.0029463561077136,0.0045659977331524,5.246635292488797e-06,0.0061570826801471,64.58564296031774,36.01666590853087,19.724074506910267,83.01278328550802,84.12405551286861,45.69288756261795,41.04668470771326,89.11777406347568,12.037186968831412,29.123922342644622,-0.2605474912203275,-0.1126903626653883,-0.0255390475778018,-0.2545485738664865,0.0614175839083535,-0.4040631983015272,0.0107371165977986,-0.5989253520965576,-5.610393360257149,-37.49176859855652,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,0.0005058197040433,3.6925050089689256e-05,0.0044352976450075,0.0074080890044569,-0.0078088072768878,0.0193329440662637,0.013776404375676,0.0075553100032266,7.694087792338684e-05,0.0052001094445586,,,,,,,,,,,1569.4116592407229,5308.252595600329,6683.463134765625,5050.547790527344,1605.1595536489335,3346.4265950520835,2280.3049260919743,10114.11376953125,2382.559785388765,4794.845435732887,124.48075612386069,46.55126058138334,167.25648498535156,358.8476966409122,115.44089750810105,162.82733824194932,70.60832977294922,83.74928792317708,121.64593746787624,132.7203850997122,64.01986440022786,172.62388467788696,99.8278124579068,592.1131896972656,559.4605922698975,192.84449259440103,119.84017690022787,420.061901637486,142.71279385215357,236.2760861714681,-8.244661120653081e-05,-8.299258076093746e-06,0.001310450049156,0.0036278423067415,-0.0145430414704605,0.0109677894215565,0.0044018615881213,0.0043323994759703,1.637743369153979e-05,-0.0015341247490141,91.48436954403998,72.58099561611664,30.44222835043333,105.479067085113,74.98323926469409,25.3037997269022,73.90555744078763,48.47647341457949,49.73038880581313,74.5686551144225,-0.1270055770874023,-0.0253350318719943,-0.0668304194422329,-0.5220705022414526,0.0286700691850412,-1.6191553738382127,0.0051855908459803,15.507221221923828,1.7702758312225342,-23.71801733970642,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,0.0004887459978747,3.593044782559318e-05,0.003300744962568,0.0062399558373726,-0.0026580048142932,0.0210388097912073,0.0083519094914663,0.0059319267165847,7.878200141813527e-05,-0.0028634996851906,,,,,,,,,,,1570.242404937744,5291.538921155428,6674.254964192709,5049.0704345703125,1604.709685794891,3334.588623046875,2274.9477039683948,10095.263671875,2383.455258324033,4779.273042224702,153.69126001993817,76.96091578556941,190.10997009277344,390.8316219554228,112.6337224786932,162.35924697503813,92.9160753885905,85.73021782769096,133.27835484554893,142.9968984503495,63.212475246853295,162.5334858894348,96.7556065526502,625.0637054443359,640.0067329406738,190.40532430013025,117.81384150187176,410.6321607317243,137.81635886744448,236.004638671875,-9.952028239450346e-05,-9.29386460344623e-06,0.0001758974273495,0.0024597102310508,-0.009392239007866,0.0126736558740958,-0.0010226336598861,0.0027090158255305,1.821856667382288e-05,-0.0095977338787633,75.74479548874177,81.32222566133612,48.164872248578405,74.30440180457208,32.71400579249497,38.72952805249076,68.05458243528078,22.39595413392456,69.7454071486735,76.13755415351676,-0.2675620982280144,-0.0046463661689173,-0.0873061751618104,-0.4888164189954599,0.04043590188736,-1.67242255475786,-0.0030076882778795,11.141854524612429,-3.2793089747428894,-10.474836826324465,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,0.0004313768351074,3.871189204673692e-05,0.0040279989965104,0.0078228666097857,-0.0076006217568647,0.0204384821699932,0.0128826417494565,0.005883783524041,7.350299580243799e-05,-0.0011953205103054,,,,,,,,,,,1572.6680755615234,5310.334858141448,6687.6416015625,5061.780090332031,1604.1177416604662,3340.237630208333,2282.3853926225142,10113.931274414062,2391.4194742838545,4799.451555524553,159.52751371595596,68.96779720599835,141.3519744873047,426.0519588694853,151.85786160555753,176.3105438976753,105.16577826605904,71.10866970486111,142.66544141267474,138.35079795435857,62.729131910536026,156.53643608093262,95.15814945615573,655.7978057861328,639.5666122436523,182.36595153808597,117.34788417816162,407.1825572422572,138.20396222566302,235.4556560516357,-0.0001568894451618,-6.51241616890873e-06,0.0009031516431908,0.0040426217310596,-0.0143348559504374,0.012073327525286,0.0035080985981039,0.0026608722691889,1.2939552224903676e-05,-0.0079295547038782,71.8343942943635,66.42979730778414,37.29932621972084,61.05006719827105,35.01110739514969,22.22927471130576,55.00164323595944,24.58610142904954,57.05714592053014,58.19606015730611,-0.2849614104399314,-0.1533874620993932,-0.0676735797349144,-0.4542528030773004,0.1335939392447471,-1.4955080217785306,0.0050334169822667,2.1799860522151,-0.2561242319643497,0.724869966506958,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,0.0004304564824381,3.794354773146967e-05,0.0041081623445885,0.0066559623519424,-0.0080824996985029,0.0197134213522076,0.0129391744849272,0.004863866706728,6.866856166597108e-05,0.0021006550014135,,,,,,,,,,,1574.1324424743652,5340.654232627467,6733.878580729167,5075.358276367188,1605.2886962890625,3355.47607421875,2291.16904518821,10153.152465820312,2398.6506870814733,4821.299816313244,134.37958823310004,59.50541863074669,147.79640197753906,385.0787443273208,147.94686057350853,173.22480736709224,93.01527871025934,83.95239935980902,146.58979114733245,129.81033325195312,63.64618513319228,162.98153400421145,96.900854439571,656.4667510986328,612.3907089233398,184.53286488850912,120.00762621561688,417.86700657435824,141.24166589034232,236.4648501078288,-0.0001578097698466,-7.280763600591487e-06,0.0009833151731678,0.0028757165637216,-0.0148167338920757,0.0113482667075004,0.0035646320611704,0.0016409561794716,8.105118742749504e-06,-0.0046335793740581,95.9290962375203,40.81080563794031,20.18706262661978,87.5691984575515,86.69642787600877,30.34513769508904,53.48636616458803,58.56724006219141,35.15669315034525,56.03621774729887,-0.2253322074046501,-0.0717826118623768,-0.0419547978569479,-0.3593195229768753,-0.0123020682838701,-0.8865049315823449,0.0149585707987869,8.184336870908737,1.644201576709747,-3.0679047107696533,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,0.0005486386586338,4.2849739912255024e-05,0.003522590365416,0.0027938423954765,0.0050332022510701,0.0105290186183992,0.0117582589155063,0.0042718111217254,6.012868122767202e-05,0.007032503344817,,,,,,,,,,,1578.6870956420898,5354.328677528783,6775.099283854167,5110.642395019531,1605.205330016121,3373.406982421875,2301.0656183416195,10206.272583007812,2410.507056826637,4835.275995163691,113.15988964504666,62.679840968205376,170.36135864257812,380.7886909036075,162.93388713489878,169.02145757907775,65.84584448072646,125.43913947211372,159.2917291741622,109.21820924993148,63.92427656385634,176.5380620956421,100.51674020701442,629.5711517333984,544.5231914520264,191.0597356160482,121.08346621195476,421.51020595005576,146.6045480025442,234.88774299621585,-3.962767060819225e-05,-2.3745612228945877e-06,0.0003977428605139,-0.0009864032108453,-0.0017010323063004,0.0021638647012878,0.0023837161279516,0.0010489006854186,-4.347546616876532e-07,0.0002982691512443,73.27760005120557,15.250465318056376,30.212378107444643,115.66585980111724,117.58485177442245,49.70307143534383,30.035400044374654,104.0360915808076,11.571855258710308,19.660051447729906,0.0964436823358902,-0.1600977309324123,-0.0160905806457295,-0.198824688171347,-0.3245764190242404,0.0593461561948061,0.0105132786196898,16.89930260181427,2.428233437240124,14.656209945678713,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
