,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10
1965-01-01,-6.338563657158778e-05,3.432695254976013e-06,0.01693249068921432,1.458310331751515e-05,6.745631253579631e-05,0.02207970683230087,-1.5865718104088534e-05,0.0006138223917722435,0.006627570110140368,-1.298801659578858e-05
1965-02-01,-2.6205164734468173e-05,4.170957732115975e-06,0.018682327936403453,2.0984131469485118e-07,5.76716110086197e-05,0.02497187233529985,-1.8009524445425574e-05,0.0007835434059545929,0.007764516340103,-1.5435556809778414e-05
1965-03-01,-8.595229364463765e-06,6.23243769211004e-06,0.013499220949597657,3.5565648204283207e-06,4.193901171173162e-05,0.019613780023064464,-1.2184909092656408e-05,0.0005436467680348349,0.006414224480977282,-1.4542326415946546e-05
1965-04-01,-1.7574925718859215e-05,-1.1557789301890407e-07,0.015231111319735646,1.3624799066747073e-05,1.4132260260120004e-05,0.019296116079203784,-1.7979010198569784e-05,0.000367801658285316,0.0042186275095446035,-8.812102967039532e-06
1965-05-01,2.9126439821319998e-05,-3.087056245283871e-06,0.008510838233632967,-1.2328421424475286e-05,-6.814472946079433e-06,0.015572104894090444,-1.3841569083384597e-05,0.0003300472859077022,0.0043711774196708575,-4.618065394845294e-07
1965-06-01,3.5252465177445964e-06,-1.0874668120423094e-05,0.007245571759995073,-2.153731581226263e-05,1.169455180357106e-05,0.004862203422817402,-2.502769558094979e-06,0.00015993396768213382,0.001266787057829788,6.1005105254157715e-06
1965-07-01,-7.535028022108168e-06,-7.744570321390604e-06,-0.0009185408998746425,-1.3909264377313473e-05,-1.3554845595379072e-05,-0.0014345183444675058,7.140764724821425e-06,2.3447200549396386e-05,0.00030258197512011975,3.6347107383609067e-06
1965-08-01,1.2462266938571162e-05,-5.317963988568794e-06,0.001794155832612887,-5.003285252769274e-06,-2.5498610707943264e-05,-0.0013501673493010458,-1.2322016118559986e-06,0.00010583614441981937,0.0006269747245823964,2.053186000667147e-06
1965-09-01,-2.8191600954920027e-06,-8.392794563282594e-06,0.006159774784464389,-1.740818712884599e-05,7.673754131748614e-06,0.0032218435080721974,-5.302262112449031e-06,2.810464008819378e-05,0.002039182982116472,1.309547559519346e-06
1965-10-01,-8.53634631952176e-06,-1.7314214905497266e-06,0.00895502817002125,-3.1652941364275954e-05,9.30389715308436e-06,0.007541698141722009,-1.5257564183020104e-05,0.00023007890246974833,0.0027644682631944306,-2.10159458963248e-06
1965-11-01,-4.188466644134476e-05,1.7692727283247223e-07,0.01715862308628857,-7.962060522004322e-06,7.948892744025216e-06,0.01452579308534041,-1.6125700662646872e-05,0.00046217667529292934,0.005536613753065467,-7.998426465952257e-06
1965-12-01,-2.0443114947368112e-05,5.3005570885419485e-06,0.019010758842341602,8.871312691856778e-06,3.122721832839708e-05,0.020885327830910683,-2.1821026446279855e-05,0.0006602526160090097,0.006817135727033019,-1.1365682439645752e-05
1966-01-01,-3.8848075847555367e-05,1.672609314328391e-06,0.012830975174438208,-2.710360765452909e-06,7.634637235053655e-06,0.020560662960633636,-4.182653845838593e-06,0.0005867309352782155,0.006640950596192852,-1.5273788996774362e-05
1966-02-01,-4.2856852276061e-05,7.065819826786568e-06,0.017599297279957682,1.8544627285640068e-05,2.908935694622101e-05,0.026419840287417173,-1.9616609978794048e-05,0.000672727557165282,0.007112650200724602,-1.2618565178659033e-05
1966-03-01,-5.230581842220595e-05,4.372251357951535e-06,0.016572800814174116,1.4291364891505509e-05,4.76048406763484e-05,0.017627811757847667,-1.8317725614626677e-05,0.0005211035646165588,0.00488144469272811,-1.1050493627916821e-05
1966-04-01,-3.681055507816684e-05,3.258285290539172e-06,0.01145742426160723,1.0026612547638555e-05,2.3462034105564117e-05,0.020405056420713663,-1.3232505667614392e-05,0.0005067140591563657,0.005605287879006937,-1.0755603173209394e-05
1966-05-01,-2.294044255298407e-05,-7.942526305199e-06,0.011296118464088067,-1.596617191050124e-05,3.3394343486649855e-05,0.016825352213345468,-1.564875324570144e-05,0.00041829098336165765,0.004739079304272309,2.2509793694474844e-07
1966-06-01,-8.662462076042882e-06,-4.866765834776743e-06,0.0010229997315036599,-1.6754366545986464e-05,-1.8453757265574653e-05,0.0071681330155115575,1.4206373923396032e-07,0.0001528342961267169,0.0011946092854486778,2.570388988392698e-06
1966-07-01,-1.6063677321653813e-05,-8.73724815887264e-06,0.002118744669132866,-1.0604609694079652e-05,-4.400139679436789e-06,-2.0605511963367462e-05,3.7919090363385085e-06,5.547741628626162e-05,0.0009848291483649518,4.028267676892605e-06
1966-08-01,-2.3481854222390446e-06,-1.3759280961293973e-06,-0.0008996456017484888,-8.857999963159576e-06,4.610265493503338e-06,-0.0008409886504523456,2.4346879329711483e-06,-1.6078797671070788e-05,0.00041557127588021103,3.9008747295664887e-07
1966-09-01,2.912127717570035e-06,-6.677733523956396e-06,0.003478446160443127,-1.9494664608525152e-05,5.544478849985573e-06,0.003534659117576666,-2.8023310523377195e-06,7.729471300470841e-05,0.0013990939805808011,2.890734485713902e-09
1966-10-01,-2.5018727211755942e-05,-3.897743789497388e-06,0.015515346603933722,-8.991040090222668e-06,3.9878030857553004e-05,0.015699464711360633,-1.8425800170427043e-05,0.0004205573662017871,0.004446201637620106,-3.1055141559874595e-06
1966-11-01,-1.493347351950231e-05,1.4579277145242224e-07,0.017213955288752913,1.16785723018135e-05,-5.0405525332186295e-06,0.019367154163774103,-1.985054880676146e-05,0.000540723288265456,0.007539135549450293,-9.520257056768362e-06
1966-12-01,-4.537108300913435e-05,3.6204340858603246e-06,0.018943521718028933,8.514908245160768e-06,3.360902187053179e-05,0.026118409004993737,-2.4850686224034198e-05,0.0007032034773146733,0.008112670184345916,-1.331612609999044e-05
1967-01-01,-1.2504602232689244e-05,1.2275366747941254e-05,0.020574365044012666,6.668571472800977e-06,3.6437870284285525e-05,0.025485287187620997,-2.932121088423838e-05,0.0007960084206258345,0.00851145523483865,-1.7131782031708185e-05
1967-02-01,-6.91613523587067e-05,1.0211883105604734e-05,0.024932678206823766,1.0121606427067794e-05,6.900912106583088e-05,0.028083112556487322,-2.6141956018713805e-05,0.0008115756957392606,0.0071776536060497165,-1.5380537270077615e-05
1967-03-01,-1.979825962431884e-05,3.3958151484743427e-06,0.016535264148842543,2.2249635852252446e-05,3.891869270993429e-05,0.022364530013874173,-1.9551646871080335e-05,0.000611663978945996,0.006908968498464674,-1.5097141654859046e-05
1967-04-01,-2.6587630836055957e-05,4.159930397891311e-06,0.014730663679074496,9.157340249051535e-06,6.01484598832783e-05,0.017653315444476902,-1.841025480713982e-05,0.0004039958834515086,0.00354859912476968,-1.0949528958555811e-05
1967-05-01,1.6704402865057257e-05,-1.7593533349577615e-06,0.014642439782619476,-8.329701965218799e-06,3.388316866315516e-05,0.01691543438937515,-2.0726613281742455e-05,0.0003485970020327451,0.0036219866160536185,-8.380152027506658e-07
1967-06-01,3.2982629565796942e-06,-8.45816121925008e-06,0.003646399636636488,-1.8536564994064975e-05,8.48657425100602e-06,0.006873027450637892,-3.3974300514763363e-06,0.00010002196566866975,0.0025646904759923927,4.322289955340356e-06
1967-07-01,-3.229424355258406e-05,-5.91251117669853e-06,-0.002217353176092729,-2.5195419084411697e-05,-2.8005637557663283e-05,-0.0021700327124563046,1.0751470584252204e-05,5.701953601341561e-05,0.0006413862138288096,3.0952243969784497e-06
1967-08-01,-2.049892928981636e-05,-7.002896667071875e-06,-0.00015208643162623048,-9.69334242502858e-06,-2.9003365790262693e-05,-0.004077295307070017,7.252593394906188e-06,5.4002092448562114e-05,-0.00041049597712117247,2.256455866122989e-06
1967-09-01,-3.752817334585685e-05,-5.0369710722514946e-06,0.0017880607629194856,-1.7599021854645496e-05,-7.807458477427959e-06,-1.4936813386157155e-05,2.267463514726842e-06,7.727244987368716e-05,0.0003380125917828991,-3.9728932019946805e-07
1967-10-01,-2.5466601140646227e-06,-5.49498754596351e-06,0.012946914648637176,-1.264798659879792e-05,1.4229033632577269e-05,0.011985262972302735,-1.872189386631362e-05,0.00029402266851060886,0.00376795869669877,-3.071323022908551e-06
