,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10
1965-01-01,0.11332436,-0.18558702,0.9870993,0.34909782,-0.06431522,0.3348219,-0.24946074,-0.55528927,-0.22532415,0.009272004
1965-02-01,-0.18588138,-0.05151107,0.8824581,0.98047626,0.011038112,0.024872398,-0.10758455,-0.85758555,0.37382317,-0.32540274
1965-03-01,0.027816009,-0.096252106,0.8995304,0.7164453,0.012804175,0.03767662,-0.10846758,-0.5483721,0.20501406,-0.16174474
1965-04-01,0.22370522,-0.14629142,1.089827,0.5171711,-0.16998653,0.12789461,-0.17734528,-0.4594787,0.41650382,0.057545234
1965-05-01,-0.049009085,0.21767104,0.55175704,0.8009235,-0.05003934,0.6465374,-0.11582623,-0.42680597,0.63446915,-0.11847546
1965-06-01,-0.101550385,0.21943709,0.95957756,0.6525716,0.10522976,0.28625435,0.033408593,0.031642508,0.4315156,-0.077413775
1965-07-01,-0.11921134,0.18249635,-0.007211542,0.18985505,-0.11376591,-0.076972246,-0.15747666,-0.2323885,0.535568,-0.2709482
1965-08-01,-0.0559263,0.4936232,0.3074475,-0.055926323,0.10522976,-0.4577127,0.2166408,-0.21752386,0.705996,-0.1713111
1965-09-01,-0.10905628,0.20560274,-0.06343222,0.4064959,-0.043563653,0.11023374,-0.50804627,-0.21031232,0.2865487,-0.17852263
1965-10-01,-0.57192,-0.024430966,0.41635662,1.1929963,0.37220424,0.39339733,-0.78208524,-0.3039153,0.13495903,-0.06446242
1965-11-01,-0.018102502,0.04459388,1.0306629,0.7691338,0.16851477,-0.13598922,-0.39810696,-0.6981957,0.15247276,-0.017808104
1965-12-01,-0.045182563,-0.11759241,0.9333805,0.5062802,0.08771598,-0.010155058,-0.25946862,-0.96678907,0.13098526,-0.1031693
