,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8,zgv500_cluster9,zgv500_cluster10
1965-01-01,-0.39192563,-0.11347151,0.64624316,-0.34924504,0.16056748,0.17337152,-0.052982807,0.0173666,0.119211294,0.21472755
1965-02-01,0.4890608,0.016042018,-0.078885555,0.36896643,0.7605977,-0.26756325,-0.39104256,-0.3973711,-0.29979435,0.26049882
1965-03-01,-0.03988428,0.030465102,0.12230201,0.21031237,0.59223014,0.047978878,-0.3309954,-0.3102438,-0.23945284,0.2507853
1965-04-01,-0.25490618,0.052394103,0.22650155,-0.21090102,0.03649926,-0.09831252,0.14128752,0.27359736,0.5742748,0.32849345
1965-05-01,-0.36970228,0.07005505,-0.85214025,0.82064474,0.20354228,0.17763963,-0.45889002,-0.24460411,-0.09360294,0.19441748
1965-06-01,-0.28154477,0.045624115,-0.6745006,0.3370296,0.38677448,0.15747671,0.44667453,0.13319293,0.10773168,0.4616863
1965-07-01,0.091100976,0.5254129,-1.0954196,0.61239296,0.4924458,-0.11906409,0.5907585,-0.016483497,0.12186041,-0.18161328
1965-08-01,-0.109644964,-0.038706888,-0.57412755,-0.16925064,0.5932604,-0.17425461,0.4232738,-0.9932806,0.39383882,0.029140567
1965-09-01,0.6294652,0.07550051,-0.46065608,0.3149534,0.6076834,0.003679371,0.041650392,-0.14658579,-0.13451748,-0.14584987
1965-10-01,0.55734974,0.035174705,-0.24092464,-0.14658585,-0.36587572,-0.39810696,-0.18396807,0.015011787,-0.47007522,0.182202
1965-11-01,-0.2866959,0.033114266,-0.062990665,-0.40664306,0.13304572,-0.29096395,0.056515,-0.08079882,0.07240982,0.20280643
1965-12-01,0.10964499,0.042827785,-0.12936635,-0.030759478,0.030317927,-0.3183384,0.080210075,-0.28213346,0.017513776,0.2630008
1966-01-01,0.05974741,-0.046727397,-0.3780145,0.3187011,-0.27197367,0.24347433,-0.11153817,-0.41258994,-0.077252105,0.15204489
1966-02-01,-0.24144903,-0.029946018,-0.0041953325,-0.09576945,-0.020687342,-0.12846422,-0.38192052,0.06567874,-0.027197361,0.23537302
1966-03-01,-0.30408973,-0.08723412,0.083472826,0.031826735,0.5442367,0.28427044,-0.0807241,-0.20426962,-0.07551613,0.26777834
1966-04-01,-0.4969307,0.11356349,-0.01837268,0.3252111,0.34503046,0.13613153,-0.3778699,-0.17851892,0.2949757,0.2887551
1966-05-01,-0.22842903,0.20586097,-0.4085392,0.15913358,0.36933446,-0.029801369,-0.060904693,-0.34777918,0.16058016,0.27414376
1966-06-01,-0.40159518,0.16766891,-0.5267321,0.3279597,0.1066195,-0.16549893,0.6511456,0.11761417,0.24926099,0.2802197
1966-07-01,-0.21917033,0.52022207,-0.61468947,0.19226222,0.47638792,0.17374487,0.67978954,-0.32998514,0.2196043,-0.12557085
1966-08-01,0.09765015,0.34488577,-0.5973295,-0.16434154,0.95292056,0.08622146,0.38249913,-0.4208359,0.25331163,-0.16115889
1966-09-01,-0.028065348,0.108210824,-0.77975434,0.49910074,0.6825382,0.30307707,0.23783235,-0.07088675,-0.120362855,-0.15349154
1966-10-01,0.23421565,0.08115809,-0.23247962,-0.10589619,0.17678289,-0.03790269,-0.08752344,-0.07638409,-0.14452219,0.3593525
1966-11-01,0.16390756,-0.037902713,-0.55089146,0.43342194,0.49013138,-0.18502894,0.23363698,-0.7687597,-0.003616667,0.19689159
1966-12-01,0.04137473,-0.0011573315,-0.43269858,0.01417737,0.6583789,0.015623999,-0.04094076,0.004629326,-0.23392634,0.29946044
1967-01-01,0.17219004,0.0014987469,-0.30607867,0.26844335,0.12039982,-0.2701086,-0.32822695,-0.20616183,-0.46178246,0.3055791
1967-02-01,-0.38118285,0.13538733,0.37518778,-0.5338891,0.062115002,-0.19150731,0.057951786,0.28443003,0.07577028,0.5185685
1967-03-01,-0.2507913,0.055953443,0.35337257,-0.10174867,0.011989975,-0.16935909,-0.15803519,0.17818503,-0.34038344,0.36719447
1967-04-01,-0.4313078,0.03164034,0.21715268,-0.23147404,0.1195672,-0.14371374,0.2559537,0.36619535,-0.12306428,0.4391346
1967-05-01,-0.1475439,0.22164889,-0.37219033,0.31840172,0.54787743,-0.033638667,-0.02531228,-0.7127403,-0.23613687,0.34338093
1967-06-01,-0.062781096,0.14571209,-0.8196513,0.07094097,0.080100015,0.7663623,0.24129924,0.43347263,-0.009825135,0.05928401
1967-07-01,-0.040299796,0.11656966,-1.360368,0.53239036,0.14721079,0.20932579,0.5122404,0.2944215,0.071773626,-0.1019152
1967-08-01,0.19650316,0.06044972,-1.1618664,0.055453874,0.24246483,0.27460486,0.17418838,-0.53405553,-0.06527901,-0.17868467
1967-09-01,-0.040133275,0.016319752,-0.846962,0.06810999,0.31923437,0.0729393,0.19583702,0.25878468,0.08776031,-0.13955054
1967-10-01,0.29941756,0.18084951,-0.45562086,0.083763644,0.2704416,-0.20033331,-0.29059154,-0.31190714,-0.56053364,0.12406345
1967-11-01,0.40166584,-0.014321411,-0.44013375,-0.20849314,-0.034637846,-0.5035809,-0.3538722,0.03313904,-0.46827704,0.5503754
1967-12-01,-0.03880105,0.032639503,-0.12406342,0.16669464,0.54488,0.57685333,-0.120899394,0.045961738,0.417486,0.16736075
1968-01-01,0.11679075,-0.027321935,0.03496643,0.19889815,0.20257883,-0.14439583,-0.3413121,-0.20668426,-0.23726213,0.28114715
1968-02-01,-0.4170491,-0.05152949,0.08819473,-0.0451591,0.2842616,0.01769557,-0.00042469503,0.03114419,0.18389234,0.3534866
1968-03-01,0.11013718,0.0018403291,-0.10277586,-0.014722633,0.2793068,-0.23329838,-0.07233946,0.022933388,-0.29827648,0.27505988
1968-04-01,0.07403829,-0.050963234,0.027038813,-0.48584947,0.21560287,-0.41492566,0.024207497,0.36226362,-0.10433302,0.13944106
1968-05-01,-0.28383693,0.008635449,-0.59740233,0.35447758,1.0032679,0.10645652,-0.2550993,-0.11636601,-0.18530798,0.32899597
1968-06-01,-0.04926443,0.20130476,-0.39241686,-0.45399752,0.17398281,0.36863405,0.15019998,0.51274675,0.002265072,0.18176885
1968-07-01,0.11834798,-0.023641253,-0.86198646,0.40926313,-0.047282506,0.29601145,0.39100122,-0.0696497,0.09045973,-0.205127
1968-08-01,-0.051387906,0.13675134,-1.2222682,-0.113676265,0.30917695,-0.42809114,0.37061596,0.20243731,0.32927912,-0.15812758
1968-09-01,0.15798602,0.009909523,-0.775632,0.054077674,0.78752345,0.45739502,0.13788386,-0.19224472,-0.110420324,0.057050504
1968-10-01,0.21206367,0.13632664,-0.68205786,0.37500447,0.65388656,-0.06299629,-0.1812026,-0.6385976,-0.16874492,-0.033267688
1968-11-01,0.1693112,0.08479716,0.029020727,-0.0028312684,0.07191478,-0.11353476,-0.24009344,-0.19351871,-0.14382958,0.031852018
1968-12-01,0.1213208,0.000990963,-0.14482054,0.13335378,0.35660106,-0.10957098,-0.17837131,-0.3057794,-0.12585089,0.16279921
1969-01-01,0.055266332,-0.14354108,-0.0062080147,-0.11325817,0.16837302,-0.12340295,-0.23529835,-0.16231647,-0.23257291,0.41654167
1969-02-01,-0.12809682,0.030737162,0.21758285,0.09826808,0.20819512,0.2035013,0.117194936,0.21500881,0.2728492,0.3961007
1969-03-01,-0.26209876,-0.16352782,0.3082803,-0.100085065,-0.11068411,-0.03240273,0.012264585,0.06389694,0.16670753,0.2701237
1969-04-01,0.008933449,0.17957778,-0.17821503,0.27451473,0.16610184,-0.16489056,-0.16428488,-0.033765413,0.009690535,0.30449486
1969-05-01,0.20652953,0.035733856,-0.010750437,0.0034825325,0.23423848,-0.2658841,-0.26194733,-0.16913018,-0.05678048,0.15989386
1969-06-01,-0.52586305,0.021046638,-0.37066305,0.18260613,-0.18487723,-0.013173103,0.2672468,0.05799179,0.19820185,-0.02346928
1969-07-01,0.17942631,0.06011162,-0.8524645,0.33553487,0.33417216,-0.07843275,0.60581005,0.090848826,-0.25816196,-0.2122833
1969-08-01,0.012113166,0.082369566,-0.4436449,0.04799843,0.38005075,-0.09342289,0.3741456,-0.28420532,0.11356106,-0.04133619
1969-09-01,0.4743821,0.009387707,-0.5157183,0.2739091,0.5426701,0.08782043,0.020592403,0.13475902,-0.038005065,-0.21288899
1969-10-01,0.5903657,0.096602544,-0.37172297,0.06919651,0.09978225,-0.117043495,-0.16685894,-0.21334323,-0.4436449,-0.053146552
1969-11-01,-0.014535797,0.051480986,0.837323,-0.5179895,0.48498106,-0.074950255,0.002271223,-0.41154498,0.06238283,0.17352116
1969-12-01,0.0755559,0.0413362,0.16261932,-0.11795201,0.039367773,0.16458774,0.07510169,-0.12128313,-0.039519213,0.23242143
1970-01-01,-0.16462252,-0.015584791,-0.0034050941,-0.02121625,0.38136894,0.20430478,-0.14903773,0.13829865,0.107521966,0.27319217
1970-02-01,-0.040729977,0.041122876,-0.0007857919,0.118784904,0.24320123,0.011917782,-0.12900016,-0.0340508,-0.06338687,0.37730905
1970-03-01,-0.10385494,-0.05068331,-0.05565996,-0.016239643,0.15899102,0.119046845,-0.15427633,0.080674216,-0.12559506,0.41031218
1970-04-01,-0.28393131,-0.029336095,0.03968229,-0.21425812,0.07438793,0.47684222,-0.12271385,-0.19959009,0.3261019,0.31208867
1970-05-01,-0.32819733,0.10935545,-0.19068441,-0.16920629,0.031431507,0.10647426,-0.04387317,0.00772686,-0.07464981,0.28026432
1970-06-01,0.09848537,-0.090758465,-1.2166612,0.26140538,0.27672824,0.14615655,0.43519545,0.5841023,-0.0060243607,-0.10595033
1970-07-01,0.07713816,0.12258291,-1.2728451,0.22015151,0.83057755,0.1757545,0.48378333,0.59706765,-0.057231568,-0.21700828
1970-08-01,0.40193042,0.18007636,-1.4013214,0.80294406,0.27423993,0.19553018,0.26703683,0.57323235,0.06836347,-0.08735342
1970-09-01,0.17693321,0.029205108,-0.8658072,0.41633654,0.37023702,0.1745758,0.1355484,-0.008905602,-0.11603463,-0.14759712
1970-10-01,-0.1436682,0.14537072,-0.3649984,-0.23887944,0.1309646,0.38058317,-0.04583763,-0.06181526,-0.11210571,0.15938392
1970-11-01,0.30213532,0.021347236,-0.3741659,0.05683861,0.06299396,-0.40625224,-0.19906619,-0.11537991,-0.2124246,0.32164907
1970-12-01,-0.21412715,-0.04217062,0.036408186,-0.40140653,0.26598912,-0.3756065,0.01086998,0.05880308,-0.15610981,0.4654483
1971-01-01,0.06319761,-0.009357286,-0.23234856,0.50889236,0.6118225,0.1554749,-0.20269318,0.03901267,-0.07744954,0.19103257
1971-02-01,0.051537037,-0.0020154237,0.11055994,-0.027208114,0.071259305,-0.32102686,-0.16382447,0.2322046,-0.25495005,0.37645078
1971-03-01,-0.1977986,-0.0011516571,0.13114595,-0.13042615,0.031095028,0.1916084,-0.07428245,0.037141226,0.2870527,0.21708901
1971-04-01,0.23954658,0.18829736,0.023321247,-0.38091356,0.07053957,-0.63931847,-0.0050385473,0.15403529,-0.17145424,0.292955
1971-05-01,-0.11343908,0.09184535,-0.66263974,-0.15590677,-0.15461111,-0.022457456,0.06679664,0.3578802,-0.4589389,0.2640194
1971-06-01,-0.10278616,0.093716815,-1.1506581,0.15115614,0.026488304,-0.2178088,0.49478444,1.1569924,0.12581949,-0.1107039
1971-07-01,0.10134659,0.12164471,-1.0393784,0.50975615,0.7331793,0.032246638,0.33355123,-0.4372012,-0.016987085,-0.08565514
1971-08-01,0.31886747,-0.012668324,-2.1432502,0.18340282,0.83164674,-0.02519269,0.17131034,0.68610495,0.24343333,-0.26401943
1971-09-01,-0.16036949,0.0375731,-0.8480579,0.012812281,1.1464833,0.10696097,0.2661788,-0.5942596,0.096164085,0.012092495
1971-10-01,0.14986053,-0.023753118,-0.3822091,0.5201211,0.2674744,0.0462106,-0.19146445,-0.33009616,0.07888913,-0.059310816
1971-11-01,-0.2658909,0.11228742,-0.031382896,-0.57381755,0.057871245,-0.155043,0.29209125,0.092277244,0.33513477,0.31670812
1971-12-01,-0.5327894,0.0048945905,0.058015157,-0.89542025,-0.2032691,0.06823616,0.07672973,0.56618774,0.22889364,0.35687247
1972-01-01,-0.18216126,-0.02696247,0.31105512,-0.41246042,0.48308906,-0.17242841,0.13283964,0.62303096,0.026962519,0.31815746
1972-02-01,-0.042087793,0.08272884,-0.43416196,0.13112979,0.7275928,0.13205047,-0.011837197,-0.38220984,-0.010916543,0.32525977
1972-03-01,-0.47177792,0.007891464,0.21201739,-0.35156465,0.17190227,-0.14770189,0.13073525,0.14901714,0.032091953,0.4655963
1972-04-01,-0.29974407,-0.010390425,-0.2583139,-0.022359133,-0.11350556,-0.011442661,0.1467812,-0.027751636,0.21885657,0.34906572
1972-05-01,-0.25870842,0.08851592,0.2192512,-0.2001801,0.28738075,0.052346706,-0.2406896,-0.0068392754,0.11087503,0.299481
1972-06-01,-0.1829504,0.05155759,-0.73982465,0.21043901,0.18715921,0.7996682,-0.2007062,0.013546944,-0.19005279,0.112584874
