,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10
1965-01-01,6.500373e-05,6.320153e-06,0.00024224591,6.1746345e-05,0.0001025698,0.0002881394,3.6190784e-05,9.3682145e-05,0.00014780244,1.4229872e-05
1965-02-01,8.1658596e-05,9.7390675e-06,0.0002597443,6.0938728e-05,0.000120391225,0.00031706106,3.9681483e-05,9.618576e-05,0.00016932993,1.4202951e-05
1965-03-01,7.8778095e-05,1.0205689e-05,0.00020791321,6.3980755e-05,9.623449e-05,0.00026348015,4.0022478e-05,9.857272e-05,0.00016446627,1.3601732e-05
1965-04-01,6.244628e-05,9.478836e-06,0.00022523211,6.693304e-05,8.645335e-05,0.0002603035,3.2403954e-05,0.000101848054,0.000111226356,1.8232064e-05
1965-05-01,7.461438e-05,7.217504e-06,0.00015802938,6.072336e-05,8.49458e-05,0.0002230634,3.781499e-05,9.799841e-05,0.00013030408,3.1261625e-05
1965-06-01,5.9350416e-05,-6.3953325e-06,0.00014537672,6.367565e-05,8.554703e-05,0.00011596437,4.493997e-05,9.525251e-05,7.0603215e-05,3.4312623e-05
1965-07-01,5.6057128e-05,-2.3572488e-06,6.373559e-05,5.9251703e-05,8.435355e-05,5.299716e-05,5.9091213e-05,8.5058586e-05,5.747495e-05,2.4459694e-05
1965-08-01,6.0857965e-05,3.5652788e-06,9.086256e-05,6.955331e-05,7.890662e-05,5.3840668e-05,4.7407684e-05,0.000112876514,6.463582e-05,2.766324e-05
1965-09-01,7.004685e-05,9.4501e-07,0.00013451875,5.0340997e-05,8.4165105e-05,9.956078e-05,5.1024017e-05,8.355104e-05,8.553515e-05,1.7801342e-05
1965-10-01,6.2177074e-05,1.1587612e-05,0.00016247129,4.353009e-05,8.220888e-05,0.00014275932,4.799097e-05,8.320107e-05,9.763146e-05,2.3302111e-05
1965-11-01,5.878508e-05,7.1726404e-06,0.00024450722,5.655067e-05,8.787117e-05,0.00021260025,3.5993366e-05,7.824768e-05,0.00015502612,8.612447e-06
1965-12-01,6.893414e-05,7.827703e-06,0.0002630286,5.9592698e-05,0.000104911895,0.0002761956,3.4485816e-05,9.667033e-05,0.00014887926,1.5889977e-05
1966-01-01,7.659472e-05,5.0882495e-06,0.00020123075,6.755177e-05,8.9497524e-05,0.00027294896,4.639168e-05,0.000107312204,0.00014856359,1.1612081e-05
1966-02-01,6.663933e-05,7.344917e-06,0.000248914,6.407309e-05,9.537951e-05,0.00033154074,3.3364944e-05,0.00011510869,0.00016603031,1.0104921e-05
1966-03-01,6.487963e-05,8.0536865e-06,0.00023864901,6.781247e-05,0.00010359149,0.00024362045,3.472546e-05,0.000101829406,0.00011068909,1.1880924e-05
1966-04-01,7.274943e-05,1.1556813e-05,0.00018749524,6.975955e-05,8.7346765e-05,0.00027139293,3.3161275e-05,0.00010850164,0.00014318668,1.1962393e-05
1966-05-01,6.142538e-05,-5.380391e-06,0.00018588218,6.2150444e-05,9.348945e-05,0.00023559586,3.8073795e-05,9.7878205e-05,0.00014114998,2.229254e-05
1966-06-01,6.807317e-05,-1.5350984e-06,8.3151e-05,7.2342096e-05,7.108575e-05,0.00013902367,4.4143162e-05,8.0998034e-05,6.529511e-05,2.5893425e-05
