,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,-0.8582552465108725,-0.006438612817200246,0.0383051616304061,0.40069126213590306,-0.6913430633999053,3.369912174012926,0.008118159822008227,15.192031860351562,-5.676057934761047,52.998924255371094
1965-02-01,-1.3273713680414052,-0.04995789171920882,0.025737154133179608,0.055996953354527555,-0.4867223756653922,3.5529232687420316,0.03126131175137357,30.163496732711792,-22.7829247713089,58.23630690574646
1965-03-01,-0.7114305519140683,-0.027806572271166022,0.019400146077660954,0.047650199849158525,-0.32356750397455125,1.937563717365265,0.022957749273730906,11.756474524736404,-15.069994330406189,23.99105131626129
1965-04-01,-0.5973390661753141,-0.061935552016452504,0.007707408136304687,0.06310523798068365,-0.35716238475981216,1.190843102004793,0.008208463894645811,19.0530925989151,-4.7396838665008545,-4.885494709014893
1965-05-01,-0.2605474912203275,-0.11269036266538832,-0.025539047577801875,-0.25454857386648655,0.061417583908353536,-0.40406319830152726,0.010737116597798647,-0.5989253520965576,-5.610393360257149,-37.49176859855652
1965-06-01,-0.12700557708740234,-0.025335031871994335,-0.06683041944223292,-0.5220705022414526,0.028670069185041246,-1.6191553738382127,0.005185590845980368,15.507221221923828,1.7702758312225342,-23.71801733970642
1965-07-01,-0.2675620982280144,-0.004646366168917329,-0.08730617516181048,-0.4888164189954599,0.04043590188736008,-1.67242255475786,-0.003007688277879555,11.141854524612427,-3.2793089747428894,-10.474836826324463
1965-08-01,-0.2849614104399314,-0.1533874620993932,-0.06767357973491445,-0.4542528030773004,0.13359393924474716,-1.4955080217785306,0.005033416982266784,2.1799860522150993,-0.25612423196434975,0.724869966506958
1965-09-01,-0.22533220740465015,-0.07178261186237687,-0.04195479785694796,-0.3593195229768753,-0.012302068283870107,-0.8865049315823449,0.014958570798786965,8.184336870908737,1.6442015767097473,-3.0679047107696533
1965-10-01,0.09644368233589025,-0.1600977309324123,-0.016090580645729515,-0.198824688171347,-0.3245764190242404,0.0593461561948061,0.010513278619689835,16.89930260181427,2.4282334372401237,14.656209945678711
1965-11-01,-0.1732166140125348,-0.1162178952384878,0.004766811342800365,0.14514423285921416,-0.3239534085705167,1.5857799185646906,0.012383887863290902,51.948291063308716,1.8556401133537292,11.3572359085083
1965-12-01,-0.960621925500723,-0.1261696771339134,-0.018979552037575665,-0.024443191553776465,-0.1700733034383683,3.792648845248752,0.02089719807739416,30.074194073677063,-9.97050404548645,22.131437063217163
1966-01-01,-0.4237314256337973,-0.05066452409934114,0.016469308996901792,0.08157973643392324,-0.24866765098912377,3.2081918583975897,0.01720145334443335,81.93603157997131,-3.569371998310089,8.533400297164917
1966-02-01,-1.3507702029668367,-0.008240759510684896,0.02582963336916531,0.13641640543937683,-0.38462206721305847,2.9418630732430353,0.012763174899045934,50.82426071166992,-11.933168768882751,31.88546895980835
1966-03-01,-1.7870687521420991,-0.024526136823826365,0.013042666456278633,0.21525581056873005,-0.5728235202176231,3.5757624440722995,0.02112302476365263,43.4110552072525,-17.53866672515869,17.555999755859375
1966-04-01,-1.0210346717100878,-0.08597327051339325,-0.0012015962206265505,0.039091977911690876,-0.2593357293378739,2.097864117887285,0.011357855957351337,42.30317175388336,-12.527000904083252,-6.616717576980591
1966-05-01,-0.6294720447980441,-0.09071693100311137,-0.018029737779322794,-0.11205896735191345,-0.1228526323324158,0.20839193214972815,0.0077521018117913225,37.96740472316742,-3.6537155508995056,-33.360809087753296
1966-06-01,-0.01145227848050686,-0.03673626730839411,-0.06601856473614189,-0.6348357846339544,0.1672877442269098,-1.537968549463484,-0.007431823966088216,10.689890384674072,-4.101654887199402,-47.758662700653076
1966-07-01,-0.5200684070587158,-0.061512400430661654,-0.08858697379336637,-0.4637770975629489,0.06961227793778692,-1.4892005258136325,-0.005750659369549698,18.23987364768982,-1.3114423491060734,-12.730562686920166
1966-08-01,-0.27315149513574744,-0.08775960929967738,-0.059445088400560266,-0.5133107925454776,0.09267009085132963,-1.7630706230799358,0.006895901079582905,1.6672909259796143,-1.3490555807948112,0.23115277290344238
1966-09-01,-0.37018682521123153,-0.11167456568391235,-0.050795126487227046,-0.30327818046013516,0.05449206967438971,-0.735101020998425,0.011608838129438748,3.5228729248046875,-0.06451014778576791,0.623244047164917
1966-10-01,-0.5285589167704949,-0.14521304380010674,-0.012853468823082307,-0.12229947994152705,-0.13179083665211996,0.8579386605156792,0.010273846777063377,29.09981608390808,2.889832854270935,4.758411645889282
1966-11-01,-0.8550006609696608,-0.0857161357998848,-0.023500772521776313,-0.06870253322025141,0.2642080897376651,3.0188805527157254,0.02772994339466095,77.49084234237671,-12.03233003616333,15.796162188053131
1966-12-01,-1.185815380169795,-0.05917386324317367,-0.0013919723877573716,0.12496574005732934,-0.3629795497372037,5.13701770040724,0.021569597539980768,66.06555581092834,-11.963942646980286,21.376582980155945
1967-01-01,-0.9161972082578218,-0.03492688346240255,0.027113368406015286,-0.05043034519379338,-0.3335673894201006,3.900979624854194,0.026313570528728528,31.431853771209717,-17.534875869750977,53.152644634246826
1967-02-01,-1.1603037898357098,-0.017460487369034026,0.05212248686481925,0.2927933819591999,-0.8313447946593875,3.822290235095554,0.00869805476942115,21.340477466583252,-7.289174199104309,69.2862868309021
