,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10
1965-01-01,2.2016296,-0.4663086,2.3273926,-3.8113403,-13.4487915,-1.3998718,1.8568726,0.42782593,0.51416016,2.745514
1965-02-01,2.1518555,-0.24066162,2.1558533,-5.1808777,-15.856689,-1.3927612,2.0455933,0.56417847,1.3375549,2.6004333
1965-03-01,2.725769,0.34970093,2.5675964,-4.567566,-14.820251,-0.65319824,2.375,1.704895,1.9873047,2.467804
1965-04-01,3.472992,2.0230103,3.2799072,-3.7689514,-13.1519165,0.3500061,3.3472595,2.5668945,2.9585571,2.7210693
1965-05-01,2.7904053,3.25943,3.9000854,-0.19488525,-7.3285522,2.1801758,3.8676758,3.0698242,3.0473633,2.619751
1965-06-01,2.2559814,2.1616821,3.608673,3.5218506,-1.8659363,3.1211853,3.1790771,3.5023804,1.4466553,2.3383179
1965-07-01,2.5228577,0.53149414,2.7718506,6.0724792,1.450592,3.0881653,2.9389954,3.2847595,0.4701233,2.887085
1965-08-01,2.6825256,-0.5921631,2.38266,7.8852234,1.0614014,1.7943726,2.8980713,3.057251,0.86779785,2.6381226
1965-09-01,2.3704224,0.39553833,2.696228,7.487274,-0.40881348,1.7147827,3.5868835,3.557953,1.3919678,2.5216064
1965-10-01,2.7963562,2.9290771,3.7593384,5.9672546,-2.9172668,2.8237915,3.638092,3.6535645,2.2874146,2.7399597
1965-11-01,3.123169,2.337799,3.5343018,2.8113098,-7.318634,2.0603638,2.89563,2.6621094,3.3112793,2.5558472
1965-12-01,2.6686401,0.6213989,2.7230225,-0.8390808,-10.813812,0.098968506,2.3767395,1.2730408,1.9007263,2.4890137
1966-01-01,2.1210022,-0.14984131,2.4371948,-3.1302185,-12.617493,-1.2628174,2.2097473,0.7654419,1.305542,2.5309753
1966-02-01,2.4499207,-0.1572876,2.5310974,-3.783142,-14.560394,-1.6641235,2.0126953,0.6425171,1.7918091,3.2285461
1966-03-01,3.0115051,0.228302,2.602539,-3.190277,-12.799103,-1.3067627,2.7381897,2.0437622,2.6065674,3.0069885
