,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9,mgv50_cluster10
1965-01-01,0.023547923,0.08050442,0.023989439,-0.063432194,0.025608372,0.013687229,0.19456463,0.01015501,-0.07873831,0.07476461
1965-02-01,0.002943492,-0.14894056,0.22753175,0.28610715,0.0032378198,-0.06460957,0.3140703,0.0069171907,0.13024943,-0.0016189218
1965-03-01,-0.047537375,-0.11656215,0.10699582,0.21458039,-0.038559724,-0.0086833,0.18838331,-0.14143467,0.0010302305,-0.03105383
1965-04-01,0.063432194,-0.016483545,-0.004415226,0.025019657,0.07447028,-0.011626768,0.064315245,-0.16630717,0.057692386,-0.040620185
1965-05-01,-0.003679371,-0.09036513,0.010155034,0.0431221,0.04989214,-0.13363442,0.10670149,-0.19132681,-0.025019646,-0.03281989
1965-06-01,0.05254128,-0.020604443,-0.041797556,0.0035321712,0.08462532,-0.06402087,-0.037823845,-0.015306139,0.02089877,0.13628356
1965-07-01,-0.037970997,-0.051069546,-0.09080665,0.14835186,-0.003532195,-0.076825045,0.0038265227,-0.04989214,0.0172194,-0.035174705
1965-08-01,-0.018691158,-0.009713506,-0.051805425,-0.014570284,0.04106169,-0.012804175,-0.011626792,-0.0029435158,-0.017513776,0.005592632
1965-09-01,-0.049009107,0.010155034,-0.0054454566,-0.011185264,-0.028551841,-0.024578143,-0.010155034,-0.11303,0.0014717579,0.047095824
1965-10-01,-0.06622853,-0.022517681,0.07079093,0.4691922,-0.017513776,0.030906629,0.06225481,-0.18720594,0.018691158,0.0138343815
1965-11-01,-0.15055947,-0.0173666,-0.05666218,0.05430739,-0.051658224,-0.10508259,-0.06122458,-0.21266708,-0.018691158,0.009860682
1965-12-01,-0.119652845,0.021193122,-0.24946074,-0.012362671,0.00029435157,-0.207516,-0.16086169,-0.45197287,-0.021193122,-0.062696315
1966-01-01,-0.18358226,-0.014466715,-0.1359869,0.10546217,-0.07045279,-0.09548011,-0.049765397,-0.2780497,0.021844674,-0.072478056
1966-02-01,-0.023436021,0.043110706,-0.038192056,-0.10256879,0.05381608,-0.06698074,-0.056564737,-0.16709022,-0.04455738,-0.081302784
1966-03-01,0.048608065,-0.029512072,-0.03587737,0.044991396,0.019385386,-0.122532845,0.075082086,-0.11168289,-0.052948095,-0.03732405
1966-04-01,-0.077107474,0.006076002,-0.10256877,0.027486706,-0.011717987,-0.11804815,-0.016058017,-0.25548163,-0.009692669,-0.005063343
1966-05-01,-0.016202688,0.031248044,0.033418037,-0.08332815,0.041664027,-0.09504614,-0.11544416,-0.0004340172,-0.10271344,0.007378006
1966-06-01,-0.15276822,-0.010416031,0.020687342,0.08491945,-0.07291212,-0.18994756,0.04354472,-0.097360805,-0.11631217,-0.03978338
1966-07-01,-0.13526353,-0.08217077,-0.084485486,0.0044846535,-0.09750547,-0.13945885,-0.087378785,0.0076673506,-0.056709386,0.054539442
1966-08-01,-0.057288073,0.090850785,-0.017070675,0.087089464,-0.022712708,-0.03269472,0.043689393,-0.028354693,0.116022825,0.035732698
1966-09-01,-0.042532016,-0.074792765,-0.019964028,0.09866281,0.04614873,-0.017649364,0.014032697,-0.18401623,0.007233334,0.074792765
1966-10-01,0.024014711,0.023002004,-0.017794037,-0.17027292,-0.045425415,0.14669219,-0.07609477,0.07132075,0.0309587,0.048029374
1966-11-01,-0.16058025,-0.031971358,-0.26531905,-0.15725288,-0.12166481,-0.06958475,-0.31334853,-0.1733109,0.045425367,-0.008969307
1966-12-01,-0.038770724,-0.046438076,0.04730606,0.04557004,-0.048029374,-0.07754145,0.14264154,-0.036311388,0.12123086,-0.019819355
1967-01-01,0.13288942,-0.2156539,0.030474639,0.10607839,0.098751165,-0.04512912,0.11706926,-0.047460508,0.103580475,-0.06877611
1967-02-01,0.06328068,-0.0014987469,0.0038301467,-0.27893457,0.19567055,0.08609502,-0.048959255,-0.06361375,-0.023646975,-0.11074118
1967-03-01,0.006994182,-0.097918525,0.062448025,0.029975057,0.026477974,-0.071440555,0.052955937,-0.20899276,0.17235659,-0.016819334
1967-04-01,0.0009991765,-0.04596175,0.043297313,-0.063280664,0.020649482,-0.15953393,-0.024812674,-0.19283953,0.043463826,-0.07060792
1967-05-01,-0.021648657,-0.00749377,0.005495429,-0.0044962643,0.042464674,-0.028642833,0.043297313,-0.10474618,-0.07726903,-0.030974234
1967-06-01,-0.015986705,-0.050791077,0.008825993,0.08126573,0.113405645,-0.16369714,0.09192352,-0.053122472,0.030308116,0.031806875
1967-07-01,-0.011323917,-0.017318929,0.0044962643,0.12556218,-0.042964242,-0.08309752,0.08859296,0.03996674,0.06594513,-0.06311415
1967-08-01,0.004329729,-0.096419774,-0.09192352,0.060449697,0.031473815,-0.017318916,-0.0414655,0.012989211,0.033472143,0.15170708
1967-09-01,-0.006494594,-0.05145719,0.01149044,0.046461344,-0.000832653,-0.07460461,0.012656128,-0.13905096,-0.021315599,0.03680271
1967-10-01,0.011990023,-0.011656975,-0.047293972,-0.17102437,-0.00049958227,0.07460461,-0.11273954,-0.015487099,-0.04479606,0.055287313
1967-11-01,-0.21598694,-0.09142393,-0.11840148,-0.14554557,0.0069941757,0.1320568,-0.111906886,-0.16186532,-0.04579524,0.06810999
1967-12-01,0.09592019,-0.015487122,-0.08509588,0.20516261,0.013155711,-0.057618715,-0.06477942,0.060949277,-0.05312246,-0.06278108
1968-01-01,-0.09399885,-0.009201693,0.03482487,0.2641594,-0.110845044,-0.010758912,0.01755401,-0.12386898,0.03893025,0.0399212
1968-02-01,0.11452571,0.05563488,-0.06611063,-0.01599679,0.0666769,0.045583773,-0.0069366693,-0.041195296,-0.016987752,-0.10220959
1968-03-01,-0.057050515,-0.0138733145,0.1616667,0.099944554,-0.084372476,-0.11636605,0.07446295,-0.13278751,-0.06044805,-0.04374342
1968-04-01,-0.041478418,-0.010051084,-0.039779626,0.022225643,0.057192076,-0.093149446,-0.03808086,-0.15076621,0.008069182,-0.024632215
1968-05-01,-0.08451402,-0.03539114,0.066818476,-0.090318166,0.050113834,-0.14397115,0.0073613524,-0.16237453,0.016704619,0.00028312206
1968-06-01,0.022650337,0.049689163,0.020809984,0.038505554,0.10716436,-0.085504964,0.04968915,-0.06851725,0.031852018,0.0022650242
1968-07-01,-0.026897263,-0.03454175,0.072197914,0.06299622,0.09583919,-0.117640115,0.048556626,-0.0031144142,0.0060872794,-0.028879166
1968-08-01,-0.11537509,0.0059457063,-0.008352304,0.06313777,0.09145069,-0.06299622,0.04883977,-0.10079396,-0.039354943,0.027180385
1968-09-01,-0.091309145,-0.015288961,-0.14029047,0.019252777,-0.024207544,-0.07191479,-0.09838736,-0.18615735,-0.0060872794,-0.022367204
1968-10-01,0.021376252,-0.011466729,-0.09385729,-0.0014156342,-0.014581144,0.023358155,-0.08961034,0.007502937,-0.0016987801,-0.012882376
1968-11-01,0.14071515,0.000566268,-0.08762845,-0.31328234,0.038222432,-0.036665212,-0.09668859,0.257789,-0.013165498,-0.012882376
1968-12-01,0.29190606,0.029586995,-0.10277586,-0.15869385,0.05648426,0.14326331,-0.21050644,0.013731766,-0.0050963284,-0.008776998
1969-01-01,-0.01726129,0.0066622496,-0.18775415,-0.3506763,-0.026346147,-0.039519213,-0.085246444,-0.038005065,-0.003331113,-0.094179906
1969-02-01,0.17109856,0.0010599017,-0.18835981,-0.3032835,0.053752206,-0.22076257,-0.36627203,-0.18881409,-0.012718832,-0.07812996
1969-03-01,0.06510832,-0.010901844,-0.020743823,0.14111844,0.18078908,-0.20849793,0.13203356,-0.20910367,-0.030282939,-0.1053846
1969-04-01,0.12643123,-0.026648974,0.10144782,0.14020996,-0.0039367913,-0.06813659,0.06904507,-0.19047964,0.0018169761,-0.033462644
1969-05-01,-0.0,0.011961758,0.046484303,0.039670635,0.008327794,-0.11613502,0.006056583,-0.12794535,-0.041487623,0.062534235
1969-06-01,0.01786692,-0.1685245,-0.016201366,0.099025175,0.026951801,-0.04799844,0.05496353,-0.0888804,-0.080855414,-0.0010599137
1969-07-01,0.0028768778,-0.0025740624,-0.011356091,0.05738615,0.06450264,0.012567401,0.035582423,-0.034371138,0.021500874,0.089031816
1969-08-01,-0.0019683838,-0.025740504,-0.09781387,0.021955121,-0.019986724,0.12128315,-0.03800509,-0.023317838,0.000908494,0.042547513
1969-09-01,-0.027708877,0.043910265,0.024377763,0.055417765,0.03906498,0.014990056,0.0046938537,-0.09978224,0.056477666,0.014232981
1969-10-01,0.01680702,0.093422815,0.11295533,-0.099025175,-0.036793757,-0.061020087,0.06541111,-0.067076705,-0.011658931,-0.00015140772
1969-11-01,0.04572723,0.03119142,-0.013475907,-0.08282381,0.08418654,-0.25316527,0.0075707436,-0.18003197,0.009841966,-0.11749778
1969-12-01,-0.015898515,0.028617358,0.053297948,0.056023408,0.0025740385,-0.14293544,0.108564295,-0.2533168,0.054660678,-0.13718167
1970-01-01,-0.06076758,0.0011786937,-0.14248951,-0.13371488,0.018727923,-0.11760624,-0.16789666,-0.1255951,-0.038765527,-0.0068101645
1970-02-01,-0.020561457,-0.07491176,-0.11053413,-0.053040672,-0.09324682,-0.021347236,-0.10411687,-0.11001027,0.026716804,-0.04046805
1970-03-01,-0.12022551,0.021347236,-0.18217178,-0.05081426,-0.0747808,-0.016501546,-0.15833622,-0.30763587,-0.03784878,-0.09914021
1970-04-01,-0.09298489,-0.06522038,-0.033919834,-0.010346198,0.048325945,-0.19775656,-0.1362032,-0.31536275,0.015584779,-0.07058992
1970-05-01,-0.03863456,0.007988858,-0.025407124,0.08879404,0.04073,-0.07687622,0.02029953,-0.059196018,0.00026192665,-0.0451828
1970-06-01,-0.038372636,0.004976654,-0.04780209,0.025800038,0.061291434,-0.052778743,0.006155324,0.014275146,0.015453815,-0.015715767
1970-07-01,0.012441635,-0.036408164,0.035884283,-0.007595944,-0.14209661,0.015584779,-0.0005238533,0.075435616,-0.018858885,0.059850834
1970-08-01,-0.008905602,-0.0027502775,-0.017680239,0.08028133,0.011655855,-0.07163763,-0.009429455,0.006286311,-0.031693436,-0.11682043
